lat;lon;speed;accel_lon;accel_trans;accel_down;ts
57.71879903;11.95834599;0.1184605;-0.04754638;0.06468868;0.06709397;1646666793753601
57.718799056;11.958345845;0.1197877;-0.1028283;0.02993806;0.08319559;1646666793853591
57.718799083;11.958345698;0.1210103;-0.1010169;0.01302469;0.1042226;1646666793953650
57.71879911;11.958345548;0.1219687;-0.07913812;-0.007344966;0.07435017;1646666794053610
57.718799138;11.958345395;0.1228687;-0.04458451;0.000588708;0.0488189;1646666794153656
57.718799165;11.958345245;0.1237577;-0.006619283;0.03086939;-0.007065357;1646666794253598
57.718799188;11.958345121;0.1250782;0.01779299;-0.004958594;-0.04685974;1646666794353594
57.718799211;11.958344995;0.1257158;0.06216136;-0.08430985;-0.1072635;1646666794453813
57.718799235;11.958344866;0.1270081;0.04893903;-0.05456999;-0.1283117;1646666794553632
57.718799259;11.958344734;0.1280996;0.03995763;-0.02723457;-0.07933556;1646666794653649
57.718799284;11.9583446;0.1291149;0.04329799;0.02709639;-0.02991687;1646666794753636
57.71879931;11.958344463;0.1308046;-0.01598496;0.06309332;0.05269112;1646666794853638
57.718799336;11.958344324;0.1320778;-0.0798255;0.05266517;0.06183096;1646666794953632
57.718799363;11.958344182;0.1333589;-0.07744513;0.02398029;0.08965269;1646666795053644
57.71879939;11.958344038;0.1343294;-0.08716861;0.0006419377;0.09632825;1646666795153669
57.718799417;11.958343896;0.1351731;-0.06167573;0.01666494;0.07331505;1646666795253669
57.718799439;11.958343783;0.1360439;-0.06554919;0.04080839;0.06432207;1646666795353691
57.718799461;11.958343667;0.1366699;-0.01093854;0.001168994;-0.02651164;1646666795453955
57.718799483;11.958343548;0.1375328;0.009453452;-0.07619186;-0.09131615;1646666795553656
57.718799507;11.958343428;0.1382363;0.04919773;-0.0777627;-0.1179561;1646666795653689
57.71879953;11.958343304;0.1389085;0.0532255;-0.04842672;-0.1134134;1646666795753659
57.718799555;11.958343179;0.1397181;0.05522224;-0.0001832354;-0.08362071;1646666795853650
57.71879958;11.958343051;0.1409008;0.05034864;0.006064466;-0.01118295;1646666795953619
57.718799605;11.95834292;0.1421791;-0.01683469;0.0004466396;0.002606971;1646666796053681
57.718799631;11.958342786;0.1432714;-0.04584013;0.007608533;0.03103946;1646666796153669
