lat;lon;speed;accel_lon;accel_trans;accel_down;ts
57.719117868;11.956593315;0.06613583;0.2494168;-0.07951619;-0.3891366;1646666821904556
57.719117948;11.956593037;0.06206783;0.05206674;0.02139552;-0.06909257;1646666822004583
57.719118025;11.956592762;0.06096036;-0.0004212295;0.02871399;0.002632076;1646666822104549
57.719118103;11.95659249;0.06015556;0.02998717;0.04051751;-0.04213658;1646666822204569
57.719118145;11.956592181;0.0587715;-0.02108325;0.06625865;0.02816875;1646666822304529
57.719118168;11.956591852;0.05772781;-0.09086286;0.0552473;0.0549414;1646666822404547
57.719118191;11.956591528;0.05554937;-0.1427315;0.05865418;0.1529247;1646666822504576
57.719118213;11.956591206;0.055547;-0.08656003;0.04395732;0.1309296;1646666822604540
57.719118234;11.956590888;0.05354315;-0.09199611;0.009696613;0.117989;1646666822704539
57.71911825;11.956590603;0.01138574;-0.4838901;0.008071436;0.1414597;1646666822804604
57.719118249;11.956590405;0.04868817;-0.7343539;-0.05749203;0.1162824;1646666822904556
57.719118229;11.956590312;0.117906;-0.6439615;-0.05380191;-0.1512419;1646666823004619
57.719118188;11.956590336;0.1919458;-0.5623176;0.01938578;-0.3142563;1646666823104609
57.719118126;11.956590483;0.271004;-0.830919;0.0688618;0.1402939;1646666823204639
57.719118054;11.956590821;0.3557651;-1.108058;0.1572595;0.387551;1646666823304599
57.719117967;11.956591331;0.4455919;-0.9792739;0.0670228;-0.005806192;1646666823404575
57.719117851;11.956591999;0.5514573;-1.15582;-0.02767595;0.1728065;1646666823504573
57.719117703;11.95659285;0.6726544;-1.30604;-0.05024002;0.06051505;1646666823604597
57.719117519;11.956593905;0.8057526;-1.343921;0.02900317;0.01416391;1646666823704544
57.719117295;11.95659518;0.9484075;-1.427339;0.01567368;0.01894214;1646666823804660
57.719117029;11.956596689;1.098332;-1.517012;0.009811511;0.1593355;1646666823904578
57.71911672;11.956598441;1.252755;-1.585486;-0.05669248;0.03535028;1646666824004631
57.719116366;11.956600447;1.415065;-1.67053;-0.01589422;0.1861152;1646666824104597
57.719115962;11.956602716;1.585792;-1.726706;-0.03084248;0.04808619;1646666824204610
57.71911551;11.956605293;1.766938;-1.882664;-0.05478943;0.04830544;1646666824304601
57.719115003;11.956608184;1.96019;-1.911966;0.06639503;0.0834792;1646666824404613
57.719114442;11.956611385;2.155137;-1.874805;-0.07702604;0.08707802;1646666824504668
