sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration
1663765134;197515;1663765134;197539;1663765134;197466;-2.159;-2.21;9.6135
1663765134;397517;1663765134;397542;1663765134;397467;-2.4055;-2.312;9.7665
1663765134;598027;1663765134;598051;1663765134;597978;-2.737;-2.0485;9.418
1663765134;797514;1663765134;797538;1663765134;797465;-3.111;-1.5725;9.4605
1663765134;997489;1663765134;997514;1663765134;997439;-2.805;-1.1815;9.4775
1663765135;198035;1663765135;198059;1663765135;197987;-2.057;-0.7395;9.5625
1663765135;397520;1663765135;397552;1663765135;397470;-1.683;-0.7395;9.7835
1663765135;597521;1663765135;597545;1663765135;597472;-1.9465;-0.7395;9.571
1663765135;798052;1663765135;798083;1663765135;797999;-2.0145;-0.85;9.571
1663765135;997547;1663765135;997571;1663765135;997498;-1.7255;-0.7055;9.7495
1663765136;197539;1663765136;197563;1663765136;197485;-1.938;-0.782;9.5115
1663765136;398065;1663765136;398089;1663765136;398017;-1.683;-1.173;9.5455
1663765136;597576;1663765136;597600;1663765136;597525;-1.309;-1.3345;9.6305
1663765136;797564;1663765136;797588;1663765136;797515;-0.8755;-1.513;9.7665
1663765136;998084;1663765136;998108;1663765136;998035;-0.612;-1.173;9.5285
1663765137;197591;1663765137;197615;1663765137;197542;-0.6375;-0.935;9.6985
1663765137;397562;1663765137;397586;1663765137;397514;-0.7225;-0.4845;9.6985
1663765137;598099;1663765137;598124;1663765137;598050;-0.68;-0.153;9.6305
1663765137;797606;1663765137;797630;1663765137;797558;-0.6545;-0.0765;9.639
1663765137;997591;1663765137;997615;1663765137;997541;-0.7225;-0.0935;9.6305
1663765138;198116;1663765138;198140;1663765138;198069;-0.7225;-0.0595;9.6645
1663765138;397625;1663765138;397649;1663765138;397576;-0.7225;-0.0085;9.6645
1663765138;597615;1663765138;597639;1663765138;597566;-0.7395;-0.0255;9.6985
1663765138;798145;1663765138;798169;1663765138;798096;-0.7395;-0.0085;9.6985
1663765138;997631;1663765138;997655;1663765138;997582;-0.765;-0.0935;9.6305
1663765139;197643;1663765139;197667;1663765139;197593;-0.6205;-0.1275;9.6815
1663765139;398154;1663765139;398178;1663765139;398105;-0.6205;-0.153;9.5455
1663765139;597696;1663765139;597726;1663765139;597631;-0.5185;-0.153;9.7155
1663765139;797618;1663765139;797642;1663765139;797573;-0.3145;-0.2465;9.6305
1663765139;998160;1663765139;998184;1663765139;998111;-0.0595;-0.3315;9.639
1663765140;197675;1663765140;197699;1663765140;197625;-0.0425;-0.3145;9.7155
1663765140;397645;1663765140;397669;1663765140;397595;0.0085;-0.3145;9.6985
1663765140;598162;1663765140;598185;1663765140;598118;0.1955;-0.2635;9.639
1663765140;797688;1663765140;797712;1663765140;797639;0.3145;-0.306;9.6135
1663765140;997677;1663765140;997701;1663765140;997628;0.1785;-0.4675;9.639
1663765141;198171;1663765141;198196;1663765141;198115;0.2465;-0.5695;9.639
1663765141;397709;1663765141;397733;1663765141;397660;0.3315;-0.7905;9.7155
1663765141;597689;1663765141;597714;1663765141;597640;0.0765;-0.918;9.724
1663765141;798228;1663765141;798252;1663765141;798179;0.0425;-1.071;9.6305
1663765141;997708;1663765141;997748;1663765141;997640;0.0765;-1.3345;9.6815
1663765142;197707;1663765142;197759;1663765142;197635;0.0765;-1.462;9.6645
1663765142;398233;1663765142;398257;1663765142;398185;0.0765;1.0285;9.8175
1663765142;597725;1663765142;597749;1663765142;597676;0.1105;-0.3315;9.4605
1663765142;797722;1663765142;797746;1663765142;797673;0.0765;0.1955;9.8515
1663765142;998249;1663765142;998273;1663765142;998201;0.0595;-0.0765;9.6645
1663765143;197760;1663765143;197784;1663765143;197711;0.0595;0.0595;9.7155
1663765143;397733;1663765143;397757;1663765143;397684;0.0765;0.0425;9.724
1663765143;598246;1663765143;598270;1663765143;598196;0.0595;0.0255;9.6305
1663765143;797778;1663765143;797802;1663765143;797728;0.0595;0.833;9.5625
1663765143;997767;1663765143;997791;1663765143;997718;0.0425;0.765;9.724
1663765144;198268;1663765144;198292;1663765144;198220;0.1105;0.7395;9.7495
1663765144;397785;1663765144;397809;1663765144;397735;0.0765;1.5725;9.6985
1663765144;597768;1663765144;597792;1663765144;597718;0.0595;2.8815;9.6985
1663765144;798293;1663765144;798317;1663765144;798245;0.0425;3.8675;9.7155
1663765144;997802;1663765144;997826;1663765144;997753;0.0255;3.8335;9.5965
1663765145;197784;1663765145;197808;1663765145;197735;0.0935;3.6805;9.6305
1663765145;398298;1663765145;398322;1663765145;398249;0.0595;3.4595;9.6815
1663765145;597820;1663765145;597844;1663765145;597771;0.153;3.23;9.7835
1663765145;797788;1663765145;797812;1663765145;797739;0.3655;3.4425;9.571
1663765145;998316;1663765145;998340;1663765145;998268;0.0765;3.23;9.724
1663765146;197838;1663765146;197869;1663765146;197785;0.1615;3.1025;9.418
1663765146;397824;1663765146;397848;1663765146;397774;-0.0255;2.21;9.7155
1663765146;598338;1663765146;598368;1663765146;598288;-0.1105;2.5925;9.809
1663765146;797849;1663765146;797873;1663765146;797800;-0.3315;2.8985;9.7155
1663765146;997851;1663765146;997875;1663765146;997802;-0.0085;3.3575;9.6645
