sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1663764199;967235;1663764199;967258;1663764199;967186;0.5732421875
1663764200;67888;1663764200;67910;1663764200;67844;0.5732421875
1663764200;167413;1663764200;167434;1663764200;167368;0.5732421875
1663764200;267227;1663764200;267249;1663764200;267182;0.5732421875
1663764200;367920;1663764200;367942;1663764200;367871;0.5732421875
1663764200;467899;1663764200;467921;1663764200;467854;0.5732421875
1663764200;567235;1663764200;567257;1663764200;567190;0.5732421875
1663764200;667898;1663764200;667919;1663764200;667853;0.5732421875
1663764200;767439;1663764200;767460;1663764200;767395;0.5732421875
1663764200;867259;1663764200;867281;1663764200;867213;0.5732421875
1663764200;967907;1663764200;967928;1663764200;967862;0.5732421875
1663764201;67419;1663764201;67440;1663764201;67375;0.5732421875
1663764201;167229;1663764201;167250;1663764201;167185;0.5732421875
1663764201;267932;1663764201;267964;1663764201;267880;0.5732421875
1663764201;367444;1663764201;367465;1663764201;367400;0.5732421875
1663764201;467257;1663764201;467280;1663764201;467211;0.5732421875
1663764201;567716;1663764201;567738;1663764201;567656;0.5732421875
1663764201;667471;1663764201;667493;1663764201;667427;0.5732421875
1663764201;767294;1663764201;767316;1663764201;767245;0.5732421875
1663764201;867941;1663764201;867963;1663764201;867897;0.5732421875
1663764201;967441;1663764201;967462;1663764201;967396;0.572265625
1663764202;67312;1663764202;67334;1663764202;67264;0.5732421875
1663764202;167947;1663764202;167969;1663764202;167899;0.572265625
1663764202;267487;1663764202;267509;1663764202;267438;0.572265625
1663764202;367248;1663764202;367271;1663764202;367199;0.572265625
1663764202;467960;1663764202;467981;1663764202;467916;0.572265625
1663764202;567489;1663764202;567511;1663764202;567440;0.572265625
1663764202;667283;1663764202;667306;1663764202;667235;0.572265625
1663764202;767463;1663764202;767484;1663764202;767419;0.572265625
1663764202;867500;1663764202;867522;1663764202;867451;0.572265625
1663764202;967287;1663764202;967309;1663764202;967242;0.572265625
1663764203;67966;1663764203;67987;1663764203;67922;0.572265625
1663764203;167506;1663764203;167527;1663764203;167461;0.572265625
1663764203;267305;1663764203;267327;1663764203;267260;0.572265625
1663764203;367959;1663764203;367981;1663764203;367915;0.572265625
1663764203;467528;1663764203;467550;1663764203;467480;0.572265625
1663764203;567313;1663764203;567335;1663764203;567264;0.572265625
1663764203;667963;1663764203;667985;1663764203;667919;0.572265625
1663764203;767519;1663764203;767541;1663764203;767468;0.572265625
1663764203;867309;1663764203;867331;1663764203;867264;0.572265625
1663764203;967986;1663764203;968009;1663764203;967939;0.5732421875
1663764204;67512;1663764204;67533;1663764204;67468;0.572265625
1663764204;167323;1663764204;167346;1663764204;167269;0.572265625
1663764204;267996;1663764204;268018;1663764204;267946;0.572265625
1663764204;367521;1663764204;367543;1663764204;367475;0.572265625
1663764204;467342;1663764204;467365;1663764204;467294;0.572265625
