sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration
1663764857;41072;1663764857;41096;1663764857;41023;0.0255;-0.0085;9.6645
1663764857;91050;1663764857;91074;1663764857;91001;0.0425;-0.0085;9.6305
1663764857;140789;1663764857;140843;1663764857;140710;0.0595;-0.0425;9.6985
1663764857;190826;1663764857;190856;1663764857;190775;0.0595;-0.0085;9.6985
1663764857;241075;1663764857;241100;1663764857;241012;0.0425;-0.0085;9.6815
1663764857;290832;1663764857;290856;1663764857;290786;0.0425;-0.0255;9.6645
1663764857;341054;1663764857;341078;1663764857;340994;0.0425;-0.0255;9.6645
1663764857;391069;1663764857;391093;1663764857;391019;0.0595;-0.0255;9.639
1663764857;440843;1663764857;440867;1663764857;440793;0.0425;-0.0085;9.639
1663764857;490817;1663764857;490841;1663764857;490765;0.0255;-0.0255;9.6815
1663764857;541074;1663764857;541098;1663764857;541020;0.0425;-0.0595;9.6815
1663764857;590836;1663764857;590860;1663764857;590786;0.0765;-0.0255;9.6815
1663764857;641097;1663764857;641121;1663764857;641048;0.0765;-0.0255;9.639
1663764857;691051;1663764857;691075;1663764857;691008;0.0595;-0.0255;9.6645
1663764857;740829;1663764857;740853;1663764857;740780;0.0595;-0.0085;9.6645
1663764857;790831;1663764857;790854;1663764857;790782;0.0765;-0.0425;9.6815
1663764857;841076;1663764857;841101;1663764857;841028;0.0425;-0.0085;9.639
1663764857;890884;1663764857;890914;1663764857;890820;0.0425;-0.0255;9.6815
1663764857;941100;1663764857;941138;1663764857;941042;0.0085;-0.0085;9.639
1663764857;991074;1663764857;991099;1663764857;991026;0.0595;-0.0595;9.639
1663764858;40838;1663764858;40862;1663764858;40789;0.0765;-0.0595;9.6815
1663764858;90854;1663764858;90878;1663764858;90806;0.0425;-0.0765;9.6305
1663764858;141083;1663764858;141107;1663764858;141035;0.0595;-0.0425;9.6985
1663764858;190853;1663764858;190877;1663764858;190805;0.0765;-0.0255;9.6815
1663764858;241106;1663764858;241129;1663764858;241057;0.0595;-0.0085;9.6645
1663764858;291080;1663764858;291104;1663764858;291031;0.0425;0;9.6645
1663764858;340850;1663764858;340874;1663764858;340800;0.0425;-0.0255;9.6645
1663764858;390862;1663764858;390886;1663764858;390802;0.0595;-0.0085;9.6645
1663764858;441084;1663764858;441108;1663764858;441035;0.0595;-0.0595;9.6985
1663764858;490889;1663764858;490913;1663764858;490840;0.0425;-0.0425;9.6985
1663764858;541103;1663764858;541127;1663764858;541055;0.0425;-0.0425;9.6645
1663764858;591099;1663764858;591123;1663764858;591051;0.0765;-0.0255;9.6645
1663764858;640868;1663764858;640892;1663764858;640818;0.0595;-0.0255;9.6135
1663764858;690847;1663764858;690871;1663764858;690802;0.0595;-0.0255;9.6815
1663764858;741104;1663764858;741129;1663764858;741055;0.0425;-0.0425;9.6815
1663764858;790862;1663764858;790886;1663764858;790812;0.0765;-0.0425;9.6645
1663764858;841086;1663764858;841111;1663764858;841038;0.0425;-0.0255;9.6305
1663764858;891098;1663764858;891122;1663764858;891049;0.0595;-0.0085;9.6815
1663764858;940848;1663764858;940872;1663764858;940799;0.0595;-0.0085;9.6645
1663764858;990851;1663764858;990875;1663764858;990801;0.0765;-0.0425;9.6645
1663764859;41097;1663764859;41121;1663764859;41049;0.0595;-0.0255;9.6645
1663764859;90873;1663764859;90897;1663764859;90823;0.0595;-0.0085;9.6985
1663764859;141120;1663764859;141144;1663764859;141071;0.0595;-0.0085;9.639
1663764859;191102;1663764859;191126;1663764859;191053;0.0595;-0.0255;9.6135
1663764859;240850;1663764859;240874;1663764859;240802;0.0425;0;9.6645
1663764859;290877;1663764859;290901;1663764859;290829;0.0595;-0.0765;9.6645
1663764859;341110;1663764859;341134;1663764859;341062;0.0425;0;9.639
1663764859;390887;1663764859;390917;1663764859;390835;0.0425;-0.0425;9.6815
1663764859;441133;1663764859;441157;1663764859;441084;0.0595;-0.0425;9.724
1663764859;491093;1663764859;491117;1663764859;491050;0.0425;-0.0255;9.639
1663764859;540868;1663764859;540898;1663764859;540804;0.0595;-0.0255;9.6645
1663764859;590875;1663764859;590899;1663764859;590826;0.0765;-0.0255;9.6815
1663764859;641111;1663764859;641135;1663764859;641062;0.0085;-0.0595;9.6645
1663764859;690875;1663764859;690899;1663764859;690825;0.0255;-0.0595;9.5965
1663764859;741121;1663764859;741146;1663764859;741072;0.0425;-0.0255;9.6815
1663764859;791128;1663764859;791152;1663764859;791079;0.0425;-0.0255;9.6985
1663764859;840886;1663764859;840910;1663764859;840836;0.0595;-0.0255;9.6645
1663764859;890911;1663764859;890935;1663764859;890861;0.0935;-0.0255;9.6815
1663764859;941121;1663764859;941145;1663764859;941073;0.0935;-0.0255;9.6985
1663764859;990908;1663764859;990932;1663764859;990860;0.0425;-0.0255;9.7155
1663764860;40907;1663764860;40931;1663764860;40858;0.0425;-0.0425;9.5965
1663764860;91126;1663764860;91162;1663764860;91077;0.0255;-0.0425;9.6645
1663764860;140823;1663764860;140847;1663764860;140773;0;0.0085;9.6985
1663764860;190930;1663764860;190954;1663764860;190880;0.0255;-0.0425;9.6645
1663764860;241133;1663764860;241157;1663764860;241084;0.0425;0.0085;9.6815
1663764860;290915;1663764860;290939;1663764860;290866;0.0595;-0.0425;9.6645
1663764860;341144;1663764860;341168;1663764860;341096;0.1105;-0.0085;9.6645
1663764860;391133;1663764860;391157;1663764860;391084;0.0765;-0.0425;9.639
1663764860;440860;1663764860;440884;1663764860;440807;0.0425;-0.0425;9.6645
1663764860;490941;1663764860;490965;1663764860;490892;0.0425;-0.0085;9.6815
1663764860;541135;1663764860;541159;1663764860;541086;0.0425;-0.0255;9.7155
1663764860;590914;1663764860;590939;1663764860;590866;0.0255;-0.0085;9.6305
1663764860;641150;1663764860;641174;1663764860;641102;0.0425;-0.0425;9.6815
1663764860;691162;1663764860;691186;1663764860;691113;0.0765;-0.0255;9.6985
1663764860;740903;1663764860;740927;1663764860;740854;0.0765;-0.0085;9.6645
1663764860;790907;1663764860;790931;1663764860;790855;0.0765;-0.0255;9.6135
1663764860;841139;1663764860;841166;1663764860;841088;0.0425;-0.0255;9.6815
1663764860;890938;1663764860;890963;1663764860;890881;0.0425;-0.0085;9.6815
1663764860;941154;1663764860;941178;1663764860;941105;0.0425;-0.0085;9.6645
1663764860;991156;1663764860;991180;1663764860;991108;0.0425;-0.0085;9.6645
1663764861;40883;1663764861;40906;1663764861;40838;0.0425;-0.0425;9.639
1663764861;90936;1663764861;90960;1663764861;90887;0.0425;-0.0425;9.6645
1663764861;141151;1663764861;141176;1663764861;141102;0.0765;-0.0425;9.6135
1663764861;190946;1663764861;190970;1663764861;190897;0.0425;-0.0255;9.6815
1663764861;241169;1663764861;241193;1663764861;241120;0.0425;-0.0425;9.6645
1663764861;291154;1663764861;291178;1663764861;291106;0.0425;-0.0085;9.6815
1663764861;340922;1663764861;340954;1663764861;340873;0.0425;0;9.6645
1663764861;390942;1663764861;390966;1663764861;390894;0.0425;-0.0425;9.6815
1663764861;441161;1663764861;441186;1663764861;441112;0.0595;0;9.6815
1663764861;490956;1663764861;490980;1663764861;490908;0.0425;-0.0595;9.6645
1663764861;541172;1663764861;541196;1663764861;541123;0.0595;-0.0085;9.6815
1663764861;591143;1663764861;591173;1663764861;591097;0.0765;-0.0425;9.639
1663764861;640898;1663764861;640922;1663764861;640849;0.0765;-0.0085;9.6815
1663764861;690938;1663764861;690962;1663764861;690889;0.0425;-0.0255;9.6815
1663764861;741169;1663764861;741193;1663764861;741120;0.0425;-0.0255;9.6815
1663764861;790952;1663764861;790976;1663764861;790902;0.0425;-0.0085;9.6305
1663764861;841199;1663764861;841223;1663764861;841140;0.0425;-0.0255;9.6815
1663764861;891176;1663764861;891200;1663764861;891127;0.0595;-0.0085;9.6815
1663764861;940935;1663764861;940959;1663764861;940884;0.0425;-0.0595;9.639
1663764861;990957;1663764861;990981;1663764861;990909;0.0765;-0.0085;9.6645
1663764862;41172;1663764862;41195;1663764862;41122;0.0595;-0.0255;9.6305
1663764862;90979;1663764862;91003;1663764862;90930;0.0935;-0.0085;9.6815
1663764862;141192;1663764862;141216;1663764862;141143;0.0595;0;9.639
1663764862;191178;1663764862;191202;1663764862;191129;0.0425;-0.0425;9.7155
1663764862;240957;1663764862;240981;1663764862;240908;0.0425;-0.0425;9.6305
1663764862;290974;1663764862;290998;1663764862;290925;0.0425;-0.0425;9.6135
1663764862;341165;1663764862;341189;1663764862;341121;0.0085;0;9.6815
1663764862;391003;1663764862;391036;1663764862;390919;0.0595;0;9.6985
1663764862;441194;1663764862;441218;1663764862;441146;0.0765;-0.0085;9.639
1663764862;491179;1663764862;491204;1663764862;491130;0.0765;-0.0085;9.6305
1663764862;540913;1663764862;540937;1663764862;540865;0.0765;-0.0255;9.6645
1663764862;590941;1663764862;590965;1663764862;590892;0.0935;-0.0255;9.6985
1663764862;641184;1663764862;641209;1663764862;641136;0.0425;-0.0255;9.6645
1663764862;690976;1663764862;691000;1663764862;690927;0.0425;-0.0255;9.639
1663764862;741193;1663764862;741218;1663764862;741145;0.0425;-0.0425;9.6815
1663764862;791194;1663764862;791218;1663764862;791145;0.0595;-0.0255;9.639
1663764862;840932;1663764862;840956;1663764862;840883;0.0425;-0.0255;9.639
1663764862;890951;1663764862;890975;1663764862;890900;0.0425;0;9.6985
1663764862;941175;1663764862;941198;1663764862;941132;0.0595;-0.0255;9.6815
1663764862;990963;1663764862;991001;1663764862;990915;0.0425;-0.0255;9.639
1663764863;41211;1663764863;41235;1663764863;41163;0.0425;-0.0255;9.6645
1663764863;91197;1663764863;91220;1663764863;91148;0.0935;-0.0255;9.6815
1663764863;140993;1663764863;141017;1663764863;140943;0.0595;-0.0085;9.639
1663764863;190958;1663764863;190982;1663764863;190909;0.0425;0.0255;9.6645
1663764863;241209;1663764863;241233;1663764863;241161;0.0425;0;9.639
1663764863;291010;1663764863;291034;1663764863;290961;0.0595;-0.0255;9.724
1663764863;341215;1663764863;341239;1663764863;341166;0.0425;-0.0425;9.6305
1663764863;391202;1663764863;391226;1663764863;391153;0.0595;-0.0425;9.639
1663764863;441001;1663764863;441025;1663764863;440952;0.0425;-0.0255;9.6985
1663764863;490981;1663764863;491005;1663764863;490932;0.0425;-0.0255;9.6985
1663764863;541216;1663764863;541240;1663764863;541168;0.1275;0;9.6305
1663764863;590982;1663764863;591006;1663764863;590933;0.0595;-0.0255;9.6645
1663764863;641232;1663764863;641256;1663764863;641184;0.0255;-0.0085;9.724
1663764863;691220;1663764863;691244;1663764863;691171;0.0425;-0.0255;9.6645
1663764863;740985;1663764863;741009;1663764863;740936;0.0425;-0.0255;9.6815
1663764863;790991;1663764863;791015;1663764863;790942;0.0595;-0.0425;9.639
1663764863;841208;1663764863;841231;1663764863;841162;0.0595;-0.0255;9.6985
1663764863;890986;1663764863;891011;1663764863;890937;0.0425;-0.0255;9.639
1663764863;941234;1663764863;941259;1663764863;941186;0.0595;-0.0255;9.6305
1663764863;991213;1663764863;991237;1663764863;991165;0.0425;-0.0085;9.6815
1663764864;40966;1663764864;40990;1663764864;40921;0.0425;0;9.6645
1663764864;91038;1663764864;91062;1663764864;90989;0.0425;0;9.6305
1663764864;141224;1663764864;141248;1663764864;141174;0.0595;-0.0595;9.6645
1663764864;190995;1663764864;191019;1663764864;190946;0.0595;0;9.6815
1663764864;241235;1663764864;241259;1663764864;241185;0.0595;-0.0425;9.6645
1663764864;291233;1663764864;291257;1663764864;291184;0.0425;-0.0085;9.6305
1663764864;340994;1663764864;341019;1663764864;340946;0.0425;-0.0255;9.6645
1663764864;391000;1663764864;391023;1663764864;390951;0.0425;-0.0425;9.6815
1663764864;441240;1663764864;441264;1663764864;441191;0.0425;-0.0255;9.639
1663764864;491017;1663764864;491041;1663764864;490968;0.0425;-0.0255;9.724
1663764864;541247;1663764864;541271;1663764864;541199;0.0425;-0.0425;9.6305
1663764864;591234;1663764864;591259;1663764864;591186;0.0765;-0.0765;9.639
1663764864;641029;1663764864;641053;1663764864;640980;0.0425;-0.0765;9.6305
1663764864;690981;1663764864;691005;1663764864;690938;0.0595;-0.0425;9.6815
1663764864;741245;1663764864;741269;1663764864;741196;0.0595;-0.0085;9.6645
1663764864;791010;1663764864;791034;1663764864;790960;0.0765;-0.0085;9.6985
1663764864;841256;1663764864;841280;1663764864;841207;0.0425;0;9.6305
1663764864;891251;1663764864;891275;1663764864;891202;0.0595;-0.0085;9.639
1663764864;941009;1663764864;941033;1663764864;940960;0.0425;-0.0255;9.7155
1663764864;991002;1663764864;991026;1663764864;990953;0.0425;-0.0765;9.6815
1663764865;41249;1663764865;41273;1663764865;41200;0.0425;-0.0425;9.6985
1663764865;91051;1663764865;91081;1663764865;90988;0.0425;-0.0595;9.6135
1663764865;141249;1663764865;141273;1663764865;141201;0.0255;-0.0255;9.6815
1663764865;191246;1663764865;191270;1663764865;191197;0.0765;0.0085;9.639
1663764865;241013;1663764865;241037;1663764865;240964;0.0765;0.0085;9.6985
1663764865;291037;1663764865;291061;1663764865;290988;0.0765;-0.0425;9.6815
1663764865;341255;1663764865;341280;1663764865;341206;0.0595;-0.0085;9.6985
1663764865;391021;1663764865;391045;1663764865;390972;0.0425;-0.0085;9.639
1663764865;441273;1663764865;441297;1663764865;441224;0.0425;-0.0425;9.6305
1663764865;491255;1663764865;491279;1663764865;491206;0.0425;-0.0425;9.6815
1663764865;541049;1663764865;541072;1663764865;541000;0.0425;-0.0085;9.6815
1663764865;590999;1663764865;591023;1663764865;590950;0.0425;-0.0085;9.6815
1663764865;641267;1663764865;641292;1663764865;641218;0.0425;-0.0255;9.639
1663764865;691019;1663764865;691043;1663764865;690970;0.0935;-0.0255;9.6985
1663764865;741272;1663764865;741296;1663764865;741223;0.0595;-0.0085;9.6815
1663764865;791267;1663764865;791291;1663764865;791219;0.0765;-0.0255;9.6645
1663764865;841071;1663764865;841095;1663764865;841023;0.0425;-0.0255;9.6305
1663764865;891033;1663764865;891056;1663764865;890984;0.0765;-0.0595;9.6815
1663764865;941269;1663764865;941293;1663764865;941221;0.0425;-0.0255;9.639
1663764865;991030;1663764865;991055;1663764865;990981;0.0595;-0.0595;9.639
