sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration
1663764857;11062;1663764857;11087;1663764857;11014;0.0935;-0.0255;9.6645
1663764857;31104;1663764857;31128;1663764857;31055;0.0085;-0.0425;9.639
1663764857;50973;1663764857;50997;1663764857;50925;0.0595;0;9.6815
1663764857;71553;1663764857;71577;1663764857;71504;0.0425;-0.0255;9.7155
1663764857;91050;1663764857;91074;1663764857;91001;0.0425;-0.0085;9.6305
1663764857;111082;1663764857;111107;1663764857;111034;0.0425;0;9.724
1663764857;130828;1663764857;130852;1663764857;130780;0.0425;-0.0425;9.6815
1663764857;151355;1663764857;151410;1663764857;151285;0.0425;0;9.639
1663764857;171507;1663764857;171561;1663764857;171445;0.0425;-0.0255;9.6645
1663764857;190826;1663764857;190856;1663764857;190775;0.0595;-0.0085;9.6985
1663764857;210871;1663764857;210901;1663764857;210816;0.0595;-0.0425;9.6645
1663764857;231053;1663764857;231077;1663764857;231009;0.0595;-0.0255;9.6305
1663764857;251316;1663764857;251340;1663764857;251267;0.0425;0.0085;9.6645
1663764857;271373;1663764857;271401;1663764857;271311;0.0425;-0.0425;9.7155
1663764857;290832;1663764857;290856;1663764857;290786;0.0425;-0.0255;9.6645
1663764857;311047;1663764857;311072;1663764857;311002;0.0595;-0.0595;9.6645
1663764857;331115;1663764857;331139;1663764857;331066;0.0425;-0.0425;9.6305
1663764857;350964;1663764857;350988;1663764857;350914;0.0425;-0.0255;9.6985
1663764857;371611;1663764857;371635;1663764857;371561;0.0935;-0.0425;9.639
1663764857;391069;1663764857;391093;1663764857;391019;0.0595;-0.0255;9.639
1663764857;411077;1663764857;411101;1663764857;411022;0.0425;-0.0595;9.6815
1663764857;430860;1663764857;430885;1663764857;430807;0.0765;-0.0085;9.6985
1663764857;451328;1663764857;451353;1663764857;451279;0.0425;-0.0085;9.6645
1663764857;471789;1663764857;471824;1663764857;471722;0.0425;-0.0425;9.6645
1663764857;490817;1663764857;490841;1663764857;490765;0.0255;-0.0255;9.6815
1663764857;510844;1663764857;510869;1663764857;510794;0.0425;-0.0425;9.6645
1663764857;531298;1663764857;531323;1663764857;531250;0.0425;-0.0255;9.6645
1663764857;551107;1663764857;551131;1663764857;551057;0.0595;-0.0425;9.6985
1663764857;571391;1663764857;571416;1663764857;571341;0.0085;-0.0255;9.6645
1663764857;590836;1663764857;590860;1663764857;590786;0.0765;-0.0255;9.6815
1663764857;611073;1663764857;611098;1663764857;611025;0.0425;-0.0595;9.6985
1663764857;631115;1663764857;631139;1663764857;631066;0.0765;-0.0085;9.639
1663764857;650960;1663764857;650984;1663764857;650911;0.0595;-0.0255;9.639
1663764857;671563;1663764857;671593;1663764857;671512;0.0425;0;9.6645
1663764857;691051;1663764857;691075;1663764857;691008;0.0595;-0.0255;9.6645
1663764857;711103;1663764857;711127;1663764857;711056;0.0425;-0.0255;9.639
1663764857;730872;1663764857;730896;1663764857;730823;0.0425;-0.0085;9.6645
1663764857;751334;1663764857;751358;1663764857;751286;0.0425;-0.0425;9.6645
1663764857;771782;1663764857;771806;1663764857;771733;0.0765;-0.0255;9.639
1663764857;790831;1663764857;790854;1663764857;790782;0.0765;-0.0425;9.6815
1663764857;810893;1663764857;810922;1663764857;810829;0.0425;-0.0425;9.6305
1663764857;831080;1663764857;831106;1663764857;831031;0.0425;-0.0085;9.6815
1663764857;851322;1663764857;851346;1663764857;851272;0.0425;-0.0255;9.639
1663764857;871396;1663764857;871421;1663764857;871341;0.0595;-0.0085;9.6985
1663764857;890884;1663764857;890914;1663764857;890820;0.0425;-0.0255;9.6815
1663764857;911086;1663764857;911111;1663764857;911038;0.0425;-0.0085;9.6645
1663764857;931132;1663764857;931156;1663764857;931083;0.0255;-0.0255;9.639
1663764857;950925;1663764857;950949;1663764857;950875;0;0;9.639
1663764857;971598;1663764857;971623;1663764857;971549;0.0425;-0.0425;9.6645
1663764857;991074;1663764857;991099;1663764857;991026;0.0595;-0.0595;9.639
1663764858;11121;1663764858;11145;1663764858;11073;0.0425;0;9.6985
1663764858;30868;1663764858;30892;1663764858;30819;0.0595;-0.0425;9.6645
1663764858;51347;1663764858;51371;1663764858;51299;0.0935;-0.0595;9.639
1663764858;71790;1663764858;71814;1663764858;71742;0.0765;-0.0085;9.6645
1663764858;90854;1663764858;90878;1663764858;90806;0.0425;-0.0765;9.6305
1663764858;110881;1663764858;110906;1663764858;110832;0.0595;-0.0085;9.6985
1663764858;131098;1663764858;131121;1663764858;131050;0.0425;-0.0255;9.6645
1663764858;151084;1663764858;151107;1663764858;151041;0.0595;-0.0255;9.6815
1663764858;171431;1663764858;171455;1663764858;171382;0.0425;-0.0255;9.6305
1663764858;190853;1663764858;190877;1663764858;190805;0.0765;-0.0255;9.6815
1663764858;211065;1663764858;211088;1663764858;211023;0.0425;-0.0595;9.6815
1663764858;231137;1663764858;231161;1663764858;231088;0.0425;-0.0425;9.6305
1663764858;250980;1663764858;251004;1663764858;250930;0.0425;-0.0255;9.6645
1663764858;271579;1663764858;271603;1663764858;271530;0.0425;-0.0085;9.6985
1663764858;291080;1663764858;291104;1663764858;291031;0.0425;0;9.6645
1663764858;311112;1663764858;311137;1663764858;311064;0.0255;0;9.6645
1663764858;330897;1663764858;330921;1663764858;330848;0.0425;-0.0425;9.6135
1663764858;351147;1663764858;351178;1663764858;351092;0.0425;0;9.639
1663764858;371541;1663764858;371566;1663764858;371493;0.0935;-0.0085;9.6985
1663764858;390862;1663764858;390886;1663764858;390802;0.0595;-0.0085;9.6645
1663764858;410875;1663764858;410899;1663764858;410826;0.0425;-0.0255;9.7155
1663764858;431095;1663764858;431125;1663764858;431045;0.0425;-0.0595;9.6645
1663764858;451113;1663764858;451137;1663764858;451064;0.0595;-0.0425;9.7155
1663764858;471369;1663764858;471394;1663764858;471313;0.0425;-0.0765;9.6985
1663764858;490889;1663764858;490913;1663764858;490840;0.0425;-0.0425;9.6985
1663764858;511097;1663764858;511121;1663764858;511049;0.0765;-0.0425;9.639
1663764858;531147;1663764858;531171;1663764858;531099;0.0425;-0.0425;9.6305
1663764858;550991;1663764858;551014;1663764858;550942;0.0425;-0.0255;9.6645
1663764858;571609;1663764858;571633;1663764858;571560;0.0595;-0.0425;9.6305
1663764858;591099;1663764858;591123;1663764858;591051;0.0765;-0.0255;9.6645
1663764858;611144;1663764858;611169;1663764858;611095;0.0595;-0.0085;9.7155
1663764858;630901;1663764858;630926;1663764858;630852;0.0425;0;9.6305
1663764858;651377;1663764858;651402;1663764858;651329;0.0595;0;9.6985
1663764858;671556;1663764858;671580;1663764858;671507;0.0425;0;9.6815
1663764858;690847;1663764858;690871;1663764858;690802;0.0595;-0.0255;9.6815
1663764858;710836;1663764858;710866;1663764858;710785;0.0425;-0.0425;9.6305
1663764858;731355;1663764858;731385;1663764858;731305;0.0765;-0.0425;9.6985
1663764858;751124;1663764858;751148;1663764858;751075;0.0425;-0.0425;9.7155
1663764858;771414;1663764858;771442;1663764858;771362;0.0255;-0.0255;9.639
1663764858;790862;1663764858;790886;1663764858;790812;0.0765;-0.0425;9.6645
1663764858;811346;1663764858;811370;1663764858;811297;0.0255;-0.0085;9.6815
1663764858;831154;1663764858;831178;1663764858;831104;0.0425;-0.0085;9.6985
1663764858;851030;1663764858;851074;1663764858;850966;0.0425;-0.0255;9.6305
1663764858;871588;1663764858;871629;1663764858;871537;0.0595;0;9.6985
1663764858;891098;1663764858;891122;1663764858;891049;0.0595;-0.0085;9.6815
