lat;lon;speed;accel_lon;accel_trans;accel_down;ts
57.718583437;11.958626565;0.180266;1.359777;0.06099362;-0.04870243;1663765141961382
57.718583073;11.958626854;0.420105;1.74601;-0.03696721;-0.01785014;1663765142161415
57.718582691;11.958627833;0.4282978;-1.095056;0.007809574;0.1124515;1663765142361409
57.718582366;11.95862847;0.3670148;0.279272;0.006514047;0.005746147;1663765142561417
57.71858202;11.9586292;0.3989752;-0.2362332;-0.01561229;0.1162423;1663765142761412
57.718581678;11.958629896;0.3828918;0.001529866;-0.04539571;-0.003520616;1663765142961405
57.71858161;11.958630609;0.3775102;-0.1677981;-0.00977489;-0.0108153;1663765143161438
57.7185816;11.958631298;0.3753729;-0.07650442;-0.05948607;0.03602936;1663765143361425
57.71858159;11.958631989;0.3696388;0.08400219;-0.01730247;-0.1498668;1663765143561413
57.718581586;11.958632628;0.3089809;-0.7592685;-0.02790258;0.0488738;1663765143761465
57.718581645;11.958632876;0.1809005;-0.7269244;-0.03388493;-0.1388033;1663765143961413
57.718581813;11.958632539;0.1293929;-0.7133637;0.01271213;-0.04578022;1663765144161424
57.718582066;11.958631685;0.2422015;-1.319318;0.03734891;-0.06607772;1663765144361451
57.718582465;11.958629922;0.6143637;-2.518406;-0.006945367;0.2748767;1663765144561393
57.718583138;11.958626463;1.268093;-3.572552;-0.01662811;0.03753592;1663765144761425
57.718584181;11.958620732;1.991115;-3.438259;-0.06599182;0.2263001;1663765144961435
57.718585603;11.958612552;2.698368;-3.376173;-0.06853533;0.4940633;1663765145161463
57.71858737;11.958602151;3.35113;-3.114028;0.08189945;0.03987985;1663765145361487
57.718589466;11.958589712;3.980371;-3.188349;0.03435561;-0.1138715;1663765145561495
57.718591889;11.958575249;4.630171;-3.433316;0.2721261;0.3786868;1663765145761508
57.718594624;11.958558719;5.249333;-2.933228;-0.1027677;0.1514478;1663765145961520
57.718597681;11.95854019;5.841968;-2.995096;-0.1905024;0.2282446;1663765146161435
57.718601064;11.958519852;6.352015;-1.972951;-0.2215001;-0.02871787;1663765146361474
57.71860474;11.958498077;6.804908;-2.485886;-0.07820794;0.1902671;1663765146561420
57.718608713;11.958474769;7.336912;-2.662134;-0.3268607;0.1207874;1663765146761469
57.718613036;11.958449728;7.923043;-3.049136;-0.1928567;-0.3451456;1663765146961437
57.718617697;11.958422595;8.539653;-2.832623;0.1608569;0.3877464;1663765147161428
57.718622679;11.958393594;9.093505;-2.702731;0.136397;0.432561;1663765147361486
57.71862798;11.95836284;9.654435;-2.885578;-0.1919625;-0.04289894;1663765147561504
57.718633606;11.958330334;10.20823;-2.619525;-0.2054033;0.415177;1663765147761518
57.718639555;11.958296151;10.71368;-2.66569;-0.3152306;0.01886569;1663765147961502
57.718645793;11.958260306;11.21489;-2.529306;-0.09196994;0.1980503;1663765148161443
57.718652321;11.958222897;11.69434;-2.30827;-0.1839967;0.2328886;1663765148361453
57.718659134;11.958183985;12.15989;-1.915096;-0.3769856;0.1474366;1663765148561424
57.718666147;11.958144045;12.32415;-0.5356451;-0.3564326;-0.3363216;1663765148761482
57.718673243;11.958103878;12.3679;0.1430435;-0.3235894;0.225492;1663765148961467
57.718680375;11.958063604;12.36676;0.1490907;-0.0001918473;-0.02698472;1663765149161448
57.718687541;11.958023384;12.34592;0.1902376;-0.2184879;0.1302643;1663765149361578
57.718694732;11.957983261;12.3445;-0.2441595;-0.04611887;-0.1039357;1663765149561537
57.718701975;11.95794306;12.41763;-0.4324349;-0.04401967;-0.3634313;1663765149761557
57.718709285;11.95790268;12.46219;0.1540685;-0.07916562;-0.297197;1663765149961555
57.718716741;11.957862208;12.43791;0.3683539;-0.9827127;0.09137919;1663765150161495
57.718724698;11.957822202;12.38192;0.5618479;-2.850783;0.2429619;1663765150361451
57.718733691;11.957783246;12.29649;0.5918981;-4.329978;0.0747536;1663765150561472
57.71874392;11.95774573;12.22327;0.3519371;-3.765661;0.2939032;1663765150761504
57.718755051;11.957709395;12.15637;0.4670424;-1.223286;0.1122955;1663765150961481
57.718766268;11.95767344;12.05451;0.5722409;1.646825;-0.1802809;1663765151161467
57.718776753;11.957637181;11.9337;0.5966731;3.287642;0.08567499;1663765151361535
57.718785992;11.957600212;11.82479;0.4753113;3.996355;0.541503;1663765151561536
57.718793863;11.957562529;11.73325;0.411907;3.798148;0.1414319;1663765151761583
57.718800679;11.957524442;11.65944;0.5753029;2.184274;-0.3110119;1663765151961566
57.718807014;11.957486304;11.59556;0.007816625;-0.3079634;0.04369134;1663765152161495
57.718813414;11.957448462;11.51859;0.04951006;-0.6040486;-0.163123;1663765152361478
57.718819906;11.957410948;11.44535;0.3916415;0.3070362;-0.1495153;1663765152561531
57.718826355;11.957373719;11.35938;0.5222142;-0.04185585;-0.08926156;1663765152761557
57.718832764;11.95733677;11.28099;0.6352098;-0.04099719;0.03004523;1663765152961482
57.718839308;11.957300247;11.20297;0.5240262;-0.2644661;-0.3924313;1663765153161473
57.718845873;11.957264032;11.12623;0.638423;-0.343209;-0.3358038;1663765153361503
57.718852429;11.957228063;11.07983;0.167197;-0.06907632;0.2292008;1663765153561484
57.718858988;11.957192224;11.07046;0.1461139;0.03602396;-0.09264148;1663765153761530
57.718865555;11.957156423;11.05272;-0.03844364;0.008596447;0.2003767;1663765153961540
57.718872048;11.957120707;11.02655;0.1482486;-0.05224306;-0.1518094;1663765154161502
57.718878503;11.957085076;11.01118;0.1141509;0.2132926;0.2334764;1663765154361534
57.718884921;11.957049501;10.98696;0.09374589;0.06204184;0.0465462;1663765154561551
57.718891299;11.957013998;10.96312;0.1310591;0.2117671;-0.1994137;1663765154761514
57.718897631;11.956978581;10.93024;0.2637947;0.2181862;0.008754742;1663765154961568
57.718903891;11.956943311;10.90692;0.1099113;0.03637823;-0.1580104;1663765155161549
57.718910113;11.956908123;10.88133;0.1926107;0.2718371;-0.1903061;1663765155361588
57.718916297;11.956873072;10.82319;0.3188846;0.07529402;0.3048881;1663765155561579
57.718922425;11.956838302;10.70554;0.8594872;0.09798866;-0.009309418;1663765155761618
57.718928469;11.956803999;10.5222;0.7926351;-0.02751646;0.02125686;1663765155961555
57.718934401;11.956770475;10.28076;1.390294;0.1132393;0.0272833;1663765156161549
57.718940194;11.956737854;9.967739;1.824751;-0.04461884;0.2621403;1663765156361564
57.718945797;11.956706365;9.589838;2.072387;-0.373166;-0.03021978;1663765156561532
57.718951206;11.956676102;9.201551;1.879236;-0.1093808;0.2755868;1663765156761577
