lat;lon;speed;accel_lon;accel_trans;accel_down;ts
57.718799056;11.958345845;0.1197877;-0.1028283;0.02993806;0.08319559;1646666793853591
57.71879911;11.958345548;0.1219687;-0.07913812;-0.007344966;0.07435017;1646666794053610
57.718799165;11.958345245;0.1237577;-0.006619283;0.03086939;-0.007065357;1646666794253598
57.718799211;11.958344995;0.1257158;0.06216136;-0.08430985;-0.1072635;1646666794453813
57.718799259;11.958344734;0.1280996;0.03995763;-0.02723457;-0.07933556;1646666794653649
57.71879931;11.958344463;0.1308046;-0.01598496;0.06309332;0.05269112;1646666794853638
57.718799363;11.958344182;0.1333589;-0.07744513;0.02398029;0.08965269;1646666795053644
57.718799417;11.958343896;0.1351731;-0.06167573;0.01666494;0.07331505;1646666795253669
57.718799461;11.958343667;0.1366699;-0.01093854;0.001168994;-0.02651164;1646666795453955
57.718799507;11.958343428;0.1382363;0.04919773;-0.0777627;-0.1179561;1646666795653689
57.718799555;11.958343179;0.1397181;0.05522224;-0.0001832354;-0.08362071;1646666795853650
57.718799605;11.95834292;0.1421791;-0.01683469;0.0004466396;0.002606971;1646666796053681
57.718799656;11.958342655;0.1444914;-0.08921213;0.04491307;0.1089542;1646666796253698
57.718799697;11.958342448;0.145729;-0.08150292;0.03658105;0.08292098;1646666796453870
57.71879974;11.95834223;0.1470225;-0.00230667;-0.04573553;-0.02923712;1646666796653765
57.718799785;11.958342002;0.1478166;0.05712999;-0.05250782;-0.105963;1646666796853672
57.718799832;11.958341765;0.1496374;0.04046888;0.02273713;-0.02529991;1646666797053679
57.71879988;11.958341523;0.151493;-0.04587356;-0.0006640438;0.04414708;1646666797253704
57.718799917;11.958341337;0.1529195;-0.08093201;0.06382227;0.1369878;1646666797453934
57.718799957;11.958341142;0.1532196;-0.07965147;-0.004812419;0.04019196;1646666797653715
57.718799999;11.958340937;0.1538447;0.01111357;-0.04196356;-0.08605285;1646666797853751
57.718800043;11.958340725;0.1546673;0.05233929;0.01481802;-0.0612023;1646666798053770
57.718800088;11.958340506;0.1561936;0.06092217;-0.02868645;-0.04300737;1646666798253724
57.718800124;11.958340341;0.1575937;-0.03576354;0.0105159;0.03040804;1646666798453956
57.718800162;11.958340167;0.1581846;-0.085945;0.04523343;0.1059205;1646666798653747
57.718800202;11.958339982;0.1650888;-0.180001;-0.01137346;0.08021036;1646666798853747
57.71880027;11.958339657;0.2557655;-0.5204143;-0.04976903;-0.02583118;1646666799053755
57.718800413;11.958338951;0.3896569;-0.8562379;-0.04732585;0.05142078;1646666799253749
57.718800628;11.958337863;0.5476927;-0.9261025;-0.07056412;0.1105426;1646666799454031
57.718800961;11.958336177;0.7551599;-1.171295;-0.001629162;0.2024102;1646666799653756
57.718801435;11.958333746;1.027578;-1.617865;-0.01924144;0.3324783;1646666799853784
57.718802106;11.958330293;1.406989;-2.325604;-0.04131789;0.1715133;1646666800053789
57.718803039;11.958325483;1.868424;-2.366893;0.0410158;0.1834923;1646666800253831
