lat;lon;speed;accel_lon;accel_trans;accel_down;ts
57.719093709;11.956574342;0.1730472;0.1741829;-0.1943945;-0.3825232;1646666872006253
57.719093926;11.956573848;0.1713051;0.1989118;-0.03858879;-0.2726298;1646666872206223
57.719094108;11.956573401;0.1662101;-0.2022377;0.2223201;0.2811827;1646666872406181
57.719094281;11.956572973;0.1623133;-0.1174443;0.07639363;0.1693028;1646666872606219
57.719094452;11.956572555;0.1583646;-0.1050003;-0.02471264;0.1134874;1646666872806260
57.719094621;11.956572149;0.1552638;0.02472777;-0.0467222;-0.0737813;1646666873006267
57.719094788;11.956571753;0.1522772;0.04653101;-0.003328965;-0.05840028;1646666873206284
57.719094933;11.956571458;0.1451747;0.0772808;0.009290534;-0.03116366;1646666873406228
57.719095074;11.956571184;0.144739;-0.02201119;0.04320666;0.03761235;1646666873606284
57.719095194;11.956571025;0.05603489;-0.6733167;0.05318335;0.3098407;1646666873806294
57.719095238;11.956571275;0.1206922;-0.8236835;-0.0288177;-0.265079;1646666874006238
57.719095171;11.956572118;0.3136964;-1.46978;0.01488046;0.4944301;1646666874206272
57.719094921;11.956573826;0.621101;-1.553639;-0.07601443;0.08837415;1646666874406257
57.719094474;11.956576573;0.9766325;-1.933377;-0.0300564;0.2467404;1646666874606270
57.719093805;11.956580522;1.374401;-2.00161;0.005140285;0.1062788;1646666874806321
57.719092895;11.956585784;1.797977;-2.149341;-0.0672223;0.10811;1646666875006348
57.719091739;11.956592372;2.211812;-2.000325;0.1249453;0.1167949;1646666875206334
57.719090344;11.956600298;2.622474;-2.167924;-0.09502497;0.2112259;1646666875406289
57.71908871;11.956609526;3.038467;-2.331445;0.07969512;0.2343884;1646666875606313
57.719086826;11.956620146;3.488841;-2.042055;-0.08289293;0.01126595;1646666875806355
57.719084695;11.95663215;3.907145;-1.917265;-0.1633881;-0.05251767;1646666876006353
57.719082347;11.956645413;4.278786;-1.713726;-0.05922782;0.06178371;1646666876206375
57.71907977;11.956659841;4.641459;-1.579834;0.0414787;0.06735092;1646666876406331
57.71907699;11.956675451;5.042089;-2.145297;0.01444609;0.2964542;1646666876606308
57.719073961;11.956692444;5.5002;-2.34189;0.1990467;-0.0158674;1646666876806424
57.719070684;11.956710905;5.968204;-2.404486;-0.01275723;-0.07434166;1646666877006420
57.719067157;11.956730863;6.430262;-2.309143;-0.1024003;0.1820506;1646666877206404
57.719063356;11.956752276;6.874481;-2.092655;-0.07406248;0.008909389;1646666877406348
57.719059313;11.956775098;7.310075;-2.052457;0.2497521;0.2652268;1646666877606406
57.719055039;11.956799291;7.739447;-2.075938;0.03445778;0.4535165;1646666877806448
57.719050519;11.956824848;8.168764;-2.440711;-0.02989912;0.449877;1646666878006457
57.719045773;11.95685176;8.590882;-2.158479;0.1836421;0.1231033;1646666878206436
57.719040794;11.956880025;9.029056;-2.37892;0.0007631379;0.1129567;1646666878406380
57.719035566;11.956909688;9.454694;-1.959987;0.3539113;0.6777264;1646666878606433
57.719030134;11.956940614;9.839243;-2.076281;0.03124067;0.4248252;1646666878806507
57.719024473;11.95697281;10.23586;-2.053689;-0.05272622;0.1658839;1646666879006448
57.719018631;11.957006198;10.58357;-1.386304;0.3129292;-0.3474254;1646666879206476
57.719012653;11.957040553;10.81814;-0.6054855;0.0162287;-1.93477;1646666879406404
57.719006596;11.957075589;11.02307;-1.208818;-0.1368863;0.5249702;1646666879606443
57.719000442;11.957111113;11.101;-0.2210283;0.1926259;0.2351905;1646666879806490
57.718994278;11.957146833;11.16669;-0.1876991;-0.08550434;0.5413743;1646666880006508
57.718988107;11.957182714;11.16856;0.1279889;-0.05342289;0.3641387;1646666880206562
57.718981968;11.95721847;11.14352;0.1555335;-0.07813136;0.3705737;1646666880406469
57.718975837;11.95725414;11.11679;0.1489063;-0.1240322;-0.03497396;1646666880606510
57.718969749;11.957289749;11.09622;0.1567877;0.1132187;0.02527219;1646666880806523
57.718963761;11.957325333;11.07211;-0.07883634;0.4318758;0.2633845;1646666881006523
57.718957984;11.957360954;11.04611;0.09474143;0.7934249;-0.163675;1646666881206551
57.718952575;11.957396749;11.02621;-0.1738142;1.712458;0.2659288;1646666881406533
57.718947672;11.957432808;11.05345;-0.06813521;1.29951;0.6771332;1646666881606497
57.718943243;11.957469173;11.08842;-0.1989537;1.043197;-0.357312;1646666881806588
57.718939239;11.957505894;11.13924;-0.1294319;1.302595;-0.7016829;1646666882006568
57.718935649;11.957542883;11.17797;-0.2448261;0.9894664;-0.008024772;1646666882206583
57.718932309;11.95758012;11.26679;-0.5913291;0.7551121;0.1027044;1646666882406501
57.718929131;11.957617718;11.36422;-0.5544898;-0.02742129;0.2627572;1646666882606592
57.718925941;11.957655564;11.422;-0.2832216;-0.3006146;-0.3637906;1646666882806594
57.718922579;11.957693565;11.46613;-0.1266987;-0.9928029;-0.1854769;1646666883006618
57.718918911;11.95773154;11.46865;-0.002179071;-1.378153;-0.0663569;1646666883206586
57.718914764;11.957769243;11.42934;0.2536587;-1.175322;0.4456652;1646666883406566
57.718910095;11.957806641;11.41277;-0.01140638;-1.644797;-0.2546097;1646666883606556
57.718904936;11.957843739;11.37424;0.1754972;-0.2160358;-0.01575591;1646666883806640
57.718899409;11.957880534;11.35525;0.06275386;-1.069713;0.1410303;1646666884006656
57.718893646;11.957917189;11.35796;0.02403375;-0.5731527;-0.0840281;1646666884206619
57.718887942;11.957953657;11.34201;0.03481769;-0.4154955;-0.3140366;1646666884406573
57.718882152;11.957989928;11.30449;-0.1650721;-0.2289126;-0.3061133;1646666884606622
57.71887627;11.958026054;11.28622;0.1504161;-0.3650385;-0.3019399;1646666884806685
57.718870337;11.958062078;11.25302;0.4675166;-0.07709395;-0.3809889;1646666885006668
57.718864375;11.958097961;11.21737;0.4514656;0.1945917;-0.03547696;1646666885206672
57.718858394;11.958133732;11.16969;0.4146158;0.1122998;-0.1956123;1646666885406624
57.718852407;11.958169348;11.12841;0.3568889;-0.1691974;-0.4004022;1646666885606621
57.718846425;11.958204797;11.07751;-0.2076979;-0.0317793;-0.158047;1646666885806687
57.718840453;11.958240069;11.02244;0.2877462;-0.09497538;-0.05973012;1646666886006704
57.718834518;11.958275048;10.87371;1.072412;-0.3387517;-0.009552234;1646666886206695
57.718828606;11.95830926;10.60321;1.660596;-0.320221;0.2843392;1646666886406667
57.718822811;11.958342468;10.27586;1.987389;0.1652835;0.2332799;1646666886606645
57.71881719;11.958374449;9.84617;2.079301;0.313392;0.497452;1646666886806711
57.718811787;11.958404922;9.35876;2.406718;0.1239363;-0.7872767;1646666887006722
57.71880661;11.958433812;8.86885;2.761183;-0.5273519;-0.3695567;1646666887206777
57.718801633;11.958460995;8.350001;2.68132;-0.560109;-0.4360138;1646666887406698
57.718796872;11.958486397;7.789351;3.009628;-0.162588;-0.8572214;1646666887606715
57.718792325;11.958509875;7.20515;2.854872;-0.7623719;0.3083051;1646666887806769
