sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1584855801;86791;1584855801;86814;1584855801;86375;-0.056640625
1584855801;186819;1584855801;186902;1584855801;186168;-0.00390625
1584855801;287611;1584855801;287660;1584855801;286394;0.0068359375
1584855801;387689;1584855801;387712;1584855801;386373;0.04296875
1584855801;487583;1584855801;487655;1584855801;486174;0.1279296875
1584855801;587853;1584855801;587875;1584855801;586380;0.2431640625
1584855801;687962;1584855801;688025;1584855801;686375;0.36328125
1584855801;787852;1584855801;787875;1584855801;786198;0.4892578125
1584855801;887418;1584855801;887451;1584855801;886399;0.63671875
1584855801;986693;1584855801;986715;1584855801;986390;0.8017578125
1584855802;86819;1584855802;86846;1584855802;86186;0.978515625
1584855802;187382;1584855802;187407;1584855802;186378;1.1572265625
1584855802;287699;1584855802;287737;1584855802;286380;1.3154296875
1584855802;387576;1584855802;387684;1584855802;386209;1.4423828125
1584855802;487993;1584855802;488099;1584855802;486383;1.54296875
1584855802;587889;1584855802;587913;1584855802;586395;1.615234375
1584855802;687274;1584855802;687297;1584855802;686217;1.6650390625
1584855802;788840;1584855802;788863;1584855802;786418;1.7138671875
1584855802;891545;1584855802;891567;1584855802;886391;1.76953125
1584855802;987750;1584855802;987785;1584855802;986239;1.8427734375
1584855803;87022;1584855803;87052;1584855803;86404;1.93359375
1584855803;187897;1584855803;187920;1584855803;186414;2.0263671875
1584855803;287428;1584855803;287451;1584855803;286207;2.119140625
1584855803;387919;1584855803;387941;1584855803;386411;2.2109375
1584855803;488853;1584855803;488877;1584855803;486407;2.3173828125
1584855803;590245;1584855803;590271;1584855803;586282;2.439453125
1584855803;687415;1584855803;687444;1584855803;686417;2.5751953125
1584855803;787011;1584855803;787066;1584855803;786415;2.7265625
1584855803;887692;1584855803;887725;1584855803;886240;2.876953125
1584855803;987732;1584855803;987799;1584855803;986439;3.0205078125
1584855804;86797;1584855804;86820;1584855804;86419;3.1640625
1584855804;187857;1584855804;187895;1584855804;186259;3.318359375
1584855804;290424;1584855804;290551;1584855804;286448;3.4853515625
1584855804;387974;1584855804;388012;1584855804;386411;3.638671875
1584855804;489347;1584855804;489408;1584855804;486249;3.7763671875
1584855804;588923;1584855804;588946;1584855804;586467;3.876953125
1584855804;687677;1584855804;687701;1584855804;686430;3.927734375
1584855804;787002;1584855804;787030;1584855804;786260;3.931640625
1584855804;890562;1584855804;890594;1584855804;886440;3.9130859375
1584855804;986740;1584855804;986763;1584855804;986423;3.8564453125
1584855805;87443;1584855805;87466;1584855805;86260;3.7880859375
1584855805;189604;1584855805;189655;1584855805;186448;3.736328125
1584855805;287911;1584855805;287935;1584855805;286427;3.7236328125
1584855805;387660;1584855805;387764;1584855805;386296;3.7236328125
1584855805;487436;1584855805;487460;1584855805;486435;3.7314453125
1584855805;587560;1584855805;587586;1584855805;586449;3.7529296875
1584855805;687468;1584855805;687499;1584855805;686255;3.765625
1584855805;787728;1584855805;787761;1584855805;786456;3.7666015625
1584855805;886850;1584855805;886874;1584855805;886452;3.7666015625
1584855806;12958;1584855806;12981;1584855806;5958;3.7646484375
1584855806;111299;1584855806;111322;1584855806;106468;3.7451171875
1584855806;212200;1584855806;212222;1584855806;206235;3.73828125
1584855806;314192;1584855806;314214;1584855806;305951;3.7177734375
1584855806;419141;1584855806;419243;1584855806;406240;3.70703125
1584855806;506773;1584855806;506796;1584855806;506253;3.70703125
1584855806;629516;1584855806;629606;1584855806;605962;3.70703125
1584855806;720250;1584855806;720300;1584855806;706236;3.70703125
1584855806;810468;1584855806;810492;1584855806;806260;3.70703125
1584855806;910466;1584855806;910489;1584855806;905950;3.70703125
1584855807;10844;1584855807;10868;1584855807;6485;3.70703125
1584855807;110488;1584855807;110514;1584855807;106031;3.7041015625
1584855807;212034;1584855807;212136;1584855807;205935;3.677734375
1584855807;315199;1584855807;315222;1584855807;306466;3.62890625
1584855807;425151;1584855807;425176;1584855807;406263;3.5107421875
1584855807;510786;1584855807;510808;1584855807;505937;3.3525390625
1584855807;616866;1584855807;616889;1584855807;606251;3.23046875
1584855807;707696;1584855807;707722;1584855807;706269;3.1865234375
1584855807;810818;1584855807;810842;1584855807;805949;3.1865234375
1584855807;911937;1584855807;911960;1584855807;906249;3.1904296875
1584855808;17476;1584855808;17498;1584855808;6035;3.19921875
1584855808;112306;1584855808;112330;1584855808;105974;3.216796875
1584855808;218807;1584855808;218853;1584855808;206254;3.23828125
1584855808;307696;1584855808;307718;1584855808;306271;3.2548828125
1584855808;413966;1584855808;414023;1584855808;405969;3.2587890625
1584855808;518817;1584855808;518840;1584855808;506520;3.2587890625
1584855808;609136;1584855808;609159;1584855808;606049;3.2587890625
1584855808;710390;1584855808;710413;1584855808;705957;3.2548828125
1584855808;810999;1584855808;811021;1584855808;806272;3.24609375
1584855808;913707;1584855808;913729;1584855808;906274;3.244140625
1584855809;34502;1584855809;34526;1584855809;6004;3.2412109375
1584855809;129960;1584855809;129984;1584855809;106275;3.2412109375
1584855809;210556;1584855809;210579;1584855809;206061;3.2412109375
1584855809;320243;1584855809;320267;1584855809;306004;3.2412109375
1584855809;407042;1584855809;407065;1584855809;406285;3.2412109375
1584855809;509535;1584855809;509558;1584855809;506297;3.2412109375
1584855809;608511;1584855809;608534;1584855809;606014;3.2412109375
1584855809;712878;1584855809;712901;1584855809;706524;3.2412109375
1584855809;815577;1584855809;815600;1584855809;806308;3.2412109375
1584855809;906144;1584855809;906164;1584855809;906006;3.24609375
1584855810;10905;1584855810;10943;1584855810;6295;3.287109375
1584855810;107828;1584855810;107852;1584855810;106309;3.3330078125
1584855810;207345;1584855810;207368;1584855810;206026;3.375
1584855810;309565;1584855810;309646;1584855810;306285;3.431640625
1584855810;407445;1584855810;407467;1584855810;406326;3.494140625
1584855810;510100;1584855810;510123;1584855810;506048;3.5556640625
1584855810;617135;1584855810;617157;1584855810;606307;3.6240234375
1584855810;717212;1584855810;717248;1584855810;706313;3.68359375
1584855810;806890;1584855810;806930;1584855810;806023;3.705078125
1584855810;910545;1584855810;910564;1584855810;906558;3.705078125
1584855811;7607;1584855811;7627;1584855811;6334;3.705078125
1584855811;106428;1584855811;106452;1584855811;106034;3.705078125
1584855811;206724;1584855811;206747;1584855811;206316;3.705078125
1584855811;307400;1584855811;307422;1584855811;306333;3.705078125
1584855811;408026;1584855811;408065;1584855811;406042;3.705078125
1584855811;512518;1584855811;512559;1584855811;506306;3.7421875
1584855811;607944;1584855811;607967;1584855811;606344;3.810546875
1584855811;731447;1584855811;731473;1584855811;706075;3.8515625
1584855811;815944;1584855811;815968;1584855811;806324;3.8515625
1584855811;908013;1584855811;908036;1584855811;906345;3.849609375
1584855812;8125;1584855812;8160;1584855812;6055;3.82421875
1584855812;115056;1584855812;115079;1584855812;106574;3.79296875
1584855812;207289;1584855812;207312;1584855812;206117;3.7763671875
1584855812;310493;1584855812;310516;1584855812;306036;3.7763671875
1584855812;416687;1584855812;416711;1584855812;406334;3.7763671875
1584855812;529491;1584855812;529514;1584855812;506366;3.7763671875
1584855812;610000;1584855812;610023;1584855812;606087;3.7763671875
1584855812;712330;1584855812;712389;1584855812;706340;3.775390625
1584855812;807071;1584855812;807094;1584855812;806124;3.775390625
1584855812;964049;1584855812;964073;1584855812;906102;3.7734375
1584855813;47187;1584855813;47209;1584855813;45985;3.7265625
1584855813;148145;1584855813;148183;1584855813;146348;3.6572265625
1584855813;247812;1584855813;247834;1584855813;246395;3.5810546875
1584855813;348058;1584855813;348118;1584855813;345992;3.4619140625
1584855813;447620;1584855813;447643;1584855813;446354;3.283203125
1584855813;547535;1584855813;547639;1584855813;546389;3.1416015625
1584855813;646653;1584855813;646677;1584855813;645994;3.103515625
1584855813;752870;1584855813;752917;1584855813;746350;3.1162109375
1584855813;847791;1584855813;847831;1584855813;846399;3.162109375
1584855813;949111;1584855813;949153;1584855813;946013;3.234375
1584855814;47878;1584855814;47915;1584855814;46366;3.3359375
1584855814;154017;1584855814;154055;1584855814;146140;3.4443359375
1584855814;247576;1584855814;247609;1584855814;245985;3.5400390625
1584855814;347209;1584855814;347229;1584855814;346348;3.609375
1584855814;446267;1584855814;446290;1584855814;446142;3.6494140625
1584855814;547304;1584855814;547356;1584855814;546009;3.6513671875
1584855814;646537;1584855814;646560;1584855814;646367;3.6513671875
1584855814;748340;1584855814;748410;1584855814;746392;3.6513671875
1584855814;847058;1584855814;847092;1584855814;846030;3.6533203125
1584855814;947743;1584855814;947924;1584855814;946369;3.654296875
1584855815;47073;1584855815;47164;1584855815;46162;3.65625
1584855815;149010;1584855815;149071;1584855815;146072;3.65625
1584855815;246765;1584855815;246784;1584855815;246390;3.65625
1584855815;348045;1584855815;348080;1584855815;346161;3.65625
1584855815;446599;1584855815;446640;1584855815;446016;3.65625
1584855815;547259;1584855815;547366;1584855815;546378;3.65625
1584855815;646537;1584855815;646562;1584855815;646173;3.65625
1584855815;747286;1584855815;747345;1584855815;746043;3.65625
1584855815;847162;1584855815;847182;1584855815;846402;3.65625
1584855815;947907;1584855815;947942;1584855815;946421;3.65625
1584855816;46670;1584855816;46690;1584855816;46039;3.65625
1584855816;147164;1584855816;147206;1584855816;146396;3.65625
1584855816;246852;1584855816;246959;1584855816;246189;3.65625
1584855816;347374;1584855816;347425;1584855816;346058;3.65625
1584855816;446533;1584855816;446557;1584855816;446403;3.65625
1584855816;546296;1584855816;546347;1584855816;546185;3.65625
1584855816;646378;1584855816;646400;1584855816;646040;3.65625
1584855816;752514;1584855816;752555;1584855816;746417;3.65625
1584855816;846275;1584855816;847057;1584855816;846196;3.65625
1584855816;946676;1584855816;946734;1584855816;946061;3.65625
1584855817;47163;1584855817;47197;1584855817;46411;3.65625
1584855817;146986;1584855817;147019;1584855817;146444;3.658203125
1584855817;246173;1584855817;246201;1584855817;246035;3.6728515625
1584855817;347761;1584855817;347928;1584855817;346416;3.6787109375
1584855817;446649;1584855817;446732;1584855817;446455;3.6875
1584855817;546258;1584855817;546278;1584855817;546098;3.7021484375
1584855817;647187;1584855817;647211;1584855817;646408;3.716796875
1584855817;747318;1584855817;747441;1584855817;746203;3.71875
1584855817;846772;1584855817;846792;1584855817;846081;3.71875
1584855817;946751;1584855817;946807;1584855817;946420;3.71875
1584855818;46589;1584855818;46608;1584855818;46458;3.71875
1584855818;147313;1584855818;147370;1584855818;146091;3.71875
1584855818;246507;1584855818;246527;1584855818;246434;3.71875
1584855818;347713;1584855818;347764;1584855818;346458;3.71875
1584855818;447189;1584855818;447211;1584855818;446091;3.71875
1584855818;547921;1584855818;547958;1584855818;546436;3.71875
1584855818;647061;1584855818;647081;1584855818;646225;3.71875
1584855818;747331;1584855818;747406;1584855818;746114;3.71875
1584855818;847119;1584855818;847200;1584855818;846441;3.71875
1584855818;946348;1584855818;946387;1584855818;946232;3.71875
1584855819;47143;1584855819;47172;1584855819;46102;3.71875
1584855819;147025;1584855819;147045;1584855819;146454;3.71875
1584855819;251818;1584855819;251837;1584855819;246240;3.697265625
1584855819;346310;1584855819;347164;1584855819;346114;3.6396484375
1584855819;447092;1584855819;447112;1584855819;446438;3.583984375
1584855819;547208;1584855819;547261;1584855819;546223;3.5517578125
1584855819;646512;1584855819;646551;1584855819;646106;3.5478515625
1584855819;746912;1584855819;747000;1584855819;746468;3.5478515625
1584855819;846378;1584855819;846399;1584855819;846243;3.5478515625
1584855819;947256;1584855819;947365;1584855819;946160;3.548828125
1584855820;46531;1584855820;46551;1584855820;46466;3.5478515625
1584855820;146989;1584855820;147014;1584855820;146483;3.5478515625
1584855820;247057;1584855820;247079;1584855820;246106;3.5419921875
1584855820;347741;1584855820;347765;1584855820;346462;3.537109375
1584855820;447065;1584855820;447086;1584855820;446244;3.53125
1584855820;547308;1584855820;547346;1584855820;546138;3.5234375
1584855820;646544;1584855820;646572;1584855820;646478;3.5185546875
1584855820;747103;1584855820;747131;1584855820;746518;3.5087890625
1584855820;846443;1584855820;846470;1584855820;846119;3.501953125
1584855820;946747;1584855820;946771;1584855820;946471;3.4755859375
1584855821;47892;1584855821;48754;1584855821;46269;3.412109375
1584855821;147456;1584855821;147493;1584855821;146150;3.3330078125
1584855821;247084;1584855821;247119;1584855821;246480;3.263671875
1584855821;347290;1584855821;347327;1584855821;346270;3.2314453125
1584855821;446875;1584855821;446935;1584855821;446110;3.2314453125
1584855821;547494;1584855821;547529;1584855821;546476;3.2353515625
1584855821;646638;1584855821;646663;1584855821;646277;3.2412109375
1584855821;747367;1584855821;747422;1584855821;746136;3.2861328125
1584855821;846826;1584855821;846846;1584855821;846493;3.3759765625
1584855821;947284;1584855821;947310;1584855821;946539;3.490234375
1584855822;47141;1584855822;47204;1584855822;46125;3.5869140625
1584855822;146771;1584855822;146791;1584855822;146498;3.6201171875
1584855822;248493;1584855822;248527;1584855822;246311;3.6201171875
1584855822;346817;1584855822;346941;1584855822;346190;3.6201171875
1584855822;448133;1584855822;448235;1584855822;446536;3.6201171875
1584855822;546934;1584855822;546972;1584855822;546295;3.6201171875
1584855822;646750;1584855822;646794;1584855822;646149;3.6201171875
1584855822;746648;1584855822;746668;1584855822;746506;3.6201171875
1584855822;846632;1584855822;846657;1584855822;846304;3.6201171875
1584855822;946268;1584855822;946302;1584855822;946149;3.662109375
1584855823;47038;1584855823;47073;1584855823;46510;3.71484375
1584855823;147661;1584855823;147765;1584855823;146538;3.75
1584855823;246280;1584855823;246302;1584855823;246155;3.7900390625
1584855823;347539;1584855823;347594;1584855823;346500;3.8349609375
1584855823;446567;1584855823;446606;1584855823;446304;3.8759765625
1584855823;547243;1584855823;547275;1584855823;546186;3.9140625
1584855823;648777;1584855823;648797;1584855823;646512;3.9560546875
1584855823;747369;1584855823;747416;1584855823;746307;3.9990234375
1584855823;846308;1584855823;846356;1584855823;846168;4.021484375
1584855823;947191;1584855823;947283;1584855823;946522;4.021484375
1584855824;47123;1584855824;47160;1584855824;46554;4.021484375
1584855824;146792;1584855824;146846;1584855824;146183;4.021484375
1584855824;247144;1584855824;247169;1584855824;246527;4.021484375
1584855824;363913;1584855824;363951;1584855824;346562;4.021484375
1584855824;446777;1584855824;446809;1584855824;446188;4.021484375
1584855824;559067;1584855824;559088;1584855824;546551;4.021484375
1584855824;646607;1584855824;646631;1584855824;646329;4.021484375
1584855824;746668;1584855824;746773;1584855824;746239;4.021484375
1584855824;848364;1584855824;848383;1584855824;846540;4.021484375
1584855824;947128;1584855824;947170;1584855824;946333;4.021484375
1584855825;47075;1584855825;47096;1584855825;46204;4.021484375
1584855825;150473;1584855825;150529;1584855825;146555;4.021484375
1584855825;247886;1584855825;247909;1584855825;246339;4.021484375
1584855825;347741;1584855825;347764;1584855825;346212;4.021484375
1584855825;447686;1584855825;447771;1584855825;446551;4.021484375
1584855825;547257;1584855825;547349;1584855825;546596;4.021484375
1584855825;651341;1584855825;651366;1584855825;646218;4.015625
1584855825;746701;1584855825;746722;1584855825;746559;3.982421875
1584855825;847027;1584855825;847134;1584855825;846346;3.9365234375
1584855825;947299;1584855825;947386;1584855825;946260;3.8720703125
1584855826;48166;1584855826;48267;1584855826;46569;3.7646484375
1584855826;148120;1584855826;148160;1584855826;146349;3.65234375
1584855826;246582;1584855826;246605;1584855826;246220;3.55078125
1584855826;348167;1584855826;348192;1584855826;346570;3.4296875
1584855826;454282;1584855826;454304;1584855826;446364;3.3046875
1584855826;547920;1584855826;547960;1584855826;546226;3.2060546875
1584855826;646858;1584855826;646881;1584855826;646578;3.1611328125
1584855826;769203;1584855826;769226;1584855826;746603;3.16015625
1584855826;867864;1584855826;867892;1584855826;866806;3.16015625
1584855826;967341;1584855826;967364;1584855826;966566;3.16015625
1584855827;69636;1584855827;69807;1584855827;66393;3.1591796875
1584855827;168169;1584855827;168192;1584855827;166566;3.1494140625
1584855827;269293;1584855827;269349;1584855827;266583;3.125
1584855827;366845;1584855827;366868;1584855827;366434;3.0966796875
1584855827;469548;1584855827;469595;1584855827;466845;3.046875
1584855827;566856;1584855827;566879;1584855827;566594;2.9775390625
1584855827;667477;1584855827;667524;1584855827;666414;2.943359375
1584855827;767131;1584855827;767153;1584855827;766839;2.9443359375
1584855827;920599;1584855827;920622;1584855827;886558;2.970703125
1584855828;32278;1584855828;32301;1584855828;26656;3.0546875
1584855828;127752;1584855828;127829;1584855828;126387;3.1806640625
1584855828;226931;1584855828;226953;1584855828;226632;3.3671875
1584855828;328464;1584855828;328503;1584855828;326661;3.5810546875
1584855828;427596;1584855828;427618;1584855828;426424;3.7880859375
1584855828;528201;1584855828;528240;1584855828;526639;3.947265625
1584855828;627999;1584855828;628039;1584855828;626672;4.0595703125
1584855828;728105;1584855828;728135;1584855828;726406;4.1455078125
1584855828;828120;1584855828;828143;1584855828;826637;4.2119140625
1584855828;927576;1584855828;927665;1584855828;926669;4.25390625
1584855829;27574;1584855829;27609;1584855829;26380;4.2626953125
1584855829;126962;1584855829;127014;1584855829;126661;4.2626953125
1584855829;228026;1584855829;228049;1584855829;226679;4.2626953125
1584855829;328070;1584855829;328093;1584855829;326371;4.2626953125
1584855829;428186;1584855829;428209;1584855829;426655;4.2626953125
1584855829;529975;1584855829;530181;1584855829;526693;4.2626953125
1584855829;627660;1584855829;627683;1584855829;626417;4.2353515625
1584855829;727078;1584855829;727102;1584855829;726674;4.169921875
1584855829;827493;1584855829;827518;1584855829;826697;4.0703125
1584855829;927561;1584855829;927596;1584855829;926407;3.9990234375
1584855830;27028;1584855830;27050;1584855830;26673;3.9658203125
1584855830;128022;1584855830;128061;1584855830;126707;3.962890625
1584855830;229145;1584855830;229167;1584855830;226397;3.9609375
1584855830;328933;1584855830;328957;1584855830;326679;3.9599609375
1584855830;428301;1584855830;428323;1584855830;426708;3.939453125
1584855830;527931;1584855830;527961;1584855830;526420;3.8837890625
1584855830;627684;1584855830;627707;1584855830;626695;3.8076171875
1584855830;727717;1584855830;727747;1584855830;726707;3.7294921875
1584855830;827592;1584855830;827618;1584855830;826432;3.6611328125
1584855830;927069;1584855830;927092;1584855830;926693;3.6064453125
1584855831;28250;1584855831;28273;1584855831;26712;3.5439453125
1584855831;128445;1584855831;128484;1584855831;126414;3.41796875
1584855831;228208;1584855831;228268;1584855831;226701;3.265625
1584855831;328484;1584855831;328524;1584855831;326719;3.1533203125
