sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1584853829;96046;1584853829;96083;1584853829;94253;0.1650390625
1584853829;194480;1584853829;194500;1584853829;194058;0.1650390625
1584853829;294783;1584853829;294803;1584853829;294698;0.1650390625
1584853829;396436;1584853829;396457;1584853829;394253;0.1650390625
1584853829;494230;1584853829;494253;1584853829;494105;0.1650390625
1584853829;594813;1584853829;594837;1584853829;594702;0.1650390625
1584853829;694350;1584853829;694374;1584853829;694258;0.1650390625
1584853829;794450;1584853829;794470;1584853829;794049;0.1650390625
1584853829;896725;1584853829;896766;1584853829;894706;0.1650390625
1584853829;995840;1584853829;995863;1584853829;994265;0.1650390625
1584853830;94634;1584853830;94657;1584853830;94097;0.1650390625
1584853830;195524;1584853830;195548;1584853830;194720;0.1650390625
1584853830;295095;1584853830;295117;1584853830;294263;0.1650390625
1584853830;395111;1584853830;395143;1584853830;394063;0.1650390625
1584853830;500948;1584853830;500970;1584853830;494712;0.1650390625
1584853830;595165;1584853830;595289;1584853830;594274;0.1650390625
1584853830;694717;1584853830;694743;1584853830;694115;0.1650390625
1584853830;806617;1584853830;806739;1584853830;794489;0.1650390625
1584853830;894834;1584853830;894871;1584853830;894267;0.1650390625
1584853830;994369;1584853830;994394;1584853830;994069;0.1650390625
1584853831;95255;1584853831;95278;1584853831;94732;0.1650390625
1584853831;194535;1584853831;194558;1584853831;194273;0.1650390625
1584853831;294292;1584853831;294378;1584853831;294106;0.1650390625
1584853831;394910;1584853831;394990;1584853831;394730;0.1650390625
1584853831;495444;1584853831;495467;1584853831;494293;0.1650390625
1584853831;596417;1584853831;596454;1584853831;594090;0.1650390625
1584853831;731414;1584853831;731437;1584853831;694735;0.1650390625
1584853831;817449;1584853831;817511;1584853831;814149;0.1650390625
1584853831;916194;1584853831;916218;1584853831;914468;0.1650390625
1584853832;14775;1584853832;14798;1584853832;14249;0.1650390625
1584853832;114529;1584853832;114553;1584853832;114109;0.1650390625
1584853832;215807;1584853832;215829;1584853832;214724;0.1650390625
1584853832;314391;1584853832;314414;1584853832;314267;0.1650390625
1584853832;415400;1584853832;415424;1584853832;414155;0.1650390625
1584853832;516057;1584853832;516080;1584853832;514719;0.1650390625
1584853832;615545;1584853832;615582;1584853832;614274;0.1650390625
1584853832;715435;1584853832;715477;1584853832;714107;0.1650390625
1584853832;816278;1584853832;816302;1584853832;814719;0.1650390625
1584853832;994019;1584853832;994099;1584853832;954745;0.1650390625
1584853833;79232;1584853833;79275;1584853833;74274;0.1650390625
1584853833;177562;1584853833;177586;1584853833;174140;0.1650390625
1584853833;277760;1584853833;277895;1584853833;274511;0.166015625
1584853833;377546;1584853833;377568;1584853833;374280;0.1650390625
1584853833;476341;1584853833;476403;1584853833;474111;0.1650390625
1584853833;577546;1584853833;577649;1584853833;574736;0.166015625
1584853833;678348;1584853833;678371;1584853833;674279;0.1650390625
1584853833;774578;1584853833;774659;1584853833;774136;0.1650390625
1584853833;881192;1584853833;881215;1584853833;874753;0.1650390625
1584853833;977867;1584853833;977890;1584853833;974297;0.1650390625
1584853834;87761;1584853834;87784;1584853834;74106;0.1650390625
1584853834;183405;1584853834;183429;1584853834;174745;0.166015625
1584853834;280252;1584853834;280292;1584853834;274298;0.1650390625
1584853834;375063;1584853834;375086;1584853834;373911;0.1650390625
1584853834;478387;1584853834;478410;1584853834;474744;0.1650390625
1584853834;574619;1584853834;574641;1584853834;574315;0.166015625
1584853834;676164;1584853834;676187;1584853834;673834;0.1650390625
1584853834;781971;1584853834;781993;1584853834;774761;0.1650390625
1584853834;884569;1584853834;884608;1584853834;874312;0.166015625
1584853834;975287;1584853834;975429;1584853834;974169;0.1650390625
1584853835;84106;1584853835;84128;1584853835;74758;0.1650390625
1584853835;181587;1584853835;181652;1584853835;174305;0.1650390625
1584853835;280083;1584853835;280104;1584853835;273829;0.1650390625
1584853835;374841;1584853835;374861;1584853835;374769;0.1630859375
1584853835;475279;1584853835;475302;1584853835;474058;0.15234375
1584853835;574953;1584853835;574976;1584853835;573835;0.13671875
1584853835;683021;1584853835;683045;1584853835;674533;0.1220703125
1584853835;782023;1584853835;782046;1584853835;774068;0.107421875
1584853835;876374;1584853835;876396;1584853835;873828;0.0869140625
1584853835;982979;1584853835;983002;1584853835;974760;0.060546875
1584853836;79684;1584853836;79737;1584853836;74074;0.0341796875
1584853836;174017;1584853836;174039;1584853836;173846;0.0107421875
1584853836;277960;1584853836;277983;1584853836;274783;-0.0029296875
1584853836;374363;1584853836;374385;1584853836;374077;-0.041015625
1584853836;477794;1584853836;477817;1584853836;473889;-0.1474609375
1584853836;580276;1584853836;580315;1584853836;574764;-0.333984375
1584853836;685131;1584853836;685171;1584853836;674071;-0.55078125
1584853836;779115;1584853836;779246;1584853836;773842;-0.8525390625
1584853836;888030;1584853836;888054;1584853836;874531;-1.150390625
1584853836;974920;1584853836;974943;1584853836;974083;-1.466796875
1584853837;76947;1584853837;76971;1584853837;73848;-1.7861328125
1584853837;175041;1584853837;175064;1584853837;174767;-2.1005859375
1584853837;275453;1584853837;275478;1584853837;274065;-2.375
1584853837;375681;1584853837;375720;1584853837;373861;-2.6806640625
1584853837;490048;1584853837;490080;1584853837;474778;-2.9111328125
1584853837;590767;1584853837;590790;1584853837;574092;-3.044921875
1584853837;683549;1584853837;683596;1584853837;673876;-3.1298828125
1584853837;788621;1584853837;788645;1584853837;774783;-3.154296875
1584853837;877625;1584853837;877649;1584853837;874079;-3.154296875
1584853837;973947;1584853837;973970;1584853837;973859;-3.154296875
1584853838;75668;1584853838;75691;1584853838;74553;-3.1318359375
1584853838;175954;1584853838;175977;1584853838;174087;-3.033203125
1584853838;279245;1584853838;279268;1584853838;273854;-2.81640625
1584853838;388020;1584853838;388043;1584853838;374783;-2.5400390625
1584853838;476845;1584853838;476895;1584853838;474087;-2.2392578125
1584853838;575188;1584853838;575253;1584853838;573861;-1.845703125
1584853838;681805;1584853838;681829;1584853838;674813;-1.515625
1584853838;774278;1584853838;774383;1584853838;774106;-1.2470703125
1584853838;875094;1584853838;875131;1584853838;873876;-0.9404296875
1584853838;974937;1584853838;974960;1584853838;974800;-0.6611328125
1584853839;75501;1584853839;75525;1584853839;74106;-0.4013671875
1584853839;176170;1584853839;176209;1584853839;173871;-0.10546875
1584853839;288086;1584853839;288125;1584853839;274572;0.140625
1584853839;377393;1584853839;377416;1584853839;374108;0.3671875
1584853839;476724;1584853839;476764;1584853839;473868;0.5927734375
1584853839;576258;1584853839;576281;1584853839;574808;0.8466796875
1584853839;675849;1584853839;675901;1584853839;674099;1.1064453125
1584853839;774079;1584853839;774158;1584853839;773876;1.4599609375
1584853839;876055;1584853839;876098;1584853839;874835;1.7861328125
1584853839;975096;1584853839;975118;1584853839;974125;2.0673828125
