sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration
1584855801;34664;1584855801;34710;1584855801;34568;0.1615;0.8585;9.6135
1584855801;134885;1584855801;135096;1584855801;134769;0.2805;0.7905;9.7495
1584855801;235619;1584855801;235765;1584855801;234734;0.5015;0.782;9.7835
1584855801;334727;1584855801;334767;1584855801;334616;0.6375;0.765;9.6135
1584855801;436801;1584855801;436890;1584855801;434733;0.5525;0.6545;9.571
1584855801;534771;1584855801;534796;1584855801;534728;0.3485;0.7225;9.6305
1584855801;634655;1584855801;634683;1584855801;634608;0.2125;0.68;9.6985
1584855801;734833;1584855801;734857;1584855801;734764;0.3825;0.5695;9.5965
1584855801;835810;1584855801;835833;1584855801;834729;0.612;0.5695;9.571
1584855801;934713;1584855801;934760;1584855801;934610;0.8925;0.544;9.8175
1584855802;34800;1584855802;34846;1584855802;34731;1.0285;0.459;9.7495
1584855802;135086;1584855802;135134;1584855802;135008;1.139;0.3485;9.6645
1584855802;234645;1584855802;234678;1584855802;234590;0.986;0.3485;9.6985
1584855802;334820;1584855802;334852;1584855802;334769;0.986;0.3145;9.5115
1584855802;434803;1584855802;434828;1584855802;434757;1.0455;0.3995;9.6135
1584855802;534685;1584855802;534708;1584855802;534628;1.1135;0.1955;9.7495
1584855802;634806;1584855802;634831;1584855802;634761;1.224;0.2295;9.6135
1584855802;737260;1584855802;737283;1584855802;734986;1.224;0.2125;9.6305
1584855802;834651;1584855802;834679;1584855802;834576;1.156;0.2125;9.639
1584855802;934852;1584855802;934901;1584855802;934783;1.1135;0.2125;9.5115
1584855803;34837;1584855803;34873;1584855803;34754;1.1815;0.1105;9.6985
1584855803;134742;1584855803;134786;1584855803;134632;1.4195;0.153;9.7495
1584855803;234848;1584855803;234901;1584855803;234774;1.36;0.1105;9.4605
1584855803;334813;1584855803;334837;1584855803;334768;1.394;0.0255;9.6305
1584855803;434703;1584855803;434731;1584855803;434653;1.4705;0.0935;9.5965
1584855803;534842;1584855803;534894;1584855803;534795;1.6405;0.0765;9.5965
1584855803;634893;1584855803;634917;1584855803;634820;1.683;0.0255;9.639
1584855803;734821;1584855803;734916;1584855803;734638;1.751;0.0595;9.4605
1584855803;834860;1584855803;834908;1584855803;834769;1.7935;0;9.4775
1584855803;935109;1584855803;935139;1584855803;935023;2.074;-0.0595;9.4605
1584855804;34703;1584855804;34734;1584855804;34618;2.159;-0.0255;9.7155
1584855804;134939;1584855804;134973;1584855804;134803;2.159;-0.0935;9.6645
1584855804;234861;1584855804;234903;1584855804;234799;2.125;-0.0085;9.486
1584855804;334707;1584855804;334735;1584855804;334657;2.227;-0.0935;9.5625
1584855804;434876;1584855804;434908;1584855804;434824;2.448;-0.0595;9.4605
1584855804;535074;1584855804;535099;1584855804;535026;2.584;-0.153;9.486
1584855804;634678;1584855804;634742;1584855804;634615;2.584;-0.153;9.7495
1584855804;734956;1584855804;735001;1584855804;734837;2.397;-0.1275;9.4605
1584855804;834866;1584855804;834937;1584855804;834798;2.533;-0.153;9.639
1584855804;938150;1584855804;938173;1584855804;934657;2.312;-0.1955;9.5115
1584855805;34835;1584855805;34864;1584855805;34783;2.091;-0.0765;9.5455
1584855805;135170;1584855805;135211;1584855805;135041;1.989;-0.1105;9.5115
1584855805;234755;1584855805;234783;1584855805;234673;2.193;-0.0935;9.5285
1584855805;334877;1584855805;334903;1584855805;334819;2.1675;-0.1785;9.7495
1584855805;434866;1584855805;434892;1584855805;434805;2.397;-0.153;9.571
1584855805;540252;1584855805;540275;1584855805;534666;2.0995;-0.1785;9.7495
1584855805;634887;1584855805;634916;1584855805;634804;2.363;-0.2465;9.5285
1584855805;735134;1584855805;735183;1584855805;735029;2.278;-0.1955;9.486
1584855805;834754;1584855805;834786;1584855805;834637;2.244;-0.0765;9.3585
1584855805;935146;1584855805;935639;1584855805;934829;2.142;-0.0935;9.2055
1584855806;44411;1584855806;44440;1584855806;44358;2.312;-0.0595;9.6815
1584855806;144351;1584855806;144406;1584855806;144217;2.2525;-0.0765;9.7665
1584855806;244632;1584855806;244659;1584855806;244586;2.397;0.2125;9.4775
1584855806;344650;1584855806;344676;1584855806;344602;2.278;0;9.486
1584855806;444293;1584855806;444331;1584855806;444237;2.159;0.0425;9.5625
1584855806;544625;1584855806;544692;1584855806;544572;2.244;0.1615;9.7155
1584855806;644434;1584855806;644459;1584855806;644359;2.38;0.1105;9.5625
1584855806;744324;1584855806;744352;1584855806;744223;2.465;-0.0425;9.4775
1584855806;844665;1584855806;844714;1584855806;844576;2.4055;0.0425;9.3925
1584855806;944470;1584855806;944504;1584855806;944355;2.584;0.2635;9.4605
1584855807;45492;1584855807;45526;1584855807;44230;2.397;0.2635;9.724
1584855807;144704;1584855807;144773;1584855807;144604;2.55;0.0595;9.809
1584855807;244674;1584855807;244725;1584855807;244628;2.6435;0.153;9.639
1584855807;344327;1584855807;344358;1584855807;344240;2.584;0.2635;9.3585
1584855807;444644;1584855807;444668;1584855807;444601;2.346;0.2465;9.5115
1584855807;544483;1584855807;544526;1584855807;544367;2.1675;0.3485;9.5285
1584855807;644291;1584855807;644317;1584855807;644229;2.227;0.306;9.6985
1584855807;744722;1584855807;744769;1584855807;744606;2.278;0.2465;9.7155
1584855807;844444;1584855807;844497;1584855807;844371;2.567;0.2125;9.5285
1584855807;944387;1584855807;944633;1584855807;944299;2.312;0.2125;9.5115
1584855808;44687;1584855808;44755;1584855808;44602;2.55;0.2635;9.4775
1584855808;144477;1584855808;144502;1584855808;144399;2.533;0.2125;9.5285
1584855808;244288;1584855808;244334;1584855808;244241;2.533;0.2465;9.4775
1584855808;344656;1584855808;344680;1584855808;344600;2.4905;0.3145;9.5965
1584855808;445513;1584855808;445633;1584855808;444385;2.516;0.2295;9.4605
1584855808;544343;1584855808;544397;1584855808;544259;2.618;0.306;9.639
1584855808;644699;1584855808;644734;1584855808;644603;2.55;0.2125;9.6815
1584855808;744707;1584855808;744755;1584855808;744635;2.3205;0.1275;9.5625
1584855808;844330;1584855808;844369;1584855808;844252;2.465;0.2295;9.3585
1584855808;944692;1584855808;944723;1584855808;944638;2.6435;0.2635;9.2565
1584855809;44442;1584855809;44466;1584855809;44399;2.601;0.1955;9.418
1584855809;144366;1584855809;144404;1584855809;144292;2.737;0.1275;9.6815
1584855809;244686;1584855809;244728;1584855809;244625;2.295;0.2295;9.4435
1584855809;344492;1584855809;344518;1584855809;344400;2.703;0.1275;9.5285
1584855809;444335;1584855809;444403;1584855809;444262;2.567;0.2295;9.6305
1584855809;544731;1584855809;544762;1584855809;544624;2.686;0.0255;9.4605
1584855809;644458;1584855809;644492;1584855809;644405;2.567;0.1105;9.6135
1584855809;744358;1584855809;744393;1584855809;744293;2.686;0.2465;9.4775
1584855809;844689;1584855809;844744;1584855809;844643;2.584;0.2805;9.5965
1584855809;944468;1584855809;944495;1584855809;944417;2.737;0.0425;9.571
1584855810;50835;1584855810;50859;1584855810;44267;2.652;-0.1785;9.809
1584855810;144723;1584855810;144792;1584855810;144645;2.9495;-0.3485;9.418
1584855810;244475;1584855810;244540;1584855810;244416;2.567;-0.153;9.5115
1584855810;344409;1584855810;344446;1584855810;344342;2.601;-0.2635;9.4775
1584855810;444800;1584855810;444929;1584855810;444645;2.686;-0.3655;9.5455
1584855810;544471;1584855810;544515;1584855810;544414;2.805;-0.459;9.5285
1584855810;644378;1584855810;644427;1584855810;644283;2.737;-0.4335;9.6645
1584855810;744704;1584855810;744734;1584855810;744644;2.601;-0.4335;9.418
1584855810;844567;1584855810;844598;1584855810;844435;2.6435;-0.544;9.5115
1584855810;944390;1584855810;944422;1584855810;944297;2.72;-0.3995;9.6645
1584855811;44731;1584855811;44781;1584855811;44656;2.584;-0.391;9.571
1584855811;144819;1584855811;144851;1584855811;144708;2.499;-0.391;9.5455
1584855811;244395;1584855811;244425;1584855811;244303;2.567;-0.3655;9.418
1584855811;344740;1584855811;344787;1584855811;344662;2.38;-0.2805;9.6645
1584855811;444754;1584855811;444783;1584855811;444706;2.533;-0.5695;9.6985
1584855811;544374;1584855811;544400;1584855811;544327;2.516;-0.3485;9.8515
1584855811;644704;1584855811;644729;1584855811;644658;2.4905;-0.4675;9.3245
1584855811;766264;1584855811;766289;1584855811;754414;2.533;-0.4335;9.6815
1584855811;855593;1584855811;855639;1584855811;854458;2.499;-0.3655;9.571
1584855811;954999;1584855811;955031;1584855811;954912;2.363;-0.391;9.5285
1584855812;54556;1584855812;54591;1584855812;54466;2.244;-0.2465;9.5625
1584855812;154558;1584855812;154597;1584855812;154436;2.312;-0.2635;9.6305
1584855812;254984;1584855812;255013;1584855812;254930;2.2525;-0.3485;9.6305
1584855812;354538;1584855812;354731;1584855812;354467;2.1675;-0.3655;9.8175
1584855812;454536;1584855812;454570;1584855812;454480;2.346;-0.2295;9.486
1584855812;554985;1584855812;555012;1584855812;554936;2.091;-0.2465;9.2565
1584855812;654538;1584855812;654562;1584855812;654493;2.363;-0.1785;9.4095
1584855812;754508;1584855812;754562;1584855812;754429;2.193;-0.1955;9.418
1584855812;855046;1584855812;855073;1584855812;854951;2.21;-0.1785;9.6305
1584855812;994118;1584855812;994141;1584855812;984937;2.074;-0.0935;9.5625
1584855813;94792;1584855813;94817;1584855813;94743;2.227;-0.1105;9.6645
1584855813;194434;1584855813;194459;1584855813;194361;2.057;-0.0935;9.5965
1584855813;294993;1584855813;295018;1584855813;294935;2.142;-0.1105;9.3925
1584855813;394830;1584855813;394877;1584855813;394725;1.904;-0.0765;9.486
1584855813;494528;1584855813;494554;1584855813;494451;1.751;-0.0595;9.639
1584855813;594864;1584855813;595073;1584855813;594717;1.6235;-0.153;9.6985
1584855813;694799;1584855813;694837;1584855813;694738;1.768;-0.0595;9.7495
1584855813;794453;1584855813;794479;1584855813;794404;2.0995;-0.0765;9.6305
1584855813;895013;1584855813;895050;1584855813;894958;2.21;-0.0935;9.4775
1584855813;994790;1584855813;994813;1584855813;994745;2.1675;-0.0935;9.3075
1584855814;94480;1584855814;94505;1584855814;94433;2.227;-0.1105;9.5965
1584855814;195012;1584855814;195037;1584855814;194953;2.244;-0.1275;9.6985
1584855814;294823;1584855814;294849;1584855814;294752;2.448;-0.1785;9.5965
1584855814;394530;1584855814;394559;1584855814;394416;2.465;-0.1955;9.6135
1584855814;495036;1584855814;495080;1584855814;494973;2.516;-0.153;9.5455
1584855814;594812;1584855814;594864;1584855814;594744;2.363;-0.1615;9.6815
1584855814;694482;1584855814;694553;1584855814;694425;2.244;-0.1105;9.5455
1584855814;794857;1584855814;794917;1584855814;794730;2.295;-0.0255;9.3585
1584855814;894821;1584855814;894849;1584855814;894776;2.346;-0.0765;9.4605
1584855814;994535;1584855814;994568;1584855814;994442;2.499;-0.153;9.8855
1584855815;95043;1584855815;95071;1584855815;94971;2.278;-0.1785;9.7155
1584855815;194822;1584855815;194865;1584855815;194762;2.6435;-0.153;9.8685
1584855815;294502;1584855815;294542;1584855815;294441;2.295;-0.0935;9.6645
1584855815;394853;1584855815;394901;1584855815;394742;2.584;-0.153;9.6135
1584855815;494913;1584855815;494963;1584855815;494773;2.601;-0.1275;9.3925
1584855815;594511;1584855815;594542;1584855815;594416;2.244;-0.1105;9.5285
1584855815;695124;1584855815;695249;1584855815;694979;2.584;-0.1105;9.4605
1584855815;794839;1584855815;794863;1584855815;794795;2.244;-0.0425;9.639
1584855815;894548;1584855815;894592;1584855815;894478;2.669;-0.153;9.571
1584855815;994846;1584855815;994880;1584855815;994762;2.686;-0.153;10.115
1584855816;94842;1584855816;94866;1584855816;94797;2.312;-0.0935;9.1545
1584855816;196616;1584855816;196639;1584855816;194415;2.652;-0.1955;9.7155
1584855816;295861;1584855816;295905;1584855816;294981;2.499;-0.0595;9.333
1584855816;394849;1584855816;394898;1584855816;394784;2.1675;-0.0935;9.5455
1584855816;494518;1584855816;494570;1584855816;494448;2.584;-0.1785;9.7665
1584855816;594816;1584855816;594847;1584855816;594751;2.346;-0.0765;9.5625
1584855816;694952;1584855816;695057;1584855816;694809;2.567;-0.1785;9.418
1584855816;794516;1584855816;794553;1584855816;794451;2.4055;-0.0255;9.5285
1584855816;894820;1584855816;894857;1584855816;894764;2.312;-0.0765;9.6305
1584855816;994855;1584855816;994880;1584855816;994811;2.38;-0.0935;9.6815
1584855817;94556;1584855817;94649;1584855817;94489;2.567;-0.1275;9.486
1584855817;194823;1584855817;194865;1584855817;194762;2.244;-0.0255;9.5625
1584855817;294871;1584855817;294897;1584855817;294797;2.516;-0.0425;9.3925
1584855817;394629;1584855817;394740;1584855817;394455;2.499;-0.1275;9.4775
1584855817;495093;1584855817;495560;1584855817;495012;2.465;-0.153;9.639
1584855817;594902;1584855817;594951;1584855817;594824;2.448;-0.0935;9.5625
1584855817;694602;1584855817;694639;1584855817;694512;2.346;0;9.3755
1584855817;794868;1584855817;794910;1584855817;794793;2.567;-0.1105;9.5115
1584855817;894875;1584855817;894902;1584855817;894827;2.499;-0.0425;9.6815
1584855817;994552;1584855817;994577;1584855817;994484;2.533;-0.1275;9.639
1584855818;94845;1584855818;94904;1584855818;94776;2.346;-0.0765;9.5455
1584855818;194890;1584855818;194924;1584855818;194807;2.244;-0.0255;9.3075
1584855818;294591;1584855818;294616;1584855818;294489;2.346;-0.0255;9.5115
1584855818;394846;1584855818;394927;1584855818;394772;2.465;-0.1955;9.4095
1584855818;494909;1584855818;494972;1584855818;494821;2.499;-0.0425;9.6985
1584855818;594537;1584855818;594561;1584855818;594486;2.2525;-0.2465;9.6985
1584855818;694864;1584855818;694889;1584855818;694801;2.431;-0.0595;9.4775
1584855818;796547;1584855818;796607;1584855818;794818;2.312;-0.0255;9.3925
1584855818;894610;1584855818;894657;1584855818;894499;2.278;-0.1105;9.6305
1584855818;994878;1584855818;994924;1584855818;994799;2.448;-0.0765;9.6305
1584855819;94922;1584855819;94974;1584855819;94832;2.38;-0.0935;9.4775
1584855819;194594;1584855819;194622;1584855819;194475;2.38;-0.0595;9.5625
1584855819;294915;1584855819;294945;1584855819;294804;2.3205;-0.0085;9.6645
1584855819;394946;1584855819;395002;1584855819;394846;2.295;-0.0595;9.6815
1584855819;494604;1584855819;494654;1584855819;494530;2.193;0.0085;9.6815
1584855819;594855;1584855819;594887;1584855819;594805;2.278;-0.0765;9.4775
1584855819;694902;1584855819;694926;1584855819;694859;2.2525;-0.0935;9.3755
1584855819;794589;1584855819;794781;1584855819;794481;2.244;-0.0765;9.6305
1584855819;894883;1584855819;894909;1584855819;894802;2.244;-0.0255;9.6985
1584855819;994933;1584855819;994984;1584855819;994830;2.295;-0.0425;9.639
1584855820;94624;1584855820;94674;1584855820;94522;2.295;-0.0595;9.5285
