sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration
1584855907;26254;1584855907;26289;1584855907;26196;0.0595;-0.5695;10.1405
1584855907;126526;1584855907;126553;1584855907;126456;0.3995;-0.918;9.809
1584855907;226573;1584855907;226601;1584855907;226505;0;-1.309;9.7665
1584855907;326259;1584855907;326293;1584855907;326205;0.1955;-1.411;9.4435
1584855907;426538;1584855907;426594;1584855907;426464;0;-1.649;9.2055
1584855907;526619;1584855907;526673;1584855907;526478;-0.2125;-1.649;9.4435
1584855907;626416;1584855907;626452;1584855907;626269;-0.1105;-1.615;9.7835
1584855907;726592;1584855907;726630;1584855907;726460;0.0255;-1.649;9.9365
1584855907;826604;1584855907;826662;1584855907;826492;-0.0085;-1.479;9.724
1584855907;926261;1584855907;926297;1584855907;926178;0.0935;-1.4195;9.4605
1584855908;26570;1584855908;26637;1584855908;26481;0.153;-1.3345;9.5965
1584855908;126569;1584855908;126597;1584855908;126515;0;-1.445;9.962
1584855908;226293;1584855908;226367;1584855908;226250;0.1275;-1.513;9.8855
1584855908;326530;1584855908;326560;1584855908;326469;0.2465;-1.479;9.6985
1584855908;426618;1584855908;426668;1584855908;426532;0.0935;-1.377;9.4775
1584855908;526275;1584855908;526366;1584855908;526205;0.153;-1.326;9.418
1584855908;626589;1584855908;626641;1584855908;626499;0.0085;-1.258;9.5285
1584855908;726600;1584855908;726638;1584855908;726503;0.1105;-0.918;9.6815
1584855908;826416;1584855908;826535;1584855908;826238;0.1105;-0.5695;9.7495
1584855908;926575;1584855908;926614;1584855908;926485;0.1105;-0.4165;9.6985
1584855909;26602;1584855909;26627;1584855909;26556;0.1955;-0.3995;9.6815
1584855909;126303;1584855909;126356;1584855909;126254;0.1275;-0.3995;9.724
1584855909;226586;1584855909;226635;1584855909;226540;0.0765;-0.4335;9.7155
1584855909;332196;1584855909;332215;1584855909;326512;0.0425;-0.3995;9.639
1584855909;426371;1584855909;426405;1584855909;426234;0.1275;-0.3655;9.6135
1584855909;526640;1584855909;526698;1584855909;526512;0.1615;-0.3145;9.5965
1584855909;626657;1584855909;626686;1584855909;626556;0.1615;-0.2805;9.6305
1584855909;726370;1584855909;726506;1584855909;726219;0.1105;-0.3145;9.7155
1584855909;826643;1584855909;826676;1584855909;826541;0.0595;-0.306;9.7665
1584855909;926621;1584855909;926731;1584855909;926543;0.0595;-0.3655;9.7495
1584855910;26394;1584855910;26420;1584855910;26326;0.0935;-0.4165;9.724
1584855910;126582;1584855910;126610;1584855910;126524;0.1615;-0.612;9.6985
1584855910;226621;1584855910;226655;1584855910;226557;0.1955;-0.68;9.6305
1584855910;326347;1584855910;326398;1584855910;326253;0.153;-0.765;9.6305
1584855910;426692;1584855910;426724;1584855910;426552;0.0935;-0.765;9.6305
1584855910;526667;1584855910;526713;1584855910;526551;0.1275;-0.7905;9.7495
1584855910;626408;1584855910;626445;1584855910;626304;0.153;-0.782;9.639
1584855910;726607;1584855910;726666;1584855910;726523;0.2465;-0.8075;9.639
1584855910;826649;1584855910;826684;1584855910;826594;0.2125;-0.8075;9.7155
1584855910;926354;1584855910;926383;1584855910;926281;0.2125;-0.7905;9.6985
