sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1584853465;29561;1584853465;29600;1584853465;29452;0.099609375
1584853465;130410;1584853465;130447;1584853465;129246;0.1005859375
1584853465;230708;1584853465;230751;1584853465;229446;0.1005859375
1584853465;331913;1584853465;331973;1584853465;329443;0.099609375
1584853465;430148;1584853465;430173;1584853465;429274;0.099609375
1584853465;529563;1584853465;529587;1584853465;529463;0.0908203125
1584853465;629608;1584853465;629631;1584853465;629445;0.0546875
1584853465;730286;1584853465;730323;1584853465;729271;0.0087890625
1584853465;833846;1584853465;833870;1584853465;829714;-0.0263671875
1584853465;930768;1584853465;930830;1584853465;929461;-0.046875
1584853466;31599;1584853466;31632;1584853466;29240;-0.0595703125
1584853466;129871;1584853466;129893;1584853466;129723;-0.0595703125
1584853466;229605;1584853466;229628;1584853466;229460;-0.0595703125
1584853466;330005;1584853466;330054;1584853466;329291;-0.0595703125
1584853466;433072;1584853466;433110;1584853466;429486;-0.0595703125
1584853466;536592;1584853466;536633;1584853466;529456;-0.0595703125
1584853466;629385;1584853466;629407;1584853466;629281;-0.0595703125
1584853466;731006;1584853466;731029;1584853466;729731;-0.0595703125
1584853466;829616;1584853466;829639;1584853466;829465;-0.0595703125
1584853466;929454;1584853466;929477;1584853466;929293;-0.0595703125
1584853467;30812;1584853467;30835;1584853467;29730;-0.0595703125
1584853467;135613;1584853467;135636;1584853467;129450;-0.056640625
1584853467;230542;1584853467;230564;1584853467;229252;-0.0556640625
1584853467;332014;1584853467;332036;1584853467;329493;-0.056640625
1584853467;429621;1584853467;429643;1584853467;429470;-0.0869140625
1584853467;529455;1584853467;529533;1584853467;529269;-0.1103515625
1584853467;630630;1584853467;630735;1584853467;629490;-0.115234375
1584853467;737580;1584853467;737603;1584853467;729473;-0.111328125
1584853467;830931;1584853467;830954;1584853467;829295;-0.1181640625
1584853467;930044;1584853467;930067;1584853467;929495;-0.1201171875
1584853468;29614;1584853468;29637;1584853468;29465;-0.12109375
1584853468;129457;1584853468;129536;1584853468;129272;-0.1318359375
1584853468;230848;1584853468;230953;1584853468;229747;-0.150390625
1584853468;335847;1584853468;335870;1584853468;329468;-0.1669921875
1584853468;430470;1584853468;430492;1584853468;429255;-0.224609375
1584853468;532317;1584853468;532398;1584853468;529739;-0.3720703125
1584853468;629637;1584853468;629659;1584853468;629494;-0.5625
1584853468;729571;1584853468;729593;1584853468;729280;-0.7744140625
1584853468;832390;1584853468;832412;1584853468;829504;-1.00390625
1584853468;935442;1584853468;935466;1584853468;929498;-1.248046875
1584853469;30595;1584853469;30618;1584853469;29309;-1.5068359375
1584853469;135088;1584853469;135111;1584853469;129522;-1.76171875
1584853469;229617;1584853469;229640;1584853469;229487;-2.0126953125
1584853469;330627;1584853469;330670;1584853469;329315;-2.2568359375
1584853469;433121;1584853469;433160;1584853469;429736;-2.486328125
1584853469;535515;1584853469;535575;1584853469;529499;-2.6640625
1584853469;630547;1584853469;630571;1584853469;629236;-2.75390625
1584853469;729644;1584853469;729666;1584853469;729492;-2.7607421875
1584853469;829612;1584853469;829636;1584853469;829495;-2.724609375
1584853469;929620;1584853469;929642;1584853469;929292;-2.6484375
1584853470;30877;1584853470;31009;1584853470;29511;-2.5458984375
1584853470;135075;1584853470;135114;1584853470;129495;-2.3798828125
1584853470;230497;1584853470;230535;1584853470;229311;-2.11328125
1584853470;333195;1584853470;333224;1584853470;329534;-1.814453125
1584853470;429641;1584853470;429687;1584853470;429506;-1.5390625
1584853470;529435;1584853470;529459;1584853470;529321;-1.2802734375
1584853470;629880;1584853470;630312;1584853470;629526;-0.98828125
1584853470;731086;1584853470;731107;1584853470;729504;-0.7099609375
1584853470;829745;1584853470;829834;1584853470;829306;-0.451171875
1584853470;930768;1584853470;930788;1584853470;929766;-0.21484375
1584853471;29713;1584853471;29794;1584853471;29522;0.005859375
1584853471;129476;1584853471;129498;1584853471;129309;0.2080078125
1584853471;230751;1584853471;230774;1584853471;229510;0.3876953125
1584853471;340008;1584853471;340047;1584853471;329512;0.55859375
1584853471;430546;1584853471;430591;1584853471;429324;0.720703125
1584853471;531484;1584853471;531525;1584853471;529750;0.87109375
1584853471;629712;1584853471;629793;1584853471;629519;1.0263671875
