sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration
1584855456;58314;1584855456;58340;1584855456;58248;0.1275;0.3315;9.5285
1584855456;158326;1584855456;158372;1584855456;158207;0.3485;0.2635;9.7495
1584855456;258178;1584855456;258227;1584855456;258110;0.1105;0.2295;9.7155
1584855456;358414;1584855456;358498;1584855456;358345;0.153;0.2635;9.571
1584855456;458304;1584855456;458336;1584855456;458210;0.0255;0.2805;9.6645
1584855456;559868;1584855456;559918;1584855456;558058;0.1955;0.1955;9.8685
1584855456;658375;1584855456;658426;1584855456;658328;0.0255;0.306;9.4775
1584855456;758556;1584855456;758587;1584855456;758472;0.1105;0.2635;9.5285
1584855456;858151;1584855456;858194;1584855456;858071;-0.0765;0.2295;9.6305
1584855456;958612;1584855456;958680;1584855456;958289;0;0.3485;9.962
1584855457;58329;1584855457;58532;1584855457;58225;0.0595;0.1955;9.639
1584855457;158131;1584855457;158181;1584855457;158046;-0.0085;0.1955;9.724
1584855457;258413;1584855457;258443;1584855457;258313;0.0085;0.2125;9.7155
1584855457;361967;1584855457;361997;1584855457;358461;0.0425;0.1955;9.6645
1584855457;458174;1584855457;458213;1584855457;458100;0.0255;0.2635;9.809
1584855457;559508;1584855457;559599;1584855457;558377;0.0425;0.0935;9.5115
1584855457;658309;1584855457;658336;1584855457;658249;0.153;0.0935;9.5965
1584855457;758152;1584855457;758182;1584855457;758095;0.1615;0.0765;9.5115
1584855457;858689;1584855457;858732;1584855457;858386;0.1615;-0.0255;9.6985
1584855457;958315;1584855457;958445;1584855457;958246;0.0425;-0.0085;9.5965
1584855458;58254;1584855458;58356;1584855458;58062;0.0765;-0.0595;9.724
1584855458;158438;1584855458;158489;1584855458;158323;0.1955;-0.1105;9.6645
1584855458;273283;1584855458;273334;1584855458;258253;0.1105;-0.0765;9.5965
1584855458;360603;1584855458;360661;1584855458;358085;0.0085;-0.0595;9.333
1584855458;458378;1584855458;458407;1584855458;458306;-0.0255;-0.1275;9.571
1584855458;558321;1584855458;558352;1584855458;558268;0;-0.0935;9.5965
1584855458;658263;1584855458;658315;1584855458;658139;0.153;-0.1785;9.6815
1584855458;758444;1584855458;758494;1584855458;758355;0.0595;-0.0935;9.724
1584855458;858344;1584855458;858373;1584855458;858260;-0.0255;0.0765;9.4775
1584855458;958251;1584855458;958287;1584855458;958145;0.2295;-0.0425;9.6135
1584855459;58427;1584855459;58478;1584855459;58305;0.3995;-0.1615;9.7155
1584855459;158448;1584855459;158587;1584855459;158294;0.6375;-0.0935;10.3105
1584855459;258162;1584855459;258202;1584855459;258102;0.0765;-0.1615;9.6985
1584855459;358446;1584855459;358477;1584855459;358395;-0.1955;-0.0935;9.639
1584855459;458555;1584855459;458579;1584855459;458513;0.4335;-0.1615;9.4775
1584855459;558218;1584855459;558267;1584855459;558107;0.153;-0.153;9.6815
1584855459;658422;1584855459;658467;1584855459;658356;0.153;-0.1785;9.809
1584855459;758369;1584855459;758420;1584855459;758278;0.0425;-0.1275;9.6985
1584855459;858270;1584855459;858319;1584855459;858160;0.0595;-0.1275;9.6305
1584855459;958410;1584855459;958458;1584855459;958359;0.0935;-0.2125;9.5625
1584855460;58374;1584855460;58432;1584855460;58292;0.2805;-0.0765;9.7835
1584855460;158223;1584855460;158257;1584855460;158140;0.1955;-0.0935;9.7495
1584855460;258644;1584855460;258684;1584855460;258587;0.306;-0.1615;9.6135
1584855460;358596;1584855460;358626;1584855460;358546;0.2635;-0.0765;9.6645
1584855460;458250;1584855460;458277;1584855460;458170;0.3655;-0.1785;9.6305
1584855460;558647;1584855460;558696;1584855460;558577;0.1105;-0.0255;9.639
1584855460;658639;1584855460;658665;1584855460;658518;0.2125;-0.1275;9.571
1584855460;758228;1584855460;758279;1584855460;758158;0.2125;-0.1615;9.6815
1584855460;858452;1584855460;858503;1584855460;858384;0.0425;-0.1275;9.8345
1584855460;958703;1584855460;958731;1584855460;958532;0.1785;-0.1105;9.7665
1584855461;58301;1584855461;58486;1584855461;58227;0.2635;-0.1275;9.6645
1584855461;158460;1584855461;158489;1584855461;158384;0.0765;-0.1275;9.724
1584855461;258373;1584855461;258402;1584855461;258325;0.2635;-0.1615;9.6135
