sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration
1584853829;42498;1584853829;42532;1584853829;42444;0.153;-0.0425;9.6985
1584853829;143099;1584853829;143125;1584853829;143054;0.1105;-0.0425;9.639
1584853829;242638;1584853829;242662;1584853829;242592;0.1275;-0.0425;9.6985
1584853829;342531;1584853829;342573;1584853829;342442;0.1785;-0.0765;9.6645
1584853829;443156;1584853829;443226;1584853829;443065;0.153;-0.0595;9.6985
1584853829;542690;1584853829;542724;1584853829;542578;0.1275;-0.0595;9.6645
1584853829;642541;1584853829;642601;1584853829;642446;0.1105;-0.0425;9.639
1584853829;743114;1584853829;743159;1584853829;743057;0.0935;-0.0595;9.6645
1584853829;842654;1584853829;842906;1584853829;842609;0.1275;-0.0595;9.6135
1584853829;942543;1584853829;942571;1584853829;942461;0.1275;-0.0085;9.7155
1584853830;43129;1584853830;43376;1584853830;43067;0.1105;-0.0255;9.6645
1584853830;142685;1584853830;142713;1584853830;142590;0.153;-0.0255;9.6985
1584853830;242544;1584853830;242583;1584853830;242467;0.1275;-0.0085;9.6985
1584853830;343131;1584853830;343181;1584853830;343052;0.1785;-0.0765;9.7155
1584853830;442672;1584853830;442721;1584853830;442593;0.153;-0.0255;9.6645
1584853830;555809;1584853830;555917;1584853830;542446;0.0935;-0.0935;9.6645
1584853830;643151;1584853830;643274;1584853830;643065;0.1275;-0.0595;9.639
1584853830;742650;1584853830;742678;1584853830;742592;0.0935;-0.0765;9.6305
1584853830;842526;1584853830;842552;1584853830;842480;0.1275;-0.0595;9.6815
1584853830;943119;1584853830;943144;1584853830;943070;0.1275;-0.0425;9.6645
1584853831;42663;1584853831;42704;1584853831;42596;0.153;-0.0425;9.639
1584853831;142583;1584853831;142647;1584853831;142470;0.1275;-0.0255;9.6815
1584853831;243158;1584853831;243215;1584853831;243085;0.1275;-0.0595;9.639
1584853831;342721;1584853831;342767;1584853831;342639;0.1105;-0.0255;9.6815
1584853831;442543;1584853831;442624;1584853831;442472;0.1275;-0.0425;9.7155
1584853831;543123;1584853831;543147;1584853831;543080;0.1275;-0.0425;9.6815
1584853831;642673;1584853831;642698;1584853831;642628;0.1615;-0.0425;9.7155
1584853831;753343;1584853831;756437;1584853831;753041;0.1275;-0.0255;9.6815
1584853831;853324;1584853831;853349;1584853831;853279;0.1105;-0.0255;9.6985
1584853832;53226;1584853832;53276;1584853832;53150;0.153;-0.0595;9.6985
1584853832;170041;1584853832;170116;1584853832;153039;0.1105;-0.0425;9.6815
1584853832;253021;1584853832;253076;1584853832;252948;0.1275;-0.0595;9.6815
1584853832;353164;1584853832;353260;1584853832;353091;0.1615;-0.0255;9.6985
1584853832;453478;1584853832;453587;1584853832;453302;0.1615;-0.0425;9.6645
1584853832;553024;1584853832;553062;1584853832;552937;0.153;-0.0255;9.7155
1584853832;653364;1584853832;653402;1584853832;653279;0.0765;-0.0255;9.6305
1584853832;753364;1584853832;753403;1584853832;753310;0.1275;-0.0425;9.6815
1584853832;906517;1584853832;906578;1584853832;853017;0.153;-0.0425;9.6645
1584853833;4029;1584853833;4053;1584853832;982576;0.1105;-0.0425;9.6815
1584853833;83922;1584853833;83949;1584853833;82102;0.1275;-0.0425;9.639
1584853833;183391;1584853833;183488;1584853833;182698;0.0935;-0.0595;9.7155
1584853833;289976;1584853833;290062;1584853833;282582;0.1615;-0.0595;9.6815
1584853833;382174;1584853833;382257;1584853833;382108;0.153;-0.0595;9.6985
1584853833;492243;1584853833;492295;1584853833;482694;0.1275;-0.0765;9.6645
1584853833;582683;1584853833;582717;1584853833;582604;0.1275;-0.0595;9.6815
1584853833;682437;1584853833;682460;1584853833;682370;0.1615;-0.0595;9.6815
1584853833;782896;1584853833;782920;1584853833;782851;0.1275;-0.0425;9.6645
1584853833;882671;1584853833;882694;1584853833;882628;0.1105;-0.0595;9.6815
1584853833;982212;1584853833;982237;1584853833;982136;0.1275;-0.0425;9.6645
1584853834;88774;1584853834;88796;1584853834;82907;0.153;-0.0595;9.639
1584853834;184058;1584853834;184082;1584853834;182594;0.153;-0.0255;9.724
1584853834;282195;1584853834;282218;1584853834;282120;0.153;-0.0425;9.6645
1584853834;383501;1584853834;383541;1584853834;382688;0.1275;-0.0935;9.6985
1584853834;482686;1584853834;482731;1584853834;482609;0.1785;0.0595;9.6815
1584853834;582191;1584853834;582215;1584853834;582144;0.1105;0.1785;9.6645
1584853834;682756;1584853834;682781;1584853834;682710;0.1785;0.4165;9.6815
1584853834;782645;1584853834;782668;1584853834;782600;0.1275;0.6545;9.6645
1584853834;885140;1584853834;885162;1584853834;882123;0.1105;0.7905;9.6815
1584853834;986647;1584853834;986694;1584853834;982644;0.1615;0.7905;9.809
1584853835;91846;1584853835;91897;1584853835;82600;0.1275;0.7905;9.724
1584853835;184064;1584853835;184106;1584853835;182128;0.153;0.7055;9.6305
1584853835;282709;1584853835;282747;1584853835;282652;0.1275;1.0285;9.6985
1584853835;382682;1584853835;382706;1584853835;382637;0.1105;1.1815;9.7155
1584853835;482210;1584853835;482235;1584853835;482165;0.0935;1.139;9.6815
1584853835;582824;1584853835;582848;1584853835;582779;0.1105;1.36;9.6645
1584853835;685017;1584853835;685041;1584853835;682609;0.1615;1.4195;9.6985
1584853835;782475;1584853835;782497;1584853835;782145;0.153;1.513;9.6645
1584853835;885280;1584853835;885500;1584853835;882743;0.1275;1.615;9.724
1584853835;983680;1584853835;983719;1584853835;982620;0.0935;1.598;9.724
1584853836;82211;1584853836;82238;1584853836;82160;0.0085;1.615;9.7665
1584853836;182789;1584853836;182836;1584853836;182709;0.0935;1.598;9.7835
1584853836;283913;1584853836;283938;1584853836;282628;0.153;1.615;9.7665
1584853836;382241;1584853836;382268;1584853836;382162;0.1615;1.564;9.6305
1584853836;482762;1584853836;482787;1584853836;482718;0.0765;1.547;9.6135
