sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1584855907;88190;1584855907;88385;1584855907;88026;-0.416015625
1584855907;188760;1584855907;188782;1584855907;188251;-0.416015625
1584855907;289639;1584855907;289713;1584855907;288331;-0.427734375
1584855907;388732;1584855907;388760;1584855907;388100;-0.4853515625
1584855907;488518;1584855907;488546;1584855907;488210;-0.599609375
1584855907;588787;1584855907;588868;1584855907;588351;-0.716796875
1584855907;688141;1584855907;688168;1584855907;688046;-0.7939453125
1584855907;788713;1584855907;788829;1584855907;788267;-0.8076171875
1584855907;888489;1584855907;888512;1584855907;888360;-0.8076171875
1584855907;988158;1584855907;988180;1584855907;988068;-0.814453125
1584855908;88565;1584855908;88585;1584855908;88213;-0.8154296875
1584855908;188916;1584855908;188955;1584855908;188369;-0.8203125
1584855908;288624;1584855908;288673;1584855908;288051;-0.8232421875
1584855908;389768;1584855908;389804;1584855908;388300;-0.837890625
1584855908;488459;1584855908;488483;1584855908;488362;-0.8505859375
1584855908;588394;1584855908;588413;1584855908;588135;-0.8515625
1584855908;688921;1584855908;689018;1584855908;688242;-0.8515625
1584855908;788563;1584855908;788645;1584855908;788383;-0.8515625
1584855908;888408;1584855908;888436;1584855908;888090;-0.8515625
1584855908;988648;1584855908;988676;1584855908;988296;-0.8515625
1584855909;88804;1584855909;88894;1584855909;88375;-0.8525390625
1584855909;188638;1584855909;188659;1584855909;188116;-0.853515625
1584855909;288896;1584855909;288917;1584855909;288259;-0.85546875
1584855909;388971;1584855909;389015;1584855909;388404;-0.8564453125
1584855909;488286;1584855909;488365;1584855909;488091;-0.8623046875
1584855909;589068;1584855909;589101;1584855909;588320;-0.873046875
1584855909;688497;1584855909;688522;1584855909;688388;-0.890625
1584855909;788418;1584855909;788445;1584855909;788150;-0.9130859375
1584855909;888478;1584855909;888587;1584855909;888292;-0.953125
1584855909;988827;1584855909;988848;1584855909;988411;-0.98828125
1584855910;89012;1584855910;89077;1584855910;88100;-1.0146484375
1584855910;188880;1584855910;188901;1584855910;188357;-1.01953125
1584855910;288964;1584855910;288985;1584855910;288423;-1.021484375
1584855910;388276;1584855910;388296;1584855910;388118;-1.0263671875
1584855910;488356;1584855910;488386;1584855910;488304;-1.02734375
1584855910;588510;1584855910;588533;1584855910;588455;-1.02734375
1584855910;688222;1584855910;688250;1584855910;688122;-1.02734375
1584855910;788466;1584855910;788493;1584855910;788328;-1.02734375
1584855910;888554;1584855910;888578;1584855910;888419;-1.02734375
1584855910;990216;1584855910;990252;1584855910;988207;-1.02734375
1584855911;89584;1584855911;89622;1584855911;88310;-1.02734375
1584855911;189101;1584855911;189204;1584855911;188439;-1.029296875
1584855911;288769;1584855911;288884;1584855911;288122;-1.0361328125
1584855911;388464;1584855911;388489;1584855911;388356;-1.0458984375
1584855911;488958;1584855911;488985;1584855911;488437;-1.0595703125
1584855911;588265;1584855911;588298;1584855911;588178;-1.080078125
1584855911;688664;1584855911;688698;1584855911;688349;-1.0986328125
1584855911;788592;1584855911;788616;1584855911;788485;-1.1044921875
1584855911;888307;1584855911;888415;1584855911;888147;-1.1044921875
1584855911;988680;1584855911;988716;1584855911;988372;-1.1044921875
1584855912;88586;1584855912;88607;1584855912;88454;-1.1044921875
1584855912;188641;1584855912;188661;1584855912;188218;-1.1044921875
1584855912;289124;1584855912;289161;1584855912;288346;-1.1044921875
1584855912;404438;1584855912;404495;1584855912;388477;-1.1044921875
1584855912;488238;1584855912;488265;1584855912;488171;-1.1044921875
1584855912;588590;1584855912;588739;1584855912;588425;-1.1044921875
1584855912;688575;1584855912;688599;1584855912;688474;-1.1044921875
1584855912;788315;1584855912;788338;1584855912;788204;-1.1044921875
1584855912;888502;1584855912;888536;1584855912;888376;-1.1044921875
1584855912;988665;1584855912;988685;1584855912;988507;-1.1044921875
1584855913;88378;1584855913;88482;1584855913;88193;-1.1044921875
1584855913;188993;1584855913;189013;1584855913;188373;-1.1044921875
1584855913;288617;1584855913;288637;1584855913;288499;-1.1044921875
1584855913;388549;1584855913;388578;1584855913;388238;-1.1044921875
1584855913;488543;1584855913;488633;1584855913;488358;-1.1044921875
1584855913;588594;1584855913;588618;1584855913;588500;-1.1044921875
