sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration
1663764564;983875;1663764564;983901;1663764564;983820;0.1275;0.0085;9.571
1663764565;83923;1663764565;83955;1663764565;83851;0.153;0.0085;9.5965
1663764565;184106;1663764565;184131;1663764565;184062;0.1275;0;9.6305
1663764565;283885;1663764565;283909;1663764565;283837;0.0765;0.0425;9.5965
1663764565;383883;1663764565;383907;1663764565;383834;0.0765;0.0425;9.5965
1663764565;484101;1663764565;484126;1663764565;484058;0.0935;0;9.639
1663764565;583905;1663764565;583929;1663764565;583855;0.0935;0.0085;9.5965
1663764565;683926;1663764565;683956;1663764565;683861;0.1105;0.0425;9.6135
1663764565;784111;1663764565;784135;1663764565;784067;0.0935;0.0425;9.6135
1663764565;883898;1663764565;883922;1663764565;883849;0.1105;0.0085;9.6305
1663764565;983910;1663764565;983934;1663764565;983862;0.0935;0.0425;9.5965
1663764566;84117;1663764566;84141;1663764566;84073;0.0595;0.0425;9.6135
1663764566;183877;1663764566;183901;1663764566;183828;0.1275;0.0765;9.6305
1663764566;283878;1663764566;283902;1663764566;283829;0.1105;0.0595;9.6645
1663764566;384122;1663764566;384145;1663764566;384078;0.1105;0.0595;9.6645
1663764566;483964;1663764566;483988;1663764566;483915;0.1105;0.0765;9.6815
1663764566;583907;1663764566;583931;1663764566;583858;0.1105;0.1105;9.6985
1663764566;684128;1663764566;684151;1663764566;684085;0.0935;0.0765;9.6985
1663764566;783918;1663764566;783945;1663764566;783866;0.1275;0.0765;9.724
1663764566;883927;1663764566;883952;1663764566;883877;0.0765;0.0765;9.724
1663764566;984156;1663764566;984181;1663764566;984107;0.0935;0.0765;9.6985
1663764567;83947;1663764567;83971;1663764567;83897;0.1275;0.0085;9.7155
1663764567;183906;1663764567;183930;1663764567;183861;0.1275;0.0255;9.6985
1663764567;284156;1663764567;284180;1663764567;284109;0.153;0.0255;9.6645
1663764567;383954;1663764567;383977;1663764567;383905;0.1275;0.0255;9.6815
1663764567;483931;1663764567;483955;1663764567;483881;0.1275;-0.0085;9.6305
1663764567;584178;1663764567;584202;1663764567;584130;0.153;0.0425;9.6305
1663764567;683957;1663764567;683981;1663764567;683907;0.1275;0;9.5965
1663764567;783976;1663764567;784006;1663764567;783912;0.1105;0.0425;9.6305
1663764567;884163;1663764567;884188;1663764567;884114;0.0935;0.0595;9.6135
1663764567;983955;1663764567;983980;1663764567;983904;0.0935;0.0425;9.639
1663764568;84036;1663764568;84065;1663764568;83973;0.0935;0.0935;9.639
1663764568;184188;1663764568;184212;1663764568;184139;0.0935;0.0595;9.724
1663764568;283964;1663764568;283989;1663764568;283915;0.0935;0.0595;9.6985
1663764568;384001;1663764568;384039;1663764568;383931;0.0935;0.0595;9.724
1663764568;484195;1663764568;484220;1663764568;484146;0.1275;0.0425;9.724
1663764568;583959;1663764568;583984;1663764568;583911;0.1105;0.0085;9.724
1663764568;683956;1663764568;683980;1663764568;683906;0.1105;0.0595;9.7155
1663764568;784209;1663764568;784234;1663764568;784161;0.1105;0.0255;9.639
1663764568;884004;1663764568;884028;1663764568;883955;0.1275;0.0085;9.639
1663764568;983992;1663764568;984016;1663764568;983943;0.0935;0.0085;9.6135
1663764569;84208;1663764569;84233;1663764569;84157;0.0765;0.0255;9.6305
1663764569;183986;1663764569;184010;1663764569;183937;0.1105;0.0085;9.6135
