sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration
1663764930;292816;1663764930;292840;1663764930;292767;-1.7255;-0.782;9.3755
1663764930;392559;1663764930;392583;1663764930;392505;-1.853;-0.765;9.333
1663764930;492609;1663764930;492632;1663764930;492563;-1.904;-0.612;9.7155
1663764930;592822;1663764930;592846;1663764930;592772;-1.887;-0.5865;9.809
1663764930;692597;1663764930;692622;1663764930;692549;-2.057;-0.612;9.7155
1663764930;792603;1663764930;792627;1663764930;792554;-1.751;-0.629;9.7155
1663764930;893063;1663764930;893087;1663764930;893004;-1.7255;-0.629;9.8345
1663764930;992766;1663764930;992790;1663764930;992718;-1.6235;-0.544;9.6645
1663764931;92772;1663764931;92796;1663764931;92721;-1.513;-0.4675;9.5625
1663764931;193043;1663764931;193067;1663764931;192994;-1.513;-0.3655;9.4775
1663764931;292806;1663764931;292831;1663764931;292758;-1.394;-0.3315;9.486
1663764931;392791;1663764931;392815;1663764931;392741;-1.4875;-0.4335;9.571
1663764931;493064;1663764931;493088;1663764931;493008;-1.3175;-0.3485;9.6985
1663764931;592765;1663764931;592790;1663764931;592714;-1.3175;-0.2805;9.5625
1663764931;692803;1663764931;692832;1663764931;692740;-1.1985;-0.306;9.5115
1663764931;792844;1663764931;792868;1663764931;792795;-0.7905;-0.3655;9.8855
1663764931;892625;1663764931;892649;1663764931;892564;-1.309;-0.4165;9.8345
1663764931;992602;1663764931;992626;1663764931;992554;-1.292;-0.391;9.6135
1663764932;92857;1663764932;92882;1663764932;92808;-1.4705;-0.3995;9.5965
1663764932;192613;1663764932;192638;1663764932;192564;-1.224;-0.306;9.5115
1663764932;292621;1663764932;292645;1663764932;292571;-0.9435;-0.2465;9.486
1663764932;392860;1663764932;392884;1663764932;392812;-0.9265;-0.1955;9.6135
1663764932;492631;1663764932;492655;1663764932;492582;-1.0455;-0.2125;9.5965
1663764932;592639;1663764932;592663;1663764932;592588;-1.224;-0.4165;9.6645
1663764932;692872;1663764932;692895;1663764932;692824;-1.5725;-0.459;9.7665
1663764932;792621;1663764932;792645;1663764932;792572;-1.4705;-0.3655;9.5625
1663764932;892647;1663764932;892670;1663764932;892598;-1.3345;-0.3655;9.6815
1663764932;992853;1663764932;992877;1663764932;992804;-1.1135;-0.3995;9.6645
1663764933;92633;1663764933;92657;1663764933;92584;-1.2665;-0.3655;9.571
1663764933;192628;1663764933;192653;1663764933;192579;-1.2495;-0.4165;9.6305
1663764933;292882;1663764933;292906;1663764933;292833;-1.4195;-0.4845;9.7155
1663764933;392660;1663764933;392684;1663764933;392612;-1.547;-0.5525;9.6815
1663764933;492668;1663764933;492692;1663764933;492619;-1.7;-0.68;9.5455
1663764933;592900;1663764933;592932;1663764933;592851;-1.615;-0.5695;9.5965
1663764933;692688;1663764933;692712;1663764933;692639;-1.7;-0.612;9.6645
1663764933;792658;1663764933;792682;1663764933;792610;-1.513;-0.5015;9.571
1663764933;892892;1663764933;892916;1663764933;892843;-1.224;-0.3145;9.639
1663764933;992681;1663764933;992705;1663764933;992632;-1.0795;-0.2125;9.6135
1663764934;92741;1663764934;92770;1663764934;92678;-1.0795;-0.2295;9.6645
1663764934;192913;1663764934;192952;1663764934;192864;-1.071;-0.3145;9.7495
1663764934;292675;1663764934;292700;1663764934;292626;-1.2665;-0.3315;9.724
1663764934;392635;1663764934;392665;1663764934;392571;-1.309;-0.3995;9.6645
1663764934;492893;1663764934;492917;1663764934;492850;-1.2495;-0.3995;9.5625
1663764934;592665;1663764934;592690;1663764934;592616;-1.2495;-0.3145;9.5625
1663764934;692667;1663764934;692691;1663764934;692617;-1.1815;-0.3145;9.5965
1663764934;792932;1663764934;792964;1663764934;792876;-1.156;-0.2125;9.6985
1663764934;892691;1663764934;892715;1663764934;892643;-0.9265;-0.1615;9.7155
1663764934;992742;1663764934;992772;1663764934;992678;-0.7735;-0.0935;9.7155
1663764935;92940;1663764935;92968;1663764935;92882;-0.7905;-0.0085;9.6305
1663764935;192681;1663764935;192705;1663764935;192632;-0.8585;-0.1785;9.6305
1663764935;292729;1663764935;292752;1663764935;292679;-1.3175;-0.306;9.6815
1663764935;392964;1663764935;392989;1663764935;392911;-1.5725;-0.4165;9.639
1663764935;492666;1663764935;492690;1663764935;492618;-1.7085;-0.4165;9.6645
1663764935;592858;1663764935;592882;1663764935;592813;-1.836;-0.5525;9.639
1663764935;693186;1663764935;693210;1663764935;693137;-1.7935;-0.5695;9.639
1663764935;792884;1663764935;792909;1663764935;792835;-1.666;-0.612;9.571
1663764935;892882;1663764935;892905;1663764935;892833;-1.292;-0.612;9.6815
1663764935;992954;1663764935;992978;1663764935;992901;-1.071;-0.7395;9.639
1663764936;92710;1663764936;92734;1663764936;92661;-0.9435;-0.8755;9.6305
1663764936;192701;1663764936;192725;1663764936;192652;-0.612;-0.8755;9.6985
1663764936;292958;1663764936;292983;1663764936;292901;-0.5525;-0.833;9.6985
1663764936;392715;1663764936;392739;1663764936;392666;-0.4165;-0.85;9.6645
1663764936;492800;1663764936;492830;1663764936;492722;-0.306;-0.8585;9.6985
1663764936;592991;1663764936;593021;1663764936;592917;-0.2295;-0.7905;9.6135
1663764936;692736;1663764936;692760;1663764936;692687;-0.0935;-0.765;9.6305
1663764936;792762;1663764936;792792;1663764936;792699;-0.1105;-0.765;9.6645
