sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration
1663764726;87734;1663764726;87758;1663764726;87684;-0.1275;0.1955;9.6305
1663764726;187729;1663764726;187753;1663764726;187679;-0.1785;0.1615;9.6985
1663764726;288161;1663764726;288185;1663764726;288112;-0.1275;0.2465;9.639
1663764726;387768;1663764726;387792;1663764726;387718;-0.1105;0.2295;9.6985
1663764726;487795;1663764726;487820;1663764726;487740;-0.1275;0.1955;9.6645
1663764726;588179;1663764726;588210;1663764726;588128;-0.153;0.2295;9.7155
1663764726;687764;1663764726;687788;1663764726;687715;-0.1275;0.2295;9.6815
1663764726;787771;1663764726;787795;1663764726;787722;-0.1275;0.1955;9.7495
1663764726;888171;1663764726;888195;1663764726;888122;-0.153;0.1615;9.6815
1663764726;987779;1663764726;987803;1663764726;987730;-0.153;0.153;9.6985
1663764727;87752;1663764727;87776;1663764727;87702;-0.1275;0.1785;9.6985
1663764727;188188;1663764727;188212;1663764727;188139;-0.1615;0.1785;9.6815
1663764727;287820;1663764727;287844;1663764727;287772;-0.153;0.1275;9.639
1663764727;387785;1663764727;387809;1663764727;387736;-0.1105;0.1105;9.639
1663764727;488190;1663764727;488214;1663764727;488142;-0.153;0.1615;9.6645
1663764727;587795;1663764727;587819;1663764727;587746;-0.1615;0.1785;9.6135
1663764727;687819;1663764727;687844;1663764727;687770;-0.1615;0.1785;9.6645
1663764727;788207;1663764727;788231;1663764727;788159;-0.153;0.1955;9.6305
1663764727;887806;1663764727;887830;1663764727;887757;-0.0935;0.2295;9.6645
1663764727;987800;1663764727;987824;1663764727;987751;-0.1275;0.2295;9.639
1663764728;87965;1663764728;87989;1663764728;87916;-0.1105;0.2125;9.724
1663764728;187814;1663764728;187838;1663764728;187765;-0.153;0.1955;9.6645
1663764728;287814;1663764728;287838;1663764728;287764;-0.0935;0.2125;9.6985
