sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration
1663764450;981220;1663764450;981244;1663764450;981172;-1.938;-0.544;9.6135
1663764451;81228;1663764451;81253;1663764451;81176;-1.9465;-0.544;9.6985
1663764451;181462;1663764451;181486;1663764451;181414;-1.887;-0.4335;9.7665
1663764451;281280;1663764451;281304;1663764451;281231;-1.5725;-0.544;9.639
1663764451;381259;1663764451;381289;1663764451;381196;-1.7935;-0.544;9.571
1663764451;481468;1663764451;481492;1663764451;481420;-1.7935;-0.5185;9.5625
1663764451;581257;1663764451;581281;1663764451;581208;-1.8615;-0.5185;9.5625
1663764451;681238;1663764451;681262;1663764451;681190;-2.0145;-0.5015;9.5965
1663764451;781478;1663764451;781502;1663764451;781429;-1.6235;-0.4165;9.4605
1663764451;881248;1663764451;881272;1663764451;881199;-1.4025;-0.2805;9.4775
1663764451;981234;1663764451;981257;1663764451;981185;-1.2665;-0.3485;9.6305
1663764452;81480;1663764452;81510;1663764452;81429;-1.445;-0.4335;9.9025
1663764452;181293;1663764452;181325;1663764452;181229;-1.513;-0.544;9.8855
1663764452;281234;1663764452;281259;1663764452;281182;-1.8615;-0.5525;9.7835
1663764452;381484;1663764452;381509;1663764452;381436;-1.853;-0.7225;9.5625
1663764452;481282;1663764452;481306;1663764452;481232;-1.7255;-0.5865;9.4095
1663764452;581248;1663764452;581272;1663764452;581199;-1.4875;-0.5185;9.3925
1663764452;681497;1663764452;681522;1663764452;681449;-1.513;-0.4165;9.3585
1663764452;781283;1663764452;781308;1663764452;781234;-1.309;-0.3655;9.3755
1663764452;881309;1663764452;881334;1663764452;881260;-1.377;-0.2805;9.6985
1663764452;981503;1663764452;981527;1663764452;981454;-1.36;-0.3485;9.9195
1663764453;81226;1663764453;81250;1663764453;81175;-1.224;-0.3145;9.9875
1663764453;181314;1663764453;181343;1663764453;181250;-1.0115;-0.2465;9.7155
1663764453;281516;1663764453;281540;1663764453;281467;-0.8585;-0.2465;9.571
1663764453;381288;1663764453;381312;1663764453;381240;-1.003;-0.1785;9.4775
1663764453;481287;1663764453;481311;1663764453;481238;-1.0115;-0.1955;9.5285
1663764453;581522;1663764453;581546;1663764453;581473;-1.394;-0.306;9.571
1663764453;681278;1663764453;681302;1663764453;681234;-1.156;-0.2125;9.5965
1663764453;781307;1663764453;781331;1663764453;781258;-1.0285;-0.1955;9.6645
1663764453;881521;1663764453;881549;1663764453;881469;-1.139;-0.2295;9.7155
1663764453;981306;1663764453;981330;1663764453;981258;-0.8755;-0.1955;9.7155
1663764454;81279;1663764454;81303;1663764454;81228;-1.0285;-0.2125;9.6645
1663764454;181533;1663764454;181557;1663764454;181485;-0.833;-0.1615;9.6135
1663764454;281313;1663764454;281337;1663764454;281264;-1.0285;-0.1615;9.5285
1663764454;381303;1663764454;381328;1663764454;381254;-1.0795;-0.2465;9.571
1663764454;481510;1663764454;481534;1663764454;481466;-1.1985;-0.2295;9.571
1663764454;581299;1663764454;581323;1663764454;581254;-1.309;-0.391;9.6305
1663764454;681283;1663764454;681307;1663764454;681235;-1.3175;-0.4165;9.7155
1663764454;781541;1663764454;781573;1663764454;781491;-1.3345;-0.5015;9.6135
1663764454;881351;1663764454;881375;1663764454;881302;-1.292;-0.7055;9.5455
1663764454;981368;1663764454;981398;1663764454;981304;-1.3345;-0.8585;9.5455
1663764455;81561;1663764455;81585;1663764455;81512;-1.241;-0.7225;9.5115
1663764455;181312;1663764455;181335;1663764455;181267;-1.156;-0.7055;9.571
1663764455;281364;1663764455;281397;1663764455;281310;-0.986;-0.782;9.6815
1663764455;381531;1663764455;381555;1663764455;381479;-1.0285;-0.8585;9.7835
1663764455;481345;1663764455;481369;1663764455;481296;-1.003;-0.8755;9.6305
1663764455;581349;1663764455;581373;1663764455;581300;-0.833;-0.85;9.639
1663764455;681571;1663764455;681595;1663764455;681522;-0.7735;-0.85;9.5965
1663764455;781335;1663764455;781359;1663764455;781288;-0.5695;-0.765;9.571
1663764455;881325;1663764455;881350;1663764455;881276;-0.5185;-0.697;9.6815
1663764455;981580;1663764455;981604;1663764455;981531;-0.4165;-0.6545;9.6985
1663764456;81340;1663764456;81363;1663764456;81296;-0.5185;-0.7055;9.6305
1663764456;181316;1663764456;181340;1663764456;181272;-0.5185;-0.6545;9.6305
1663764456;281577;1663764456;281601;1663764456;281528;-0.4675;-0.6375;9.5625
1663764456;381362;1663764456;381387;1663764456;381313;-0.3825;-0.5865;9.6305
1663764456;481444;1663764456;481474;1663764456;481380;-0.2805;-0.4675;9.6645
1663764456;581586;1663764456;581610;1663764456;581538;-0.2125;-0.5015;9.5965
1663764456;681354;1663764456;681378;1663764456;681310;-0.2465;-0.5695;9.6985
1663764456;781401;1663764456;781431;1663764456;781337;-0.3485;-0.5865;9.724
1663764456;881594;1663764456;881618;1663764456;881546;-0.2295;-0.5015;9.571
1663764456;981351;1663764456;981375;1663764456;981307;-0.1955;-0.3995;9.4435
1663764457;81351;1663764457;81375;1663764457;81300;-0.4165;-0.612;9.7665
1663764457;181580;1663764457;181610;1663764457;181533;-0.4165;-0.8585;10.0385
1663764457;281376;1663764457;281399;1663764457;281333;-0.3825;-0.7905;9.9195
1663764457;381377;1663764457;381402;1663764457;381327;-0.0935;-0.7905;9.724
1663764457;481606;1663764457;481630;1663764457;481557;0.0935;-0.765;9.486
1663764457;581388;1663764457;581412;1663764457;581338;0.1785;-0.7395;9.3925
1663764457;681393;1663764457;681418;1663764457;681349;0.1785;-0.6375;9.4435
1663764457;781623;1663764457;781647;1663764457;781575;-0.1275;-0.5525;9.5115
1663764457;881376;1663764457;881400;1663764457;881331;-0.2125;0.2125;9.6985
1663764457;981395;1663764457;981419;1663764457;981345;-0.3485;0.459;9.809
1663764458;81623;1663764458;81659;1663764458;81574;-0.306;0.4165;9.7155
1663764458;181415;1663764458;181440;1663764458;181366;-0.1785;0.4335;9.6645
1663764458;281450;1663764458;281480;1663764458;281387;-0.0935;0.5185;9.6305
1663764458;381632;1663764458;381657;1663764458;381584;-0.0765;0.5525;9.6645
1663764458;481459;1663764458;481484;1663764458;481409;-0.1955;0.697;9.6645
1663764458;581405;1663764458;581429;1663764458;581356;-0.3315;1.02;9.7665
1663764458;681651;1663764458;681681;1663764458;681594;-0.2125;1.326;9.5965
1663764458;781410;1663764458;781434;1663764458;781361;-0.1615;1.785;9.5285
1663764458;881422;1663764458;881447;1663764458;881373;-0.306;2.329;9.6305
1663764458;981640;1663764458;981663;1663764458;981592;-0.5695;2.5245;9.9875
1663764459;81434;1663764459;81458;1663764459;81385;-0.5185;2.8135;10.0555
1663764459;181406;1663764459;181431;1663764459;181356;-0.3315;2.9155;9.962
1663764459;281652;1663764459;281676;1663764459;281603;-0.0765;3.1365;9.6305
1663764459;381434;1663764459;381458;1663764459;381385;0.0935;3.2215;9.3245
1663764459;481487;1663764459;481517;1663764459;481423;-0.0935;3.1365;9.3755
1663764459;581654;1663764459;581677;1663764459;581605;0.0085;3.1535;9.6645
1663764459;681427;1663764459;681450;1663764459;681378;-0.2295;3.0515;9.962
1663764459;781386;1663764459;781410;1663764459;781337;-0.2125;3.0685;9.5965
1663764459;881661;1663764459;881685;1663764459;881613;-0.3825;3.0685;9.5965
1663764459;981421;1663764459;981445;1663764459;981372;-0.1955;3.0515;9.7495
1663764460;81488;1663764460;81519;1663764460;81425;-0.1785;3.0515;9.809
1663764460;181682;1663764460;181707;1663764460;181633;-0.1615;2.8985;9.6305
1663764460;281445;1663764460;281469;1663764460;281396;0.0255;2.8815;9.809
1663764460;381437;1663764460;381461;1663764460;381388;0;2.8985;9.418
1663764460;481684;1663764460;481709;1663764460;481634;0;2.7965;9.6815
1663764460;581448;1663764460;581472;1663764460;581399;-0.3655;2.771;9.809
1663764460;681472;1663764460;681502;1663764460;681408;-0.4165;2.7625;9.5285
1663764460;781692;1663764460;781716;1663764460;781643;-0.4335;2.703;9.5115
1663764460;881455;1663764460;881479;1663764460;881407;-0.4165;2.686;9.7155
1663764460;981442;1663764460;981466;1663764460;981393;-0.4165;2.7455;9.6815
1663764461;81693;1663764461;81717;1663764461;81644;-0.3485;2.7285;9.5965
1663764461;181442;1663764461;181467;1663764461;181392;-0.3655;2.7455;9.7495
1663764461;281470;1663764461;281495;1663764461;281420;-0.2805;2.601;9.4775
1663764461;381702;1663764461;381727;1663764461;381652;-0.1275;2.5925;9.5285
1663764461;481479;1663764461;481506;1663764461;481429;-0.1105;2.5925;9.639
1663764461;581494;1663764461;581524;1663764461;581431;-0.0425;2.7625;9.2055
1663764461;681713;1663764461;681737;1663764461;681664;0.0425;2.8135;9.5285
1663764461;781463;1663764461;781487;1663764461;781414;0.0425;2.8305;9.5115
1663764461;881511;1663764461;881541;1663764461;881448;0;2.5245;9.3245
