sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration
1663765112;97477;1663765112;97501;1663765112;97428;-1.666;-0.1275;9.639
1663765112;196936;1663765112;196961;1663765112;196887;-1.666;0.0595;9.6645
1663765112;296964;1663765112;296988;1663765112;296915;-1.4195;0.1785;9.639
1663765112;397485;1663765112;397509;1663765112;397437;-1.615;0.1275;9.5625
1663765112;496970;1663765112;496994;1663765112;496920;-1.1985;0.153;9.7155
1663765112;596949;1663765112;596973;1663765112;596905;-1.1985;0.3485;9.6645
1663765112;697481;1663765112;697505;1663765112;697432;-1.139;0.4165;9.6815
1663765112;796946;1663765112;796970;1663765112;796897;-1.2495;0.3995;9.3585
1663765112;897001;1663765112;897025;1663765112;896952;-1.139;0.306;9.8175
1663765112;997499;1663765112;997523;1663765112;997451;-1.5555;0.0425;9.8345
1663765113;96947;1663765113;96971;1663765113;96901;-1.7085;-0.1105;9.7495
1663765113;196977;1663765113;197001;1663765113;196928;-1.853;0.0085;9.7155
1663765113;297519;1663765113;297543;1663765113;297470;-1.904;-0.2805;9.6305
1663765113;396967;1663765113;396991;1663765113;396918;-1.751;-0.2465;9.4095
1663765113;496994;1663765113;497024;1663765113;496942;-1.989;-0.5865;9.3585
1663765113;597517;1663765113;597541;1663765113;597468;-2.091;-0.5865;9.6645
1663765113;697012;1663765113;697036;1663765113;696963;-2.159;-0.697;9.8175
1663765113;796988;1663765113;797011;1663765113;796939;-2.091;-0.7395;9.724
1663765113;897528;1663765113;897552;1663765113;897480;-2.04;-0.697;9.5455
1663765113;996979;1663765113;997003;1663765113;996929;-1.853;-0.9435;9.3755
1663765114;97019;1663765114;97043;1663765114;96970;-1.819;-1.173;9.5115
1663765114;197529;1663765114;197553;1663765114;197481;-1.853;-1.326;9.6135
1663765114;296980;1663765114;297004;1663765114;296936;-1.751;-1.292;9.6645
1663765114;397013;1663765114;397037;1663765114;396964;-1.513;-1.0965;9.4605
1663765114;497537;1663765114;497562;1663765114;497488;-1.1645;-1.02;9.5625
1663765114;597010;1663765114;597034;1663765114;596961;-1.156;-1.071;9.571
1663765114;697061;1663765114;697091;1663765114;696997;-0.833;-1.156;9.4775
1663765114;797544;1663765114;797568;1663765114;797495;-0.8075;-1.1985;9.639
1663765114;897021;1663765114;897046;1663765114;896971;-0.697;-1.173;9.639
1663765114;997024;1663765114;997048;1663765114;996975;-0.4845;-1.173;9.6305
1663765115;97552;1663765115;97576;1663765115;97503;-0.1955;-1.156;9.6305
1663765115;197030;1663765115;197054;1663765115;196982;-0.0935;-1.071;9.6815
1663765115;297097;1663765115;297126;1663765115;297033;0.0425;-1.156;9.6985
1663765115;397568;1663765115;397593;1663765115;397519;0.153;-1.0965;9.724
1663765115;497042;1663765115;497066;1663765115;496993;0.1615;-1.088;9.6135
