sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration
1663764998;94538;1663764998;94562;1663764998;94490;2.686;-0.85;9.4435
1663764998;194289;1663764998;194314;1663764998;194239;2.652;-0.918;9.4605
1663764998;294304;1663764998;294328;1663764998;294260;2.3205;-0.68;9.5965
1663764998;394522;1663764998;394546;1663764998;394473;2.057;-0.3485;9.6305
1663764998;494379;1663764998;494402;1663764998;494330;2.0995;-0.391;9.6305
1663764998;594312;1663764998;594336;1663764998;594262;2.142;-0.8075;9.571
1663764998;694547;1663764998;694570;1663764998;694499;2.295;-0.833;9.6645
1663764998;794306;1663764998;794330;1663764998;794256;2.4905;-0.85;9.639
1663764998;894346;1663764998;894370;1663764998;894297;2.465;-0.85;9.5115
1663764998;994545;1663764998;994568;1663764998;994495;2.669;-0.9435;9.5965
1663764999;94327;1663764999;94351;1663764999;94279;2.312;-0.8925;9.7665
1663764999;194332;1663764999;194356;1663764999;194282;2.21;-0.8585;9.5625
1663764999;294824;1663764999;294848;1663764999;294776;2.193;-0.782;9.5115
1663764999;394361;1663764999;394385;1663764999;394312;2.193;-0.765;9.6135
1663764999;494388;1663764999;494418;1663764999;494324;2.0145;-0.7225;9.5965
1663764999;594560;1663764999;594584;1663764999;594511;2.0145;-0.629;9.6815
1663764999;694369;1663764999;694393;1663764999;694321;2.091;-0.8585;9.5965
1663764999;794375;1663764999;794404;1663764999;794310;1.7765;-0.5865;9.724
1663764999;894577;1663764999;894602;1663764999;894528;1.598;-0.3655;9.724
1663764999;994350;1663764999;994374;1663764999;994301;1.0965;-0.1275;9.571
1663765000;94361;1663765000;94384;1663765000;94312;0.765;-0.0425;9.5965
1663765000;194583;1663765000;194607;1663765000;194533;0.5865;0;9.639
1663765000;294345;1663765000;294369;1663765000;294295;0.6375;-0.0935;9.7495
1663765000;394356;1663765000;394380;1663765000;394307;0.6205;0.0085;9.7495
1663765000;494598;1663765000;494622;1663765000;494543;0.918;-0.0765;9.6305
1663765000;594366;1663765000;594390;1663765000;594317;1.0795;-0.1615;9.5965
1663765000;694431;1663765000;694461;1663765000;694367;1.1135;-0.1785;9.6305
1663765000;794599;1663765000;794623;1663765000;794550;1.0965;-0.0595;9.6645
1663765000;894436;1663765000;894461;1663765000;894388;0.9605;-0.0935;9.7155
1663765000;994354;1663765000;994377;1663765000;994309;1.2495;-0.0935;9.6985
1663765001;94616;1663765001;94641;1663765001;94566;1.003;0;9.5625
1663765001;194364;1663765001;194389;1663765001;194315;0.7735;-0.0425;9.5285
1663765001;294430;1663765001;294454;1663765001;294380;0.68;-0.0595;9.7835
1663765001;394614;1663765001;394638;1663765001;394565;0.6375;-0.0085;9.9365
1663765001;494383;1663765001;494407;1663765001;494334;0.5185;0.0255;9.6645
1663765001;594454;1663765001;594483;1663765001;594390;0.3485;0;9.5625
1663765001;694653;1663765001;694677;1663765001;694604;0.2805;0.0085;9.6815
1663765001;794380;1663765001;794406;1663765001;794326;0.1105;0.0595;9.6815
1663765001;894417;1663765001;894441;1663765001;894368;0.1105;0.1105;9.6135
1663765001;994638;1663765001;994663;1663765001;994589;0.0085;0.0935;9.5625
1663765002;94405;1663765002;94441;1663765002;94354;-0.1955;0.2295;9.6135
1663765002;194414;1663765002;194438;1663765002;194365;-0.2465;0.153;9.6645
1663765002;294651;1663765002;294675;1663765002;294602;-0.2805;0.153;9.6815
1663765002;394389;1663765002;394414;1663765002;394344;-0.4335;0.0765;9.6815
1663765002;494440;1663765002;494464;1663765002;494390;-0.4675;0.0935;9.6135
1663765002;594649;1663765002;594673;1663765002;594601;-0.7225;0.0935;9.6815
1663765002;694443;1663765002;694467;1663765002;694394;-0.5695;0.0765;9.7665
1663765002;794466;1663765002;794501;1663765002;794385;-0.6205;0.0255;9.7835
1663765002;894673;1663765002;894697;1663765002;894625;-0.765;0.0085;9.6305
1663765002;994429;1663765002;994454;1663765002;994380;-0.697;0;9.6135
1663765003;94437;1663765003;94462;1663765003;94388;-0.765;0;9.571
1663765003;194663;1663765003;194689;1663765003;194614;-0.918;-0.0255;9.639
1663765003;294490;1663765003;294513;1663765003;294448;-0.9435;-0.0425;9.6645
1663765003;394444;1663765003;394468;1663765003;394393;-1.156;-0.0255;9.6305
1663765003;494684;1663765003;494708;1663765003;494635;-1.1985;-0.0935;9.6645
1663765003;594446;1663765003;594470;1663765003;594397;-1.445;-0.2295;9.7495
1663765003;694439;1663765003;694463;1663765003;694395;-1.5555;-0.4675;9.7155
1663765003;794683;1663765003;794707;1663765003;794634;-1.547;-0.629;9.6135
1663765003;894491;1663765003;894515;1663765003;894441;-1.1815;-0.7055;9.5115
1663765003;994458;1663765003;994482;1663765003;994409;-0.9435;-0.8755;9.5455
1663765004;94733;1663765004;94758;1663765004;94684;-0.7225;-0.918;9.5115
1663765004;194458;1663765004;194483;1663765004;194407;-0.5525;-1.1135;9.639
1663765004;294476;1663765004;294500;1663765004;294425;-0.4675;-1.224;9.724
1663765004;394684;1663765004;394709;1663765004;394634;-0.3655;-1.309;9.7495
1663765004;494509;1663765004;494533;1663765004;494460;-0.1785;-1.258;9.6305
1663765004;594470;1663765004;594494;1663765004;594421;-0.0935;-1.292;9.5965
1663765004;694733;1663765004;694757;1663765004;694683;0.0255;-1.2665;9.5455
1663765004;794478;1663765004;794502;1663765004;794429;0.0425;-1.224;9.6135
1663765004;894564;1663765004;894589;1663765004;894515;0.0425;-1.258;9.6645
1663765004;994721;1663765004;994744;1663765004;994666;0.1275;-1.224;9.6305
1663765005;94492;1663765005;94538;1663765005;94427;0.0935;-1.1815;9.5455
1663765005;194500;1663765005;194525;1663765005;194449;0.1955;-1.241;9.5455
1663765005;294717;1663765005;294741;1663765005;294673;0.153;-1.224;9.6645
1663765005;394521;1663765005;394545;1663765005;394471;0.0425;-1.241;9.571
1663765005;494518;1663765005;494542;1663765005;494469;0.0255;-1.173;9.6135
1663765005;594742;1663765005;594767;1663765005;594692;-0.0085;-1.224;9.6305
1663765005;694584;1663765005;694607;1663765005;694534;-0.153;-1.224;9.571
1663765005;794563;1663765005;794593;1663765005;794500;-0.1785;-1.326;9.6135
1663765005;894741;1663765005;894764;1663765005;894699;-0.1105;-1.3345;9.6305
1663765005;994530;1663765005;994554;1663765005;994483;-0.1105;-1.377;9.6135
1663765006;94537;1663765006;94561;1663765006;94487;-0.0595;0.3145;9.7495
1663765006;194731;1663765006;194756;1663765006;194687;-0.0935;1.003;9.724
1663765006;294548;1663765006;294572;1663765006;294499;-0.0935;0.306;9.5115
1663765006;394527;1663765006;394551;1663765006;394479;-0.1275;-0.2635;9.4435
1663765006;494806;1663765006;494830;1663765006;494756;-0.1275;0;9.5455
1663765006;594555;1663765006;594579;1663765006;594505;-0.0595;0.2805;9.7495
1663765006;694596;1663765006;694626;1663765006;694533;-0.0765;0.0425;9.6985
