sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration
1663764505;982539;1663764505;982569;1663764505;982475;0.0935;0.0595;9.6815
1663764506;82743;1663764506;82767;1663764506;82694;0.1275;0;9.6135
1663764506;182494;1663764506;182518;1663764506;182445;0.1105;0.0595;9.6305
1663764506;282504;1663764506;282527;1663764506;282455;0.1105;0.0595;9.639
1663764506;382745;1663764506;382769;1663764506;382696;0.1275;0.0595;9.6305
1663764506;482545;1663764506;482579;1663764506;482494;0.1275;0.0765;9.6985
1663764506;582560;1663764506;582590;1663764506;582497;0.1105;0.0425;9.639
1663764506;682769;1663764506;682799;1663764506;682715;0.0935;0.0425;9.6645
1663764506;782516;1663764506;782540;1663764506;782467;0.1105;0.0085;9.6645
1663764506;882510;1663764506;882534;1663764506;882465;0.1105;0.0595;9.6985
1663764506;982769;1663764506;982794;1663764506;982720;0.1275;0.0595;9.6815
1663764507;82515;1663764507;82539;1663764507;82464;0.0765;0.0085;9.6645
1663764507;182511;1663764507;182536;1663764507;182460;0.153;0.0595;9.6645
1663764507;282765;1663764507;282790;1663764507;282716;0.1105;0.0425;9.6135
1663764507;382529;1663764507;382553;1663764507;382479;0.0765;0.0425;9.639
1663764507;482530;1663764507;482554;1663764507;482481;0.153;0.0595;9.6305
1663764507;582750;1663764507;582774;1663764507;582707;0.1105;0.0085;9.6815
1663764507;682528;1663764507;682552;1663764507;682480;0.0935;0.0595;9.6645
1663764507;782481;1663764507;782505;1663764507;782425;0.153;0.0595;9.6815
1663764507;882795;1663764507;882819;1663764507;882745;0.1275;0.0425;9.6815
1663764507;982552;1663764507;982576;1663764507;982503;0.1275;0.0425;9.6645
1663764508;82576;1663764508;82606;1663764508;82524;0.1275;0.0595;9.7155
1663764508;182779;1663764508;182803;1663764508;182730;0.1105;0.0425;9.6985
1663764508;282575;1663764508;282600;1663764508;282527;0.1105;0.0595;9.6815
1663764508;382551;1663764508;382575;1663764508;382505;0.1275;0.0255;9.639
1663764508;482806;1663764508;482829;1663764508;482757;0.0935;0.0425;9.6645
1663764508;582582;1663764508;582606;1663764508;582532;0.1105;0.0595;9.6985
1663764508;682549;1663764508;682574;1663764508;682500;0.0935;0.0595;9.6645
1663764508;782798;1663764508;782821;1663764508;782750;0.0935;0.0595;9.7155
1663764508;882587;1663764508;882611;1663764508;882543;0.0765;0.0765;9.6815
1663764508;982627;1663764508;982657;1663764508;982563;0.1105;0.0595;9.6645
1663764509;82806;1663764509;82831;1663764509;82757;0.1275;0.0425;9.6985
1663764509;182573;1663764509;182597;1663764509;182525;0.153;0.0595;9.639
1663764509;282593;1663764509;282617;1663764509;282544;0.1275;0.0425;9.6815
1663764509;382795;1663764509;382819;1663764509;382752;0.1275;0.0425;9.6305
1663764509;482587;1663764509;482611;1663764509;482539;0.0935;0.0085;9.6815
1663764509;582579;1663764509;582603;1663764509;582529;0.0935;0.0425;9.6645
1663764509;682830;1663764509;682854;1663764509;682781;0.1275;0.0935;9.6815
1663764509;782572;1663764509;782597;1663764509;782521;0.1615;0.0765;9.6135
1663764509;882598;1663764509;882622;1663764509;882549;0.0935;0.0425;9.6305
1663764509;982825;1663764509;982850;1663764509;982777;0.1105;0.0425;9.7155
1663764510;82597;1663764510;82645;1663764510;82534;0.1275;0.0255;9.6135
1663764510;182600;1663764510;182624;1663764510;182551;0.1275;0.0595;9.6645
1663764510;282838;1663764510;282862;1663764510;282789;0.1105;0.0425;9.6815
1663764510;382606;1663764510;382630;1663764510;382557;0.0935;0.0425;9.6985
1663764510;482634;1663764510;482658;1663764510;482584;0.0935;0.0425;9.6985
1663764510;582835;1663764510;582860;1663764510;582787;0.153;0.0425;9.6815
1663764510;682585;1663764510;682610;1663764510;682536;0.153;0.0425;9.6815
1663764510;782659;1663764510;782689;1663764510;782596;0.1105;0.0425;9.639
1663764510;882857;1663764510;882881;1663764510;882808;0.0935;0.0425;9.6645
1663764510;982630;1663764510;982655;1663764510;982580;0.1275;0.0765;9.6645
1663764511;82616;1663764511;82640;1663764511;82567;0.1105;0.0765;9.6645
1663764511;182858;1663764511;182883;1663764511;182809;0.1105;0.0765;9.6815
1663764511;282653;1663764511;282677;1663764511;282604;0.153;0.0255;9.6815
1663764511;382611;1663764511;382634;1663764511;382565;0.1275;0.0425;9.6985
1663764511;482874;1663764511;482898;1663764511;482825;0.1275;0.0765;9.6645
1663764511;582634;1663764511;582658;1663764511;582585;0.1275;0.0085;9.6645
1663764511;682602;1663764511;682626;1663764511;682554;0.1105;0.0255;9.639
1663764511;782878;1663764511;782903;1663764511;782829;0.1275;0.0255;9.639
1663764511;882647;1663764511;882671;1663764511;882597;0.153;0.0425;9.6815
1663764511;982633;1663764511;982657;1663764511;982585;0.1275;0.0595;9.6305
1663764512;82883;1663764512;82907;1663764512;82834;0.1105;0.0255;9.639
1663764512;182646;1663764512;182702;1663764512;182571;0.1105;0.0595;9.639
1663764512;282647;1663764512;282671;1663764512;282598;0.0935;0.0425;9.6305
1663764512;382894;1663764512;382929;1663764512;382845;0.1275;0.0425;9.639
1663764512;482651;1663764512;482676;1663764512;482602;0.0935;0.0595;9.6815
1663764512;582636;1663764512;582666;1663764512;582580;0.0935;0.0595;9.6815
1663764512;682881;1663764512;682905;1663764512;682833;0.1105;0.391;9.6645
1663764512;782634;1663764512;782658;1663764512;782590;0.153;1.0285;9.724
1663764512;882684;1663764512;882709;1663764512;882635;0.1275;1.377;9.6305
1663764512;982905;1663764512;982929;1663764512;982856;0.1615;1.87;9.6815
1663764513;82687;1663764513;82711;1663764513;82638;0.1105;2.4395;9.7155
1663764513;182672;1663764513;182696;1663764513;182623;0.1105;3.1195;9.7665
1663764513;282910;1663764513;282934;1663764513;282861;0.0765;4.0375;9.7155
1663764513;382650;1663764513;382674;1663764513;382606;0.1105;4.1055;9.6815
1663764513;482723;1663764513;482753;1663764513;482660;0.153;4.0375;9.6305
1663764513;582906;1663764513;582930;1663764513;582856;0.0765;3.9695;9.6305
1663764513;682710;1663764513;682734;1663764513;682661;0.0765;3.7995;9.6305
1663764513;782644;1663764513;782668;1663764513;782600;0.2125;3.7145;9.639
1663764513;882914;1663764513;882939;1663764513;882865;0.1785;3.5955;9.6135
1663764513;982655;1663764513;982680;1663764513;982611;0.1785;3.4;9.6135
1663764514;82685;1663764514;82709;1663764514;82636;0.0935;3.3235;9.6985
1663764514;182918;1663764514;182942;1663764514;182869;0.2805;3.4425;9.7155
1663764514;282706;1663764514;282731;1663764514;282657;0.153;3.4935;9.724
1663764514;382683;1663764514;382707;1663764514;382633;0.0425;3.3575;9.6645
1663764514;482912;1663764514;482937;1663764514;482869;0.153;3.1875;9.6645
1663764514;582698;1663764514;582722;1663764514;582648;0.153;3.1875;9.8345
1663764514;682703;1663764514;682740;1663764514;682651;0.0765;3.2555;9.7835
1663764514;782936;1663764514;782960;1663764514;782888;0.0935;2.8305;9.6815
1663764514;882721;1663764514;882746;1663764514;882672;0.1275;2.227;9.571
1663764514;982741;1663764514;982771;1663764514;982677;0.1615;2.227;9.6135
1663764515;82953;1663764515;82989;1663764515;82905;0;2.5755;9.6815
1663764515;182713;1663764515;182738;1663764515;182664;-0.0255;2.6435;9.6135
1663764515;282746;1663764515;282771;1663764515;282695;-0.0085;2.55;9.8175
1663764515;382955;1663764515;382993;1663764515;382906;0.0255;2.5755;9.5455
1663764515;482722;1663764515;482747;1663764515;482668;-0.0765;2.8815;9.6305
1663764515;582715;1663764515;582738;1663764515;582666;0.0425;2.7285;9.7835
1663764515;682940;1663764515;682964;1663764515;682896;0.0255;2.6605;9.418
1663764515;782721;1663764515;782745;1663764515;782672;0.0425;2.6435;9.3585
1663764515;882692;1663764515;882716;1663764515;882648;0.2465;2.6435;9.8855
1663764515;982985;1663764515;983014;1663764515;982926;0.3315;2.7625;9.6985
1663764516;82784;1663764516;82809;1663764516;82735;0.2465;2.6775;9.571
1663764516;182765;1663764516;182790;1663764516;182715;0.1955;2.5075;9.7665
1663764516;282985;1663764516;283014;1663764516;282926;0.0595;2.448;9.639
1663764516;382756;1663764516;382780;1663764516;382706;0.459;2.618;9.8685
1663764516;482802;1663764516;482825;1663764516;482753;0.0425;2.6775;9.6645
1663764516;582999;1663764516;583025;1663764516;582941;-0.0085;2.5075;9.6985
1663764516;682768;1663764516;682792;1663764516;682719;0.0085;2.2865;9.5965
1663764516;782731;1663764516;782755;1663764516;782681;-0.0765;2.244;9.7835
1663764516;882950;1663764516;882986;1663764516;882906;0.0085;2.21;9.8345
1663764516;982751;1663764516;982776;1663764516;982703;0.0425;1.3345;9.5285
1663764517;82786;1663764517;82815;1663764517;82722;0.1615;0.68;9.6645
1663764517;183005;1663764517;183030;1663764517;182949;0.153;0.2295;9.6305
1663764517;282791;1663764517;282815;1663764517;282743;0.2635;0.1105;9.8175
1663764517;382757;1663764517;382782;1663764517;382709;0.1275;0.0765;9.7835
1663764517;483029;1663764517;483053;1663764517;482957;0.2805;0.0765;9.8345
1663764517;582775;1663764517;582799;1663764517;582726;0.0425;0.0255;9.6645
1663764517;682807;1663764517;682831;1663764517;682758;0.1955;0.0085;9.7665
1663764517;783027;1663764517;783051;1663764517;782962;0.1275;-0.0255;9.7665
1663764517;882778;1663764517;882802;1663764517;882728;0.1615;0;9.5625
1663764517;982780;1663764517;982805;1663764517;982729;0.1275;0.2125;9.4775
1663764518;83058;1663764518;83138;1663764518;82973;0.0935;0.306;9.4775
1663764518;182805;1663764518;182829;1663764518;182755;0.0425;0.2295;9.7835
1663764518;282789;1663764518;282813;1663764518;282739;0.1275;0.2805;9.4435
1663764518;383042;1663764518;383066;1663764518;382974;0.1105;0.2465;9.6645
1663764518;482837;1663764518;482861;1663764518;482788;0.1785;0.0425;9.724
1663764518;582798;1663764518;582828;1663764518;582745;0.2465;-0.0255;9.6135
1663764518;683049;1663764518;683073;1663764518;682973;0.153;-0.0765;9.6985
1663764518;782763;1663764518;782787;1663764518;782713;0.2805;-0.0595;9.8685
1663764518;882809;1663764518;882834;1663764518;882759;0.1275;-0.0935;9.639
1663764518;983069;1663764518;983093;1663764518;983020;0.1955;-0.306;9.6815
1663764519;82808;1663764519;82831;1663764519;82759;0.1105;-0.1105;9.8175
1663764519;182805;1663764519;182829;1663764519;182756;0.0595;-0.1955;9.2905
1663764519;283059;1663764519;283089;1663764519;282980;0.1275;-0.3145;9.5285
1663764519;382817;1663764519;382842;1663764519;382767;0.0255;-0.1955;9.5285
1663764519;482824;1663764519;482848;1663764519;482774;0.1275;-0.1785;9.4775
1663764519;583068;1663764519;583092;1663764519;583019;0.0935;-0.391;9.7495
1663764519;682817;1663764519;682841;1663764519;682769;0.2805;-0.1955;9.724
1663764519;782787;1663764519;782811;1663764519;782738;0.0085;-0.2125;9.486
1663764519;883070;1663764519;883095;1663764519;883020;0.2635;-0.2805;9.571
1663764519;982820;1663764519;982845;1663764519;982771;0.0595;-0.3315;9.6645
1663764520;82861;1663764520;82885;1663764520;82812;0.0595;-0.306;9.8175
1663764520;183067;1663764520;183091;1663764520;183018;0.1785;-0.391;9.8855
1663764520;282821;1663764520;282846;1663764520;282772;0.0935;-0.2465;10.0385
1663764520;382858;1663764520;382882;1663764520;382809;0.1275;-0.459;9.9365
1663764520;483073;1663764520;483103;1663764520;483022;0.3485;-0.3995;10.1405
1663764520;582836;1663764520;582861;1663764520;582787;0.2465;-0.391;9.809
1663764520;682850;1663764520;682880;1663764520;682787;0.4165;-0.4845;10.1745
1663764520;783127;1663764520;783160;1663764520;783026;0.1275;-0.3315;9.6305
1663764520;882887;1663764520;882911;1663764520;882837;0.306;-0.2295;9.962
1663764520;982852;1663764520;982876;1663764520;982803;0.0595;-0.306;9.3075
1663764521;83069;1663764521;83093;1663764521;83021;0.1785;-0.2635;9.5965
1663764521;182860;1663764521;182884;1663764521;182810;0.153;-0.5015;10.0555
1663764521;282872;1663764521;282896;1663764521;282823;-0.0765;-0.1785;9.8685
1663764521;383081;1663764521;383105;1663764521;383032;0.1615;-0.2805;9.7155
1663764521;482869;1663764521;482892;1663764521;482820;-0.3315;-0.3485;9.8515
1663764521;582898;1663764521;582927;1663764521;582833;0.0935;-0.544;9.9875
1663764521;683096;1663764521;683120;1663764521;683040;0.0595;-0.2635;9.9705
1663764521;782879;1663764521;782903;1663764521;782830;0.2635;-0.2805;9.724
1663764521;882857;1663764521;882882;1663764521;882811;0.0425;-0.3315;9.333
1663764521;983082;1663764521;983106;1663764521;983033;0.3145;-0.3655;9.7495
1663764522;82887;1663764522;82911;1663764522;82838;0.306;-0.306;9.7155
1663764522;182911;1663764522;182941;1663764522;182848;0.0935;-0.2635;9.5625
1663764522;283099;1663764522;283122;1663764522;283043;0.153;-0.2635;9.5285
1663764522;382878;1663764522;382902;1663764522;382829;0.0935;-0.3655;9.9705
1663764522;482931;1663764522;482961;1663764522;482878;0.306;-0.3145;9.7495
1663764522;583110;1663764522;583135;1663764522;583057;0.1615;-0.3145;9.418
1663764522;682903;1663764522;682927;1663764522;682854;0.4335;-0.3655;9.6645
1663764522;782901;1663764522;782925;1663764522;782853;0.459;-0.306;9.5625
1663764522;883111;1663764522;883137;1663764522;883065;0.2465;-0.2295;9.5115
1663764522;982927;1663764522;982951;1663764522;982877;0.4165;-0.2805;9.486
1663764523;82930;1663764523;82962;1663764523;82877;0.3315;-0.2295;9.418
