sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration;ts;sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1663765070;96463;1663765070;96488;1663765070;96414;0.0085;0.0;9.3245;1663765070096414;1663765070;88370;1663765070;88392;1663765070;88326;0.0146484375
1663765070;196163;1663765070;196188;1663765070;196114;0.1275;0.0425;9.5115;1663765070196114;1663765070;188122;1663765070;188143;1663765070;188077;0.0146484375
1663765070;296149;1663765070;296173;1663765070;296104;0.0935;-0.0595;9.8175;1663765070296104;1663765070;288025;1663765070;288047;1663765070;287981;0.0146484375
1663765070;396472;1663765070;396511;1663765070;396400;0.0765;-0.0085;9.7495;1663765070396400;1663765070;388353;1663765070;388376;1663765070;388305;-0.0029296875
1663765070;496269;1663765070;496299;1663765070;496209;0.1615;-0.0255;9.7835;1663765070496209;1663765070;488374;1663765070;488395;1663765070;488325;-0.041015625
1663765070;596223;1663765070;596264;1663765070;596159;0.0;0.0;9.7665;1663765070596159;1663765070;588027;1663765070;588049;1663765070;587983;-0.056640625
1663765070;696497;1663765070;696522;1663765070;696438;-0.0255;-0.0085;9.4435;1663765070696438;1663765070;688371;1663765070;688394;1663765070;688323;-0.0576171875
1663765070;796179;1663765070;796203;1663765070;796131;0.1105;-0.0085;9.3925;1663765070796131;1663765070;788131;1663765070;788153;1663765070;788087;-0.0576171875
1663765070;896196;1663765070;896221;1663765070;896141;0.2635;-0.0085;9.5115;1663765070896141;1663765070;888100;1663765070;888121;1663765070;888056;-0.05859375
1663765070;996489;1663765070;996514;1663765070;996440;-0.0255;-0.0765;9.9195;1663765070996440;1663765070;988361;1663765070;988382;1663765070;988317;-0.05859375
1663765071;96194;1663765071;96218;1663765071;96145;0.0935;-0.0255;9.6815;1663765071096145;1663765071;88159;1663765071;88181;1663765071;88111;-0.05859375
1663765071;196236;1663765071;196279;1663765071;196172;0.0255;-0.0935;9.4095;1663765071196172;1663765071;188024;1663765071;188045;1663765071;187980;-0.05859375
1663765071;296495;1663765071;296519;1663765071;296444;0.0085;-0.0935;9.4605;1663765071296444;1663765071;288391;1663765071;288413;1663765071;288347;-0.0947265625
1663765071;396171;1663765071;396195;1663765071;396127;-0.2805;-0.1785;9.5285;1663765071396127;1663765071;388157;1663765071;388179;1663765071;388110;-0.197265625
1663765071;496170;1663765071;496194;1663765071;496122;-0.3655;-0.153;9.639;1663765071496122;1663765071;488035;1663765071;488057;1663765071;487986;-0.4052734375
1663765071;596451;1663765071;596477;1663765071;596407;-0.765;-0.2465;9.6305;1663765071596407;1663765071;588393;1663765071;588432;1663765071;588329;-0.625
1663765071;696242;1663765071;696275;1663765071;696192;-1.0965;-0.2295;9.7495;1663765071696192;1663765071;688408;1663765071;688430;1663765071;688359;-0.8291015625
1663765071;796187;1663765071;796222;1663765071;796136;-1.139;-0.153;9.6305;1663765071796136;1663765071;788088;1663765071;788110;1663765071;788040;-0.98828125
1663765071;896497;1663765071;896522;1663765071;896448;-1.462;-0.2125;9.5285;1663765071896448;1663765071;888417;1663765071;888439;1663765071;888361;-1.1357421875
1663765071;996212;1663765071;996236;1663765071;996163;-1.309;-0.1615;9.5965;1663765071996163;1663765071;988153;1663765071;988174;1663765071;988109;-1.212890625
