sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration;ts;sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1663765018;694934;1663765018;694964;1663765018;694870;0.4845;0.153;9.571;1663765018694870;1663765018;686710;1663765018;686733;1663765018;686661;0.419921875
1663765018;795101;1663765018;795125;1663765018;795053;0.5355;0.0935;9.8345;1663765018795053;1663765018;786923;1663765018;786944;1663765018;786877;0.48828125
1663765018;894908;1663765018;894932;1663765018;894859;0.5525;0.1105;9.6645;1663765018894859;1663765018;887030;1663765018;887051;1663765018;886977;0.5390625
1663765018;994871;1663765018;994895;1663765018;994825;0.4335;0.1105;9.6815;1663765018994825;1663765018;986717;1663765018;986739;1663765018;986669;0.607421875
1663765019;95118;1663765019;95143;1663765019;95070;0.8585;0.0935;9.5625;1663765019095070;1663765019;86944;1663765019;86967;1663765019;86894;0.6875
1663765019;194894;1663765019;194925;1663765019;194845;0.7735;0.2465;9.7155;1663765019194845;1663765019;186980;1663765019;187001;1663765019;186932;0.7548828125
1663765019;294938;1663765019;294963;1663765019;294887;0.7395;-0.0255;9.7665;1663765019294887;1663765019;286791;1663765019;286814;1663765019;286731;0.826171875
1663765019;395115;1663765019;395139;1663765019;395067;1.003;0.0255;9.8515;1663765019395067;1663765019;386942;1663765019;386964;1663765019;386893;0.8486328125
1663765019;494923;1663765019;494950;1663765019;494868;0.8755;0.1615;9.7495;1663765019494868;1663765019;486982;1663765019;487004;1663765019;486934;0.8466796875
1663765019;594929;1663765019;594959;1663765019;594865;0.7225;0.0425;9.6305;1663765019594865;1663765019;586719;1663765019;586742;1663765019;586669;0.8203125
1663765019;695155;1663765019;695179;1663765019;695106;0.5525;-0.0085;9.8855;1663765019695106;1663765019;687221;1663765019;687242;1663765019;687176;0.77734375
1663765019;794914;1663765019;794939;1663765019;794858;0.5525;0.1615;9.6645;1663765019794858;1663765019;786974;1663765019;786995;1663765019;786929;0.7275390625
1663765019;894935;1663765019;894959;1663765019;894886;0.5355;0.0255;9.6985;1663765019894886;1663765019;886754;1663765019;886775;1663765019;886706;0.68359375
1663765019;995145;1663765019;995169;1663765019;995096;0.5015;0.0765;9.4775;1663765019995096;1663765019;986982;1663765019;987003;1663765019;986937;0.638671875
1663765020;94951;1663765020;95003;1663765020;94874;0.6375;0.153;9.8345;1663765020094874;1663765020;87028;1663765020;87068;1663765020;86965;0.5654296875
1663765020;194961;1663765020;194991;1663765020;194896;0.1105;0.306;9.8685;1663765020194896;1663765020;186756;1663765020;186778;1663765020;186707;0.4638671875
1663765020;295137;1663765020;295161;1663765020;295093;0.0595;0.1105;9.9025;1663765020295093;1663765020;286978;1663765020;287000;1663765020;286933;0.3603515625
1663765020;394931;1663765020;394955;1663765020;394882;0.1955;0.2635;9.5285;1663765020394882;1663765020;387006;1663765020;387027;1663765020;386961;0.265625
1663765020;495006;1663765020;495036;1663765020;494942;-0.0425;0.0085;9.8685;1663765020494942;1663765020;486821;1663765020;486858;1663765020;486753;0.2314453125
1663765020;595157;1663765020;595181;1663765020;595108;0.0255;0.2465;9.9195;1663765020595108;1663765020;587016;1663765020;587038;1663765020;586967;0.244140625
1663765020;694937;1663765020;694961;1663765020;694888;0.3825;0.1955;9.639;1663765020694888;1663765020;687035;1663765020;687056;1663765020;686989;0.2724609375
1663765020;794929;1663765020;794953;1663765020;794881;0.4165;0.306;9.571;1663765020794881;1663765020;786733;1663765020;786755;1663765020;786684;0.2734375
1663765020;895199;1663765020;895223;1663765020;895150;0.1275;0.1105;9.7835;1663765020895150;1663765020;887043;1663765020;887065;1663765020;887000;0.2744140625
1663765020;994937;1663765020;994961;1663765020;994888;0.3995;0.2295;9.6305;1663765020994888;1663765020;987021;1663765020;987042;1663765020;986976;0.2578125
1663765021;94956;1663765021;94981;1663765021;94905;0.459;0.1275;9.4435;1663765021094905;1663765021;86792;1663765021;86816;1663765021;86721;0.2353515625
1663765021;195175;1663765021;195199;1663765021;195126;-0.0255;0.1275;9.6815;1663765021195126;1663765021;187028;1663765021;187050;1663765021;186979;0.2275390625
1663765021;294982;1663765021;295006;1663765021;294933;0.2125;0.0765;9.7495;1663765021294933;1663765021;287072;1663765021;287093;1663765021;287026;0.22265625
1663765021;394959;1663765021;394983;1663765021;394909;0.2125;0.0425;9.7495;1663765021394909;1663765021;386766;1663765021;386788;1663765021;386717;0.193359375
1663765021;495175;1663765021;495216;1663765021;495117;-0.0255;0.0765;9.6985;1663765021495117;1663765021;487086;1663765021;487131;1663765021;487003;0.1572265625
1663765021;594991;1663765021;595021;1663765021;594926;-0.0085;0.0085;9.8345;1663765021594926;1663765021;587049;1663765021;587088;1663765021;586986;0.1484375
1663765021;694983;1663765021;695008;1663765021;694935;0.2805;-0.0595;9.6305;1663765021694935;1663765021;686842;1663765021;686864;1663765021;686797;0.134765625
1663765021;795191;1663765021;795215;1663765021;795142;-0.2125;-0.1275;9.809;1663765021795142;1663765021;787047;1663765021;787069;1663765021;787002;0.1015625
1663765021;894982;1663765021;895006;1663765021;894932;0.0595;-0.2465;9.8515;1663765021894932;1663765021;887069;1663765021;887102;1663765021;887013;0.0732421875
1663765021;994964;1663765021;994988;1663765021;994915;0.0765;-0.1105;9.5455;1663765021994915;1663765021;986770;1663765021;986792;1663765021;986722;0.0693359375
