sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1663764791;1400;1663764791;1424;1663764791;1340;-5.7587890625
1663764791;21552;1663764791;21574;1663764791;21504;-5.8115234375
1663764791;41123;1663764791;41146;1663764791;41065;-5.8662109375
1663764791;60919;1663764791;60941;1663764791;60870;-5.921875
1663764791;81354;1663764791;81377;1663764791;81308;-5.9775390625
1663764791;101324;1663764791;101346;1663764791;101279;-6.0361328125
1663764791;121328;1663764791;121351;1663764791;121280;-6.0947265625
1663764791;140922;1663764791;140944;1663764791;140878;-6.1552734375
1663764791;161357;1663764791;161379;1663764791;161309;-6.2158203125
1663764791;181143;1663764791;181165;1663764791;181096;-6.2802734375
1663764791;201011;1663764791;201033;1663764791;200963;-6.34375
1663764791;221383;1663764791;221405;1663764791;221339;-6.4091796875
1663764791;241315;1663764791;241336;1663764791;241271;-6.4736328125
1663764791;261123;1663764791;261145;1663764791;261074;-6.537109375
1663764791;280998;1663764791;281024;1663764791;280937;-6.6005859375
1663764791;301413;1663764791;301434;1663764791;301369;-6.6650390625
1663764791;321540;1663764791;321562;1663764791;321495;-6.7265625
1663764791;341113;1663764791;341135;1663764791;341069;-6.78515625
1663764791;360946;1663764791;360968;1663764791;360901;-6.83984375
1663764791;381353;1663764791;381375;1663764791;381309;-6.8876953125
1663764791;401348;1663764791;401370;1663764791;401300;-6.9296875
1663764791;421259;1663764791;421280;1663764791;421210;-6.96875
1663764791;440953;1663764791;440974;1663764791;440908;-7.0009765625
1663764791;461345;1663764791;461366;1663764791;461300;-7.0283203125
1663764791;481131;1663764791;481152;1663764791;481082;-7.05078125
1663764791;501003;1663764791;501026;1663764791;500955;-7.0703125
1663764791;521427;1663764791;521448;1663764791;521383;-7.083984375
1663764791;541336;1663764791;541358;1663764791;541292;-7.09375
1663764791;561105;1663764791;561126;1663764791;561060;-7.1015625
1663764791;580972;1663764791;580993;1663764791;580926;-7.10546875
1663764791;601407;1663764791;601428;1663764791;601361;-7.107421875
1663764791;621557;1663764791;621579;1663764791;621513;-7.109375
1663764791;641125;1663764791;641147;1663764791;641077;-7.1123046875
