sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;latitude;longitude;
1663764599;906064;1663764599;906096;1663764599;906030;57.718960573;11.956526524;
1663764599;956056;1663764599;956086;1663764599;956029;57.718961199;11.956523052;
1663764600;6364;1663764600;6394;1663764600;6336;57.718961834;11.956519593;
1663764600;56005;1663764600;56049;1663764600;55965;57.718962478;11.956516159;
1663764600;106107;1663764600;106139;1663764600;106078;57.718963136;11.956512743;
1663764600;156122;1663764600;156166;1663764600;156091;57.71896381;11.956509348;
1663764600;206148;1663764600;206190;1663764600;206114;57.718964499;11.956505974;
1663764600;256103;1663764600;256133;1663764600;256076;57.718965204;11.95650262;
1663764600;306106;1663764600;306148;1663764600;306071;57.718965926;11.956499286;
1663764600;356084;1663764600;356125;1663764600;356049;57.718966665;11.956495973;
1663764600;406158;1663764600;406188;1663764600;406132;57.718967418;11.956492677;
1663764600;456111;1663764600;456155;1663764600;456076;57.718968185;11.956489399;
1663764600;506075;1663764600;506105;1663764600;506047;57.718968965;11.956486139;
1663764600;556163;1663764600;556191;1663764600;556137;57.718969759;11.956482899;
1663764600;606107;1663764600;606150;1663764600;606072;57.718970566;11.95647968;
1663764600;656081;1663764600;656115;1663764600;656048;57.718971387;11.956476484;
1663764600;706151;1663764600;706181;1663764600;706125;57.718972223;11.956473313;
1663764600;756098;1663764600;756143;1663764600;756063;57.718973076;11.956470169;
1663764600;806139;1663764600;806171;1663764600;806113;57.718973949;11.956467054;
1663764600;856133;1663764600;856163;1663764600;856105;57.71897484;11.95646397;
1663764600;906108;1663764600;906152;1663764600;906072;57.718975754;11.956460922;
1663764600;956068;1663764600;956096;1663764600;956035;57.71897669;11.956457908;
1663764601;6247;1663764601;6277;1663764601;6222;57.718977645;11.956454932;
1663764601;56133;1663764601;56175;1663764601;56098;57.718978581;11.956451985;
1663764601;106145;1663764601;106186;1663764601;106119;57.718979541;11.95644908;
1663764601;155960;1663764601;155999;1663764601;155932;57.718980526;11.95644622;
1663764601;206129;1663764601;206173;1663764601;206094;57.718981537;11.956443408;
1663764601;256074;1663764601;256103;1663764601;256044;57.718982573;11.956440644;
1663764601;306121;1663764601;306151;1663764601;306096;57.718983633;11.956437931;
1663764601;356201;1663764601;356236;1663764601;356167;57.718984718;11.956435271;
1663764601;406100;1663764601;406133;1663764601;406065;57.718985825;11.956432663;
1663764601;456137;1663764601;456168;1663764601;456108;57.718986958;11.956430108;
1663764601;506121;1663764601;506154;1663764601;506087;57.718988115;11.956427606;
1663764601;556083;1663764601;556124;1663764601;556049;57.718989294;11.956425158;
1663764601;605932;1663764601;605976;1663764601;605897;57.718990493;11.956422763;
1663764601;656129;1663764601;656173;1663764601;656094;57.718991714;11.956420427;
1663764601;706094;1663764601;706124;1663764601;706066;57.718992957;11.956418153;
1663764601;756165;1663764601;756195;1663764601;756138;57.718994222;11.956415945;
1663764601;806191;1663764601;806222;1663764601;806156;57.718995508;11.956413801;
