sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;latitude;longitude;
1663764997;909992;1663764997;910022;1663764997;909966;57.718966816;11.956433544;
1663764997;960007;1663764997;960037;1663764997;959980;57.718965192;11.956433539;
1663764998;10058;1663764998;10089;1663764998;10030;57.718963588;11.956433628;
1663764998;60055;1663764998;60085;1663764998;60029;57.718962041;11.956433763;
1663764998;110079;1663764998;110110;1663764998;110053;57.718960505;11.956434011;
1663764998;160009;1663764998;160039;1663764998;159984;57.718958983;11.956434368;
1663764998;210007;1663764998;210035;1663764998;209980;57.718957477;11.956434832;
1663764998;260117;1663764998;260147;1663764998;260091;57.718955989;11.9564354;
1663764998;310027;1663764998;310057;1663764998;310000;57.718954518;11.95643606;
1663764998;360007;1663764998;360037;1663764998;359980;57.718953063;11.956436805;
1663764998;410018;1663764998;410047;1663764998;409992;57.718951623;11.956437629;
1663764998;459970;1663764998;459997;1663764998;459945;57.718950198;11.956438531;
1663764998;509999;1663764998;510026;1663764998;509975;57.718948789;11.956439513;
1663764998;560001;1663764998;560031;1663764998;559975;57.718947402;11.956440572;
1663764998;610034;1663764998;610064;1663764998;610009;57.71894604;11.956441709;
1663764998;660060;1663764998;660091;1663764998;660028;57.718944708;11.956442923;
1663764998;710041;1663764998;710071;1663764998;710009;57.718943409;11.956444216;
1663764998;760014;1663764998;760044;1663764998;759985;57.718942143;11.95644559;
1663764998;810101;1663764998;810130;1663764998;810075;57.718940913;11.956447047;
1663764998;860029;1663764998;860060;1663764998;860003;57.71893972;11.956448583;
1663764998;910004;1663764998;910034;1663764998;909976;57.718938565;11.956450199;
1663764998;960029;1663764998;960059;1663764998;960003;57.718937451;11.956451889;
1663764999;10068;1663764999;10098;1663764999;10042;57.718936388;11.956453613;
1663764999;60113;1663764999;60141;1663764999;60087;57.718935408;11.956455269;
1663764999;110012;1663764999;110042;1663764999;109986;57.71893447;11.956456986;
1663764999;160053;1663764999;160083;1663764999;160020;57.718933573;11.956458759;
1663764999;209998;1663764999;210028;1663764999;209972;57.718932719;11.956460585;
1663764999;260171;1663764999;260201;1663764999;260139;57.718931906;11.956462465;
1663764999;310000;1663764999;310029;1663764999;309973;57.718931136;11.956464392;
1663764999;359988;1663764999;360017;1663764999;359962;57.718930409;11.956466365;
1663764999;410095;1663764999;410125;1663764999;410070;57.718929725;11.956468379;
1663764999;460055;1663764999;460085;1663764999;460028;57.718929086;11.956470435;
1663764999;510035;1663764999;510065;1663764999;510007;57.71892849;11.956472527;
1663764999;559993;1663764999;560023;1663764999;559967;57.718927936;11.95647465;
1663764999;609988;1663764999;610015;1663764999;609963;57.718927424;11.956476803;
1663764999;660013;1663764999;660044;1663764999;659985;57.718926959;11.956478984;
1663764999;710029;1663764999;710059;1663764999;710002;57.718926538;11.956481187;
1663764999;760055;1663764999;760086;1663764999;760028;57.71892616;11.956483406;
1663764999;810028;1663764999;810058;1663764999;810002;57.718925823;11.95648564;
1663764999;860020;1663764999;860050;1663764999;859994;57.718925525;11.95648789;
1663764999;910036;1663764999;910065;1663764999;910009;57.718925263;11.956490153;
1663764999;960026;1663764999;960056;1663764999;959999;57.71892503;11.956492429;
1663765000;10063;1663765000;10091;1663765000;10035;57.718924817;11.9564947;
1663765000;60068;1663765000;60100;1663765000;60041;57.71892462;11.956496911;
1663765000;110083;1663765000;110113;1663765000;110057;57.71892444;11.956499129;
1663765000;160009;1663765000;160039;1663765000;159982;57.718924276;11.956501351;
1663765000;210049;1663765000;210077;1663765000;210023;57.718924126;11.956503576;
1663765000;260107;1663765000;260137;1663765000;260071;57.71892399;11.956505801;
