sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;latitude;longitude;
1663765133;911288;1663765133;911318;1663765133;911261;57.718670037;11.958649724;
1663765133;961396;1663765133;961426;1663765133;961369;57.718669105;11.958653785;
1663765134;11389;1663765134;11418;1663765134;11363;57.718668166;11.958657706;
1663765134;61436;1663765134;61466;1663765134;61409;57.718667224;11.958661485;
1663765134;111431;1663765134;111461;1663765134;111405;57.718666265;11.958665134;
1663765134;161355;1663765134;161385;1663765134;161330;57.718665287;11.958668658;
1663765134;211407;1663765134;211436;1663765134;211381;57.718664289;11.958672061;
1663765134;261439;1663765134;261468;1663765134;261411;57.718663268;11.958675343;
1663765134;311295;1663765134;311324;1663765134;311267;57.718662226;11.958678497;
1663765134;361334;1663765134;361364;1663765134;361305;57.718661162;11.958681523;
1663765134;411345;1663765134;411374;1663765134;411318;57.718660076;11.958684419;
1663765134;461341;1663765134;461371;1663765134;461315;57.718658969;11.958687187;
1663765134;511329;1663765134;511359;1663765134;511304;57.718657839;11.958689825;
1663765134;561165;1663765134;561194;1663765134;561138;57.718656685;11.958692332;
1663765134;611404;1663765134;611433;1663765134;611378;57.718655506;11.958694708;
1663765134;661376;1663765134;661406;1663765134;661350;57.718654305;11.958696953;
1663765134;711368;1663765134;711398;1663765134;711336;57.718653078;11.958699068;
1663765134;761415;1663765134;761444;1663765134;761389;57.718651826;11.958701052;
1663765134;811484;1663765134;811514;1663765134;811457;57.718650548;11.958702903;
1663765134;861348;1663765134;861378;1663765134;861322;57.718649243;11.958704623;
1663765134;911313;1663765134;911343;1663765134;911286;57.718647915;11.95870621;
1663765134;961365;1663765134;961395;1663765134;961339;57.718646566;11.958707671;
1663765135;11416;1663765135;11443;1663765135;11390;57.718645221;11.958709017;
1663765135;61473;1663765135;61503;1663765135;61447;57.718643926;11.958710284;
1663765135;111277;1663765135;111305;1663765135;111251;57.718642614;11.95871146;
1663765135;161357;1663765135;161387;1663765135;161328;57.718641288;11.958712547;
1663765135;211373;1663765135;211401;1663765135;211348;57.718639953;11.95871355;
1663765135;261496;1663765135;261526;1663765135;261469;57.718638611;11.958714466;
1663765135;311393;1663765135;311423;1663765135;311366;57.718637265;11.958715299;
1663765135;361346;1663765135;361376;1663765135;361319;57.718635917;11.958716049;
1663765135;411400;1663765135;411429;1663765135;411374;57.718634569;11.95871672;
1663765135;461356;1663765135;461385;1663765135;461329;57.71863322;11.958717307;
1663765135;511335;1663765135;511365;1663765135;511309;57.718631871;11.958717809;
1663765135;561348;1663765135;561378;1663765135;561321;57.718630522;11.95871822;
1663765135;611394;1663765135;611425;1663765135;611367;57.718629177;11.958718548;
1663765135;661366;1663765135;661394;1663765135;661340;57.718627837;11.958718792;
1663765135;711342;1663765135;711369;1663765135;711316;57.718626503;11.958718953;
1663765135;761256;1663765135;761286;1663765135;761229;57.718625179;11.958719029;
1663765135;811378;1663765135;811406;1663765135;811353;57.718623864;11.958719019;
1663765135;861350;1663765135;861380;1663765135;861324;57.71862256;11.958718925;
1663765135;911383;1663765135;911410;1663765135;911357;57.718621267;11.958718748;
1663765135;961395;1663765135;961425;1663765135;961369;57.718619989;11.958718492;
1663765136;11407;1663765136;11437;1663765136;11382;57.718618717;11.95871816;
1663765136;61429;1663765136;61458;1663765136;61402;57.718617447;11.958717758;
1663765136;111300;1663765136;111329;1663765136;111273;57.718616191;11.958717296;
1663765136;161379;1663765136;161409;1663765136;161353;57.718614953;11.958716766;
1663765136;211419;1663765136;211448;1663765136;211393;57.718613735;11.958716163;
1663765136;261454;1663765136;261482;1663765136;261429;57.718612539;11.958715492;
1663765136;311319;1663765136;311349;1663765136;311292;57.718611368;11.958714763;
1663765136;361389;1663765136;361419;1663765136;361361;57.718610227;11.958713976;
1663765136;411374;1663765136;411405;1663765136;411347;57.718609117;11.958713134;
1663765136;461339;1663765136;461368;1663765136;461313;57.718608041;11.958712244;
1663765136;511424;1663765136;511454;1663765136;511398;57.718606998;11.958711315;
1663765136;561391;1663765136;561422;1663765136;561363;57.718605991;11.958710354;
1663765136;611424;1663765136;611454;1663765136;611398;57.718605021;11.958709359;
1663765136;661409;1663765136;661440;1663765136;661381;57.71860409;11.958708335;
1663765136;711331;1663765136;711361;1663765136;711298;57.718603198;11.95870729;
1663765136;761375;1663765136;761405;1663765136;761349;57.718602347;11.958706236;
1663765136;811444;1663765136;811474;1663765136;811418;57.718601535;11.958705175;
1663765136;861388;1663765136;861418;1663765136;861362;57.718600763;11.958704108;
1663765136;911291;1663765136;911321;1663765136;911264;57.718600028;11.958703037;
1663765136;961392;1663765136;961422;1663765136;961365;57.718599329;11.958701965;
1663765137;11396;1663765137;11426;1663765137;11370;57.718598658;11.958700927;
1663765137;61448;1663765137;61477;1663765137;61422;57.718598012;11.958699962;
1663765137;111385;1663765137;111415;1663765137;111352;57.718597393;11.958699;
1663765137;161408;1663765137;161438;1663765137;161381;57.7185968;11.95869804;
1663765137;211419;1663765137;211448;1663765137;211391;57.718596233;11.958697082;
1663765137;261273;1663765137;261303;1663765137;261241;57.718595691;11.958696124;
1663765137;311349;1663765137;311379;1663765137;311323;57.718595172;11.958695165;
1663765137;361420;1663765137;361450;1663765137;361395;57.718594676;11.958694201;
1663765137;411416;1663765137;411446;1663765137;411390;57.718594199;11.958693231;
1663765137;461483;1663765137;461513;1663765137;461450;57.718593739;11.958692251;
1663765137;511320;1663765137;511350;1663765137;511294;57.718593296;11.958691261;
1663765137;561458;1663765137;561487;1663765137;561432;57.718592866;11.958690258;
1663765137;611375;1663765137;611404;1663765137;611350;57.71859245;11.958689243;
1663765137;661347;1663765137;661377;1663765137;661320;57.718592047;11.958688214;
1663765137;711381;1663765137;711411;1663765137;711356;57.718591657;11.958687172;
1663765137;761447;1663765137;761478;1663765137;761419;57.718591281;11.958686116;
1663765137;811411;1663765137;811438;1663765137;811386;57.718590916;11.958685047;
1663765137;861393;1663765137;861424;1663765137;861366;57.718590564;11.958683966;
1663765137;911401;1663765137;911432;1663765137;911374;57.718590226;11.958682869;
1663765137;961420;1663765137;961450;1663765137;961394;57.718589901;11.958681757;
1663765138;11422;1663765138;11452;1663765138;11394;57.718589556;11.95868078;
1663765138;61433;1663765138;61463;1663765138;61407;57.718589143;11.958680153;
1663765138;111373;1663765138;111403;1663765138;111346;57.718588744;11.958679512;
1663765138;161401;1663765138;161432;1663765138;161375;57.718588359;11.958678857;
1663765138;211387;1663765138;211416;1663765138;211361;57.718587989;11.958678189;
1663765138;261496;1663765138;261526;1663765138;261470;57.718587633;11.95867751;
1663765138;311431;1663765138;311461;1663765138;311399;57.718587293;11.958676819;
1663765138;361385;1663765138;361413;1663765138;361360;57.718586968;11.958676117;
1663765138;411393;1663765138;411423;1663765138;411367;57.718586658;11.958675404;
1663765138;461414;1663765138;461444;1663765138;461387;57.718586363;11.958674682;
1663765138;511366;1663765138;511396;1663765138;511340;57.718586084;11.95867395;
1663765138;561390;1663765138;561420;1663765138;561364;57.71858582;11.958673211;
1663765138;611450;1663765138;611479;1663765138;611424;57.718585572;11.958672464;
1663765138;661390;1663765138;661421;1663765138;661361;57.718585341;11.95867171;
1663765138;711362;1663765138;711392;1663765138;711336;57.718585124;11.958670951;
1663765138;761461;1663765138;761491;1663765138;761434;57.718584923;11.958670187;
1663765138;811511;1663765138;811540;1663765138;811485;57.718584738;11.958669417;
1663765138;861371;1663765138;861400;1663765138;861344;57.718584571;11.958668642;
1663765138;911388;1663765138;911417;1663765138;911362;57.718584421;11.958667863;
1663765138;961401;1663765138;961430;1663765138;961375;57.718584288;11.958667082;
1663765139;11407;1663765139;11436;1663765139;11381;57.718584168;11.958666248;
1663765139;61425;1663765139;61454;1663765139;61397;57.718584054;11.958665298;
1663765139;111408;1663765139;111438;1663765139;111381;57.718583957;11.958664352;
1663765139;161407;1663765139;161437;1663765139;161381;57.718583875;11.95866341;
1663765139;211430;1663765139;211460;1663765139;211404;57.718583809;11.958662473;
1663765139;261529;1663765139;261557;1663765139;261503;57.718583759;11.958661543;
1663765139;311392;1663765139;311420;1663765139;311366;57.718583726;11.958660623;
1663765139;361404;1663765139;361434;1663765139;361376;57.718583709;11.95865971;
1663765139;411433;1663765139;411463;1663765139;411407;57.718583708;11.958658806;
1663765139;461356;1663765139;461386;1663765139;461330;57.718583722;11.958657909;
1663765139;511379;1663765139;511406;1663765139;511354;57.718583753;11.958657021;
1663765139;561424;1663765139;561454;1663765139;561396;57.718583797;11.958656141;
1663765139;611419;1663765139;611449;1663765139;611394;57.718583856;11.958655271;
1663765139;661405;1663765139;661435;1663765139;661379;57.718583927;11.958654412;
1663765139;711431;1663765139;711461;1663765139;711405;57.718584009;11.958653568;
1663765139;761463;1663765139;761493;1663765139;761430;57.718584102;11.95865274;
1663765139;811417;1663765139;811446;1663765139;811390;57.718584204;11.958651928;
1663765139;861435;1663765139;861465;1663765139;861410;57.718584312;11.958651134;
1663765139;911342;1663765139;911371;1663765139;911316;57.718584426;11.958650358;
1663765139;961421;1663765139;961451;1663765139;961394;57.718584542;11.958649599;
1663765140;11482;1663765140;11513;1663765140;11453;57.718584643;11.95864881;
1663765140;61493;1663765140;61525;1663765140;61462;57.718584708;11.958647931;
1663765140;111437;1663765140;111469;1663765140;111408;57.718584774;11.958647074;
1663765140;161410;1663765140;161441;1663765140;161380;57.71858484;11.958646238;
1663765140;211402;1663765140;211432;1663765140;211376;57.718584906;11.958645422;
1663765140;261578;1663765140;261608;1663765140;261549;57.718584973;11.958644627;
