sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;latitude;longitude;
1663764294;903178;1663764294;903207;1663764294;903151;57.718995078;11.956417751;
1663764294;953168;1663764294;953198;1663764294;953138;57.718996678;11.95641553;
1663764295;3429;1663764295;3459;1663764295;3402;57.718998298;11.956413407;
1663764295;53305;1663764295;53335;1663764295;53271;57.718999854;11.956411284;
1663764295;103239;1663764295;103270;1663764295;103210;57.719001432;11.956409265;
1663764295;153226;1663764295;153255;1663764295;153197;57.719003032;11.956407354;
1663764295;203162;1663764295;203192;1663764295;203134;57.719004652;11.956405559;
1663764295;253285;1663764295;253315;1663764295;253252;57.719006289;11.956403882;
1663764295;303232;1663764295;303261;1663764295;303204;57.719007941;11.956402325;
1663764295;353216;1663764295;353246;1663764295;353189;57.719009606;11.956400894;
1663764295;403224;1663764295;403254;1663764295;403196;57.719011284;11.956399593;
1663764295;453248;1663764295;453278;1663764295;453216;57.719012972;11.956398423;
1663764295;503214;1663764295;503244;1663764295;503187;57.71901467;11.956397381;
1663764295;553178;1663764295;553208;1663764295;553150;57.719016372;11.956396462;
1663764295;603279;1663764295;603308;1663764295;603252;57.719018078;11.956395664;
1663764295;653235;1663764295;653264;1663764295;653208;57.719019786;11.956394987;
1663764295;703192;1663764295;703221;1663764295;703164;57.719021494;11.956394427;
1663764295;753217;1663764295;753247;1663764295;753189;57.719023199;11.956393982;
1663764295;803238;1663764295;803268;1663764295;803211;57.719024898;11.956393656;
1663764295;853140;1663764295;853167;1663764295;853115;57.719026587;11.956393453;
1663764295;903203;1663764295;903233;1663764295;903175;57.719028266;11.956393377;
1663764295;953194;1663764295;953225;1663764295;953166;57.719029931;11.956393427;
1663764296;3256;1663764296;3284;1663764296;3231;57.719031584;11.956393602;
1663764296;53278;1663764296;53308;1663764296;53245;57.719033248;11.956393954;
1663764296;103158;1663764296;103188;1663764296;103131;57.719034893;11.956394423;
1663764296;153169;1663764296;153199;1663764296;153142;57.719036519;11.956395005;
1663764296;203275;1663764296;203304;1663764296;203242;57.719038125;11.956395697;
1663764296;253242;1663764296;253273;1663764296;253209;57.719039709;11.956396489;
1663764296;303210;1663764296;303240;1663764296;303177;57.719041271;11.95639738;
1663764296;353224;1663764296;353253;1663764296;353195;57.719042808;11.956398368;
1663764296;403193;1663764296;403222;1663764296;403167;57.719044317;11.956399451;
1663764296;453183;1663764296;453212;1663764296;453155;57.719045798;11.956400624;
1663764296;503180;1663764296;503209;1663764296;503154;57.719047247;11.956401887;
1663764296;553221;1663764296;553249;1663764296;553195;57.719048666;11.956403243;
1663764296;603230;1663764296;603260;1663764296;603197;57.719050053;11.956404686;
1663764296;653233;1663764296;653263;1663764296;653205;57.719051407;11.956406211;
1663764296;703295;1663764296;703325;1663764296;703268;57.719052726;11.956407817;
1663764296;753256;1663764296;753286;1663764296;753230;57.719054011;11.956409503;
1663764296;803198;1663764296;803228;1663764296;803172;57.719055258;11.956411265;
1663764296;853238;1663764296;853268;1663764296;853210;57.719056468;11.956413101;
1663764296;903211;1663764296;903241;1663764296;903185;57.71905764;11.956415005;
1663764296;953219;1663764296;953249;1663764296;953191;57.719058777;11.956416974;
1663764297;3382;1663764297;3411;1663764297;3355;57.719059884;11.956418991;
1663764297;53300;1663764297;53331;1663764297;53273;57.719060969;11.956420973;
1663764297;103247;1663764297;103276;1663764297;103219;57.719062031;11.956423002;
1663764297;153213;1663764297;153241;1663764297;153188;57.71906307;11.95642507;
1663764297;203201;1663764297;203231;1663764297;203175;57.719064089;11.956427175;
1663764297;253310;1663764297;253340;1663764297;253283;57.719065083;11.956429316;
1663764297;303208;1663764297;303238;1663764297;303179;57.719066051;11.956431493;
1663764297;353210;1663764297;353240;1663764297;353181;57.719066988;11.956433706;
1663764297;403176;1663764297;403206;1663764297;403149;57.719067892;11.956435953;
1663764297;453198;1663764297;453227;1663764297;453171;57.719068759;11.956438235;
1663764297;503241;1663764297;503271;1663764297;503213;57.719069587;11.956440558;
1663764297;553262;1663764297;553290;1663764297;553235;57.719070377;11.956442921;
1663764297;603250;1663764297;603280;1663764297;603223;57.719071129;11.956445322;
1663764297;653230;1663764297;653261;1663764297;653202;57.719071842;11.956447757;
1663764297;703215;1663764297;703244;1663764297;703188;57.719072516;11.956450226;
1663764297;753310;1663764297;753340;1663764297;753283;57.719073151;11.956452725;
1663764297;803230;1663764297;803259;1663764297;803204;57.719073746;11.956455252;
1663764297;853224;1663764297;853254;1663764297;853197;57.719074303;11.956457806;
1663764297;903204;1663764297;903234;1663764297;903178;57.719074828;11.956460384;
1663764297;953231;1663764297;953261;1663764297;953202;57.719075322;11.956462983;
1663764298;3402;1663764298;3431;1663764298;3374;57.719075787;11.956465587;
1663764298;53322;1663764298;53352;1663764298;53295;57.719076243;11.95646806;
1663764298;103261;1663764298;103291;1663764298;103233;57.719076666;11.956470548;
1663764298;153232;1663764298;153262;1663764298;153204;57.719077054;11.95647305;
1663764298;203280;1663764298;203309;1663764298;203253;57.719077406;11.956475565;
1663764298;253255;1663764298;253285;1663764298;253229;57.71907772;11.956478094;
1663764298;303284;1663764298;303313;1663764298;303257;57.719077997;11.956480634;
1663764298;353263;1663764298;353290;1663764298;353235;57.719078236;11.956483186;
1663764298;403186;1663764298;403214;1663764298;403160;57.719078437;11.95648575;
1663764298;453230;1663764298;453260;1663764298;453203;57.719078598;11.956488327;
1663764298;503282;1663764298;503312;1663764298;503255;57.719078718;11.956490914;
1663764298;553210;1663764298;553240;1663764298;553184;57.719078798;11.956493514;
1663764298;603214;1663764298;603243;1663764298;603188;57.719078841;11.956496126;
1663764298;653196;1663764298;653227;1663764298;653168;57.719078846;11.956498752;
1663764298;703260;1663764298;703290;1663764298;703233;57.719078817;11.95650139;
1663764298;753265;1663764298;753295;1663764298;753237;57.719078756;11.956504039;
1663764298;803215;1663764298;803245;1663764298;803187;57.719078663;11.956506695;
1663764298;853242;1663764298;853273;1663764298;853214;57.719078541;11.956509356;
1663764298;903195;1663764298;903222;1663764298;903169;57.719078388;11.956512018;
1663764298;953250;1663764298;953279;1663764298;953222;57.719078205;11.956514678;
