sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;latitude;longitude;
1663764906;909119;1663764906;909148;1663764906;909091;57.718603757;11.958633658;
1663764906;959116;1663764906;959145;1663764906;959089;57.718602617;11.958632836;
1663764907;9299;1663764907;9329;1663764907;9266;57.718601483;11.958632011;
1663764907;59295;1663764907;59323;1663764907;59270;57.718600353;11.958631224;
1663764907;109174;1663764907;109202;1663764907;109146;57.718599231;11.958630415;
1663764907;159175;1663764907;159206;1663764907;159140;57.718598118;11.958629587;
1663764907;209142;1663764907;209172;1663764907;209115;57.718597013;11.958628743;
1663764907;259241;1663764907;259271;1663764907;259214;57.718595916;11.958627884;
1663764907;309103;1663764907;309131;1663764907;309077;57.718594827;11.958627007;
1663764907;359119;1663764907;359149;1663764907;359091;57.718593745;11.958626113;
1663764907;409201;1663764907;409230;1663764907;409174;57.718592668;11.958625202;
1663764907;459118;1663764907;459147;1663764907;459092;57.718591596;11.958624278;
1663764907;509112;1663764907;509142;1663764907;509085;57.718590531;11.958623334;
1663764907;559082;1663764907;559111;1663764907;559055;57.718589475;11.958622368;
1663764907;609104;1663764907;609134;1663764907;609076;57.718588429;11.95862138;
1663764907;659127;1663764907;659157;1663764907;659099;57.718587394;11.958620367;
1663764907;709109;1663764907;709139;1663764907;709082;57.718586376;11.958619323;
1663764907;759130;1663764907;759161;1663764907;759103;57.718585377;11.958618246;
1663764907;809128;1663764907;809158;1663764907;809095;57.7185844;11.958617132;
1663764907;859097;1663764907;859127;1663764907;859067;57.718583449;11.958615978;
1663764907;909125;1663764907;909155;1663764907;909098;57.718582526;11.958614782;
1663764907;959097;1663764907;959126;1663764907;959070;57.718581634;11.958613541;
1663764908;9240;1663764908;9267;1663764908;9215;57.718580757;11.958612342;
1663764908;59247;1663764908;59277;1663764908;59219;57.718579857;11.958611442;
1663764908;109116;1663764908;109145;1663764908;109089;57.718578987;11.9586105;
1663764908;159145;1663764908;159175;1663764908;159116;57.718578148;11.958609519;
1663764908;209159;1663764908;209189;1663764908;209127;57.718577341;11.958608503;
1663764908;259322;1663764908;259349;1663764908;259297;57.718576566;11.958607454;
1663764908;309189;1663764908;309216;1663764908;309163;57.718575825;11.958606373;
1663764908;359181;1663764908;359211;1663764908;359148;57.718575117;11.958605263;
1663764908;409205;1663764908;409235;1663764908;409178;57.718574442;11.958604124;
1663764908;459111;1663764908;459141;1663764908;459083;57.718573797;11.958602961;
1663764908;509193;1663764908;509223;1663764908;509166;57.71857318;11.958601776;
1663764908;559135;1663764908;559165;1663764908;559109;57.718572592;11.958600572;
1663764908;609092;1663764908;609122;1663764908;609066;57.718572028;11.958599352;
1663764908;659131;1663764908;659160;1663764908;659104;57.718571489;11.958598114;
1663764908;709136;1663764908;709166;1663764908;709109;57.718570972;11.958596863;
1663764908;759082;1663764908;759112;1663764908;759055;57.718570478;11.9585956;
1663764908;809181;1663764908;809210;1663764908;809152;57.718570006;11.958594325;
1663764908;859105;1663764908;859135;1663764908;859079;57.718569557;11.958593038;
1663764908;909164;1663764908;909194;1663764908;909137;57.718569132;11.958591743;
