sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;latitude;longitude;
1663764879;908900;1663764879;908930;1663764879;908872;57.718851507;11.956662582;
1663764879;958874;1663764879;958904;1663764879;958848;57.718852546;11.956656205;
1663764880;8947;1663764880;8975;1663764880;8921;57.718853573;11.956649887;
1663764880;58919;1663764880;58949;1663764880;58893;57.718854595;11.956643631;
1663764880;108884;1663764880;108915;1663764880;108857;57.718855607;11.956637438;
1663764880;158876;1663764880;158907;1663764880;158847;57.718856611;11.956631305;
1663764880;208851;1663764880;208881;1663764880;208825;57.718857605;11.956625231;
1663764880;258928;1663764880;258958;1663764880;258899;57.718858589;11.956619207;
1663764880;308876;1663764880;308904;1663764880;308850;57.718859563;11.956613235;
1663764880;358867;1663764880;358896;1663764880;358840;57.718860529;11.956607316;
1663764880;408901;1663764880;408931;1663764880;408873;57.718861492;11.956601456;
1663764880;458889;1663764880;458919;1663764880;458856;57.71886245;11.956595658;
1663764880;508977;1663764880;509007;1663764880;508943;57.718863399;11.95658992;
1663764880;558839;1663764880;558868;1663764880;558812;57.71886434;11.956584239;
1663764880;608903;1663764880;608933;1663764880;608876;57.718865278;11.956578618;
1663764880;658839;1663764880;658868;1663764880;658812;57.718866215;11.956573057;
1663764880;708866;1663764880;708896;1663764880;708836;57.71886715;11.95656756;
1663764880;758855;1663764880;758885;1663764880;758828;57.718868088;11.956562131;
1663764880;808922;1663764880;808952;1663764880;808895;57.718869034;11.956556771;
1663764880;858865;1663764880;858894;1663764880;858837;57.718869987;11.956551479;
1663764880;908861;1663764880;908890;1663764880;908832;57.718870949;11.956546256;
1663764880;958857;1663764880;958884;1663764880;958832;57.718871918;11.9565411;
1663764881;8939;1663764881;8969;1663764881;8914;57.718872901;11.956536017;
1663764881;59008;1663764881;59038;1663764881;58976;57.718873903;11.956531011;
1663764881;108858;1663764881;108888;1663764881;108831;57.718874926;11.956526085;
1663764881;158830;1663764881;158857;1663764881;158804;57.718875967;11.956521238;
1663764881;208850;1663764881;208877;1663764881;208825;57.718877026;11.956516471;
1663764881;258955;1663764881;258984;1663764881;258929;57.718878106;11.956511786;
1663764881;308812;1663764881;308842;1663764881;308786;57.718879206;11.956507183;
1663764881;358848;1663764881;358878;1663764881;358819;57.718880327;11.956502664;
1663764881;408872;1663764881;408902;1663764881;408846;57.718881471;11.956498231;
1663764881;458869;1663764881;458899;1663764881;458843;57.71888264;11.956493889;
1663764881;508896;1663764881;508924;1663764881;508870;57.718883835;11.956489643;
1663764881;558901;1663764881;558931;1663764881;558873;57.718885058;11.956485498;
1663764881;608890;1663764881;608920;1663764881;608864;57.718886308;11.956481456;
1663764881;658937;1663764881;658965;1663764881;658911;57.718887585;11.956477518;
1663764881;708921;1663764881;708949;1663764881;708895;57.71888889;11.95647368;
1663764881;758918;1663764881;758948;1663764881;758891;57.718890223;11.956469946;
1663764881;808885;1663764881;808915;1663764881;808859;57.718891586;11.956466315;
1663764881;858859;1663764881;858887;1663764881;858831;57.718892977;11.956462787;
1663764881;908867;1663764881;908897;1663764881;908839;57.718894397;11.956459361;
1663764881;958861;1663764881;958891;1663764881;958834;57.718895842;11.956456036;
1663764882;8933;1663764882;8963;1663764882;8907;57.718897306;11.95645281;
1663764882;58908;1663764882;58938;1663764882;58882;57.718898762;11.956449661;
1663764882;108870;1663764882;108899;1663764882;108843;57.718900246;11.956446622;
1663764882;158918;1663764882;158948;1663764882;158885;57.71890176;11.956443688;
1663764882;208915;1663764882;208945;1663764882;208888;57.718903303;11.956440853;
1663764882;258936;1663764882;258965;1663764882;258910;57.718904876;11.956438114;
1663764882;308880;1663764882;308910;1663764882;308855;57.718906474;11.956435468;
1663764882;358868;1663764882;358897;1663764882;358843;57.718908097;11.956432915;
1663764882;408880;1663764882;408910;1663764882;408853;57.718909742;11.956430458;
1663764882;458969;1663764882;458999;1663764882;458936;57.718911413;11.9564281;
1663764882;508899;1663764882;508929;1663764882;508871;57.718913106;11.956425837;
1663764882;558850;1663764882;558878;1663764882;558824;57.718914819;11.956423667;
1663764882;608873;1663764882;608903;1663764882;608847;57.718916552;11.956421592;
1663764882;658879;1663764882;658910;1663764882;658853;57.718918305;11.956419618;
1663764882;708874;1663764882;708902;1663764882;708848;57.718920078;11.956417746;
1663764882;758855;1663764882;758885;1663764882;758828;57.71892187;11.956415973;
1663764882;808933;1663764882;808960;1663764882;808907;57.718923678;11.956414293;
1663764882;858917;1663764882;858947;1663764882;858891;57.7189255;11.956412697;
1663764882;908915;1663764882;908945;1663764882;908888;57.718927335;11.956411184;
