sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;latitude;longitude;
1663764239;902498;1663764239;902528;1663764239;902472;57.718947201;11.956613024;
1663764239;952639;1663764239;952669;1663764239;952612;57.718948436;11.956607964;
1663764240;2869;1663764240;2899;1663764240;2842;57.718949709;11.956602952;
1663764240;52740;1663764240;52772;1663764240;52709;57.718951021;11.956597995;
1663764240;102665;1663764240;102698;1663764240;102630;57.718952375;11.956593096;
1663764240;152734;1663764240;152764;1663764240;152705;57.718953769;11.956588257;
1663764240;202652;1663764240;202682;1663764240;202623;57.718955204;11.956583479;
1663764240;252744;1663764240;252773;1663764240;252717;57.718956681;11.956578762;
1663764240;302630;1663764240;302659;1663764240;302603;57.718958199;11.956574108;
1663764240;352651;1663764240;352681;1663764240;352622;57.718959756;11.956569516;
1663764240;402651;1663764240;402682;1663764240;402625;57.71896135;11.956564981;
1663764240;452711;1663764240;452739;1663764240;452685;57.718962978;11.956560504;
1663764240;502694;1663764240;502723;1663764240;502661;57.718964638;11.956556086;
1663764240;552659;1663764240;552689;1663764240;552632;57.718966332;11.956551729;
1663764240;602675;1663764240;602705;1663764240;602648;57.718968058;11.956547438;
1663764240;652727;1663764240;652757;1663764240;652701;57.718969815;11.956543214;
1663764240;702698;1663764240;702728;1663764240;702671;57.718971601;11.956539056;
1663764240;752672;1663764240;752700;1663764240;752645;57.718973417;11.956534963;
1663764240;802645;1663764240;802674;1663764240;802619;57.718975262;11.95653094;
1663764240;852733;1663764240;852763;1663764240;852705;57.718977136;11.956526986;
1663764240;902595;1663764240;902624;1663764240;902568;57.718979035;11.956523099;
1663764240;952651;1663764240;952681;1663764240;952626;57.718980958;11.95651928;
1663764241;2841;1663764241;2870;1663764241;2814;57.718982903;11.956515529;
1663764241;52741;1663764241;52771;1663764241;52714;57.718984809;11.956511772;
1663764241;102700;1663764241;102728;1663764241;102672;57.718986736;11.956508087;
1663764241;152690;1663764241;152725;1663764241;152656;57.718988684;11.956504473;
1663764241;202529;1663764241;202559;1663764241;202498;57.718990655;11.956500936;
1663764241;252745;1663764241;252775;1663764241;252718;57.718992646;11.956497478;
1663764241;302692;1663764241;302722;1663764241;302665;57.718994657;11.956494095;
1663764241;352645;1663764241;352675;1663764241;352618;57.718996686;11.95649079;
1663764241;402644;1663764241;402675;1663764241;402618;57.718998731;11.956487568;
1663764241;452767;1663764241;452797;1663764241;452739;57.719000791;11.956484437;
1663764241;502739;1663764241;502768;1663764241;502713;57.719002863;11.956481405;
1663764241;552697;1663764241;552727;1663764241;552669;57.719004947;11.956478478;
1663764241;602743;1663764241;602773;1663764241;602716;57.719007043;11.956475664;
1663764241;652695;1663764241;652723;1663764241;652668;57.719009148;11.956472965;
1663764241;702699;1663764241;702729;1663764241;702672;57.719011263;11.95647039;
1663764241;752677;1663764241;752712;1663764241;752641;57.719013389;11.956467944;
1663764241;802746;1663764241;802779;1663764241;802715;57.719015524;11.956465635;
1663764241;852715;1663764241;852748;1663764241;852680;57.719017665;11.95646347;
1663764241;902581;1663764241;902616;1663764241;902547;57.719019813;11.956461457;
1663764241;952694;1663764241;952723;1663764241;952665;57.719021967;11.956459601;
