sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;latitude;longitude;
1663764377;903919;1663764377;903950;1663764377;903893;57.71861829;11.958616438;
1663764377;953960;1663764377;953991;1663764377;953934;57.718617213;11.958615093;
1663764378;4127;1663764378;4157;1663764378;4101;57.718616177;11.958613709;
1663764378;54018;1663764378;54048;1663764378;53991;57.718615186;11.95861236;
1663764378;103893;1663764378;103924;1663764378;103867;57.718614241;11.958610958;
1663764378;154015;1663764378;154045;1663764378;153987;57.718613341;11.958609512;
1663764378;203960;1663764378;203988;1663764378;203934;57.718612483;11.95860803;
1663764378;254006;1663764378;254036;1663764378;253980;57.718611663;11.958606514;
1663764378;303954;1663764378;303985;1663764378;303927;57.718610879;11.958604963;
1663764378;353944;1663764378;353975;1663764378;353917;57.718610127;11.95860338;
1663764378;403958;1663764378;403989;1663764378;403932;57.718609406;11.958601772;
1663764378;454035;1663764378;454066;1663764378;454006;57.718608717;11.958600139;
1663764378;503978;1663764378;504008;1663764378;503952;57.71860806;11.958598485;
1663764378;553969;1663764378;554000;1663764378;553943;57.718607436;11.958596816;
1663764378;603965;1663764378;603996;1663764378;603937;57.718606845;11.958595134;
1663764378;654025;1663764378;654055;1663764378;653998;57.718606286;11.958593441;
1663764378;703937;1663764378;703967;1663764378;703911;57.718605757;11.958591741;
1663764378;753983;1663764378;754011;1663764378;753958;57.718605257;11.958590031;
1663764378;803965;1663764378;803995;1663764378;803936;57.718604788;11.958588312;
1663764378;854047;1663764378;854075;1663764378;854021;57.718604352;11.958586585;
1663764378;903943;1663764378;903973;1663764378;903916;57.718603949;11.95858485;
1663764378;953992;1663764378;954022;1663764378;953966;57.718603578;11.958583113;
1663764379;4226;1663764379;4256;1663764379;4200;57.718603236;11.958581382;
1663764379;54060;1663764379;54090;1663764379;54026;57.718602918;11.958579732;
1663764379;104007;1663764379;104037;1663764379;103981;57.718602634;11.958578078;
1663764379;154015;1663764379;154045;1663764379;153987;57.718602375;11.958576429;
1663764379;203986;1663764379;204016;1663764379;203960;57.718602144;11.958574782;
1663764379;254050;1663764379;254078;1663764379;254024;57.718601944;11.958573138;
1663764379;304003;1663764379;304032;1663764379;303976;57.718601773;11.958571499;
1663764379;354018;1663764379;354048;1663764379;353990;57.718601628;11.958569866;
1663764379;404016;1663764379;404046;1663764379;403989;57.718601508;11.958568239;
1663764379;453981;1663764379;454010;1663764379;453953;57.718601412;11.958566615;
1663764379;503951;1663764379;503981;1663764379;503924;57.71860134;11.958564998;
1663764379;553972;1663764379;554002;1663764379;553946;57.718601294;11.958563387;
1663764379;604019;1663764379;604049;1663764379;603991;57.718601275;11.958561786;
1663764379;653998;1663764379;654028;1663764379;653968;57.718601283;11.958560197;
1663764379;704012;1663764379;704042;1663764379;703987;57.718601316;11.958558622;
1663764379;753982;1663764379;754013;1663764379;753956;57.718601373;11.95855706;
1663764379;803990;1663764379;804020;1663764379;803963;57.718601453;11.958555511;
1663764379;853989;1663764379;854020;1663764379;853962;57.718601557;11.958553974;
1663764379;903982;1663764379;904012;1663764379;903956;57.718601683;11.958552452;
1663764379;953986;1663764379;954016;1663764379;953959;57.71860183;11.958550946;
1663764380;4165;1663764380;4195;1663764380;4138;57.718601994;11.958549463;
1663764380;54053;1663764380;54083;1663764380;54026;57.71860215;11.958548052;
1663764380;103905;1663764380;103935;1663764380;103878;57.718602322;11.958546664;
1663764380;154077;1663764380;154106;1663764380;154050;57.718602509;11.958545297;
1663764380;204006;1663764380;204036;1663764380;203980;57.71860271;11.958543949;
1663764380;254049;1663764380;254076;1663764380;254021;57.718602922;11.95854262;
1663764380;303998;1663764380;304028;1663764380;303969;57.718603142;11.958541307;
1663764380;354019;1663764380;354049;1663764380;353993;57.71860337;11.95854001;
1663764380;403984;1663764380;404014;1663764380;403957;57.718603605;11.958538728;
1663764380;454104;1663764380;454134;1663764380;454071;57.718603847;11.958537461;
1663764380;503966;1663764380;503996;1663764380;503940;57.718604095;11.95853621;
1663764380;554012;1663764380;554042;1663764380;553985;57.718604349;11.958534972;
1663764380;603946;1663764380;603976;1663764380;603920;57.71860461;11.958533752;
1663764380;654060;1663764380;654090;1663764380;654033;57.718604877;11.95853255;
1663764380;703951;1663764380;703981;1663764380;703924;57.71860515;11.958531366;
1663764380;754008;1663764380;754039;1663764380;753982;57.718605431;11.9585302;
1663764380;803984;1663764380;804013;1663764380;803957;57.718605718;11.958529051;
1663764380;854034;1663764380;854065;1663764380;854006;57.718606009;11.958527922;
1663764380;903962;1663764380;903993;1663764380;903936;57.7186063;11.95852681;
1663764380;953981;1663764380;954011;1663764380;953955;57.718606589;11.958525718;
1663764381;4205;1663764381;4235;1663764381;4179;57.718606873;11.958524639;
1663764381;54031;1663764381;54061;1663764381;54003;57.71860713;11.958523543;
1663764381;104025;1663764381;104055;1663764381;103998;57.718607381;11.958522468;
1663764381;154020;1663764381;154050;1663764381;153992;57.718607628;11.958521414;
1663764381;203986;1663764381;204017;1663764381;203959;57.718607869;11.95852038;
1663764381;254076;1663764381;254106;1663764381;254043;57.718608107;11.958519367;
1663764381;303997;1663764381;304027;1663764381;303969;57.71860834;11.958518373;
1663764381;354009;1663764381;354039;1663764381;353982;57.718608568;11.958517397;
1663764381;404009;1663764381;404039;1663764381;403983;57.71860879;11.958516437;
1663764381;454037;1663764381;454067;1663764381;454008;57.718609006;11.958515495;
1663764381;503988;1663764381;504018;1663764381;503963;57.718609218;11.95851457;
1663764381;554021;1663764381;554054;1663764381;553989;57.718609424;11.958513661;
1663764381;604065;1663764381;604096;1663764381;604035;57.718609625;11.958512769;
1663764381;654017;1663764381;654047;1663764381;653989;57.71860982;11.958511892;
1663764381;704004;1663764381;704034;1663764381;703978;57.718610009;11.95851103;
1663764381;754071;1663764381;754102;1663764381;754044;57.718610193;11.958510182;
1663764381;804068;1663764381;804098;1663764381;804042;57.718610369;11.958509348;
1663764381;854023;1663764381;854053;1663764381;853996;57.718610539;11.958508529;
1663764381;903998;1663764381;904028;1663764381;903971;57.718610702;11.958507727;
1663764381;954030;1663764381;954060;1663764381;954004;57.718610857;11.958506946;
1663764382;4191;1663764382;4221;1663764382;4165;57.718610984;11.958506167;
1663764382;54039;1663764382;54070;1663764382;54011;57.718610964;11.958505281;
1663764382;103920;1663764382;103950;1663764382;103892;57.718610935;11.958504419;
1663764382;154037;1663764382;154067;1663764382;154011;57.718610898;11.958503581;
1663764382;204003;1663764382;204032;1663764382;203977;57.718610853;11.958502765;
1663764382;254062;1663764382;254092;1663764382;254035;57.718610801;11.958501973;
1663764382;304037;1663764382;304067;1663764382;304009;57.718610742;11.958501207;
1663764382;354077;1663764382;354107;1663764382;354050;57.718610676;11.958500466;
1663764382;404005;1663764382;404035;1663764382;403979;57.718610602;11.958499751;
