sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;latitude;longitude;
1663764450;904680;1663764450;904710;1663764450;904654;57.719011861;11.956364677;
1663764450;954676;1663764450;954705;1663764450;954650;57.719013261;11.956363293;
1663764451;4892;1663764451;4920;1663764451;4867;57.719014674;11.956361992;
1663764451;54760;1663764451;54788;1663764451;54733;57.719016108;11.956360802;
1663764451;104653;1663764451;104681;1663764451;104628;57.719017552;11.956359691;
1663764451;154697;1663764451;154725;1663764451;154669;57.719019003;11.956358659;
1663764451;204688;1663764451;204717;1663764451;204661;57.71902046;11.956357702;
1663764451;254801;1663764451;254831;1663764451;254774;57.71902192;11.956356817;
1663764451;304688;1663764451;304718;1663764451;304662;57.719023383;11.956355998;
1663764451;354666;1663764451;354696;1663764451;354640;57.719024847;11.956355248;
1663764451;404649;1663764451;404680;1663764451;404622;57.719026311;11.956354572;
1663764451;454688;1663764451;454717;1663764451;454661;57.719027775;11.956353972;
1663764451;504693;1663764451;504723;1663764451;504666;57.719029238;11.956353445;
1663764451;554684;1663764451;554714;1663764451;554658;57.719030699;11.956352987;
1663764451;604743;1663764451;604773;1663764451;604717;57.719032156;11.956352601;
1663764451;654518;1663764451;654548;1663764451;654491;57.719033611;11.956352291;
1663764451;704648;1663764451;704678;1663764451;704622;57.719035062;11.956352059;
1663764451;754742;1663764451;754772;1663764451;754715;57.719036509;11.956351899;
1663764451;804747;1663764451;804778;1663764451;804720;57.719037953;11.956351805;
1663764451;854465;1663764451;854493;1663764451;854440;57.719039392;11.956351771;
1663764451;904736;1663764451;904766;1663764451;904708;57.719040828;11.956351794;
1663764451;954706;1663764451;954735;1663764451;954680;57.719042259;11.956351874;
1663764452;4859;1663764452;4889;1663764452;4834;57.719043683;11.956352002;
1663764452;54759;1663764452;54789;1663764452;54733;57.719045088;11.95635215;
1663764452;104753;1663764452;104783;1663764452;104726;57.719046483;11.956352354;
1663764452;154699;1663764452;154731;1663764452;154668;57.719047867;11.956352611;
1663764452;204697;1663764452;204729;1663764452;204668;57.71904924;11.956352921;
1663764452;254742;1663764452;254771;1663764452;254716;57.719050599;11.956353292;
1663764452;304760;1663764452;304790;1663764452;304727;57.719051944;11.956353731;
1663764452;354706;1663764452;354736;1663764452;354678;57.71905327;11.956354236;
1663764452;404731;1663764452;404761;1663764452;404704;57.719054578;11.95635481;
1663764452;454760;1663764452;454790;1663764452;454734;57.719055867;11.956355448;
1663764452;504780;1663764452;504810;1663764452;504752;57.71905714;11.956356146;
1663764452;554685;1663764452;554715;1663764452;554658;57.719058396;11.956356901;
1663764452;604656;1663764452;604685;1663764452;604630;57.719059637;11.956357709;
1663764452;654737;1663764452;654767;1663764452;654710;57.719060862;11.95635857;
1663764452;704745;1663764452;704774;1663764452;704717;57.719062072;11.956359484;
1663764452;754707;1663764452;754736;1663764452;754678;57.719063265;11.956360447;
1663764452;804732;1663764452;804762;1663764452;804706;57.719064444;11.956361455;
1663764452;854534;1663764452;854564;1663764452;854508;57.719065606;11.956362507;
1663764452;904637;1663764452;904666;1663764452;904611;57.719066752;11.956363604;
1663764452;954722;1663764452;954752;1663764452;954694;57.719067881;11.956364744;
1663764453;4935;1663764453;4964;1663764453;4908;57.719068993;11.956365912;
1663764453;54842;1663764453;54872;1663764453;54816;57.719070081;11.956367029;
1663764453;104744;1663764453;104774;1663764453;104719;57.719071152;11.956368183;
1663764453;154650;1663764453;154679;1663764453;154624;57.719072205;11.956369373;
1663764453;204764;1663764453;204794;1663764453;204739;57.719073242;11.956370595;
1663764453;254758;1663764453;254786;1663764453;254731;57.719074262;11.956371845;
1663764453;304720;1663764453;304750;1663764453;304694;57.719075267;11.956373123;
1663764453;354720;1663764453;354750;1663764453;354694;57.719076256;11.956374432;
1663764453;404700;1663764453;404730;1663764453;404674;57.719077228;11.956375771;
1663764453;454538;1663764453;454569;1663764453;454511;57.719078185;11.956377138;
1663764453;504707;1663764453;504738;1663764453;504679;57.719079125;11.956378534;
1663764453;554750;1663764453;554779;1663764453;554722;57.719080043;11.956379961;
1663764453;604754;1663764453;604784;1663764453;604728;57.719080938;11.956381424;
1663764453;654500;1663764453;654530;1663764453;654474;57.71908181;11.956382921;
1663764453;704741;1663764453;704769;1663764453;704715;57.719082661;11.956384447;
1663764453;754830;1663764453;754860;1663764453;754804;57.719083494;11.956386;
1663764453;804848;1663764453;804878;1663764453;804816;57.719084308;11.95638758;
1663764453;854724;1663764453;854754;1663764453;854697;57.719085103;11.956389189;
1663764453;904749;1663764453;904779;1663764453;904715;57.719085876;11.956390824;
