1663765022;45357;1663765022;45381;1663765022;45307;0.0085;-0.0765;9.571
1663765022;95203;1663765022;95227;1663765022;95150;-0.0255;-0.1105;9.5285
1663765022;145164;1663765022;145194;1663765022;145093;-0.2635;-0.0425;9.809
1663765022;194964;1663765022;195023;1663765022;194894;-0.1105;-0.0935;9.8345
1663765022;245407;1663765022;245432;1663765022;245359;-0.0765;-0.1955;9.8855
1663765022;294976;1663765022;295000;1663765022;294931;0.0595;-0.1785;9.6815
1663765022;345370;1663765022;345394;1663765022;345321;0.0595;-0.0765;9.486
1663765022;395206;1663765022;395230;1663765022;395158;0.0425;-0.0595;9.3585
1663765022;445115;1663765022;445139;1663765022;445070;0.0765;-0.1275;9.5285
1663765022;495056;1663765022;495080;1663765022;495007;-0.1785;-0.0935;9.7155
1663765022;545368;1663765022;545393;1663765022;545318;0;-0.2295;9.8515
1663765022;595026;1663765022;595055;1663765022;594962;-0.1105;-0.1275;9.8345
1663765022;645430;1663765022;645454;1663765022;645381;0.0425;-0.0765;9.6985
1663765022;695223;1663765022;695247;1663765022;695174;0.0935;-0.0935;9.7155
1663765022;745167;1663765022;745191;1663765022;745117;0.0085;-0.0935;9.7155
1663765022;794983;1663765022;795007;1663765022;794934;-0.2805;-0.1955;9.6305
1663765022;845396;1663765022;845421;1663765022;845346;-0.2635;-0.0935;9.5285
1663765022;895019;1663765022;895044;1663765022;894970;-0.3315;-0.153;9.8345
1663765022;945403;1663765022;945426;1663765022;945353;-0.1275;-0.0765;9.9025
1663765022;995218;1663765022;995242;1663765022;995170;0.0255;-0.153;9.571
1663765023;45275;1663765023;45304;1663765023;45211;0.0425;0.0085;9.4775
1663765023;94989;1663765023;95013;1663765023;94945;-0.0425;-0.1275;9.4435
1663765023;145387;1663765023;145411;1663765023;145343;-0.1275;-0.1955;9.7835
1663765023;195081;1663765023;195111;1663765023;195016;-0.2125;-0.0595;9.809
1663765023;245429;1663765023;245453;1663765023;245380;-0.1105;-0.0425;9.962
1663765023;295471;1663765023;295495;1663765023;295422;-0.0935;-0.1615;9.7835
1663765023;345156;1663765023;345180;1663765023;345108;0.0765;-0.2295;9.5455
1663765023;394998;1663765023;395022;1663765023;394954;0.2125;-0.153;9.8855
1663765023;445659;1663765023;445683;1663765023;445616;0.612;-0.0935;9.5455
1663765023;495003;1663765023;495027;1663765023;494958;0.3995;-0.0425;9.6985
1663765023;545197;1663765023;545221;1663765023;545147;0.7395;-0.0255;9.3075
1663765023;595233;1663765023;595257;1663765023;595184;0.68;-0.2295;9.9025
1663765023;645183;1663765023;645207;1663765023;645135;1.139;-0.1105;9.486
1663765023;695041;1663765023;695064;1663765023;694992;1.224;-0.1955;9.571
1663765023;745385;1663765023;745409;1663765023;745335;1.2495;-0.0255;9.571
1663765023;795011;1663765023;795035;1663765023;794961;1.2665;-0.1955;9.5625
1663765023;845436;1663765023;845460;1663765023;845387;0.8585;-0.1105;9.8855
1663765023;895251;1663765023;895276;1663765023;895203;0.85;-0.0935;9.6645
1663765023;945161;1663765023;945186;1663765023;945111;0.7055;-0.0425;9.724
1663765023;995003;1663765023;995027;1663765023;994955;0.4165;-0.1105;9.639
1663765024;45414;1663765024;45439;1663765024;45365;0.7735;-0.0935;9.7495
1663765024;95134;1663765024;95164;1663765024;95070;0.7905;-0.0425;9.809
1663765024;145422;1663765024;145446;1663765024;145373;1.139;-0.1785;9.8515
1663765024;195248;1663765024;195273;1663765024;195200;0.3655;0;9.5115
1663765024;245228;1663765024;245253;1663765024;245180;0.6545;-0.0425;9.5115
1663765024;295002;1663765024;295027;1663765024;294958;0.6205;-0.0595;9.962
1663765024;345412;1663765024;345436;1663765024;345363;0.459;-0.153;9.6985
1663765024;395008;1663765024;395032;1663765024;394958;0.8075;-0.306;9.6645
1663765024;445447;1663765024;445471;1663765024;445398;0.9605;-0.4675;9.6815
1663765024;495282;1663765024;495306;1663765024;495233;1.1135;-0.612;9.639
1663765024;545199;1663765024;545223;1663765024;545150;0.7055;-0.68;9.3755
1663765024;595014;1663765024;595038;1663765024;594965;0.7905;-0.85;9.4095
1663765024;645699;1663765024;645724;1663765024;645649;0.612;-1.088;9.7665
1663765024;695057;1663765024;695081;1663765024;695008;0.833;-1.071;9.639
1663765024;745464;1663765024;745488;1663765024;745416;0.9435;-1.088;9.8855
1663765024;795264;1663765024;795288;1663765024;795215;1.156;-1.241;9.8855
1663765024;845177;1663765024;845201;1663765024;845127;1.445;-1.309;9.9875
1663765024;895064;1663765024;895088;1663765024;895021;1.7085;-1.258;9.8175
1663765024;945421;1663765024;945445;1663765024;945371;1.7765;-1.292;9.486
1663765024;995031;1663765024;995057;1663765024;994978;1.819;-1.309;9.3755
1663765025;45494;1663765025;45518;1663765025;45442;1.938;-1.3345;9.2565
1663765025;95279;1663765025;95303;1663765025;95230;2.1675;-1.3345;9.2905
1663765025;145190;1663765025;145225;1663765025;145143;2.0995;-1.479;9.4605
1663765025;195031;1663765025;195055;1663765025;194981;2.295;-1.513;9.4605
1663765025;245444;1663765025;245468;1663765025;245395;2.4905;-1.615;9.6815
1663765025;295129;1663765025;295159;1663765025;295065;2.669;-1.7;9.7665
1663765025;345450;1663765025;345474;1663765025;345401;2.6435;-1.649;9.8175
1663765025;395278;1663765025;395301;1663765025;395229;2.924;-1.683;9.8345
1663765025;445254;1663765025;445278;1663765025;445211;3.111;-1.751;9.7835
1663765025;495045;1663765025;495069;1663765025;494997;3.196;-1.836;9.6305
1663765025;545434;1663765025;545458;1663765025;545385;3.298;-1.8955;9.571
1663765025;595097;1663765025;595127;1663765025;595034;3.196;-1.87;9.4095
1663765025;645476;1663765025;645501;1663765025;645427;3.1705;-1.938;9.3755
1663765025;695316;1663765025;695340;1663765025;695267;3.145;-2.023;9.3585
1663765025;745199;1663765025;745227;1663765025;745147;3.1705;-1.904;9.333
1663765025;795028;1663765025;795051;1663765025;794984;3.077;-2.142;9.333
1663765025;845759;1663765025;845800;1663765025;845701;3.1875;-1.972;9.6135
1663765025;895076;1663765025;895100;1663765025;895025;3.281;-2.159;9.6645
1663765025;945469;1663765025;945494;1663765025;945421;3.4085;-2.176;9.6985
1663765025;995296;1663765025;995321;1663765025;995246;3.434;-2.448;9.7835
1663765026;45243;1663765026;45267;1663765026;45194;3.587;-2.3545;9.5285
1663765026;95094;1663765026;95118;1663765026;95045;3.434;-2.2695;9.5455
1663765026;145469;1663765026;145494;1663765026;145419;3.3405;-2.023;9.4605
1663765026;195121;1663765026;195151;1663765026;195057;3.417;-1.87;9.486
1663765026;245510;1663765026;245534;1663765026;245461;3.383;-1.819;9.6305
1663765026;295314;1663765026;295338;1663765026;295265;3.383;-1.717;9.5285
1663765026;345282;1663765026;345306;1663765026;345233;3.4935;-1.683;9.4435
1663765026;395043;1663765026;395067;1663765026;394995;3.502;-1.5725;9.4775
1663765026;445495;1663765026;445518;1663765026;445445;3.5615;-1.564;9.4775
1663765026;495119;1663765026;495143;1663765026;495070;3.417;-1.564;9.571
1663765026;545479;1663765026;545503;1663765026;545429;3.57;-1.5725;9.4775
1663765026;595308;1663765026;595338;1663765026;595257;3.587;-1.5725;9.4775
1663765026;645315;1663765026;645339;1663765026;645264;3.5615;-1.4195;9.418
1663765026;695060;1663765026;695084;1663765026;695015;3.502;-1.326;9.4435
1663765026;745482;1663765026;745506;1663765026;745433;3.349;-1.411;9.4605
1663765026;795080;1663765026;795104;1663765026;795031;3.434;-1.411;9.4095
1663765026;845504;1663765026;845528;1663765026;845456;3.298;-1.479;9.6305
1663765026;895338;1663765026;895362;1663765026;895289;3.451;-1.53;9.6645
1663765026;945247;1663765026;945271;1663765026;945198;3.434;-1.5725;9.6815
1663765026;995042;1663765026;995066;1663765026;994992;3.417;-1.7;9.6305
1663765027;45767;1663765027;45807;1663765027;45704;3.4765;-1.598;9.4775
1663765027;95100;1663765027;95133;1663765027;95047;3.4085;-1.4195;9.486
1663765027;145478;1663765027;145502;1663765027;145424;3.1705;-1.2665;9.3755
1663765027;195334;1663765027;195358;1663765027;195285;2.992;-1.224;9.3245
1663765027;245255;1663765027;245280;1663765027;245207;2.7965;-1.1985;9.486
1663765027;295109;1663765027;295134;1663765027;295061;2.89;-1.292;9.4775
1663765027;345498;1663765027;345523;1663765027;345449;2.771;-1.224;9.4775
1663765027;395101;1663765027;395126;1663765027;395052;2.754;-1.309;9.5965
1663765027;445531;1663765027;445555;1663765027;445480;2.652;-1.326;9.571
1663765027;495347;1663765027;495371;1663765027;495298;2.805;-1.2665;9.5965
1663765027;545291;1663765027;545321;1663765027;545228;2.754;-1.258;9.571
1663765027;595066;1663765027;595091;1663765027;595023;2.754;-1.1985;9.6305
1663765027;645507;1663765027;645531;1663765027;645458;2.652;-1.258;9.571
