,Unnamed: 0,Timestamp,IMULgtAcceleration,IMULatAcceleration,IMUVerAcceleration,IMURollRate,IMUYawRate,northHeading,groundSpeed,targetSpeed,throttle,brake,steeringAngle_FL,steeringAngle_FR,SteeringWhlAngle,location_x,location_y
0,0,123.8167387242429,0.0003,0.0,9.81,-1.91804e-07,7.507e-09,0.0003452669770922,14.00000000016728,14.0,0.3847962767799969,0.0,0.0,0.0,0.0,100.00031280517578,-1682.6673583984375
1,1,123.916738725733,0.0003,0.0,9.81,2.25272e-07,7.547e-09,0.0003452669770922,13.999983029862523,14.0,0.3848085123661964,0.0,-0.0866585597395896,-0.0865852311253547,-0.0306190243241221,99.99983978271484,-1684.0672607421875
2,2,124.01673872722311,0.0003,0.0478,9.81,-0.00109535316,0.00455536833,6.282840251922607,13.999977415792037,14.0,0.3848112194534551,0.0,-0.0866585597395896,-0.0865852311253547,-0.0306190243241221,99.99872589111328,-1685.46728515625
3,3,124.11673872871324,0.0004,0.0661,9.81,-0.000711740984,0.005886934698,6.282339572906494,13.999967368723333,14.0,0.3848183762513114,0.0,-0.0866585820913314,-0.0865852460265159,-0.0306190313461289,99.99687957763672,-1686.8673095703125
4,4,124.21673873020336,0.0004,0.076,9.81,-0.00038347533,0.006275615655,6.2817206382751465,13.99996308822495,14.0,0.3848211430406051,0.0,0.017328780144453,0.0173317175358533,0.0061248424979888,99.99478149414062,-1688.267333984375
5,5,124.31673873169348,0.0004,0.0265,9.81,0.001124973875,0.000917458499,6.2814249992370605,13.9998837873397,14.0,0.384878666076233,0.0,0.2420701831579208,0.2426442205905914,0.0856222919612828,99.99385833740234,-1689.6673583984375
6,6,124.4167387331836,0.0002,-0.1193,9.81,0.003611614695,-0.012440280989,6.2822089195251465,13.999793334791594,14.0,0.3849383927408066,0.0,0.333986759185791,0.335080474615097,0.1181695145820322,99.99510192871094,-1691.0672607421875
7,7,124.51673873467372,0.0005,-0.223,9.8099,0.003441958223,-0.02119002305,0.0009134905994869,13.999741534278272,14.0,0.3849710356256165,0.0,0.3397262692451477,0.3408579230308532,0.1202024943860869,99.9990005493164,-1692.46728515625
8,8,124.61673873616382,0.0011,-0.2725,9.8098,0.002050071722,-0.02407220006,0.0031832056120038,13.9997072754776,14.0,0.3849959839498433,0.0,0.3397264182567596,0.3408580720424652,0.1202025470511378,100.00597381591795,-1693.8673095703125
9,9,124.71673873765394,0.002,-0.3177,9.8097,0.001055449946,-0.024921763688,0.0056311413645744,13.99968057928048,14.0,0.3850179532429809,0.0,0.3454650938510895,0.3466354012489319,0.1222353161949891,100.01630401611328,-1695.267333984375
