,Unnamed: 0,Timestamp,IMULgtAcceleration,IMULatAcceleration,IMUVerAcceleration,IMURollRate,IMUYawRate,northHeading,groundSpeed,targetSpeed,throttle,brake,steeringAngle_FL,steeringAngle_FR,SteeringWhlAngle,location_x,location_y
0,0,132.02478409867035,0.0003,0.0,9.81,2.25272e-07,7.547e-09,0.0003452669770922,14.00000000016728,14,0.3847962767799969,0.0,0.0,0.0,0.0,100.00031280517578,-1682.6673583984375
1,1,132.12478410016047,0.0003,0.0407,9.81,-0.000917042198,0.003811781527,6.282840251922607,13.99998687561128,14,0.3848057395813492,0.0,-0.0724863335490226,-0.0724350214004516,-0.0256127398882806,99.99990844726562,-1684.0672607421875
2,2,132.22478410165058,0.0003,0.0565,9.81,-0.000595542486,0.004925181624,6.282413482666016,13.999980173215834,14,0.3848095351650443,0.0,-0.0724863409996032,-0.0724350288510322,-0.0256127425215331,99.99896240234376,-1685.46728515625
3,3,132.3247841031407,0.0004,0.0613,9.81,-0.000321001775,0.005249971058,6.281989574432373,13.999976090865268,14,0.3848122246627367,0.0,-0.0724863484501838,-0.0724350363016128,-0.0256127451547857,99.99742126464844,-1686.8673095703125
4,4,132.42478410463082,0.0003,0.0206,9.81,0.000941264909,0.000767004793,6.2817206382751465,13.999973094710466,14,0.3848144787471315,0.0,0.0144952181726694,0.014497272670269,0.0051232750186831,99.99568176269533,-1688.267333984375
5,5,132.52478410612093,0.0002,-0.0983,9.81,0.00302269496,-0.010416479781,6.282339572906494,13.99991522182551,14,0.3848564704927291,0.0,0.2025601416826248,0.2029619067907333,0.071637995301481,99.99491119384766,-1689.6673583984375
6,6,132.62478410761105,0.0004,-0.1859,9.8099,0.00288113323,-0.017739258707,0.0007720404537394,13.99985238306917,14,0.3848977702892582,0.0,0.2795152962207794,0.2802809178829193,0.0988790578090775,99.99595642089844,-1691.0672607421875
7,7,132.72478410910117,0.0009,-0.2306,9.8098,0.00171552971,-0.020146595314,0.0026520467363297,13.999815714599452,14,0.3849210243359339,0.0,0.2843212783336639,0.2851134836673736,0.1005807639102528,99.99923706054688,-1692.46728515625
8,8,132.82478411059128,0.0015,-0.2637,9.8098,0.000882654276,-0.020854545757,0.0047088181599974,13.999791673528998,14,0.384938561094256,0.0,0.2843213379383087,0.2851135432720184,0.1005807849762732,100.00507354736328,-1693.8673095703125
9,9,132.9247841120814,0.0023,-0.293,9.8098,0.000464644487,-0.021314406767,0.006827225908637,13.999772785222442,14,0.3849541503122073,0.0,0.2891267538070678,0.2899460196495056,0.1022823471263095,100.01375579833984,-1695.267333984375
10,10,133.0247841135715,0.0029,-0.2983,9.8097,0.000189679151,-0.02144966647,0.0089636826887726,13.99976239692583,14,0.3849645229538249,0.0,0.2891268134117126,0.289946049451828,0.1022823646813264,100.02532958984376,-1696.6673583984375
11,11,133.12478411506163,0.0036,-0.3084,9.8097,5.3874352e-05,-0.02148950845,0.0111185116693377,13.999762689952316,14,0.3849682625167145,0.0,0.2891268134117126,0.289946049451828,0.1022823646813264,100.03990173339844,-1698.0672607421875
12,12,133.22478411655177,0.0043,-0.3084,9.8097,9.22653e-07,-0.021501267329,0.0132648218423128,13.99976832250783,14,0.3849692142579198,0.0,0.2891268134117126,0.289946049451828,0.1022823646813264,100.05745697021484,-1699.46728515625
13,13,133.32478411804186,0.0067,-0.4108,9.8096,0.002221471863,-0.030789393932,0.0160207077860832,13.999620476133336,14,0.3850812399767071,0.0,0.4666094183921814,0.4687469005584717,0.1651651972882817,100.07901763916016,-1700.8673095703125
14,14,133.42478411953198,0.015,-0.7182,9.8088,0.007705402095,-0.059516876936,0.0209510065615177,13.998706790032957,14,0.3857331930180943,0.0,0.9669396877288818,0.9761633276939392,0.3428313291695239,100.10759735107422,-1702.267333984375
15,15,133.5247841210221,-0.0585,-1.3798,9.8058,0.017221173272,-0.119185037911,0.0307163875550031,13.994870738455337,14,0.3884347750020802,0.0,1.9670320749282837,2.005570650100708,0.6997467394707021,100.14959716796876,-1703.666259765625
16,16,133.6247841225122,-0.0592,-2.197,9.7979,0.023340320215,-0.189856365323,0.047111477702856,13.987194967361368,14,0.393693115293791,0.0,3.0025150775909424,3.093193769454956,1.0718592540882748,100.21295928955078,-1705.063720703125
17,17,133.72478412400233,-0.0707,-3.0571,9.7846,0.025370467454,-0.25986585021,0.0705311223864555,13.97558105913471,14,0.4015680717029997,0.0,3.945850372314453,4.103843688964844,1.4131917850645523,100.30592346191406,-1706.458251953125
18,18,133.82478412549244,-0.0653,-3.8595,9.7675,0.023505683988,-0.319149821997,0.1002610474824905,13.961532123660026,14,0.4110487611241606,0.0,4.669739246368408,4.8924994468688965,1.676665400291899,100.43614196777344,-1707.848388671875
19,19,133.92478412698256,-0.0548,-4.621,9.7483,0.021281823516,-0.371810138226,0.1354874521493911,13.945050465310958,14,0.42233496866308,0.0,5.331409931182861,5.623521327972412,1.9186893689033675,100.61075592041016,-1709.23193359375
20,20,134.02478412847267,-0.0196,-5.2163,9.73,0.016425890848,-0.407662987709,0.1749201565980911,13.929734960311452,14,0.4328832221850126,0.0,5.6745710372924805,6.006522178649902,2.044666024355011,100.83522033691406,-1710.606689453125
21,21,134.1247841299628,0.0548,-5.621,9.7161,0.011001885869,-0.427354723215,0.2169242650270462,13.917530577294588,14,0.4416265977041225,0.0,5.800370216369629,6.147593975067139,2.090926387088232,101.11309051513672,-1711.9700927734375
22,22,134.2247841314529,0.1702,-5.8696,9.7073,0.006417569239,-0.435127198696,0.2601526081562042,13.909239282812838,14,0.4481160406348243,0.0,5.800871849060059,6.148157596588135,2.0911109816024775,101.44644927978516,-1713.3204345703125
23,23,134.32478413294302,0.129,-6.0729,9.7011,0.003724244889,-0.438212633133,0.3038646578788757,13.904197869768034,14,0.4528277450877049,0.0,5.801183223724365,6.1485066413879395,2.0912254684010265,101.83646392822266,-1714.654541015625
24,24,134.42478413443314,0.2333,-6.1661,9.6977,0.00217565801,-0.439454644918,0.3477695882320404,13.902056840127235,14,0.4558791309240806,0.0,5.8013224601745605,6.14866304397583,2.091276700962497,102.2835464477539,-1715.97021484375
25,25,134.52478413592326,0.2485,-6.2324,9.6955,0.001238922589,-0.439980506897,0.3917542099952698,13.902394806391586,14,0.4574781606749708,0.0,5.8013129234313965,6.14865255355835,2.091273218047134,102.7874984741211,-1717.2652587890625
26,26,134.62478413741337,0.2701,-6.216,9.6957,-0.000682306709,-0.43451821804,0.4354182779788971,13.906241656541392,14,0.4567880874437401,0.0,5.675998210906982,6.008121013641357,2.0451906525255947,103.3473129272461,-1718.537353515625
27,27,134.7247841389035,0.3104,-6.0825,9.6998,-0.003370530903,-0.420563071966,0.4780045747756958,13.914006977667336,14,0.4535429011722938,0.0,5.420083045959473,5.722234725952148,1.9512118775712528,103.96097564697266,-1719.784912109375
28,28,134.8247841403936,0.3551,-5.8386,9.7079,-0.006511007436,-0.397088646889,0.5185975432395935,13.925679622330328,14,0.4477093099809371,0.0,5.035969257354736,5.2959065437316895,1.810481592641436,104.62560272216795,-1721.0074462890625
29,29,134.92478414188372,0.3608,-5.442,9.7206,-0.011177582666,-0.358508527279,0.5558855533599854,13.941910174413689,14,0.4387350743511659,0.0,4.418970584869385,4.617990016937256,1.5852395461226696,105.33698272705078,-1722.205322265625
30,30,135.02478414337384,0.3439,-4.8765,9.7379,-0.016138106585,-0.306108564138,0.5884290933609009,13.961490052874222,14,0.4274609235438106,0.0,3.646099805831909,3.780625581741333,1.30448648557821,106.08960723876952,-1723.379638671875
31,31,135.12478414486395,0.3423,-3.9736,9.7608,-0.024092076346,-0.228542402387,0.6141016483306885,13.984031823960985,14,0.4139750033353597,0.0,2.485356569290161,2.5471854209899902,0.8856815581942268,106.87567138671876,-1724.53466796875
32,32,135.22478414635407,0.3004,-2.9745,9.7826,-0.028117150068,-0.147698923945,0.6317775249481201,14.004933527839102,14,0.4014943836407453,0.0,1.4388248920440674,1.4593409299850464,0.5109396812257296,107.6867446899414,-1725.6751708984375
33,33,135.32478414784418,0.253,-1.9698,9.7984,-0.028330292553,-0.075643025339,0.6419076323509216,14.021732602395236,14,0.3913688171760489,0.0,0.5717183947563171,0.5749306082725525,0.2024403897393807,108.51459503173828,-1726.8060302734375
34,34,135.4247841493343,0.1437,-1.1213,9.8068,-0.024740930647,-0.021816635504,0.645995557308197,14.033464404490116,14,0.3841337106529309,0.0,-0.0193228460848331,-0.0193191971629858,-0.0068288276435101,109.35196685791016,-1727.931640625
35,35,135.52478415082442,0.0996,-0.3084,9.8102,-0.021480733529,0.02329158783,0.6452606320381165,14.040228412255896,14,0.3797272887490085,0.0,-0.5699789524078369,-0.5668216347694397,-0.2010752273571736,110.19229888916016,-1729.05615234375
36,36,135.62478415231453,-0.0083,0.5622,9.8096,-0.023219320923,0.082170806825,0.6391401290893555,14.041421993658595,14,0.3786983206556027,0.0,-1.468396782875061,-1.4476271867752075,-0.5165274009892578,111.02818298339844,-1730.1842041015625
