sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1663764599;976586;1663764599;976607;1663764599;976540;-1.0224609375
1663764600;76606;1663764600;76650;1663764600;76545;-1.2705078125
1663764600;176356;1663764600;176379;1663764600;176295;-1.494140625
1663764600;276819;1663764600;276841;1663764600;276774;-1.6513671875
1663764600;376585;1663764600;376615;1663764600;376532;-1.740234375
1663764600;476406;1663764600;476430;1663764600;476348;-1.8251953125
1663764600;576614;1663764600;576636;1663764600;576565;-1.9375
1663764600;676609;1663764600;676631;1663764600;676564;-2.09375
1663764600;776393;1663764600;776416;1663764600;776328;-2.3154296875
1663764600;876840;1663764600;876862;1663764600;876789;-2.5947265625
1663764600;976628;1663764600;976650;1663764600;976574;-2.921875
1663764601;76440;1663764601;76462;1663764601;76387;-3.2734375
1663764601;176853;1663764601;176875;1663764601;176804;-3.5966796875
1663764601;276646;1663764601;276667;1663764601;276600;-3.8583984375
1663764601;376403;1663764601;376426;1663764601;376355;-4.0693359375
1663764601;476888;1663764601;476909;1663764601;476842;-4.2666015625
1663764601;576626;1663764601;576648;1663764601;576582;-4.4765625
1663764601;676427;1663764601;676450;1663764601;676372;-4.689453125
1663764601;776622;1663764601;776644;1663764601;776566;-4.890625
1663764601;876651;1663764601;876686;1663764601;876592;-5.0419921875
1663764601;976403;1663764601;976440;1663764601;976348;-5.12890625
1663764602;76875;1663764602;76899;1663764602;76819;-5.171875
1663764602;176623;1663764602;176647;1663764602;176577;-5.306640625
1663764602;276441;1663764602;276464;1663764602;276386;-5.513671875
1663764602;376631;1663764602;376654;1663764602;376575;-5.7626953125
1663764602;476641;1663764602;476662;1663764602;476595;-6.0205078125
1663764602;576427;1663764602;576450;1663764602;576373;-6.24609375
1663764602;676862;1663764602;676883;1663764602;676818;-6.41796875
1663764602;776639;1663764602;776660;1663764602;776595;-6.5322265625
1663764602;876434;1663764602;876456;1663764602;876387;-6.578125
1663764602;976884;1663764602;976905;1663764602;976839;-6.580078125
1663764603;76687;1663764603;76709;1663764603;76638;-6.580078125
1663764603;176450;1663764603;176472;1663764603;176395;-6.578125
1663764603;276909;1663764603;276931;1663764603;276860;-6.578125
1663764603;376673;1663764603;376696;1663764603;376622;-6.578125
1663764603;476481;1663764603;476505;1663764603;476422;-6.580078125
1663764603;576925;1663764603;576948;1663764603;576868;-6.609375
1663764603;676688;1663764603;676710;1663764603;676639;-6.6484375
1663764603;776452;1663764603;776474;1663764603;776399;-6.6845703125
1663764603;876899;1663764603;876921;1663764603;876855;-6.736328125
1663764603;976684;1663764603;976706;1663764603;976640;-6.80859375
