sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1663764428;972563;1663764428;972585;1663764428;972519;-9.2236328125
1663764429;72603;1663764429;72626;1663764429;72553;-9.2587890625
1663764429;172354;1663764429;172377;1663764429;172305;-9.2099609375
1663764429;272587;1663764429;272609;1663764429;272542;-9.2060546875
1663764429;372614;1663764429;372636;1663764429;372565;-9.1943359375
1663764429;472386;1663764429;472408;1663764429;472341;-9.181640625
1663764429;572605;1663764429;572630;1663764429;572556;-9.154296875
1663764429;672609;1663764429;672630;1663764429;672564;-9.1171875
1663764429;772397;1663764429;772419;1663764429;772348;-9.0859375
1663764429;872628;1663764429;872650;1663764429;872579;-9.083984375
1663764429;972641;1663764429;972663;1663764429;972593;-9.083984375
1663764430;72421;1663764430;72443;1663764430;72377;-9.083984375
1663764430;172645;1663764430;172667;1663764430;172597;-9.0791015625
1663764430;272643;1663764430;272665;1663764430;272599;-9.052734375
1663764430;372399;1663764430;372421;1663764430;372350;-9.025390625
1663764430;472650;1663764430;472672;1663764430;472601;-9.021484375
1663764430;572666;1663764430;572688;1663764430;572618;-9.021484375
1663764430;672434;1663764430;672456;1663764430;672386;-8.9892578125
1663764430;772632;1663764430;772654;1663764430;772588;-8.9033203125
1663764430;872647;1663764430;872669;1663764430;872602;-8.8056640625
1663764430;972409;1663764430;972431;1663764430;972364;-8.62890625
1663764431;72658;1663764431;72681;1663764431;72610;-8.28515625
1663764431;172678;1663764431;172700;1663764431;172630;-7.8720703125
1663764431;272452;1663764431;272474;1663764431;272404;-7.4609375
1663764431;372672;1663764431;372694;1663764431;372623;-7.05859375
1663764431;472684;1663764431;472706;1663764431;472636;-6.65625
1663764431;572405;1663764431;572427;1663764431;572359;-6.296875
1663764431;672665;1663764431;672686;1663764431;672620;-5.9931640625
1663764431;772693;1663764431;772715;1663764431;772648;-5.7353515625
1663764431;872480;1663764431;872503;1663764431;872432;-5.501953125
1663764431;972643;1663764431;972665;1663764431;972598;-5.2392578125
1663764432;72680;1663764432;72701;1663764432;72636;-4.9189453125
1663764432;172422;1663764432;172444;1663764432;172377;-4.4951171875
1663764432;272686;1663764432;272708;1663764432;272637;-3.9931640625
1663764432;372670;1663764432;372692;1663764432;372626;-3.4697265625
1663764432;472472;1663764432;472494;1663764432;472422;-2.8740234375
1663764432;572673;1663764432;572694;1663764432;572629;-2.20703125
1663764432;672720;1663764432;672742;1663764432;672671;-1.578125
1663764432;772474;1663764432;772496;1663764432;772426;-1.0390625
1663764432;872941;1663764432;872965;1663764432;872891;-0.5791015625
1663764432;972705;1663764432;972728;1663764432;972659;-0.1875
1663764433;72491;1663764433;72513;1663764433;72443;0.078125
1663764433;172712;1663764433;172735;1663764433;172662;0.1474609375
1663764433;272730;1663764433;272752;1663764433;272681;0.0947265625
1663764433;372510;1663764433;372532;1663764433;372462;0.041015625
1663764433;472695;1663764433;472717;1663764433;472651;0.037109375
1663764433;572748;1663764433;572783;1663764433;572691;0.0400390625
1663764433;672503;1663764433;672525;1663764433;672459;0.009765625
