sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1663764858;82759;1663764858;82781;1663764858;82715;-0.025390625
1663764858;182544;1663764858;182566;1663764858;182496;-0.0263671875
1663764858;282743;1663764858;282764;1663764858;282698;-0.025390625
1663764858;382756;1663764858;382778;1663764858;382712;-0.025390625
1663764858;482559;1663764858;482581;1663764858;482511;-0.025390625
1663764858;582768;1663764858;582789;1663764858;582723;-0.025390625
1663764858;682789;1663764858;682811;1663764858;682745;-0.025390625
1663764858;782538;1663764858;782560;1663764858;782490;-0.025390625
1663764858;882766;1663764858;882787;1663764858;882722;-0.025390625
1663764858;982811;1663764858;982833;1663764858;982763;-0.025390625
1663764859;82559;1663764859;82580;1663764859;82511;-0.025390625
1663764859;182773;1663764859;182795;1663764859;182729;-0.025390625
1663764859;282781;1663764859;282803;1663764859;282737;-0.025390625
1663764859;382537;1663764859;382560;1663764859;382490;-0.025390625
1663764859;482783;1663764859;482805;1663764859;482735;-0.025390625
1663764859;582804;1663764859;582826;1663764859;582758;-0.025390625
1663764859;682561;1663764859;682582;1663764859;682516;-0.025390625
1663764859;782818;1663764859;782840;1663764859;782761;-0.025390625
1663764859;882814;1663764859;882840;1663764859;882759;-0.025390625
1663764859;982547;1663764859;982569;1663764859;982499;-0.025390625
1663764860;82792;1663764860;82815;1663764860;82744;-0.025390625
1663764860;182808;1663764860;182829;1663764860;182764;-0.025390625
1663764860;282547;1663764860;282571;1663764860;282498;-0.0234375
1663764860;382796;1663764860;382818;1663764860;382752;-0.0068359375
1663764860;482830;1663764860;482853;1663764860;482782;-0.0068359375
1663764860;582590;1663764860;582612;1663764860;582541;-0.005859375
1663764860;682822;1663764860;682844;1663764860;682774;-0.005859375
1663764860;782842;1663764860;782864;1663764860;782795;-0.005859375
1663764860;882619;1663764860;882641;1663764860;882556;-0.005859375
1663764860;982829;1663764860;982851;1663764860;982782;-0.005859375
1663764861;82858;1663764861;82880;1663764861;82811;-0.0068359375
1663764861;182579;1663764861;182601;1663764861;182531;-0.005859375
1663764861;282846;1663764861;282868;1663764861;282799;-0.005859375
1663764861;382854;1663764861;382877;1663764861;382806;-0.005859375
1663764861;482602;1663764861;482624;1663764861;482554;-0.005859375
1663764861;582847;1663764861;582884;1663764861;582788;-0.0068359375
