sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1663764402;971991;1663764402;972012;1663764402;971947;-6.275390625
1663764403;71793;1663764403;71815;1663764403;71748;-6.2734375
1663764403;172002;1663764403;172024;1663764403;171957;-6.2705078125
1663764403;272030;1663764403;272052;1663764403;271982;-6.26953125
1663764403;371787;1663764403;371809;1663764403;371743;-6.2685546875
1663764403;472001;1663764403;472022;1663764403;471955;-6.267578125
1663764403;572023;1663764403;572058;1663764403;571965;-6.267578125
1663764403;671829;1663764403;671851;1663764403;671780;-6.26171875
1663764403;772025;1663764403;772047;1663764403;771977;-6.248046875
1663764403;872049;1663764403;872071;1663764403;872001;-6.24609375
1663764403;971793;1663764403;971814;1663764403;971749;-6.2373046875
1663764404;72052;1663764404;72099;1663764404;71987;-6.1943359375
1663764404;172031;1663764404;172052;1663764404;171986;-6.1328125
1663764404;271827;1663764404;271850;1663764404;271777;-6.0732421875
1663764404;372018;1663764404;372040;1663764404;371974;-6.0537109375
1663764404;472031;1663764404;472052;1663764404;471986;-6.068359375
1663764404;571824;1663764404;571846;1663764404;571779;-6.123046875
1663764404;672047;1663764404;672069;1663764404;671998;-6.1875
1663764404;772047;1663764404;772069;1663764404;772003;-6.2119140625
1663764404;871831;1663764404;871864;1663764404;871780;-6.328125
1663764404;972025;1663764404;972046;1663764404;971980;-6.5244140625
1663764405;72071;1663764405;72121;1663764405;72009;-6.64453125
1663764405;171834;1663764405;171857;1663764405;171786;-6.615234375
1663764405;272050;1663764405;272072;1663764405;272002;-6.4384765625
1663764405;372054;1663764405;372075;1663764405;372010;-6.23828125
1663764405;471881;1663764405;471905;1663764405;471820;-6.1376953125
1663764405;572069;1663764405;572091;1663764405;572021;-6.142578125
1663764405;672080;1663764405;672103;1663764405;672034;-6.1845703125
1663764405;771822;1663764405;771843;1663764405;771777;-6.2060546875
1663764405;872064;1663764405;872097;1663764405;872013;-6.2119140625
1663764405;972097;1663764405;972119;1663764405;972049;-6.2421875
1663764406;71875;1663764406;71897;1663764406;71826;-6.2685546875
1663764406;172056;1663764406;172077;1663764406;172011;-6.2841796875
1663764406;272089;1663764406;272112;1663764406;272041;-6.3388671875
1663764406;371854;1663764406;371877;1663764406;371806;-6.4140625
1663764406;472080;1663764406;472102;1663764406;472031;-6.4921875
1663764406;572076;1663764406;572097;1663764406;572031;-6.6181640625
1663764406;671826;1663764406;671849;1663764406;671780;-6.7578125
1663764406;772119;1663764406;772141;1663764406;772069;-6.8837890625
1663764406;872100;1663764406;872124;1663764406;872050;-6.9521484375
1663764406;971878;1663764406;971900;1663764406;971830;-6.966796875
1663764407;72105;1663764407;72145;1663764407;72054;-6.966796875
1663764407;172132;1663764407;172169;1663764407;172071;-6.9638671875
1663764407;271895;1663764407;271917;1663764407;271847;-6.9189453125
1663764407;372080;1663764407;372102;1663764407;372036;-6.7958984375
1663764407;472109;1663764407;472130;1663764407;472065;-6.63671875
1663764407;571848;1663764407;571870;1663764407;571804;-6.4658203125
1663764407;672095;1663764407;672132;1663764407;672051;-6.2919921875
1663764407;772129;1663764407;772151;1663764407;772081;-6.140625
1663764407;871885;1663764407;871906;1663764407;871841;-6.0009765625
1663764407;972122;1663764407;972144;1663764407;972072;-5.806640625
1663764408;72143;1663764408;72165;1663764408;72093;-5.55078125
1663764408;171891;1663764408;171913;1663764408;171843;-5.1474609375
1663764408;272131;1663764408;272153;1663764408;272082;-4.654296875
1663764408;372137;1663764408;372159;1663764408;372088;-4.2529296875
1663764408;471914;1663764408;471936;1663764408;471870;-3.7841796875
1663764408;572131;1663764408;572152;1663764408;572081;-3.2353515625
1663764408;672163;1663764408;672187;1663764408;672113;-2.5595703125
1663764408;771899;1663764408;771921;1663764408;771850;-1.783203125
1663764408;872119;1663764408;872140;1663764408;872074;-1.03515625
1663764408;972147;1663764408;972168;1663764408;972103;-0.3828125
1663764409;71912;1663764409;71934;1663764409;71868;0.181640625
1663764409;172150;1663764409;172172;1663764409;172106;0.642578125
1663764409;272166;1663764409;272187;1663764409;272122;0.9580078125
1663764409;371916;1663764409;371937;1663764409;371871;1.0322265625
1663764409;472169;1663764409;472192;1663764409;472119;0.9033203125
1663764409;572164;1663764409;572185;1663764409;572118;0.64453125
1663764409;671950;1663764409;671971;1663764409;671906;0.3330078125
1663764409;772163;1663764409;772186;1663764409;772115;-0.04296875
1663764409;872162;1663764409;872184;1663764409;872118;-0.2783203125
1663764409;971929;1663764409;971951;1663764409;971880;-0.3642578125
1663764410;72143;1663764410;72164;1663764410;72099;-0.2783203125
1663764410;172173;1663764410;172195;1663764410;172129;-0.1416015625
1663764410;271960;1663764410;271982;1663764410;271911;-0.078125
1663764410;372168;1663764410;372189;1663764410;372123;-0.05859375
1663764410;472173;1663764410;472195;1663764410;472129;-0.041015625
1663764410;571975;1663764410;571997;1663764410;571926;-0.0234375
1663764410;672170;1663764410;672192;1663764410;672126;-0.013671875
1663764410;772203;1663764410;772225;1663764410;772153;-0.01171875
1663764410;871983;1663764410;872004;1663764410;871939;-0.01171875
1663764410;972450;1663764410;972471;1663764410;972405;-0.005859375
1663764411;72224;1663764411;72245;1663764411;72179;0.0107421875
1663764411;171986;1663764411;172007;1663764411;171941;0.01171875
1663764411;272190;1663764411;272211;1663764411;272144;0.0166015625
1663764411;372218;1663764411;372241;1663764411;372170;0.0537109375
1663764411;472003;1663764411;472025;1663764411;471954;0.1083984375
1663764411;572206;1663764411;572228;1663764411;572162;0.1669921875
1663764411;672229;1663764411;672250;1663764411;672184;0.2158203125
1663764411;772000;1663764411;772023;1663764411;771951;0.244140625
1663764411;872464;1663764411;872486;1663764411;872416;0.2509765625
1663764411;972217;1663764411;972239;1663764411;972173;0.251953125
1663764412;72037;1663764412;72059;1663764412;71988;0.251953125
1663764412;172213;1663764412;172235;1663764412;172169;0.251953125
1663764412;272259;1663764412;272281;1663764412;272211;0.251953125
1663764412;371999;1663764412;372021;1663764412;371950;0.251953125
1663764412;472482;1663764412;472506;1663764412;472432;0.251953125
1663764412;572236;1663764412;572258;1663764412;572188;0.244140625
1663764412;672030;1663764412;672052;1663764412;671985;0.2177734375
1663764412;772255;1663764412;772276;1663764412;772207;0.2109375
1663764412;872265;1663764412;872287;1663764412;872221;0.2119140625
1663764412;972054;1663764412;972076;1663764412;972009;0.21875
1663764413;72471;1663764413;72492;1663764413;72426;0.234375
1663764413;172279;1663764413;172302;1663764413;172231;0.24609375
1663764413;272035;1663764413;272057;1663764413;271990;0.24609375
1663764413;372243;1663764413;372269;1663764413;372195;0.24609375
1663764413;472258;1663764413;472280;1663764413;472214;0.24609375
1663764413;572034;1663764413;572057;1663764413;571984;0.24609375
1663764413;672507;1663764413;672531;1663764413;672456;0.24609375
1663764413;772281;1663764413;772303;1663764413;772237;0.24609375
1663764413;872053;1663764413;872075;1663764413;872005;0.24609375
1663764413;972264;1663764413;972286;1663764413;972216;0.24609375
1663764414;72272;1663764414;72293;1663764414;72228;0.24609375
1663764414;172065;1663764414;172087;1663764414;172016;0.244140625
1663764414;272515;1663764414;272536;1663764414;272470;0.2314453125
1663764414;372275;1663764414;372297;1663764414;372231;0.2060546875
1663764414;472052;1663764414;472074;1663764414;472008;0.18359375
1663764414;572308;1663764414;572332;1663764414;572247;0.1796875
1663764414;672307;1663764414;672329;1663764414;672259;0.1767578125
1663764414;772073;1663764414;772095;1663764414;772025;0.17578125
1663764414;872288;1663764414;872310;1663764414;872240;0.17578125
1663764414;972312;1663764414;972334;1663764414;972268;0.17578125
1663764415;72072;1663764415;72095;1663764415;72024;0.1748046875
1663764415;172295;1663764415;172317;1663764415;172250;0.1748046875
1663764415;272298;1663764415;272319;1663764415;272254;0.1728515625
1663764415;372090;1663764415;372112;1663764415;372040;0.1689453125
1663764415;472298;1663764415;472320;1663764415;472250;0.1572265625
1663764415;572323;1663764415;572345;1663764415;572274;0.123046875
1663764415;672096;1663764415;672118;1663764415;672047;0.08984375
1663764415;772306;1663764415;772328;1663764415;772257;0.0908203125
1663764415;872322;1663764415;872344;1663764415;872274;0.095703125
1663764415;972073;1663764415;972095;1663764415;972024;0.099609375
1663764416;72537;1663764416;72559;1663764416;72493;0.107421875
1663764416;172342;1663764416;172365;1663764416;172291;0.1083984375
1663764416;272098;1663764416;272120;1663764416;272053;0.1083984375
