sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1663764930;284765;1663764930;284786;1663764930;284721;-5.0927734375
1663764930;384777;1663764930;384799;1663764930;384733;-5.4833984375
1663764930;484385;1663764930;484407;1663764930;484336;-5.896484375
1663764930;584526;1663764930;584547;1663764930;584483;-6.279296875
1663764930;684564;1663764930;684585;1663764930;684519;-6.5341796875
1663764930;784349;1663764930;784371;1663764930;784300;-6.740234375
1663764930;884842;1663764930;884865;1663764930;884795;-6.8896484375
1663764930;984607;1663764930;984629;1663764930;984547;-6.9365234375
1663764931;84382;1663764931;84404;1663764931;84334;-6.9287109375
1663764931;184554;1663764931;184576;1663764931;184510;-6.88671875
1663764931;284615;1663764931;284636;1663764931;284570;-6.861328125
1663764931;384347;1663764931;384368;1663764931;384302;-6.8291015625
1663764931;484573;1663764931;484595;1663764931;484528;-6.775390625
1663764931;584568;1663764931;584590;1663764931;584524;-6.7265625
1663764931;684418;1663764931;684440;1663764931;684373;-6.712890625
1663764931;784602;1663764931;784623;1663764931;784556;-6.7099609375
1663764931;884616;1663764931;884637;1663764931;884570;-6.7099609375
1663764931;984345;1663764931;984367;1663764931;984301;-6.70703125
1663764932;84862;1663764932;84883;1663764932;84817;-6.703125
1663764932;184612;1663764932;184634;1663764932;184568;-6.703125
1663764932;284376;1663764932;284398;1663764932;284328;-6.703125
1663764932;384597;1663764932;384619;1663764932;384553;-6.703125
1663764932;484649;1663764932;484671;1663764932;484605;-6.72265625
1663764932;584386;1663764932;584408;1663764932;584338;-6.740234375
1663764932;684622;1663764932;684644;1663764932;684574;-6.744140625
1663764932;784610;1663764932;784631;1663764932;784566;-6.80078125
1663764932;884477;1663764932;884499;1663764932;884432;-6.9345703125
1663764932;984626;1663764932;984648;1663764932;984581;-7.0791015625
1663764933;84632;1663764933;84654;1663764933;84588;-7.1884765625
1663764933;184377;1663764933;184400;1663764933;184329;-7.3017578125
1663764933;284891;1663764933;284915;1663764933;284835;-7.4814453125
1663764933;384638;1663764933;384661;1663764933;384592;-7.7470703125
1663764933;484413;1663764933;484437;1663764933;484362;-8.01171875
1663764933;584639;1663764933;584662;1663764933;584590;-8.2373046875
1663764933;684718;1663764933;684741;1663764933;684668;-8.4404296875
1663764933;784430;1663764933;784452;1663764933;784381;-8.484375
1663764933;884621;1663764933;884643;1663764933;884577;-8.37109375
1663764933;984649;1663764933;984671;1663764933;984604;-8.1962890625
1663764934;84477;1663764934;84499;1663764934;84427;-8.0498046875
1663764934;184679;1663764934;184701;1663764934;184630;-7.9306640625
1663764934;284674;1663764934;284695;1663764934;284629;-7.861328125
1663764934;384416;1663764934;384439;1663764934;384368;-7.8447265625
1663764934;484698;1663764934;484721;1663764934;484651;-7.8271484375
1663764934;584679;1663764934;584701;1663764934;584631;-7.7998046875
1663764934;684451;1663764934;684473;1663764934;684403;-7.701171875
1663764934;784685;1663764934;784706;1663764934;784637;-7.505859375
1663764934;884714;1663764934;884736;1663764934;884670;-7.1875
1663764934;984615;1663764934;984637;1663764934;984570;-6.7880859375
1663764935;84920;1663764935;84942;1663764935;84871;-6.4208984375
