sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1663764505;974214;1663764505;974236;1663764505;974166;0.2001953125
1663764506;74430;1663764506;74452;1663764506;74381;0.2001953125
1663764506;174423;1663764506;174444;1663764506;174377;0.2001953125
1663764506;274219;1663764506;274242;1663764506;274174;0.2001953125
1663764506;374410;1663764506;374432;1663764506;374365;0.2001953125
1663764506;474435;1663764506;474457;1663764506;474390;0.2001953125
1663764506;574215;1663764506;574239;1663764506;574164;0.2001953125
1663764506;674430;1663764506;674451;1663764506;674385;0.2001953125
1663764506;774468;1663764506;774490;1663764506;774419;0.2001953125
1663764506;874245;1663764506;874266;1663764506;874196;0.2001953125
1663764506;974419;1663764506;974441;1663764506;974374;0.2001953125
1663764507;74473;1663764507;74494;1663764507;74428;0.2001953125
1663764507;174227;1663764507;174249;1663764507;174179;0.2001953125
1663764507;274435;1663764507;274456;1663764507;274391;0.2001953125
1663764507;374439;1663764507;374461;1663764507;374395;0.2001953125
1663764507;474228;1663764507;474250;1663764507;474180;0.2001953125
1663764507;574463;1663764507;574485;1663764507;574419;0.2001953125
1663764507;674470;1663764507;674492;1663764507;674421;0.2001953125
1663764507;774217;1663764507;774239;1663764507;774172;0.2001953125
1663764507;874465;1663764507;874489;1663764507;874415;0.2001953125
1663764507;974459;1663764507;974480;1663764507;974414;0.2001953125
1663764508;74275;1663764508;74298;1663764508;74227;0.2001953125
1663764508;174450;1663764508;174472;1663764508;174405;0.19921875
1663764508;274497;1663764508;274518;1663764508;274452;0.19921875
1663764508;374224;1663764508;374246;1663764508;374179;0.2001953125
1663764508;474468;1663764508;474489;1663764508;474424;0.19921875
1663764508;574490;1663764508;574512;1663764508;574441;0.2001953125
1663764508;674287;1663764508;674309;1663764508;674238;0.2001953125
1663764508;774470;1663764508;774491;1663764508;774426;0.2001953125
1663764508;874498;1663764508;874521;1663764508;874448;0.2001953125
1663764508;974282;1663764508;974303;1663764508;974238;0.19921875
1663764509;74476;1663764509;74497;1663764509;74431;0.2001953125
1663764509;174511;1663764509;174533;1663764509;174462;0.19921875
1663764509;274295;1663764509;274317;1663764509;274246;0.2001953125
1663764509;374483;1663764509;374504;1663764509;374439;0.2001953125
1663764509;474512;1663764509;474534;1663764509;474468;0.2001953125
1663764509;574280;1663764509;574302;1663764509;574231;0.2001953125
1663764509;674488;1663764509;674510;1663764509;674444;0.2001953125
1663764509;774526;1663764509;774548;1663764509;774478;0.2001953125
1663764509;874290;1663764509;874312;1663764509;874242;0.2001953125
1663764509;974488;1663764509;974511;1663764509;974442;0.2001953125
1663764510;74528;1663764510;74569;1663764510;74465;0.201171875
1663764510;174308;1663764510;174330;1663764510;174260;0.20703125
1663764510;274499;1663764510;274520;1663764510;274454;0.208984375
1663764510;374528;1663764510;374551;1663764510;374479;0.2119140625
1663764510;474291;1663764510;474314;1663764510;474244;0.2158203125
1663764510;574508;1663764510;574538;1663764510;574456;0.216796875
1663764510;674564;1663764510;674585;1663764510;674520;0.2177734375
1663764510;774269;1663764510;774290;1663764510;774224;0.21875
1663764510;874525;1663764510;874548;1663764510;874478;0.21875
1663764510;974536;1663764510;974558;1663764510;974492;0.2177734375
1663764511;74321;1663764511;74358;1663764511;74264;0.21875
1663764511;174534;1663764511;174562;1663764511;174485;0.21875
1663764511;274548;1663764511;274569;1663764511;274502;0.21875
1663764511;374339;1663764511;374361;1663764511;374290;0.21875
1663764511;474548;1663764511;474570;1663764511;474499;0.21875
1663764511;574558;1663764511;574580;1663764511;574510;0.21875
1663764511;674334;1663764511;674356;1663764511;674286;0.21875
1663764511;774567;1663764511;774588;1663764511;774522;0.21875
1663764511;874577;1663764511;874599;1663764511;874528;0.21875
1663764511;974331;1663764511;974353;1663764511;974282;0.21875
1663764512;74552;1663764512;74574;1663764512;74505;0.21875
1663764512;174568;1663764512;174610;1663764512;174505;0.2216796875
1663764512;274326;1663764512;274348;1663764512;274280;0.224609375
1663764512;374541;1663764512;374563;1663764512;374497;0.228515625
1663764512;474590;1663764512;474612;1663764512;474532;0.2294921875
1663764512;574361;1663764512;574383;1663764512;574313;0.2294921875
1663764512;674556;1663764512;674577;1663764512;674512;0.228515625
1663764512;774599;1663764512;774620;1663764512;774555;0.212890625
1663764512;874355;1663764512;874377;1663764512;874310;0.22265625
1663764512;974564;1663764512;974585;1663764512;974518;0.2236328125
1663764513;74574;1663764513;74596;1663764513;74530;0.21875
1663764513;174322;1663764513;174345;1663764513;174275;0.19921875
1663764513;274571;1663764513;274593;1663764513;274523;0.17578125
1663764513;374559;1663764513;374580;1663764513;374515;0.146484375
1663764513;474339;1663764513;474360;1663764513;474295;0.126953125
1663764513;574567;1663764513;574589;1663764513;574523;0.1279296875
1663764513;674595;1663764513;674617;1663764513;674551;0.12890625
1663764513;774345;1663764513;774367;1663764513;774297;0.12890625
1663764513;874569;1663764513;874591;1663764513;874524;0.12890625
1663764513;974604;1663764513;974626;1663764513;974556;0.1279296875
1663764514;74373;1663764514;74403;1663764514;74325;0.123046875
1663764514;174586;1663764514;174609;1663764514;174539;0.1044921875
1663764514;274602;1663764514;274624;1663764514;274558;0.087890625
1663764514;374335;1663764514;374357;1663764514;374291;0.0498046875
1663764514;474833;1663764514;474855;1663764514;474789;-0.005859375
1663764514;574610;1663764514;574631;1663764514;574566;-0.0341796875
1663764514;674390;1663764514;674412;1663764514;674343;-0.0556640625
1663764514;774591;1663764514;774613;1663764514;774543;-0.08203125
1663764514;874605;1663764514;874629;1663764514;874556;-0.0869140625
1663764514;974417;1663764514;974439;1663764514;974373;-0.0869140625
1663764515;74608;1663764515;74630;1663764515;74560;-0.0771484375
1663764515;174611;1663764515;174632;1663764515;174566;-0.0537109375
1663764515;274426;1663764515;274448;1663764515;274378;-0.02734375
1663764515;374595;1663764515;374618;1663764515;374548;-0.01953125
1663764515;474623;1663764515;474645;1663764515;474579;-0.0029296875
1663764515;574377;1663764515;574400;1663764515;574327;0.0205078125
1663764515;674594;1663764515;674616;1663764515;674550;0.03515625
1663764515;774617;1663764515;774638;1663764515;774573;0.0498046875
1663764515;874386;1663764515;874408;1663764515;874342;0.0537109375
1663764515;974613;1663764515;974652;1663764515;974565;0.052734375
1663764516;74626;1663764516;74647;1663764516;74582;0.05078125
1663764516;174397;1663764516;174420;1663764516;174349;0.0458984375
1663764516;274629;1663764516;274651;1663764516;274580;0.0263671875
1663764516;374662;1663764516;374684;1663764516;374614;0.013671875
1663764516;474431;1663764516;474453;1663764516;474382;0.0048828125
1663764516;574643;1663764516;574666;1663764516;574584;0.0009765625
1663764516;674645;1663764516;674667;1663764516;674600;0
1663764516;774428;1663764516;774450;1663764516;774379;0
