sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1663764211;967464;1663764211;967486;1663764211;967417;0.611328125
1663764212;67923;1663764212;67945;1663764212;67874;0.583984375
1663764212;167713;1663764212;167763;1663764212;167652;0.583984375
1663764212;267480;1663764212;267502;1663764212;267436;0.4716796875
1663764212;367941;1663764212;367963;1663764212;367892;0.2197265625
1663764212;467712;1663764212;467734;1663764212;467663;-0.09375
1663764212;567485;1663764212;567506;1663764212;567441;-0.4267578125
1663764212;667939;1663764212;667961;1663764212;667890;-0.7685546875
1663764212;767731;1663764212;767753;1663764212;767683;-1.0302734375
1663764212;867517;1663764212;867538;1663764212;867471;-1.1015625
1663764212;967951;1663764212;967973;1663764212;967903;-1.0517578125
1663764213;67707;1663764213;67730;1663764213;67660;-0.853515625
1663764213;167496;1663764213;167518;1663764213;167452;-0.619140625
1663764213;267940;1663764213;267962;1663764213;267895;-0.4501953125
1663764213;367721;1663764213;367743;1663764213;367672;-0.279296875
1663764213;467520;1663764213;467542;1663764213;467471;-0.0322265625
1663764213;567949;1663764213;567971;1663764213;567903;0.1787109375
1663764213;667775;1663764213;667797;1663764213;667727;0.2548828125
1663764213;767539;1663764213;767561;1663764213;767491;0.2509765625
1663764213;867974;1663764213;867996;1663764213;867925;0.1826171875
1663764213;967743;1663764213;967765;1663764213;967695;0.068359375
1663764214;67554;1663764214;67576;1663764214;67506;0.0478515625
1663764214;167963;1663764214;167986;1663764214;167911;0.0693359375
1663764214;267731;1663764214;267753;1663764214;267686;0.083984375
1663764214;367533;1663764214;367555;1663764214;367484;0.068359375
1663764214;467982;1663764214;468005;1663764214;467934;0.0234375
1663764214;567758;1663764214;567781;1663764214;567710;0.01953125
1663764214;667565;1663764214;667587;1663764214;667517;0.0224609375
1663764214;767965;1663764214;767986;1663764214;767920;0.0390625
1663764214;867745;1663764214;867766;1663764214;867701;0.048828125
1663764214;967559;1663764214;967581;1663764214;967510;0.0478515625
