sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1663764791;181143;1663764791;181165;1663764791;181096;-6.2802734375
1663764791;381353;1663764791;381375;1663764791;381309;-6.8876953125
1663764791;580972;1663764791;580993;1663764791;580926;-7.10546875
1663764791;781140;1663764791;781161;1663764791;781095;-7.220703125
1663764791;981354;1663764791;981376;1663764791;981310;-7.7333984375
1663764792;180972;1663764792;180995;1663764792;180916;-8.3486328125
1663764792;381153;1663764792;381175;1663764792;381108;-8.853515625
1663764792;581380;1663764792;581404;1663764792;581329;-9.193359375
1663764792;781005;1663764792;781028;1663764792;780958;-9.2216796875
1663764792;981163;1663764792;981185;1663764792;981119;-9.2744140625
1663764793;181388;1663764793;181409;1663764793;181344;-9.275390625
1663764793;380979;1663764793;381002;1663764793;380932;-9.275390625
1663764793;581181;1663764793;581203;1663764793;581137;-9.283203125
1663764793;781400;1663764793;781421;1663764793;781356;-9.283203125
1663764793;981029;1663764793;981051;1663764793;980981;-9.283203125
1663764794;181212;1663764794;181249;1663764794;181153;-9.283203125
1663764794;381429;1663764794;381451;1663764794;381384;-9.2841796875
1663764794;581024;1663764794;581046;1663764794;580976;-9.2841796875
1663764794;781234;1663764794;781256;1663764794;781190;-9.2841796875
1663764794;981440;1663764794;981461;1663764794;981395;-9.2841796875
1663764795;181058;1663764795;181098;1663764795;180995;-9.27734375
1663764795;381213;1663764795;381236;1663764795;381164;-9.0537109375
1663764795;581474;1663764795;581495;1663764795;581429;-8.1689453125
1663764795;781082;1663764795;781104;1663764795;781038;-6.9775390625
1663764795;981242;1663764795;981264;1663764795;981198;-5.6298828125
1663764796;181477;1663764796;181515;1663764796;181416;-4.140625
1663764796;381108;1663764796;381130;1663764796;381063;-2.498046875
1663764796;581271;1663764796;581293;1663764796;581226;-0.8193359375
1663764796;781508;1663764796;781549;1663764796;781459;0.7265625
1663764796;981076;1663764796;981098;1663764796;981031;1.126953125
1663764797;181299;1663764797;181321;1663764797;181251;0.734375
1663764797;381532;1663764797;381553;1663764797;381483;0.5634765625
1663764797;581133;1663764797;581155;1663764797;581088;0.5634765625
1663764797;781311;1663764797;781333;1663764797;781263;0.515625
1663764797;981556;1663764797;981578;1663764797;981507;0.4794921875
1663764798;181180;1663764798;181202;1663764798;181135;0.3974609375
1663764798;381330;1663764798;381352;1663764798;381285;0.19921875
1663764798;581555;1663764798;581577;1663764798;581507;-0.013671875
1663764798;781146;1663764798;781168;1663764798;781102;-0.189453125
1663764798;981337;1663764798;981359;1663764798;981293;-0.27734375
1663764799;181544;1663764799;181567;1663764799;181497;-0.2900390625
1663764799;381189;1663764799;381211;1663764799;381141;-0.2900390625
1663764799;581320;1663764799;581342;1663764799;581275;-0.28125
1663764799;781547;1663764799;781568;1663764799;781502;-0.193359375
1663764799;981201;1663764799;981224;1663764799;981150;-0.1181640625
1663764800;181356;1663764800;181379;1663764800;181300;-0.11328125
1663764800;381585;1663764800;381609;1663764800;381529;-0.11328125
1663764800;581209;1663764800;581249;1663764800;581160;-0.1015625
