,Unnamed: 0,Timestamp,IMULgtAcceleration,IMULatAcceleration,IMUVerAcceleration,IMURollRate,IMUYawRate,northHeading,groundSpeed,targetSpeed,throttle,brake,steeringAngle_FL,steeringAngle_FR,SteeringWhlAngle,location_x,location_y
0,0,123.58397197228624,0.0001,0.0,9.81,-3.9266e-08,-1.0454e-08,0.0003452669770922,7.000000000087909,7,0.3729967762971654,0.0,0.0,0.0,0.0,100.00031280517578,-842.337890625
1,1,123.68397197377637,0.0001,0.0134,9.81,-0.000228483041,0.001111154561,6.282840251922607,7.000000360200362,7,0.3729965166542473,0.0,-0.0326959677040576,-0.0326855219900608,-0.0115544782366828,100.00018310546876,-843.037841796875
2,2,123.78397197526648,0.0001,0.0104,9.81,-5.2238909e-05,0.001207707566,6.282840251922607,7.0000007541317215,7,0.3729962610767746,0.0,-0.0326959677040576,-0.0326855219900608,-0.0115544782366828,99.99994659423828,-843.7378540039062
3,3,123.88397197675658,0.0001,0.0097,9.81,3.137541e-05,0.001216115896,6.282840251922607,7.000001239431429,7,0.3729959347320553,0.0,-0.0326959677040576,-0.0326855219900608,-0.0115544782366828,99.99962615966795,-844.4378662109375
4,4,123.9839719782467,0.0001,-0.0081,9.81,0.000319649233,-0.00011658619,6.282840251922607,7.000002286276725,7,0.3729952024585073,0.0,0.0065387748181819,0.0065391925163567,0.0023110429887882,99.99938201904295,-845.1378784179688
5,5,124.08397197973682,0.0001,-0.0389,9.81,0.000688891683,-0.003119237954,6.282840251922607,6.9999987436590825,7,0.3729978133585397,0.0,0.0914668813347816,0.0915487185120582,0.032336705490723,99.99951934814452,-845.837890625
6,6,124.18397198122692,0.0001,-0.0432,9.81,0.000357979239,-0.004564988427,0.0003452669770922,6.999996120683764,7,0.3729993766451421,0.0,0.1262683868408203,0.1264244019985199,0.0446453117067203,100.00007629394533,-846.537841796875
7,7,124.28397198271703,0.0001,-0.0396,9.81,-5.9898619e-05,-0.004765140824,0.0008457279764115,6.999996000580063,7,0.3729992824080241,0.0,0.1284427344799041,0.1286041587591171,0.0454144268428815,100.00101470947266,-847.2378540039062
8,8,124.38397198420716,0.0001,-0.0344,9.81,-0.000188464575,-0.004782748409,0.0012448779307305,6.9999976706856755,7,0.3729981502393298,0.0,0.1284427344799041,0.1286041587591171,0.0454144268428815,100.00228118896484,-847.9378662109375
9,9,124.48397198569728,0.0001,-0.0368,9.81,-0.000137967116,-0.004858353175,0.0017605233006179,7.000000694768525,7,0.3729961858017588,0.0,0.1306169331073761,0.1307838857173919,0.0461835033580053,100.00390625,-848.6378784179688
10,10,124.5839719871874,0.0002,-0.0354,9.81,-7.5720163e-05,-0.00486500375,0.0022375863045454,7.000005043553769,7,0.3729933381457444,0.0,0.1306169182062149,0.1307838708162307,0.0461834980915002,100.00587463378906,-849.337890625
11,11,124.68397198867753,0.0002,-0.0341,9.81,-2.4935331e-05,-0.004865583964,0.0027186358347535,7.000004791158464,7,0.3729938490866465,0.0,0.1306169182062149,0.1307838708162307,0.0461834980915002,100.00817108154295,-850.037841796875
12,12,124.78397199016764,0.0002,-0.0366,9.81,1.88818e-06,-0.004865610506,0.0032018756028264,7.0000066788382265,7,0.3729923622156804,0.0,0.1306169182062149,0.1307838708162307,0.0461834980915002,100.01082611083984,-850.7378540039062
13,13,124.88397199165776,0.0003,-0.0666,9.81,0.000572872232,-0.007600390352,0.0039062523283064,6.999994654020883,7,0.3730010806213396,0.0,0.210997998714447,0.2114339768886566,0.0746242107704845,100.0141372680664,-851.4378662109375
14,14,124.98397199314786,0.0009,-0.1535,9.81,0.0017347713,-0.015578766353,0.0052362391725182,6.99991817715016,7,0.3730551302288872,0.0,0.4384197294712066,0.4403062462806701,0.1551725726713569,100.0189437866211,-852.1378784179688
15,15,125.08397199463798,0.0026,-0.3202,9.8098,0.003529058304,-0.031894337386,0.0079786023125052,6.999606193894823,7,0.3732741407485322,0.0,0.8966671824455261,0.9045935273170472,0.3178421417278485,100.02687072753906,-852.837890625
16,16,125.1839719961281,0.0157,-0.4701,9.8094,0.003828586312,-0.049757234752,0.0124727757647633,6.999112518972002,7,0.3736071519705683,0.0,1.3762863874435425,1.3950464725494385,0.4886298809112828,100.03938293457033,-853.5379638671875
17,17,125.2839719976182,-0.0493,-0.5903,9.809,0.003114912659,-0.066533729434,0.018673438578844,6.998564780754512,7,0.3739713408350529,0.0,1.8177683353424072,1.8506332635879517,0.6463241685696195,100.05760192871094,-854.2374267578125
18,18,125.38397199910833,-0.003,-0.6673,9.8086,0.001836761017,-0.079848200083,0.0262932404875755,6.998160553131504,7,0.3742381547344374,0.0,2.159423589706421,2.2059547901153564,0.768685122509925,100.08229064941406,-854.9367065429688
19,19,125.48397200059844,-0.0146,-0.7484,9.8082,0.001188640483,-0.091938666999,0.035158060491085,6.997849410126595,7,0.3744606944637256,0.0,2.473870277404785,2.5351223945617676,0.8815540226086593,100.11422729492188,-855.6356811523438
20,20,125.58397200208856,0.0032,-0.7652,9.8081,8.3643376e-05,-0.098746813834,0.044845949858427,6.99788261898557,7,0.3744507989644312,0.0,2.6375980377197266,2.707334041595459,0.9404196739776056,100.153564453125,-856.3342895507812
21,21,125.68397200357867,-0.0098,-0.7584,9.8081,-0.000726109662,-0.1014733091,0.0549195520579814,6.998203177264904,7,0.3742674623332222,0.0,2.697559356689453,2.7705435752868652,0.9619944246662852,100.20023345947266,-857.0323486328125
22,22,125.7839720050688,0.0069,-0.7451,9.8082,-0.001011586981,-0.101736657321,0.0650849267840385,6.998679913047647,7,0.3739935249398807,0.0,2.697547197341919,2.770530462265014,0.9619900148460272,100.25411224365234,-857.7300415039062
23,23,125.8839720065589,0.0034,-0.733,9.8084,-0.000700952951,-0.101767681539,0.0752622038125991,6.999125585262204,7,0.3737475906776862,0.0,2.6975350379943848,2.7705178260803223,0.9619856612018232,100.3150863647461,-858.42724609375
24,24,125.98397200804902,-0.0192,-0.7357,9.8084,-0.000312612334,-0.101775728166,0.0854382216930389,6.9994776776624015,7,0.3735566619881174,0.0,2.6975257396698,2.7705078125,0.9619822906385684,100.38316345214844,-859.1236572265625
25,25,126.08397200953914,0.018,-0.7328,9.8085,-5.8073419e-05,-0.101778887212,0.0956173986196518,6.999721770851931,7,0.3734268488075021,0.0,2.6975185871124268,2.7705001831054688,0.9619797065400733,100.45833587646484,-859.8195190429688
26,26,126.18397201102924,-0.0171,-0.7134,9.8085,-0.000378616445,-0.099703863263,0.1056432574987411,6.999968097941386,7,0.3732794991070809,0.0,2.637544631958008,2.707277774810791,0.9404004617670544,100.5403823852539,-860.5145874023438
27,27,126.28397201251936,0.0034,-0.658,9.8087,-0.000909882132,-0.095277927816,0.1152899414300918,7.00024016049579,7,0.3731086446574952,0.0,2.5153138637542725,2.578660011291504,0.896448092222442,100.62876892089844,-861.2088623046875
28,28,126.38397201400949,0.0023,-0.6016,9.8089,-0.001409635879,-0.088537402451,0.1243262887001037,7.000525783090113,7,0.3729248736518724,0.0,2.332452297210694,2.386828660964966,0.8307627521323726,100.7229461669922,-861.9024047851562
29,29,126.4839720154996,-0.0063,-0.4985,9.8092,-0.002166103339,-0.077809222043,0.1323943138122558,7.000855078769681,7,0.3727049722812415,0.0,2.0401625633239746,2.0816493034362793,0.7259405100435287,100.82191467285156,-862.5953979492188
30,30,126.58397201698972,0.031,-0.3772,9.8095,-0.002657874022,-0.064286209643,0.1391850709915161,7.001127291006481,7,0.3725236801718647,0.0,1.6766223907470703,1.7045438289642334,0.5958566828259808,100.9245376586914,-863.2880249023438
31,31,126.68397201847984,0.0089,-0.207,9.8099,-0.003751089796,-0.044473599643,0.1441628038883209,7.001304877603766,7,0.3723991883472166,0.0,1.135956883430481,1.148707628250122,0.4029824642097394,101.02915954589844,-863.9805297851562
32,32,126.78397201996997,-0.0005,-0.0665,9.81,-0.00330091035,-0.026207506657,0.1472727060317993,7.001249547701619,7,0.372429437435976,0.0,0.6540637016296387,0.6582712531089783,0.2316608839828257,101.13441467285156,-864.6729736328125
33,33,126.88397202146008,-0.0134,0.0238,9.8101,-0.002176800743,-0.011108406819,0.148788571357727,7.001020920994653,7,0.3725625037991722,0.0,0.2587294578552246,0.2593853175640106,0.0915198051089489,101.23943328857422,-865.3652954101562
34,34,126.98397202295018,-0.02,0.0697,9.81,-0.0008197563,-0.000683950435,0.1491359770298004,7.000735632128256,7,0.3727238950599451,0.0,-0.0087188594043254,-0.0087181162089109,-0.0030814117177379,101.34376525878906,-866.0574951171875
35,35,127.0839720244403,-0.0184,0.1287,9.8099,-0.00043573929,0.008655246347,0.1485217660665512,7.0004421350172334,7,0.3728915293155089,0.0,-0.2572071254253387,-0.2565622627735138,-0.0908285306734511,101.44685363769533,-866.7496948242188
36,36,127.18397202593042,0.0333,0.2613,9.8098,-0.001728665899,0.023152530193,0.1465968936681747,7.000053250876985,7,0.3731332802340049,0.0,-0.6626384258270264,-0.6583750247955322,-0.2336934810875109,101.54747772216795,-867.4425659179688
37,37,127.28397202742052,-0.0214,0.442,9.8095,-0.003573454684,0.044226452708,0.1427465230226516,6.999389837069209,7,0.3735715949067516,0.0,-1.2533572912216189,-1.2381932735443115,-0.4411865628277945,101.64381408691406,-868.1358642578125
38,38,127.38397202891063,-0.0196,0.5993,9.809,-0.003725172486,0.064782120287,0.1368289589881897,6.998623055394123,7,0.3740709165355345,0.0,-1.8135747909545896,-1.7820013761520386,-0.6372505842001243,101.73435974121094,-868.8297729492188
39,39,127.48397203040076,-0.0136,0.7497,9.8084,-0.003463382134,0.085615716875,0.1288380324840545,6.997757656871577,7,0.3746471065400602,0.0,-2.3868911266326904,-2.332512140274048,-0.8371905847871176,101.8176727294922,-869.5244140625
40,40,127.58397203189088,-0.0136,0.81,9.8078,-0.001515266136,0.098701111972,0.1193244159221649,6.997362674464421,7,0.3748924382105879,0.0,-2.724785566329956,-2.654160261154175,-0.9546983630051742,101.89318084716795,-870.2199096679688
41,41,127.683972033381,-0.0058,0.8133,9.8078,0.000398172007,0.104744367301,0.1090145632624626,6.997519042216103,7,0.3747955826587546,0.0,-2.870837926864624,-2.792552947998047,-1.0054151440335335,101.96085357666016,-870.916259765625
42,42,127.78397203487113,0.0157,0.7802,9.8079,0.001540476456,0.105542592704,0.0984826683998107,6.998088576066789,7,0.3744526856422539,0.0,-2.8773629665374756,-2.798726797103882,-1.0076799097484015,102.02103424072266,-871.6134033203125
43,43,127.88397203636124,-0.0053,0.7659,9.8082,0.001350766281,0.105556376278,0.0879270806908607,6.9987226474500055,7,0.3740926134631168,0.0,-2.875164747238159,-2.796647310256958,-1.0069169827557158,102.07380676269533,-872.3112182617188
44,44,127.98397203785134,-0.0172,0.7615,9.8083,0.000712552806,0.105636239052,0.0773668065667152,6.999272219988166,7,0.3737866032050765,0.0,-2.8773281574249268,-2.798694133758545,-1.0076678599847666,102.11919403076172,-873.0094604492188
45,45,128.08397203934146,0.0108,0.7581,9.8083,0.000326019595,0.105148665607,0.0668383240699768,6.999720139787361,7,0.3735338936638573,0.0,-2.86205530166626,-2.7842419147491455,-1.0023666661859092,102.15725708007812,-873.708251953125
46,46,128.18397204083158,-0.0199,0.7257,9.8084,0.000481972529,0.102745093405,0.0565006211400032,7.000123582232733,7,0.3732936807050245,0.0,-2.7901079654693604,-2.71610426902771,-0.9773871972016178,102.18827056884766,-874.4072265625
47,47,128.2839720423217,0.0497,0.6699,9.8086,0.00113910716,0.097000971437,0.0466433949768543,7.000542961556049,7,0.3730290572304168,0.0,-2.6222493648529053,-2.556771993637085,-0.9190655547419688,102.21280670166016,-875.1069946289062
48,48,128.3839720438118,-0.0205,0.5581,9.809,0.002263657982,0.085956834257,0.0377533622086048,7.001032895754497,7,0.3727063504127727,0.0,-2.3039844036102295,-2.253275156021118,-0.8083212611027646,102.23194122314452,-875.806884765625
49,49,128.48397204530193,-0.0023,0.4177,9.8094,0.003147669137,0.070618189871,0.0302824694663286,7.001465969302148,7,0.3724214069933727,0.0,-1.8723793029785156,-1.8387446403503416,-0.6577909792460251,102.24703216552734,-876.5067138671875
50,50,128.58397204679204,-0.0071,0.3027,9.8097,0.002944906941,0.055341042578,0.0243388619273901,7.001674206119114,7,0.3722837902469015,0.0,-1.4560441970825195,-1.4356199502944946,-0.5122023223089417,102.2591781616211,-877.2066040039062
51,51,128.68397204828216,-0.0033,0.1723,9.8099,0.002802461619,0.038696989417,0.0200258195400238,7.001673478434563,7,0.3722699802598228,0.0,-1.000482439994812,-0.9907957315444946,-0.3524584934435585,102.2696533203125,-877.9065551757812
52,52,128.78397204977227,0.0083,0.1014,9.81,0.001618558657,0.026426870376,0.0170516427606344,7.001476011012631,7,0.3723771384547,0.0,-0.6800667643547058,-0.67557692527771,-0.2398264877655706,102.27913665771484,-878.6065673828125
53,53,128.8839720512624,-0.0002,0.017,9.81,0.001335084205,0.013927295804,0.0153247155249118,7.001179478357712,7,0.3725401955249213,0.0,-0.3422137498855591,-0.3410730957984924,-0.1208139426485042,102.28844451904295,-879.3065185546875
54,54,128.9839720527525,-0.0,0.0023,9.81,7.2505638e-05,0.007803448942,0.0143816443160176,7.000866586122834,7,0.372711368514969,0.0,-0.1939943432807922,-0.193627268075943,-0.0685200153862451,102.29771423339844,-880.0065307617188
