,Unnamed: 0,Timestamp,IMULgtAcceleration,IMULatAcceleration,IMUVerAcceleration,IMURollRate,IMUYawRate,northHeading,groundSpeed,targetSpeed,throttle,brake,steeringAngle_FL,steeringAngle_FR,SteeringWhlAngle,location_x,location_y
0,0,123.49683217372512,0.0001,0.0,9.81,-3.9266e-08,-1.0454e-08,0.0003452669770922,7.000000000087909,7,0.3729967762971654,0.0,0.0,0.0,0.0,100.00031280517578,-842.337890625
1,1,123.59683217521524,0.0001,0.0102,9.81,-0.000162606462,0.000789765967,6.282840251922607,7.0000001794103595,7,0.3729966470038389,0.0,-0.0232366248965263,-0.0232313480228185,-0.0082118794657414,100.00021362304688,-843.037841796875
2,2,123.69683217670536,0.0001,0.0059,9.81,-3.7023321e-05,0.000858346641,6.282840251922607,7.00000037749001,7,0.3729965183530383,0.0,-0.0232366248965263,-0.0232313480228185,-0.0082118794657414,100.00005340576172,-843.7378540039062
3,3,123.79683217819549,0.0001,0.0078,9.81,2.1874446e-05,0.00086432643,6.282840251922607,7.000000621294955,7,0.3729963544503477,0.0,-0.0232366248965263,-0.0232313480228185,-0.0082118794657414,99.99982452392578,-844.4378662109375
4,4,123.8968321796856,0.0001,-0.0043,9.81,0.000227596582,-8.2905717e-05,0.0,7.00000066546806,7,0.3729963339348388,0.0,0.0046471133828163,0.0046473243273794,0.0016424502935045,99.9996337890625,-845.1378784179688
5,5,123.9968321811757,0.0001,-0.0293,9.81,0.000490011123,-0.002217470901,6.282840251922607,6.999999621902092,7,0.3729970767883813,0.0,0.0650212094187736,0.0650625526905059,0.0229852629461766,99.9997329711914,-845.837890625
6,6,124.09683218266582,0.0001,-0.031,9.81,0.000254564453,-0.003245056141,0.0,7.000001206108814,7,0.372995838158798,0.0,0.089769460260868,0.0898482874035835,0.0317364327520968,100.00013732910156,-846.537841796875
7,7,124.19683218415594,0.0001,-0.0273,9.81,-4.3390828e-05,-0.003387187375,0.0005980199784971,7.000004281471387,7,0.3729937539147705,0.0,0.0913158282637596,0.0913973897695541,0.0322832864518913,100.00080108642578,-847.2378540039062
8,8,124.29683218564604,0.0001,-0.0253,9.81,-0.000133474721,-0.003399666166,0.0009134905994869,7.000008021610046,7,0.372991274900154,0.0,0.0913158133625984,0.0913973823189735,0.0322832820631371,100.001708984375,-847.9378662109375
9,9,124.39683218713616,0.0001,-0.0258,9.81,-9.7844262e-05,-0.003453428857,0.0012918708380311,7.000006488891788,7,0.372992585550063,0.0,0.0928621441125869,0.0929464995861053,0.0328301287409248,100.00286102294922,-848.6378784179688
10,10,124.49683218862629,0.0001,-0.0245,9.81,-5.3101685e-05,-0.003458141815,0.0016194458585232,7.0000056256950325,7,0.3729929183763699,0.0,0.0928621441125869,0.0929464995861053,0.0328301287409248,100.00425720214844,-849.337890625
11,11,124.5968321901164,0.0001,-0.0263,9.81,-1.7769236e-05,-0.003458540887,0.0019531252328306,7.0000055662163145,7,0.3729927568012537,0.0,0.0928621441125869,0.0929464995861053,0.0328301287409248,100.0059051513672,-850.037841796875
12,12,124.69683219160652,0.0001,-0.0245,9.81,9.14067e-07,-0.003458584426,0.0022902425844222,7.000006823517592,7,0.3729917274486182,0.0,0.0928621441125869,0.0929464995861053,0.0328301287409248,100.0077896118164,-850.7378540039062
13,13,124.79683219309663,0.0002,-0.0486,9.81,0.000407560641,-0.005403621588,0.0027836323715746,6.999999873253226,7,0.3729967210254721,0.0,0.1500432044267654,0.1502635329961776,0.0530556025822363,100.0101547241211,-851.4378662109375
14,14,124.89683219458676,0.0005,-0.1069,9.81,0.001234003459,-0.011082067154,0.003718641353771,6.999960935076533,7,0.3730241030860777,0.0,0.3119660317897796,0.3129200935363769,0.1103702945360691,100.01356506347656,-852.1378784179688
15,15,124.99683219607688,0.0014,-0.2305,9.8099,0.002511453815,-0.022711023688,0.0056942966766655,6.999801430905628,7,0.3731360321389063,0.0,0.6388680934906006,0.6428818106651306,0.226267477190927,100.01921844482422,-852.837890625
16,16,125.09683219756698,0.003,-0.336,9.8097,0.00272593624,-0.03545562923,0.0088835274800658,6.999551120446251,7,0.373304725514014,0.0,0.9819227457046508,0.9914359450340272,0.3481608918757745,100.02814483642578,-853.537841796875
17,17,125.1968321990571,0.0155,-0.4198,9.8095,0.002218840644,-0.047436203808,0.0133007215335965,6.999272815973799,7,0.3734897784635284,0.0,1.29852032661438,1.315207839012146,0.4609009170840665,100.0411376953125,-854.2379760742188
18,18,125.2968322005472,-0.0313,-0.4761,9.8093,0.001307299826,-0.056948244572,0.0187435336410999,6.999066188865041,7,0.3736261970266471,0.0,1.544070601463318,1.5677217245101929,0.5485059288358728,100.05874633789062,-854.9376220703125
19,19,125.39683220203732,-0.027,-0.5342,9.8091,0.000847712043,-0.065596692264,0.0250676106661558,6.998909265001975,7,0.3737382864552911,0.0,1.7704840898513794,1.8016473054885864,0.6294120584712074,100.0815200805664,-855.636962890625
20,20,125.49683220352745,0.017,-0.5475,9.8091,5.8016056e-05,-0.070459119976,0.031980987638235,6.9989275379582665,7,0.3737323247030538,0.0,1.8885341882705688,1.9240317344665527,0.6716450334795643,100.10960388183594,-856.3362426757812
21,21,125.59683220501756,0.0106,-0.5419,9.809,-0.000523341645,-0.072400063276,0.0391686260700225,6.999091287625392,7,0.373638610192063,0.0,1.9317967891693115,1.9689545631408691,0.687130889736779,100.14293670654295,-857.0354614257812
22,22,125.69683220650768,-0.0362,-0.5303,9.8091,-0.000727346516,-0.072581909597,0.0464229993522167,6.999330929893567,7,0.3735012860436104,0.0,1.9317924976348877,1.9689500331878664,0.6871293448952873,100.18138122558594,-857.7340698242188
23,23,125.7968322079978,0.0273,-0.5243,9.8092,-0.000502869079,-0.072601050138,0.0536818616092205,6.99955384274299,7,0.373378580578344,0.0,1.9317880868911743,1.9689456224441528,0.6871277860097821,100.22492980957033,-858.4326171875
24,24,125.89683220948793,-0.009,-0.5249,9.8092,-0.000224404968,-0.072604157031,0.0609419606626033,6.9997306103047165,7,0.373282791753694,0.0,1.9317843914031985,1.9689416885375977,0.6871264518284937,100.27355194091795,-859.130859375
25,25,125.99683221097804,0.0045,-0.5217,9.8092,-4.0952436e-05,-0.07260569185,0.0682023540139198,6.999852413592043,7,0.3732183055232695,0.0,1.9317821264266968,1.968939185142517,0.6871256232316937,100.32723236083984,-859.8287353515625
26,26,126.09683221246814,-0.0031,-0.5046,9.8092,-0.000271192606,-0.071115501225,0.0753533095121383,6.999982451999325,7,0.3731398274749366,0.0,1.888514280319214,1.92401123046875,0.6716379272087024,100.38579559326172,-860.5262451171875
27,27,126.19683221395826,-0.0022,-0.474,9.8093,-0.000650544942,-0.067943386734,0.0822344198822975,7.00012559348264,7,0.3730499948141895,0.0,1.80037522315979,1.8326088190078735,0.6401025582100036,100.44894409179688,-861.2233276367188
28,28,126.29683221544838,0.0068,-0.4282,9.8094,-0.001008700347,-0.063117660582,0.0886752977967262,7.0002765032100775,7,0.3729528655858278,0.0,1.6686279773712158,1.6962817907333374,0.5929996951032602,100.51622772216795,-861.920166015625
29,29,126.39683221693848,-0.0175,-0.3566,9.8096,-0.001549141016,-0.055443532765,0.094423770904541,7.000447197472456,7,0.372839079427875,0.0,1.4583206176757812,1.479400396347046,0.5178964535632213,100.58694458007812,-862.616455078125
30,30,126.4968322184286,0.0259,-0.2677,9.8097,-0.001898379298,-0.045782666653,0.0992598086595535,7.000586428821936,7,0.3727463719039851,0.0,1.1972286701202393,1.2114003896713257,0.4248051057817835,100.66026306152344,-863.3128051757812
31,31,126.59683221991872,0.0142,-0.1422,9.8099,-0.002673222218,-0.031646158546,0.1028026565909385,7.000675484658738,7,0.3726837707750523,0.0,0.8099147081375122,0.8163760900497437,0.2870086995489335,100.7349624633789,-864.009033203125
32,32,126.69683222140884,-0.0051,-0.0478,9.81,-0.002345470013,-0.018634784967,0.1050133854150772,7.000643181434472,7,0.3727017818052128,0.0,0.4656988084316253,0.4678279757499695,0.1648423815925694,100.81011199951172,-864.705322265625
33,33,126.79683222289896,-0.0014,0.0149,9.81,-0.001540566212,-0.007892342284,0.1060894355177879,7.0005239191513535,7,0.3727710327784972,0.0,0.1840113997459411,0.1843428909778595,0.0650740498228047,100.8851318359375,-865.4014892578125
34,34,126.89683222438909,-0.0152,0.052,9.81,-0.000573821948,-0.000482817995,0.106335699558258,7.000376302267499,7,0.3728545360211059,0.0,-0.0061964076012372,-0.0061960322782397,-0.0021899470006542,100.95964813232422,-866.0975341796875
35,35,126.9968322258792,-0.0094,0.0925,9.81,-0.000303445035,0.006157251541,0.1058973148465156,7.000225217900185,7,0.3729408038138606,0.0,-0.1827943623065948,-0.1824683994054794,-0.0645664587961725,101.03327178955078,-866.7936401367188
36,36,127.0968322273693,-0.0281,0.1777,9.8099,-0.001227064175,0.016480475664,0.1045266464352607,7.000027169455428,7,0.3730637587298171,0.0,-0.4709289669990539,-0.4687716066837311,-0.1661858775728553,101.10514068603516,-867.4896850585938
37,37,127.19683222885942,0.0485,0.3213,9.8097,-0.002544431947,0.03151415661,0.1017811670899391,6.999689361878305,7,0.3732869425897717,0.0,-0.8907415866851807,-0.8830550909042358,-0.313908518859524,101.1739501953125,-868.1864624023438
38,38,127.29683223034954,-0.0505,0.4261,9.8095,-0.00265410752,0.046192992479,0.0975587293505668,6.999298802846757,7,0.3735412782945023,0.0,-1.2888721227645874,-1.272842288017273,-0.453636538717549,101.23860168457033,-868.8831787109375
39,39,127.39683223183964,0.0324,0.5367,9.8092,-0.002470175503,0.061095383018,0.0918551310896873,6.998858708485068,7,0.3738342555666263,0.0,-1.696304440498352,-1.6686500310897827,-0.5962655181047541,101.29808044433594,-869.5806274414062
40,40,127.49683223332976,-0.0279,0.5809,9.8089,-0.001078201225,0.070444911718,0.0850630179047584,6.9986614198528265,7,0.3739564583568979,0.0,-1.9364293813705444,-1.900477409362793,-0.6801551439369665,101.35194396972656,-870.2783203125
41,41,127.59683223481989,-0.0034,0.5776,9.8089,0.000289991731,0.07475490123,0.0777046158909797,6.998744064258324,7,0.3739052530612107,0.0,-2.0402233600616455,-2.0003550052642822,-0.7163775760655152,101.40022277832033,-870.9764404296875
42,42,127.69683223631,0.0023,0.5555,9.809,0.001105364179,0.07531196624,0.0701877474784851,6.9990360781783965,7,0.3737293501165772,0.0,-2.044865369796753,-2.0048177242279053,-0.7179970755333114,101.44314575195312,-871.6749877929688
