,Unnamed: 0,Timestamp,IMULgtAcceleration,IMULatAcceleration,IMUVerAcceleration,IMURollRate,IMUYawRate,northHeading,groundSpeed,targetSpeed,throttle,brake,steeringAngle_FL,steeringAngle_FR,SteeringWhlAngle,location_x,location_y
0,0,123.40386632544688,0.0001,0.0,9.81,1.69875e-07,-1.0425e-08,0.0003452669770922,7.000000000087909,7.0,0.3729967762971654,0.0,0.0,0.0,0.0,100.00031280517578,-842.337890625
1,1,123.503866326937,0.0001,0.0,9.81,-3.9266e-08,-1.0454e-08,0.0003452669770922,6.9999982712625775,7.0,0.3729980227783875,0.0,-0.0780283659696579,-0.0779689028859138,-0.0275704955669485,100.0,-843.037841796875
2,2,123.6038663284271,0.0001,0.0318,9.81,-0.000545617775,0.00265037152,0.0,7.000000530153413,7.0,0.3729962575390537,0.0,-0.0780283585190773,-0.0779689028859138,-0.0275704938114468,99.99942016601562,-843.7378540039062
3,3,123.70386632991722,0.0001,0.0271,9.81,-0.000126240848,0.002881421708,6.28258752822876,7.000003307334691,7.0,0.372994469947214,0.0,-0.0780283585190773,-0.0779689028859138,-0.0275704938114468,99.9986572265625,-844.4378662109375
4,4,123.80386633140732,0.0001,0.0196,9.81,7.3639654e-05,0.002901588101,6.282339572906494,7.000002672576858,7.0,0.3729951358717049,0.0,0.015603294596076,0.0156056759878993,0.0055149400645329,99.99805450439452,-845.1378784179688
5,5,123.90386633289744,0.0001,-0.0155,9.81,0.000763665361,-0.000277528918,6.282339572906494,6.9999672243092,7.0,0.3730205744727469,0.0,0.2180139869451522,0.2184794843196869,0.0771073433412089,99.99836730957033,-845.837890625
6,6,124.00386633438757,0.0001,-0.0937,9.81,0.001644933131,-0.007433334365,6.282840251922607,6.999949783710783,7.0,0.3730302926069892,0.0,0.3008228540420532,0.3017098605632782,0.106424070676577,99.9997329711914,-846.537841796875
7,7,124.10386633587768,0.0002,-0.1089,9.81,0.000855205697,-0.010881893337,0.0006905339541845,6.999956591657312,7.0,0.3730246945598238,0.0,0.3059939444065094,0.3069117665290832,0.1082553152478352,100.00193786621094,-847.2378540039062
8,8,124.2038663373678,0.0002,-0.0872,9.81,-0.000143358076,-0.01136143785,0.0018911054357886,6.999968502352096,7.0,0.3730176993187512,0.0,0.3059939444065094,0.3069117367267608,0.1082553117368319,100.00496673583984,-847.9378662109375
9,9,124.30386633885792,0.0003,-0.085,9.81,-0.000447923841,-0.011403828859,0.0030099689029157,6.9999812674708295,7.0,0.3730103481882358,0.0,0.3111644387245178,0.3121135532855987,0.1100864053349443,100.00881958007812,-848.6378784179688
10,10,124.40386634034805,0.0004,-0.0852,9.81,-0.000328720576,-0.011584017426,0.0041432068683207,6.999992037822196,7.0,0.3730042526598861,0.0,0.3111644089221954,0.3121135234832763,0.1100863948019342,100.01348114013672,-849.337890625
11,11,124.50386634183816,0.0005,-0.0844,9.81,-0.000180732226,-0.011599874124,0.0053040981292724,6.999999976187116,7.0,0.372999773339645,0.0,0.311164379119873,0.312113493680954,0.110086384268924,100.01898956298828,-850.037841796875
12,12,124.60386634332826,0.0006,-0.0861,9.81,-5.9230388e-05,-0.011601310223,0.0064685861580073,7.000004994093063,7.0,0.3729969497660141,0.0,0.3111643493175506,0.312113493680954,0.1100863772469172,100.0252914428711,-850.7378540039062
13,13,124.70386634481838,0.0007,-0.0818,9.8099,4.992056e-06,-0.011601380073,0.0076350262388587,6.99993992926797,7.0,0.3730442584194609,0.0,0.5021079778671265,0.504584014415741,0.1777513088234895,100.03314971923828,-851.4378662109375
14,14,124.8038663463085,0.0015,-0.1594,9.81,0.001364402007,-0.01810445264,0.0092645185068249,6.999516892354922,7.0,0.3733440230362492,0.0,1.040109395980835,1.050789475440979,0.3688632214200401,100.04461669921876,-852.137939453125
15,15,124.9038663477986,0.0146,-0.3695,9.8098,0.004127347376,-0.037011053413,0.0124536454677581,6.9977940135025225,7.0,0.3745540602568247,0.0,2.1142666339874268,2.158853054046631,0.7524962229338484,100.06334686279295,-852.8373413085938
16,16,125.00386634928871,-0.0563,-0.7455,9.8089,0.00842310302,-0.075302608311,0.0188987217843532,6.995090067455801,7.0,0.3763776431877923,0.0,3.2246434688568115,3.329453229904175,1.1520306851981812,100.09271240234376,-853.5361328125
17,17,125.10386635077884,-0.0288,-1.0944,9.807,0.009177685715,-0.117068745196,0.0293954275548458,6.992070236758221,7.0,0.3783876551015144,0.0,4.234508991241455,4.41694974899292,1.518092308484985,100.1353988647461,-854.2338256835938
18,18,125.20386635226896,-0.0517,-1.3768,9.8045,0.007462148555,-0.156248748302,0.0438999831676483,6.989810047039732,7.0,0.3798817938511847,0.0,5.008180618286133,5.26519250869751,1.8003156368091418,100.19319152832033,-854.9301147460938
19,19,125.30386635375908,-0.0469,-1.5648,9.8023,0.004374280572,-0.187321677804,0.0617585740983486,6.988087808274429,7.0,0.3811114980458145,0.0,5.714308738708496,6.051045894622803,2.0592743263808555,100.2677001953125,-855.62451171875
20,20,125.4038663552492,-0.0522,-1.7355,9.8006,0.002777653048,-0.215312257409,0.0825017467141151,6.988253053545964,7.0,0.3810702883612324,0.0,6.079734802246094,6.462164402008057,2.1938095722247137,100.35945129394533,-856.316650390625
21,21,125.50386635673932,-0.0486,-1.7936,9.7997,0.000212981889,-0.231216385961,0.1051758900284767,6.990008498951079,7.0,0.3800678226323293,0.0,6.2131147384643555,6.61298131942749,2.2430041787992545,100.46820068359376,-857.0064086914062
22,22,125.60386635822942,-0.0204,-1.7726,9.7998,-0.00165584567,-0.237695366144,0.1287637799978256,6.992599340179416,7.0,0.3785851921727975,0.0,6.212968349456787,6.612815856933594,2.2429501936111262,100.59358978271484,-857.693603515625
