,Unnamed: 0,Timestamp,IMULgtAcceleration,IMULatAcceleration,IMUVerAcceleration,IMURollRate,IMUYawRate,northHeading,groundSpeed,targetSpeed,throttle,brake,steeringAngle_FL,steeringAngle_FR,SteeringWhlAngle,location_x,location_y
0,0,123.40373674384318,0.0001,0.0,9.81,1.69875e-07,-1.0425e-08,0.0003452669770922,7.000000000087909,7.0,0.3729967762971654,0.0,0.0,0.0,0.0,100.00031280517578,-842.337890625
1,1,123.5037367453333,0.0001,0.0,9.81,-3.9266e-08,-1.0454e-08,0.0003452669770922,6.999996793225852,7.0,0.3729990884428645,0.0,-0.0856562554836273,-0.0855846107006073,-0.0302649791310044,99.99996948242188,-843.037841796875
2,2,123.60373674682342,0.0001,0.035,9.81,-0.000598407991,0.002909214469,6.282840251922607,6.999999517309984,7.0,0.372996871034266,0.0,-0.0856562554836273,-0.0855846107006073,-0.0302649791310044,99.99935150146484,-843.7378540039062
3,3,123.70373674831352,0.0001,0.0278,9.81,-0.000138485048,0.003162976122,6.28258752822876,7.000002864303016,7.0,0.3729947403971934,0.0,-0.0856562554836273,-0.0855846107006073,-0.0302649791310044,99.99850463867188,-844.4378662109375
4,4,123.80373674980363,0.0001,0.0247,9.81,8.0797487e-05,0.003185113892,6.282339572906494,7.0000026491358005,7.0,0.3729951700816896,0.0,0.0171283837407827,0.0171312522143125,0.0060540084434661,99.9978485107422,-845.1378784179688
5,5,123.90373675129376,0.0001,-0.0193,9.81,0.000837951433,-0.000304524874,6.282271862030029,6.9999594507594445,7.0,0.3730262389624175,0.0,0.2392767816781997,0.2398376017808914,0.0846334652549671,99.99820709228516,-845.837890625
6,6,124.00373675278388,0.0,-0.1039,9.81,0.001805746579,-0.008158035576,6.282840251922607,6.999937308490368,7.0,0.3730387352348884,0.0,0.3301358222961426,0.3312044143676758,0.116805521363954,99.99968719482422,-846.537841796875
7,7,124.103736754274,0.0002,-0.1148,9.8099,0.000939085905,-0.01194338128,0.0007720404537394,6.999945920096641,7.0,0.3730316285616233,0.0,0.3358092010021209,0.3369148671627044,0.1188150265993416,100.00210571289062,-847.2378540039062
8,8,124.20373675576413,0.0003,-0.0982,9.8099,-0.000157407339,-0.01247016713,0.0020426274277269,6.999960210406768,7.0,0.3730233220866403,0.0,0.3358091115951538,0.3369148075580597,0.1188149985113145,100.00543975830078,-847.9378662109375
9,9,124.30373675725424,0.0004,-0.0947,9.81,-0.000491559098,-0.012516804039,0.0032754917629063,6.999973667606955,7.0,0.3730158840577831,0.0,0.3414817452430725,0.3426252007484436,0.1208243211745257,100.00965881347656,-848.6378784179688
10,10,124.40373675874434,0.0005,-0.0918,9.81,-0.000360737409,-0.012714534067,0.0045543881133198,6.999987629285933,7.0,0.3730077163875177,0.0,0.3414817154407501,0.3426251709461212,0.1208243106415156,100.01478576660156,-849.337890625
11,11,124.50373676023446,0.0006,-0.0934,9.81,-0.000198372712,-0.012731941417,0.005818550940603,6.999998715602447,7.0,0.3730013791061999,0.0,0.3414817154407501,0.3426251411437988,0.1208243071305122,100.02080535888672,-850.037841796875
12,12,124.60373676172458,0.0007,-0.0926,9.81,-6.5294866e-05,-0.012733500451,0.0070927096530795,7.000006449780612,7.0,0.3729969383677363,0.0,0.3414816558361053,0.342625081539154,0.1208242860644918,100.0277328491211,-850.7378540039062
13,13,124.70373676321468,0.0008,-0.0926,9.81,5.097398e-06,-0.012733657844,0.0083723040297627,6.999928728758814,7.0,0.3730536131967711,0.0,0.5509289503097534,0.5539112091064453,0.1950657026683486,100.03638458251952,-851.4378662109375
14,14,124.8037367647048,0.0018,-0.1773,9.8099,0.001496974495,-0.019868234172,0.0101663833484053,6.999419407250223,7.0,0.3734145585978886,0.0,1.1406570672988892,1.15351402759552,0.4046561595258673,100.04894256591795,-852.137939453125
