,Unnamed: 0,Timestamp,IMULgtAcceleration,IMULatAcceleration,IMUVerAcceleration,IMURollRate,IMUYawRate,northHeading,groundSpeed,targetSpeed,throttle,brake,steeringAngle_FL,steeringAngle_FR,SteeringWhlAngle,location_x,location_y
0,0,123.40084796177688,0.0001,0.0,9.81,1.69875e-07,-1.0425e-08,0.0003452669770922,7.000000000087909,7.0,0.3729967762971654,0.0,0.0,0.0,0.0,100.00031280517578,-842.337890625
1,1,123.500847963267,0.0001,0.0,9.81,-3.9266e-08,-1.0454e-08,0.0003452669770922,6.999998357727721,7.0,0.3729979604370191,0.0,-0.0704004764556884,-0.0703520774841308,-0.0248758803402656,100.00003814697266,-843.037841796875
2,2,123.60084796475712,0.0001,0.028,9.81,-0.000492453459,0.002391488058,6.282840251922607,7.000000195899485,7.0,0.3729965053668814,0.0,-0.0704004764556884,-0.0703520774841308,-0.0248758803402656,99.99952697753906,-843.7378540039062
3,3,123.70084796624724,0.0001,0.0239,9.81,-0.000113771632,0.002599845873,6.2826972007751465,7.000002454004423,7.0,0.3729950569765083,0.0,-0.0704004764556884,-0.0703520774841308,-0.0248758803402656,99.99884796142578,-844.4378662109375
4,4,123.80084796773735,0.0001,0.0189,9.81,6.650146e-05,0.002618031343,6.282413482666016,7.000004167613899,7.0,0.3729939957404745,0.0,0.0140781598165631,0.0140800969675183,0.0049758606039953,99.99830627441406,-845.1378784179688
5,5,123.90084796922748,0.0001,-0.0149,9.81,0.000688671891,-0.000250500714,6.282413482666016,6.999975597599984,7.0,0.373014678561526,0.0,0.1967423856258392,0.1971213966608047,0.0695791499354503,99.99858856201172,-845.837890625
6,6,124.0008479707176,0.0001,-0.0841,9.81,0.001484398963,-0.006708297879,6.282840251922607,6.999960543724634,7.0,0.3730231878546944,0.0,0.2714931070804596,0.272215336561203,0.0960386701103859,99.9998016357422,-846.537841796875
7,7,124.1008479722077,0.0001,-0.0954,9.81,0.000771711231,-0.009819969535,0.0006905339541845,6.99996382474202,7.0,0.3730201454354456,0.0,0.2761613726615906,0.2769086956977844,0.0976915276213928,100.00179290771484,-847.2378540039062
8,8,124.20084797369782,0.0002,-0.0806,9.81,-0.000129801178,-0.010252355598,0.0016914560692384,6.999973679176869,7.0,0.3730141281700934,0.0,0.2761613130569458,0.2769086360931396,0.0976915065553725,100.00453186035156,-847.9378662109375
9,9,124.30084797518792,0.0003,-0.0778,9.81,-0.000404190738,-0.010290548205,0.0026966221630573,6.999984851819657,7.0,0.3730076108754207,0.0,0.2808291912078857,0.2816020250320434,0.0993442762912946,100.00799560546876,-848.6378784179688
