sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1663764871;82837;1663764871;82859;1663764871;82789;0.005859375
1663764871;183048;1663764871;183071;1663764871;182991;0.001953125
1663764871;283060;1663764871;283082;1663764871;283006;-0.0009765625
1663764871;382812;1663764871;382834;1663764871;382764;-0.017578125
1663764871;483049;1663764871;483072;1663764871;482992;-0.02734375
1663764871;583068;1663764871;583090;1663764871;583022;-0.02734375
1663764871;682890;1663764871;682912;1663764871;682843;-0.033203125
1663764871;783076;1663764871;783099;1663764871;783022;-0.04296875
1663764871;883104;1663764871;883126;1663764871;883048;-0.0537109375
1663764871;982842;1663764871;982865;1663764871;982794;-0.052734375
1663764872;83301;1663764872;83322;1663764872;83255;-0.044921875
1663764872;183084;1663764872;183117;1663764872;183025;-0.0107421875
1663764872;282858;1663764872;282880;1663764872;282810;0.01953125
1663764872;383083;1663764872;383105;1663764872;383035;0.03125
1663764872;483110;1663764872;483132;1663764872;483055;0.0537109375
1663764872;582862;1663764872;582884;1663764872;582815;0.08203125
1663764872;683096;1663764872;683119;1663764872;683041;0.123046875
1663764872;783086;1663764872;783109;1663764872;783030;0.1640625
1663764872;882879;1663764872;882901;1663764872;882830;0.208984375
1663764872;983080;1663764872;983103;1663764872;983024;0.2548828125
1663764873;83122;1663764873;83144;1663764873;83066;0.3115234375
1663764873;182851;1663764873;182873;1663764873;182806;0.3212890625
1663764873;283298;1663764873;283319;1663764873;283257;0.3251953125
1663764873;383102;1663764873;383124;1663764873;383048;0.3515625
1663764873;482894;1663764873;482916;1663764873;482847;0.384765625
1663764873;583083;1663764873;583105;1663764873;583029;0.4306640625
1663764873;683137;1663764873;683160;1663764873;683081;0.4794921875
1663764873;782854;1663764873;782877;1663764873;782806;0.5283203125
1663764873;883122;1663764873;883144;1663764873;883068;0.5625
1663764873;983138;1663764873;983161;1663764873;983083;0.5712890625
1663764874;82950;1663764874;82975;1663764874;82889;0.57421875
1663764874;183135;1663764874;183157;1663764874;183079;0.57421875
1663764874;283136;1663764874;283158;1663764874;283083;0.57421875
1663764874;382883;1663764874;382904;1663764874;382839;0.5703125
1663764874;483340;1663764874;483361;1663764874;483295;0.5390625
1663764874;583112;1663764874;583134;1663764874;583059;0.4794921875
1663764874;682889;1663764874;682912;1663764874;682839;0.380859375
1663764874;783120;1663764874;783141;1663764874;783074;0.265625
1663764874;883153;1663764874;883175;1663764874;883097;0.140625
1663764874;982920;1663764874;982958;1663764874;982872;0.013671875
1663764875;83144;1663764875;83166;1663764875;83091;-0.087890625
1663764875;183151;1663764875;183173;1663764875;183096;-0.1806640625
1663764875;282949;1663764875;282973;1663764875;282894;-0.279296875
1663764875;383153;1663764875;383175;1663764875;383097;-0.3857421875
1663764875;483155;1663764875;483178;1663764875;483105;-0.4970703125
1663764875;582918;1663764875;582952;1663764875;582872;-0.5986328125
1663764875;683384;1663764875;683406;1663764875;683335;-0.67578125
1663764875;783141;1663764875;783181;1663764875;783089;-0.7216796875
1663764875;882922;1663764875;882959;1663764875;882874;-0.7294921875
1663764875;983151;1663764875;983186;1663764875;983100;-0.7275390625
1663764876;83160;1663764876;83182;1663764876;83109;-0.6904296875
1663764876;182959;1663764876;182981;1663764876;182904;-0.62109375
1663764876;283144;1663764876;283167;1663764876;283090;-0.52734375
1663764876;383157;1663764876;383179;1663764876;383106;-0.416015625
1663764876;482985;1663764876;483009;1663764876;482924;-0.306640625
1663764876;583179;1663764876;583215;1663764876;583107;-0.220703125
1663764876;683185;1663764876;683208;1663764876;683139;-0.171875
1663764876;782950;1663764876;782974;1663764876;782892;-0.158203125
1663764876;883397;1663764876;883420;1663764876;883350;-0.1474609375
1663764876;983214;1663764876;983236;1663764876;983163;-0.130859375
1663764877;82972;1663764877;82995;1663764877;82914;-0.1240234375
1663764877;183201;1663764877;183223;1663764877;183145;-0.1220703125
1663764877;283204;1663764877;283232;1663764877;283159;-0.12109375
1663764877;383005;1663764877;383028;1663764877;382943;-0.12109375
1663764877;483212;1663764877;483234;1663764877;483161;-0.1181640625
1663764877;583191;1663764877;583213;1663764877;583147;-0.1044921875
1663764877;683018;1663764877;683040;1663764877;682958;-0.068359375
1663764877;783183;1663764877;783204;1663764877;783138;-0.0390625
1663764877;883209;1663764877;883231;1663764877;883164;-0.03125
1663764877;982990;1663764877;983012;1663764877;982931;-0.0126953125
