sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1663764804;81467;1663764804;81489;1663764804;81418;0.125
1663764804;181283;1663764804;181305;1663764804;181233;0.126953125
1663764804;281681;1663764804;281702;1663764804;281637;0.12890625
1663764804;381443;1663764804;381464;1663764804;381399;0.12890625
1663764804;481330;1663764804;481352;1663764804;481282;0.1298828125
1663764804;581683;1663764804;581704;1663764804;581638;0.12890625
1663764804;681483;1663764804;681504;1663764804;681438;0.12890625
1663764804;781296;1663764804;781317;1663764804;781251;0.12890625
1663764804;881679;1663764804;881702;1663764804;881633;0.12890625
1663764804;981470;1663764804;981491;1663764804;981426;0.1318359375
1663764805;81212;1663764805;81234;1663764805;81167;0.1435546875
1663764805;181710;1663764805;181732;1663764805;181665;0.1630859375
1663764805;281492;1663764805;281513;1663764805;281447;0.2275390625
1663764805;381299;1663764805;381321;1663764805;381255;0.3974609375
1663764805;481680;1663764805;481701;1663764805;481635;0.7158203125
1663764805;581479;1663764805;581500;1663764805;581433;1.1357421875
1663764805;681348;1663764805;681370;1663764805;681300;1.576171875
1663764805;781718;1663764805;781739;1663764805;781673;1.935546875
1663764805;881492;1663764805;881514;1663764805;881448;2.1640625
1663764805;981237;1663764805;981259;1663764805;981188;2.2265625
1663764806;81714;1663764806;81736;1663764806;81669;2.1396484375
1663764806;181500;1663764806;181523;1663764806;181452;1.896484375
1663764806;281248;1663764806;281270;1663764806;281200;1.544921875
1663764806;381710;1663764806;381732;1663764806;381666;1.1513671875
1663764806;481518;1663764806;481541;1663764806;481469;0.8046875
1663764806;581237;1663764806;581259;1663764806;581193;0.3515625
1663764806;681733;1663764806;681755;1663764806;681685;-0.115234375
1663764806;781488;1663764806;781509;1663764806;781444;-0.578125
1663764806;881381;1663764806;881403;1663764806;881333;-0.9873046875
1663764806;981740;1663764806;981762;1663764806;981696;-1.310546875
1663764807;81522;1663764807;81544;1663764807;81475;-1.4736328125
1663764807;181267;1663764807;181288;1663764807;181223;-1.486328125
1663764807;281731;1663764807;281752;1663764807;281686;-1.4404296875
1663764807;381522;1663764807;381544;1663764807;381473;-1.34765625
1663764807;481270;1663764807;481292;1663764807;481225;-1.2197265625
1663764807;581771;1663764807;581793;1663764807;581722;-1.0673828125
1663764807;681531;1663764807;681552;1663764807;681486;-0.93359375
1663764807;781390;1663764807;781413;1663764807;781340;-0.8388671875
1663764807;881765;1663764807;881786;1663764807;881721;-0.75
1663764807;981517;1663764807;981538;1663764807;981472;-0.6513671875
1663764808;81407;1663764808;81429;1663764808;81359;-0.5751953125
1663764808;181761;1663764808;181783;1663764808;181712;-0.52734375
1663764808;281564;1663764808;281585;1663764808;281520;-0.5
1663764808;381282;1663764808;381304;1663764808;381238;-0.4775390625
1663764808;481778;1663764808;481800;1663764808;481730;-0.3916015625
1663764808;581558;1663764808;581579;1663764808;581513;-0.279296875
1663764808;681313;1663764808;681335;1663764808;681264;-0.22265625
1663764808;781796;1663764808;781818;1663764808;781751;-0.2158203125
1663764808;881578;1663764808;881600;1663764808;881530;-0.1845703125
1663764808;981346;1663764808;981368;1663764808;981302;-0.126953125
1663764809;81785;1663764809;81807;1663764809;81740;-0.1103515625
1663764809;181567;1663764809;181589;1663764809;181522;-0.140625
1663764809;281447;1663764809;281469;1663764809;281399;-0.15234375
1663764809;381810;1663764809;381832;1663764809;381765;-0.15234375
1663764809;481572;1663764809;481593;1663764809;481528;-0.1474609375
1663764809;581342;1663764809;581364;1663764809;581294;-0.1357421875
1663764809;681824;1663764809;681845;1663764809;681775;-0.123046875
1663764809;781597;1663764809;781618;1663764809;781552;-0.0908203125
1663764809;881332;1663764809;881353;1663764809;881288;-0.078125
1663764809;981847;1663764809;981868;1663764809;981803;-0.0771484375
1663764810;81632;1663764810;81671;1663764810;81564;-0.0712890625
1663764810;181378;1663764810;181400;1663764810;181330;-0.0517578125
1663764810;281862;1663764810;281884;1663764810;281814;-0.01171875
1663764810;381590;1663764810;381611;1663764810;381546;0.015625
1663764810;481387;1663764810;481409;1663764810;481342;0.015625
1663764810;581850;1663764810;581872;1663764810;581801;0.0263671875
1663764810;681612;1663764810;681633;1663764810;681568;0.041015625
1663764810;781383;1663764810;781406;1663764810;781335;0.0615234375
1663764810;881847;1663764810;881869;1663764810;881799;0.0654296875
1663764810;981610;1663764810;981632;1663764810;981566;0.08203125
