sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1663764945;584953;1663764945;584974;1663764945;584909;-0.0458984375
1663764945;685022;1663764945;685045;1663764945;684976;-0.044921875
1663764945;784721;1663764945;784742;1663764945;784677;-0.0361328125
1663764945;884980;1663764945;885001;1663764945;884936;-0.02734375
1663764945;984990;1663764945;985012;1663764945;984945;-0.02734375
1663764946;84812;1663764946;84835;1663764946;84750;-0.02734375
1663764946;184964;1663764946;184986;1663764946;184920;-0.0185546875
1663764946;285007;1663764946;285029;1663764946;284963;-0.0048828125
1663764946;384752;1663764946;384774;1663764946;384704;0.0419921875
1663764946;485262;1663764946;485284;1663764946;485217;0.171875
1663764946;584997;1663764946;585019;1663764946;584948;0.37890625
1663764946;684798;1663764946;684821;1663764946;684750;0.595703125
1663764946;784968;1663764946;784991;1663764946;784919;0.7822265625
1663764946;885051;1663764946;885073;1663764946;885002;0.94140625
1663764946;984740;1663764946;984762;1663764946;984692;1.021484375
1663764947;85005;1663764947;85027;1663764947;84961;1.0107421875
1663764947;185265;1663764947;185287;1663764947;185216;0.9501953125
1663764947;285018;1663764947;285040;1663764947;284974;0.8466796875
1663764947;385243;1663764947;385265;1663764947;385199;0.69921875
1663764947;485275;1663764947;485297;1663764947;485227;0.5166015625
1663764947;584974;1663764947;584997;1663764947;584927;0.2744140625
1663764947;685286;1663764947;685319;1663764947;685233;-0.0087890625
1663764947;785277;1663764947;785299;1663764947;785233;-0.3046875
1663764947;884958;1663764947;884979;1663764947;884912;-0.599609375
1663764947;984999;1663764947;985022;1663764947;984953;-0.8994140625
1663764948;85079;1663764948;85101;1663764948;85034;-1.1787109375
1663764948;184795;1663764948;184817;1663764948;184750;-1.2958984375
1663764948;285020;1663764948;285044;1663764948;284970;-1.236328125
1663764948;385030;1663764948;385052;1663764948;384982;-1.02734375
1663764948;484898;1663764948;484920;1663764948;484848;-0.7548828125
1663764948;585047;1663764948;585070;1663764948;585000;-0.484375
1663764948;685061;1663764948;685083;1663764948;685017;-0.2548828125
1663764948;784831;1663764948;784852;1663764948;784787;-0.115234375
1663764948;885342;1663764948;885364;1663764948;885293;-0.0712890625
1663764948;985079;1663764948;985101;1663764948;985035;-0.064453125
1663764949;84851;1663764949;84872;1663764949;84802;-0.0625
1663764949;185052;1663764949;185073;1663764949;185007;-0.0478515625
1663764949;285115;1663764949;285137;1663764949;285071;-0.03125
1663764949;384806;1663764949;384828;1663764949;384756;-0.0283203125
1663764949;485094;1663764949;485116;1663764949;485045;-0.029296875
1663764949;585100;1663764949;585122;1663764949;585056;-0.029296875
1663764949;684906;1663764949;684927;1663764949;684860;-0.0283203125
1663764949;785303;1663764949;785324;1663764949;785259;-0.029296875
1663764949;885129;1663764949;885151;1663764949;885081;-0.02734375
1663764949;984884;1663764949;984906;1663764949;984835;-0.02734375
