sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1663764895;583661;1663764895;583682;1663764895;583613;0.0283203125
1663764895;683463;1663764895;683485;1663764895;683418;0.0283203125
1663764895;783892;1663764895;783916;1663764895;783844;0.0146484375
1663764895;883655;1663764895;883677;1663764895;883611;0.0126953125
1663764895;983419;1663764895;983441;1663764895;983373;0.01171875
1663764896;83874;1663764896;83897;1663764896;83827;0.01171875
1663764896;183653;1663764896;183677;1663764896;183606;0.01171875
1663764896;283511;1663764896;283532;1663764896;283466;0.0126953125
1663764896;383884;1663764896;383907;1663764896;383834;0.01953125
1663764896;483667;1663764896;483690;1663764896;483622;0.021484375
1663764896;583520;1663764896;583542;1663764896;583475;0.0234375
1663764896;683895;1663764896;683916;1663764896;683849;0.0380859375
1663764896;783673;1663764896;783695;1663764896;783628;0.0830078125
1663764896;883562;1663764896;883585;1663764896;883513;0.1669921875
1663764896;983896;1663764896;983918;1663764896;983847;0.26953125
1663764897;83665;1663764897;83687;1663764897;83621;0.3671875
1663764897;183537;1663764897;183559;1663764897;183492;0.44921875
1663764897;283914;1663764897;283936;1663764897;283866;0.5068359375
1663764897;383707;1663764897;383734;1663764897;383652;0.525390625
1663764897;483539;1663764897;483560;1663764897;483493;0.525390625
1663764897;583921;1663764897;583942;1663764897;583876;0.5234375
1663764897;683694;1663764897;683717;1663764897;683644;0.5224609375
1663764897;783511;1663764897;783533;1663764897;783463;0.515625
1663764897;883931;1663764897;883953;1663764897;883884;0.50390625
1663764897;983725;1663764897;983747;1663764897;983677;0.49609375
1663764898;83580;1663764898;83601;1663764898;83535;0.4716796875
1663764898;183916;1663764898;183939;1663764898;183866;0.41015625
1663764898;283701;1663764898;283722;1663764898;283657;0.3017578125
1663764898;383540;1663764898;383562;1663764898;383494;0.1787109375
1663764898;483941;1663764898;483962;1663764898;483897;0.0703125
1663764898;583715;1663764898;583737;1663764898;583671;0.0009765625
1663764898;683541;1663764898;683562;1663764898;683495;-0.064453125
1663764898;783923;1663764898;783946;1663764898;783874;-0.13671875
1663764898;883750;1663764898;883772;1663764898;883704;-0.21484375
1663764898;983561;1663764898;983582;1663764898;983515;-0.2900390625
1663764899;83940;1663764899;83961;1663764899;83895;-0.3603515625
1663764899;183708;1663764899;183730;1663764899;183664;-0.431640625
1663764899;283615;1663764899;283638;1663764899;283568;-0.486328125
1663764899;383950;1663764899;383972;1663764899;383906;-0.513671875
1663764899;483737;1663764899;483759;1663764899;483692;-0.5234375
1663764899;583554;1663764899;583577;1663764899;583507;-0.5263671875
1663764899;683960;1663764899;683982;1663764899;683916;-0.52734375
1663764899;783729;1663764899;783751;1663764899;783680;-0.5263671875
1663764899;883564;1663764899;883585;1663764899;883519;-0.52734375
1663764899;983963;1663764899;983986;1663764899;983913;-0.501953125
1663764900;83754;1663764900;83794;1663764900;83692;-0.451171875
1663764900;183590;1663764900;183611;1663764900;183545;-0.3896484375
1663764900;283998;1663764900;284020;1663764900;283950;-0.3154296875
1663764900;383775;1663764900;383797;1663764900;383727;-0.232421875
1663764900;483645;1663764900;483670;1663764900;483584;-0.1552734375
1663764900;583981;1663764900;584003;1663764900;583933;-0.1083984375
1663764900;683775;1663764900;683796;1663764900;683730;-0.0888671875
1663764900;783612;1663764900;783634;1663764900;783564;-0.0869140625
1663764900;884036;1663764900;884059;1663764900;883990;-0.0859375
1663764900;983765;1663764900;983801;1663764900;983720;-0.0751953125
1663764901;83630;1663764901;83667;1663764901;83551;-0.06640625
1663764901;184019;1663764901;184058;1663764901;183957;-0.064453125
1663764901;283795;1663764901;283817;1663764901;283751;-0.0615234375
1663764901;383613;1663764901;383634;1663764901;383569;-0.0595703125
1663764901;484017;1663764901;484039;1663764901;483972;-0.056640625
1663764901;583800;1663764901;583822;1663764901;583751;-0.0537109375
1663764901;683704;1663764901;683726;1663764901;683659;-0.05078125
1663764901;784008;1663764901;784029;1663764901;783964;-0.0498046875
1663764901;883794;1663764901;883815;1663764901;883745;-0.046875
1663764901;983644;1663764901;983666;1663764901;983596;-0.0439453125
