,Unnamed: 0,Timestamp,IMULgtAcceleration,IMULatAcceleration,IMUVerAcceleration,IMURollRate,IMUYawRate,northHeading,groundSpeed,targetSpeed,throttle,brake,steeringAngle_FL,steeringAngle_FR,SteeringWhlAngle,location_x,location_y
0,0,123.43515558278888,0.0001,0.0,9.81,1.67877e-07,-2.407e-08,0.0003452669770922,10.000000000163784,10,0.3743973338123874,0.0,0.0,0.0,0.0,100.00031280517578,-1202.498779296875
1,1,123.53515558427898,0.0002,0.0267,9.81,-0.000526164484,0.002330064075,0.0,9.999994437598286,10,0.3744013444186604,0.0,-0.0534661076962947,-0.0534381866455078,-0.0188931928836048,100.0000457763672,-1203.498779296875
2,2,123.6351555857691,0.0002,0.0277,9.81,-0.000233134531,0.002748797182,6.282840251922607,9.999993367888637,10,0.3744016762332136,0.0,-0.053466111421585,-0.0534381940960884,-0.0188931946391065,99.99951934814452,-1204.498779296875
3,3,123.7351555872592,0.0002,0.0278,9.81,-4.3972221e-05,0.002823909046,6.282413482666016,9.999995974052188,10,0.3743998294926719,0.0,-0.0534661076962947,-0.0534381866455078,-0.0188931928836048,99.99871826171876,-1205.498779296875
4,4,123.83515558874932,0.0002,-0.0027,9.81,0.000659830694,4.0522766e-05,6.282339572906494,9.999994339303733,10,0.3744013533075633,0.0,0.01069210562855,0.010693222284317,0.0037790336084899,99.9979476928711,-1206.498779296875
5,5,123.93515559023945,0.0001,-0.0738,9.81,0.001684742863,-0.00650590146,6.2826972007751465,9.999971878978744,10,0.3744175026016337,0.0,0.1494864523410797,0.1497051417827606,0.0528586370475454,99.99790954589844,-1207.498779296875
6,6,124.03515559172956,0.0002,-0.106,9.81,0.001243948122,-0.010166446678,0.0005980199784971,9.99995435693696,10,0.3744284805027302,0.0,0.2063189148902893,0.206735759973526,0.0729682319774637,99.99889373779295,-1208.498779296875
7,7,124.13515559321968,0.0003,-0.108,9.81,0.000374532421,-0.010983094573,0.0016194458585232,9.999951844895511,10,0.3744294979847956,0.0,0.2098688632249832,0.2103001624345779,0.074224590120109,100.00092315673828,-1209.498779296875
8,8,124.2351555947098,0.0005,-0.1125,9.8099,-5.6206245e-05,-0.011130621657,0.0027404725551605,9.999960924059568,10,0.3744237119605908,0.0,0.2098688185214996,0.2103001326322555,0.0742245760760954,100.00404357910156,-1210.498779296875
9,9,124.33515559619993,0.0006,-0.1174,9.81,-0.000126233354,-0.011312210932,0.003860204713419,9.999970789053048,10,0.3744183278114568,0.0,0.2134184390306472,0.2138644903898239,0.075480851710161,100.00830078125,-1211.498779296875
10,10,124.43515559769004,0.0007,-0.1179,9.81,-0.000111232053,-0.011345180683,0.0050033992156386,9.999982271247154,10,0.3744116490787485,0.0,0.2134184390306472,0.2138644903898239,0.075480851710161,100.01370239257812,-1212.498779296875
11,11,124.53515559918014,0.0009,-0.1166,9.8099,-6.1289e-05,-0.011351172812,0.0061278906650841,9.999993025139252,10,0.3744054160457668,0.0,0.2134184092283249,0.2138644754886627,0.0754808429326525,100.02023315429688,-1213.498779296875
12,12,124.63515560067026,0.001,-0.1178,9.81,-2.0137175e-05,-0.011352272704,0.0072670453228056,9.999999390774637,10,0.374402048283934,0.0,0.2134183943271637,0.2138644456863403,0.0754808359106457,100.02790832519533,-1214.498779296875
13,13,124.73515560216038,0.0017,-0.1808,9.8099,0.001293386682,-0.017068363726,0.0087958695366978,9.999951888992983,10,0.3744369464257117,0.0,0.3445833921432495,0.3457477390766144,0.1219229948884102,100.03733825683594,-1215.498779296875
