,Unnamed: 0,Timestamp,IMULgtAcceleration,IMULatAcceleration,IMUVerAcceleration,IMURollRate,IMUYawRate,northHeading,groundSpeed,targetSpeed,throttle,brake,steeringAngle_FL,steeringAngle_FR,SteeringWhlAngle,location_x,location_y
0,0,123.33433045254787,0.0001,0.0,9.81,1.58316e-07,-1.7707e-08,0.0003452669770922,8.000000000095609,8.0,0.3735398526216609,0.0,0.0,0.0,0.0,100.00031280517578,-962.3914794921876
1,1,123.434330454038,0.0001,0.0,9.81,1.58927e-07,-1.7704e-08,0.0003452669770922,7.999999652261192,8.0,0.3735401034082674,0.0,-0.0545851662755012,-0.0545560643076896,-0.0192885617088747,100.00008392333984,-963.1914672851562
2,2,123.5343304555281,0.0001,0.0229,9.81,-0.000437440671,0.002047889633,0.0,8.000001017850584,8.0,0.3735390913373914,0.0,-0.0545851662755012,-0.0545560643076896,-0.0192885617088747,99.99964904785156,-963.991455078125
3,3,123.63433045701822,0.0001,0.0219,9.81,-0.000135125912,0.002288925461,6.282840251922607,8.000002794996977,8.0,0.3735379251989189,0.0,-0.0545851662755012,-0.0545560643076896,-0.0192885617088747,99.9990234375,-964.7914428710938
4,4,123.73433045850834,0.0001,0.0195,9.81,2.6824708e-05,0.002317278646,6.28258752822876,8.000001614383132,8.0,0.3735388954411989,0.0,0.0109158679842948,0.0109170330688357,0.0038581234583281,99.99848175048828,-965.5914916992188
5,5,123.83433045999844,0.0001,-0.0086,9.81,0.000592958997,-0.000137196897,6.282495021820068,7.999982116704722,8.0,0.3735528013038809,0.0,0.1526105552911758,0.1528384983539581,0.0539638763377696,99.99864196777344,-966.3914794921876
6,6,123.93433046148856,0.0001,-0.0707,9.81,0.001353465603,-0.005742589477,6.282840251922607,7.99997112728134,8.0,0.3735591504595208,0.0,0.2106282860040664,0.2110627293586731,0.074493362696137,99.99962615966795,-967.1914672851562
7,7,124.03433046297867,0.0001,-0.085,9.81,0.000812912243,-0.008585712872,0.0005980199784971,7.999974086927455,8.0,0.3735565239394539,0.0,0.2142521888017654,0.2147017419338226,0.0757759357455955,100.00138092041016,-967.991455078125
8,8,124.1343304644688,0.0002,-0.081,9.81,3.1069336e-05,-0.009058733471,0.0014648438664153,7.9999817405397184,8.0,0.37355184582416,0.0,0.214252158999443,0.2147017270326614,0.075775926968087,100.00386810302734,-968.7914428710938
9,9,124.23433046595892,0.0003,-0.0746,9.81,-0.000259443244,-0.00911488384,0.0023417151533067,7.999988847218335,8.0,0.3735478707187726,0.0,0.2178758233785629,0.2183407098054886,0.0770584403304879,100.00711059570312,-969.5914916992188
10,10,124.33433046744904,0.0003,-0.0781,9.81,-0.000218839676,-0.009257912636,0.0032572436612099,7.999996142592903,8.0,0.3735435556299868,0.0,0.2178757935762405,0.2183406949043274,0.0770584315529794,100.01109313964844,-970.3914794921876
11,11,124.43433046893917,0.0004,-0.0773,9.81,-0.000134722955,-0.009274898097,0.0041861427016556,8.000001978667038,8.0,0.3735401583635385,0.0,0.2178757786750793,0.2183406800031662,0.0770584262864743,100.01583099365234,-971.1914672851562
12,12,124.53433047042928,0.0005,-0.0772,9.81,-5.304375e-05,-0.009276937693,0.0051327683031558,8.00000469286548,8.0,0.373538743481862,0.0,0.2178757786750793,0.2183406800031662,0.0770584262864743,100.02129364013672,-971.991455078125
13,13,124.63433047191938,0.0005,-0.0753,9.81,-4.485775e-06,-0.009277177975,0.0060495752841234,7.999967920311739,8.0,0.3735654293627292,0.0,0.35177081823349,0.3529842793941498,0.1244690270848707,100.02810668945312,-972.7914428710938
14,14,124.7343304734095,0.0011,-0.137,9.8099,0.001089982921,-0.014307283796,0.0073323687538504,7.999721359184624,8.0,0.3737401963532327,0.0,0.7298402786254883,0.7350830435752869,0.2585644951770776,100.03778839111328,-973.5914916992188
15,15,124.83433047489962,0.0029,-0.295,9.8098,0.003393636551,-0.029102090746,0.0098204426467418,7.998693901707745,8.0,0.3744621885377191,0.0,1.4882560968399048,1.510216474533081,0.5285802683515625,100.05339813232422,-974.3914794921876
16,16,124.93433047638972,0.0089,-0.6064,9.8093,0.007033702917,-0.059368472546,0.0148666771128773,7.997024028492,8.0,0.3755908494426945,0.0,2.2772583961486816,2.3290646076202393,0.8109528283638182,100.0778579711914,-975.190673828125
17,17,125.03433047787983,-0.0595,-0.9118,9.8079,0.008023255505,-0.092893578112,0.0231694504618644,7.995113137956866,8.0,0.3768641095997898,0.0,2.999260902404785,3.089740037918091,1.070685623963012,100.11360168457033,-975.9893798828124
18,18,125.13433047936996,-0.011,-1.1625,9.8061,0.007016176358,-0.124534882605,0.0346851758658885,7.99362983827429,8.0,0.37784510372295,0.0,3.55523943901062,3.683035373687744,1.271580940484463,100.1624526977539,-976.7869873046876
19,19,125.23433048086008,-0.0359,-1.3557,9.8044,0.004755336326,-0.149847388268,0.0489183776080608,7.992467115281992,8.0,0.3786688704312141,0.0,4.0648274421691895,4.232676029205322,1.4564027992213082,100.22601318359376,-977.5834350585938
20,20,125.3343304823502,-0.0337,-1.523,9.8029,0.003449875629,-0.172660082579,0.0655051320791244,7.992462702913971,8.0,0.3787139700324903,0.0,4.329354763031006,4.520226955413818,1.552606876212412,100.30503845214844,-978.3784790039062
21,21,125.43433048384033,-0.0106,-1.6018,9.8019,0.001235328615,-0.185918152332,0.0837037861347198,7.993494313120114,8.0,0.3781280210794455,0.0,4.4260687828063965,4.6257405281066895,1.5878251051952974,100.39958953857422,-979.1717529296876
22,22,125.53433048533044,-0.0103,-1.6113,9.8018,-0.000558744301,-0.191474944353,0.1026864275336265,7.995119168084524,8.0,0.3771962810976091,0.0,4.426001071929932,4.625667095184326,1.587800500083539,100.50946807861328,-979.9633178710938
23,23,125.63433048682056,0.0173,-1.5909,9.8021,-0.00141984981,-0.192271739244,0.1218891367316246,7.996697825130397,8.0,0.376323052335165,0.0,4.425931453704834,4.62559175491333,1.587775220859129,100.63462829589844,-980.7528076171876
24,24,125.73433048831066,-0.0033,-1.5904,9.8025,-0.001129428623,-0.192411765456,0.1411251574754715,7.99796991597468,8.0,0.3756330862134642,0.0,4.425874710083008,4.6255292892456055,1.587754491895113,100.77498626708984,-981.5397338867188
25,25,125.83433048980078,0.0056,-1.5858,9.8027,-0.000569615571,-0.1924546808,0.1603689789772033,7.998933837074733,8.0,0.3751079399491606,0.0,4.425832271575928,4.625482559204102,1.5877389873041416,100.93048858642578,-982.3240356445312
26,26,125.9343304912909,0.0044,-1.5837,9.8027,-0.00015593227,-0.192479252815,0.1796154379844665,7.99990281681193,8.0,0.3745280870901157,0.0,4.329044342041016,4.519888401031494,1.5524938499912733,101.10066223144533,-983.1053466796876
27,27,126.034330492781,-0.0049,-1.5431,9.8029,-0.000750894076,-0.188782051206,0.1986036002635955,8.000847584830261,8.0,0.3739458481692668,0.0,4.131599426269531,4.305115222930908,1.480669618781462,101.2846450805664,-983.8836669921876
28,28,126.13433049427113,0.004,-1.4568,9.8036,-0.001788304187,-0.180707395077,0.2169109731912613,8.00177426826874,8.0,0.3733543869299389,0.0,3.835667133331299,3.98480772972107,1.37320687743894,101.48126983642578,-984.658935546875
