,Unnamed: 0,Timestamp,IMULgtAcceleration,IMULatAcceleration,IMUVerAcceleration,IMURollRate,IMUYawRate,northHeading,groundSpeed,targetSpeed,throttle,brake,steeringAngle_FL,steeringAngle_FR,SteeringWhlAngle,location_x,location_y
0,0,123.4582577845431,0.0,0.0,9.81,-1.01423e-07,-2.206e-09,0.0,5.000001556401651,5.0,0.3710267220234229,0.0,0.0,0.0,0.0,100.00029754638672,-602.2283935546875
1,1,123.5582577860332,0.0,0.0,9.8125,-1.48674e-07,-4.306e-09,0.0,5.000007247362415,5.0,0.3710229500782533,0.0,-0.0565745942294597,-0.056543331593275,-0.0199914290386917,100.00011444091795,-602.7283935546875
2,2,123.65825778752333,0.0,0.0185,9.8257,-0.000266735267,0.001454450423,0.0,5.000013469657801,5.0,0.3710188807047426,0.0,-0.0565745867788791,-0.056543331593275,-0.01999142728319,99.99983215332033,-603.2283935546875
3,3,123.75825778901344,0.0,0.0111,9.7988,-1.2530958e-05,0.001502757426,0.0,5.000018481570264,5.0,0.3710156064825734,0.0,-0.0565745793282985,-0.0565433166921138,-0.0199914237721866,99.99945831298828,-603.7283935546875
4,4,123.85825779050356,0.0,0.0085,9.8022,7.9241145e-05,0.001504431362,6.282840251922607,5.000019472688106,5.0,0.371015004964868,0.0,0.0113136647269129,0.0113149164244532,0.0039987266361577,99.99925231933594,-604.2283935546875
5,5,123.95825779199367,0.0,-0.0163,9.8065,0.000396389631,-0.000240965499,6.2826972007751465,5.000005786874718,5.0,0.3710245626216312,0.0,0.1581640243530273,0.1584088802337646,0.0559286268129418,99.9995574951172,-604.7283935546875
6,6,124.0582577934838,0.0,-0.0517,9.8098,0.00075251743,-0.004077481572,0.0,4.999998669862591,5.0,0.3710282038816773,0.0,0.2182885110378265,0.2187551856040954,0.0772045068490304,100.00035095214844,-605.2283935546875
7,7,124.1582577949739,0.0001,-0.051,9.7943,0.000245925621,-0.005731523968,0.00048828125,4.99999867790174,5.0,0.3710275143171348,0.0,0.2220439612865448,0.2225268334150314,0.0785337007570062,100.00149536132812,-605.7283935546875
8,8,124.25825779646402,0.0001,-0.0366,9.8199,-0.000233201368,-0.005904044956,0.0010358010185882,5.000000185343166,5.0,0.3710264560198473,0.0,0.2220439612865448,0.2225268334150314,0.0785337007570062,100.00293731689452,-606.2283935546875
9,9,124.35825779795414,0.0001,-0.0313,9.8195,-0.000327688991,-0.005912558641,0.0016194458585232,5.000000523437297,5.0,0.3710263591059128,0.0,0.2257990539073944,0.2262984216213226,0.0798628033788939,100.00469207763672,-606.7283935546875
10,10,124.45825779944424,0.0001,-0.0323,9.8149,-0.000213205683,-0.006008353084,0.0022107877302914,5.000001938463983,5.0,0.3710253616889031,0.0,0.2257990539073944,0.2262984216213226,0.0798628033788939,100.00675201416016,-607.2283935546875
11,11,124.55825780093436,0.0001,-0.0315,9.8111,-0.000104387604,-0.006012992933,0.0028049631509929,5.000003659245637,5.0,0.3710242218002548,0.0,0.2257990539073944,0.2262984216213226,0.0798628033788939,100.00911712646484,-607.7283935546875
12,12,124.65825780242449,0.0001,-0.0309,9.8088,-2.5611065e-05,-0.006013193168,0.0034179703798145,5.0000048689183245,5.0,0.3710234448602519,0.0,0.2257990539073944,0.2262984216213226,0.0798628033788939,100.01178741455078,-608.2283935546875
13,13,124.7582578039146,0.0002,-0.0315,9.8081,1.1392488e-05,-0.006013195962,0.004011642653495,4.999983231138666,5.0,0.3710390644193409,0.0,0.364546000957489,0.3658494055271148,0.1289947455649255,100.01517486572266,-608.7284545898438
14,14,124.85825780540472,0.0054,-0.0735,9.8083,0.000674713112,-0.009534534067,0.0048950091004371,4.999839326419497,5.0,0.3711410080898517,0.0,0.7562448978424072,0.7618753910064697,0.2679423360783644,100.02034759521484,-609.2284545898438
15,15,124.95825780689484,-0.0038,-0.1828,9.809,0.001948841964,-0.019662981853,0.0066143758594989,4.999257852436348,5.0,0.371549234504556,0.0,1.5416901111602783,1.56526780128479,0.5476559430031226,100.02924346923828,-609.7283325195312
16,16,125.05825780838497,-0.0112,-0.3809,9.8095,0.003816262353,-0.040210332721,0.0101546505466103,4.9984400192021665,5.0,0.3720963299670588,0.0,2.3583736419677734,2.4139788150787354,0.8400688772784103,100.04329681396484,-610.2279663085938
17,17,125.15825780987508,-0.0169,-0.5312,9.8095,0.003740085522,-0.062246154994,0.0158523954451084,4.997682344262747,5.0,0.3725935898725313,0.0,3.105314016342163,3.2024013996124268,1.1089464042197992,100.0634536743164,-610.727294921875
18,18,125.25825781136518,-0.0107,-0.6298,9.8091,0.002520229202,-0.082726016641,0.0236355811357498,4.997345509524473,5.0,0.372809350996825,0.0,3.68023133277893,3.817331075668335,1.316852801279182,100.09019470214844,-611.2261352539062
19,19,125.3582578128553,-0.0233,-0.6814,9.8087,0.000820610905,-0.098788462579,0.0331327579915523,4.997264333658494,5.0,0.3728899396235917,0.0,4.206977367401123,4.387008190155029,1.5080779156470407,100.1240234375,-611.7244873046875
20,20,125.45825781434542,-0.0239,-0.7348,9.8084,8.7490946e-05,-0.113445356488,0.0441248640418052,4.99783596947928,5.0,0.3725271216050285,0.0,4.480316162109375,4.6850152015686035,1.6075899757683485,100.16484832763672,-612.2223510742188
21,21,125.55825781583552,-0.0109,-0.7247,9.8082,-0.001055178698,-0.1214389503,0.0560789629817009,4.998817143016315,5.0,0.3719223037088205,0.0,4.5802154541015625,4.79434061050415,1.644007788213557,100.21234893798828,-612.7197265625
22,22,125.65825781732563,-0.0044,-0.6917,9.8083,-0.001715403167,-0.124523855746,0.0684590116143226,4.999858477753858,5.0,0.3712944587135466,0.0,4.58012580871582,4.794242858886719,1.6439751499260415,100.2661590576172,-613.2164306640625
23,23,125.75825781881576,-0.014,-0.655,9.8085,-0.001705307048,-0.124709405005,0.0809236690402031,5.000599495673426,5.0,0.3708672902338266,0.0,4.5800580978393555,4.794168472290039,1.643950432462174,100.32621002197266,-613.7125854492188
24,24,125.85825782030588,0.0032,-0.6454,9.8088,-0.001040250179,-0.124735504389,0.0933965891599655,5.0009753238967685,5.0,0.3706578304667622,0.0,4.580020904541016,4.794127941131592,1.6439368940331014,100.39244079589844,-614.2080688476562
25,25,125.958257821796,0.0004,-0.6395,9.8088,-0.000400390127,-0.124745070934,0.1058713719248771,5.001024844754422,5.0,0.3706392269480891,0.0,4.580013275146484,4.794119358062744,1.6439340852303892,100.46484375,-614.70263671875
26,26,126.05825782328613,-0.0215,-0.6434,9.8088,-2.2770597e-05,-0.1247465536,0.1183460503816604,5.001034044227126,5.0,0.3706160244738086,0.0,4.480040550231934,4.684712886810303,1.6074894206312518,100.54310607910156,-615.1963500976562
27,27,126.15825782477624,-0.0082,-0.6097,9.8089,-0.000376285956,-0.122103281319,0.1306197345256805,5.001084615419896,5.0,0.3705587676620442,0.0,4.276024341583252,4.462130546569824,1.5331968697740197,100.62665557861328,-615.689208984375
28,28,126.25825782626634,-0.0093,-0.5522,9.809,-0.000945887412,-0.116579398513,0.1424067467451095,5.0011831174645,5.0,0.3704700278830454,0.0,3.970167636871338,4.130150318145752,1.42202058227768,100.71484375,-616.1813354492188
29,29,126.35825782775646,0.0015,-0.4837,9.8093,-0.001424757647,-0.108237832785,0.1534256488084793,5.001390160102045,5.0,0.3703057548788077,0.0,3.479684829711914,3.6020209789276123,1.2442345215426338,100.80657196044922,-616.6729125976562
