sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMURollRate;IMUYawRate
1663765135;798723;1663765135;798744;1663765135;798678;0.01806640625;-0.615234375
1663765135;818554;1663765135;818576;1663765135;818506;0.02001953125;-0.61083984375
1663765135;838265;1663765135;838286;1663765135;838219;0.027587890625;-0.60986328125
1663765135;858886;1663765135;858921;1663765135;858832;0.034912109375;-0.60815429688
1663765135;878995;1663765135;879017;1663765135;878947;0.0390625;-0.60913085938
1663765135;898229;1663765135;898251;1663765135;898183;0.037353515625;-0.60546875
1663765135;918227;1663765135;918249;1663765135;918183;0.037353515625;-0.60107421875
1663765135;938776;1663765135;938798;1663765135;938726;0.028564453125;-0.5966796875
1663765135;958779;1663765135;958802;1663765135;958731;0.01904296875;-0.59423828125
1663765135;978732;1663765135;978755;1663765135;978684;0.004150390625;-0.59350585938
1663765135;998239;1663765135;998261;1663765135;998190;-0.00244140625;-0.59252929688
1663765136;18756;1663765136;18777;1663765136;18712;-0.01123046875;-0.59155273438
1663765136;38812;1663765136;38834;1663765136;38765;-0.013671875;-0.59594726562
1663765136;58334;1663765136;58358;1663765136;58279;-0.0146484375;-0.59594726562
1663765136;78897;1663765136;78929;1663765136;78848;-0.015625;-0.5966796875
1663765136;98768;1663765136;98790;1663765136;98721;-0.012939453125;-0.60107421875
1663765136;118573;1663765136;118606;1663765136;118517;-0.008544921875;-0.60205078125
1663765136;138323;1663765136;138345;1663765136;138276;-0.008544921875;-0.60205078125
1663765136;158806;1663765136;158828;1663765136;158760;-0.013671875;-0.60034179688
1663765136;178992;1663765136;179014;1663765136;178947;-0.016357421875;-0.59936523438
1663765136;198231;1663765136;198255;1663765136;198175;-0.025146484375;-0.5986328125
1663765136;218267;1663765136;218289;1663765136;218218;-0.026123046875;-0.59057617188
1663765136;238815;1663765136;238837;1663765136;238768;-0.029541015625;-0.58715820312
1663765136;258768;1663765136;258791;1663765136;258719;-0.026123046875;-0.58471679688
1663765136;278722;1663765136;278747;1663765136;278664;-0.0224609375;-0.57861328125
1663765136;298255;1663765136;298279;1663765136;298196;-0.013671875;-0.57934570312
1663765136;318755;1663765136;318777;1663765136;318711;-0.0068359375;-0.572265625
1663765136;338810;1663765136;338832;1663765136;338761;-0.000732421875;-0.57055664062
1663765136;358347;1663765136;358369;1663765136;358299;0.000732421875;-0.56811523438
1663765136;378928;1663765136;378952;1663765136;378872;0.005126953125;-0.56372070312
1663765136;398785;1663765136;398809;1663765136;398728;0.00244140625;-0.56005859375
1663765136;418545;1663765136;418567;1663765136;418501;0.000732421875;-0.55859375
1663765136;438300;1663765136;438322;1663765136;438253;0.00146484375;-0.55493164062
1663765136;458815;1663765136;458837;1663765136;458771;0.00146484375;-0.55126953125
1663765136;479003;1663765136;479027;1663765136;478943;0.003173828125;-0.55053710938
1663765136;498256;1663765136;498278;1663765136;498207;0.005859375;-0.548828125
1663765136;518247;1663765136;518269;1663765136;518203;0.007568359375;-0.54272460938
1663765136;538797;1663765136;538820;1663765136;538750;0.015625;-0.541015625
1663765136;558767;1663765136;558788;1663765136;558722;0.02001953125;-0.53735351562
1663765136;578759;1663765136;578781;1663765136;578712;0.021728515625;-0.533203125
1663765136;598272;1663765136;598293;1663765136;598228;0.025146484375;-0.52954101562
1663765136;618766;1663765136;618788;1663765136;618721;0.0234375;-0.52270507812
1663765136;638804;1663765136;638826;1663765136;638759;0.021728515625;-0.515625
1663765136;658355;1663765136;658377;1663765136;658311;0.01904296875;-0.51123046875
1663765136;678884;1663765136;678908;1663765136;678834;0.01806640625;-0.5078125
1663765136;698799;1663765136;698821;1663765136;698751;0.0146484375;-0.4990234375
1663765136;718573;1663765136;718595;1663765136;718524;0.016357421875;-0.49291992188
1663765136;738353;1663765136;738376;1663765136;738305;0.0234375;-0.4833984375
1663765136;758886;1663765136;758908;1663765136;758841;0.026123046875;-0.48510742188
1663765136;778997;1663765136;779020;1663765136;778950;0.03125;-0.48071289062
1663765136;798267;1663765136;798290;1663765136;798219;0.03564453125;-0.47631835938
1663765136;818304;1663765136;818326;1663765136;818256;0.034912109375;-0.47290039062
1663765136;838799;1663765136;838821;1663765136;838750;0.03564453125;-0.46508789062
1663765136;858803;1663765136;858825;1663765136;858755;0.031982421875;-0.46142578125
1663765136;878724;1663765136;878745;1663765136;878679;0.03125;-0.45703125
1663765136;898296;1663765136;898318;1663765136;898250;0.030517578125;-0.45288085938
1663765136;918799;1663765136;918821;1663765136;918754;0.024169921875;-0.44848632812
1663765136;938820;1663765136;938842;1663765136;938772;0.0224609375;-0.44311523438
1663765136;958334;1663765136;958357;1663765136;958286;0.015625;-0.43627929688
1663765136;978928;1663765136;978968;1663765136;978883;0.01025390625;-0.43530273438
1663765136;998770;1663765136;998793;1663765136;998721;0.008544921875;-0.43359375
1663765137;18589;1663765137;18611;1663765137;18541;0.005126953125;-0.42846679688
1663765137;38296;1663765137;38318;1663765137;38252;0.00146484375;-0.42651367188
1663765137;58947;1663765137;58969;1663765137;58899;0.000732421875;-0.4248046875
1663765137;79024;1663765137;79046;1663765137;78976;-0.003173828125;-0.41967773438
1663765137;98272;1663765137;98294;1663765137;98228;-0.005126953125;-0.41455078125
1663765137;118263;1663765137;118285;1663765137;118219;-0.01025390625;-0.41357421875
1663765137;138810;1663765137;138832;1663765137;138765;-0.01123046875;-0.40747070312
1663765137;158799;1663765137;158821;1663765137;158751;-0.017333984375;-0.40478515625
1663765137;178761;1663765137;178783;1663765137;178712;-0.01806640625;-0.400390625
1663765137;198284;1663765137;198305;1663765137;198239;-0.015625;-0.39599609375
1663765137;218800;1663765137;218822;1663765137;218756;-0.013671875;-0.3916015625
1663765137;238844;1663765137;238866;1663765137;238800;-0.01025390625;-0.38818359375
1663765137;258361;1663765137;258385;1663765137;258313;-0.007568359375;-0.384765625
1663765137;278914;1663765137;278938;1663765137;278859;-0.00244140625;-0.38403320312
1663765137;298815;1663765137;298837;1663765137;298768;-0.003173828125;-0.38305664062
1663765137;318571;1663765137;318592;1663765137;318526;-0.000732421875;-0.37866210938
1663765137;338356;1663765137;338378;1663765137;338308;0;-0.37329101562
1663765137;358830;1663765137;358851;1663765137;358786;0.00146484375;-0.36987304688
1663765137;379034;1663765137;379055;1663765137;378989;0.00244140625;-0.37255859375
1663765137;398285;1663765137;398308;1663765137;398234;0.004150390625;-0.37084960938
1663765137;418307;1663765137;418329;1663765137;418258;0.007568359375;-0.37084960938
1663765137;438807;1663765137;438829;1663765137;438759;0.004150390625;-0.37158203125
1663765137;458785;1663765137;458817;1663765137;458733;0.01025390625;-0.36987304688
1663765137;478762;1663765137;478785;1663765137;478714;0.007568359375;-0.37084960938
1663765137;498322;1663765137;498344;1663765137;498274;0.007568359375;-0.37329101562
1663765137;518829;1663765137;518851;1663765137;518781;0.01025390625;-0.37255859375
1663765137;538852;1663765137;538874;1663765137;538790;0.0068359375;-0.36987304688
1663765137;558400;1663765137;558429;1663765137;558336;0.01025390625;-0.37426757812
1663765137;578965;1663765137;578991;1663765137;578902;0.007568359375;-0.369140625
1663765137;598803;1663765137;598826;1663765137;598756;0.005126953125;-0.36987304688
1663765137;618607;1663765137;618631;1663765137;618555;0.008544921875;-0.369140625
1663765137;638339;1663765137;638360;1663765137;638295;0.005126953125;-0.3671875
1663765137;658855;1663765137;658879;1663765137;658799;0.003173828125;-0.3671875
1663765137;679022;1663765137;679045;1663765137;678968;0.005126953125;-0.36645507812
1663765137;698302;1663765137;698325;1663765137;698254;0.004150390625;-0.3671875
1663765137;718281;1663765137;718302;1663765137;718237;0.004150390625;-0.36376953125
1663765137;738850;1663765137;738872;1663765137;738802;0.005859375;-0.36474609375
1663765137;758830;1663765137;758852;1663765137;758780;0.003173828125;-0.36474609375
1663765137;778792;1663765137;778816;1663765137;778737;0.005126953125;-0.36279296875
1663765137;798300;1663765137;798322;1663765137;798252;0.00244140625;-0.36474609375
1663765137;818803;1663765137;818824;1663765137;818759;0.007568359375;-0.36206054688
1663765137;838847;1663765137;838869;1663765137;838800;0.007568359375;-0.36376953125
1663765137;858414;1663765137;858435;1663765137;858370;0.007568359375;-0.36108398438
1663765137;878933;1663765137;878955;1663765137;878889;0.005126953125;-0.36645507812
1663765137;898808;1663765137;898830;1663765137;898760;0.004150390625;-0.36474609375
1663765137;918596;1663765137;918618;1663765137;918548;0.00244140625;-0.3671875
1663765137;938363;1663765137;938385;1663765137;938315;0.00146484375;-0.36547851562
1663765137;958897;1663765137;958918;1663765137;958852;0.00146484375;-0.369140625
1663765137;979044;1663765137;979066;1663765137;978996;0;-0.36645507812
1663765137;998269;1663765137;998291;1663765137;998226;0.000732421875;-0.3681640625
1663765138;18324;1663765138;18346;1663765138;18279;0.00146484375;-0.369140625
1663765138;38830;1663765138;38852;1663765138;38785;0;-0.36987304688
1663765138;58837;1663765138;58859;1663765138;58793;0.000732421875;-0.369140625
1663765138;78771;1663765138;78793;1663765138;78723;0;-0.37426757812
1663765138;98343;1663765138;98365;1663765138;98295;-0.00146484375;-0.37329101562
1663765138;118847;1663765138;118869;1663765138;118802;-0.004150390625;-0.3759765625
1663765138;138895;1663765138;138922;1663765138;138837;-0.005126953125;-0.37158203125
1663765138;158372;1663765138;158394;1663765138;158328;-0.005859375;-0.37426757812
1663765138;178991;1663765138;179015;1663765138;178932;-0.000732421875;-0.37255859375
1663765138;198835;1663765138;198856;1663765138;198787;0;-0.3759765625
1663765138;218626;1663765138;218648;1663765138;218579;-0.00244140625;-0.37426757812
1663765138;238357;1663765138;238378;1663765138;238312;0.000732421875;-0.37255859375
1663765138;258904;1663765138;258926;1663765138;258860;0;-0.37255859375
1663765138;279023;1663765138;279046;1663765138;278974;0.005126953125;-0.37426757812
1663765138;298315;1663765138;298337;1663765138;298271;0.004150390625;-0.3759765625
1663765138;318300;1663765138;318322;1663765138;318256;0.00146484375;-0.37524414062
1663765138;338838;1663765138;338860;1663765138;338790;0.005126953125;-0.37524414062
1663765138;358858;1663765138;358880;1663765138;358814;0.004150390625;-0.37255859375
1663765138;378779;1663765138;378801;1663765138;378734;0.00244140625;-0.3759765625
1663765138;398304;1663765138;398325;1663765138;398258;0.00244140625;-0.3759765625
1663765138;418852;1663765138;418874;1663765138;418804;0.00244140625;-0.37426757812
1663765138;438851;1663765138;438875;1663765138;438801;0.004150390625;-0.37084960938
1663765138;458389;1663765138;458411;1663765138;458345;0.004150390625;-0.37426757812
1663765138;478956;1663765138;478980;1663765138;478907;0.004150390625;-0.37426757812
1663765138;498854;1663765138;498876;1663765138;498807;0.007568359375;-0.37426757812
1663765138;518644;1663765138;518666;1663765138;518596;0.00146484375;-0.37670898438
1663765138;538368;1663765138;538390;1663765138;538320;0.00244140625;-0.3759765625
1663765138;558883;1663765138;558905;1663765138;558834;0.003173828125;-0.37670898438
1663765138;579042;1663765138;579064;1663765138;578998;0.000732421875;-0.37963867188
1663765138;598321;1663765138;598343;1663765138;598273;-0.000732421875;-0.37866210938
1663765138;618343;1663765138;618365;1663765138;618295;-0.004150390625;-0.38110351562
1663765138;638829;1663765138;638851;1663765138;638785;-0.004150390625;-0.37768554688
1663765138;658856;1663765138;658879;1663765138;658808;-0.003173828125;-0.3759765625
1663765138;678805;1663765138;678827;1663765138;678758;-0.004150390625;-0.38037109375
1663765138;698341;1663765138;698363;1663765138;698293;-0.005126953125;-0.38037109375
1663765138;718857;1663765138;718879;1663765138;718809;-0.004150390625;-0.38037109375
1663765138;738863;1663765138;738884;1663765138;738819;-0.00146484375;-0.37768554688
1663765138;758403;1663765138;758427;1663765138;758353;-0.00146484375;-0.37866210938
1663765138;778958;1663765138;778982;1663765138;778910;-0.003173828125;-0.37768554688
1663765138;798825;1663765138;798847;1663765138;798780;-0.00146484375;-0.38110351562
1663765138;818620;1663765138;818644;1663765138;818573;0;-0.37963867188
1663765138;838372;1663765138;838393;1663765138;838327;0;-0.38037109375
1663765138;858908;1663765138;858932;1663765138;858851;0.000732421875;-0.37963867188
1663765138;879076;1663765138;879099;1663765138;879028;0.00146484375;-0.37963867188
1663765138;898358;1663765138;898381;1663765138;898310;0.00146484375;-0.37768554688
1663765138;918334;1663765138;918356;1663765138;918285;0.00146484375;-0.37866210938
1663765138;938868;1663765138;938890;1663765138;938824;0.00146484375;-0.38110351562
1663765138;958837;1663765138;958858;1663765138;958791;0.003173828125;-0.37866210938
1663765138;978829;1663765138;978851;1663765138;978782;0.00146484375;-0.38208007812
1663765138;998308;1663765138;998330;1663765138;998264;0.005126953125;-0.38208007812
1663765139;18870;1663765139;18913;1663765139;18799;0.0068359375;-0.37866210938
1663765139;38891;1663765139;38932;1663765139;38827;0.0068359375;-0.38110351562
1663765139;58440;1663765139;58462;1663765139;58396;0.0068359375;-0.37768554688
1663765139;78971;1663765139;78994;1663765139;78917;0.003173828125;-0.37670898438
1663765139;98837;1663765139;98860;1663765139;98788;0.008544921875;-0.38037109375
1663765139;118638;1663765139;118668;1663765139;118580;0.005126953125;-0.38037109375
1663765139;138423;1663765139;138445;1663765139;138375;0.00146484375;-0.37963867188
1663765139;158939;1663765139;158961;1663765139;158891;0.00244140625;-0.37866210938
1663765139;179050;1663765139;179071;1663765139;179006;0.004150390625;-0.37670898438
1663765139;198330;1663765139;198352;1663765139;198282;0.005859375;-0.38037109375
1663765139;218347;1663765139;218370;1663765139;218299;0.004150390625;-0.37866210938
1663765139;238860;1663765139;238882;1663765139;238816;0.00244140625;-0.37524414062
1663765139;258872;1663765139;258895;1663765139;258824;0.003173828125;-0.3759765625
1663765139;278796;1663765139;278819;1663765139;278750;0.00146484375;-0.3759765625
1663765139;298375;1663765139;298397;1663765139;298325;0.00146484375;-0.37670898438
1663765139;318866;1663765139;318888;1663765139;318821;0.000732421875;-0.37426757812
1663765139;338888;1663765139;338910;1663765139;338840;0.000732421875;-0.37768554688
1663765139;358413;1663765139;358434;1663765139;358368;0.003173828125;-0.37329101562
1663765139;378997;1663765139;379021;1663765139;378950;0.003173828125;-0.37768554688
1663765139;398856;1663765139;398878;1663765139;398808;0.007568359375;-0.37255859375
1663765139;418638;1663765139;418660;1663765139;418589;0.005859375;-0.37670898438
1663765139;438373;1663765139;438395;1663765139;438325;0.009521484375;-0.3759765625
1663765139;458947;1663765139;458969;1663765139;458903;0.01123046875;-0.369140625
1663765139;479089;1663765139;479111;1663765139;479045;0.007568359375;-0.37255859375
1663765139;498329;1663765139;498351;1663765139;498285;0.008544921875;-0.37426757812
1663765139;518352;1663765139;518374;1663765139;518302;0.0068359375;-0.3759765625
1663765139;538871;1663765139;538893;1663765139;538823;0.00244140625;-0.36987304688
1663765139;558886;1663765139;558908;1663765139;558837;0.00244140625;-0.369140625
1663765139;578839;1663765139;578861;1663765139;578791;0.005126953125;-0.3681640625
1663765139;598339;1663765139;598363;1663765139;598291;0.003173828125;-0.36645507812
1663765139;618879;1663765139;618901;1663765139;618831;0.00146484375;-0.369140625
1663765139;638911;1663765139;638948;1663765139;638864;0;-0.36474609375
1663765139;658441;1663765139;658463;1663765139;658397;-0.00146484375;-0.36376953125
1663765139;678987;1663765139;679012;1663765139;678939;-0.00146484375;-0.36376953125
1663765139;698854;1663765139;698876;1663765139;698809;-0.005126953125;-0.36206054688
1663765139;718634;1663765139;718655;1663765139;718590;-0.004150390625;-0.3603515625
1663765139;738398;1663765139;738420;1663765139;738354;-0.003173828125;-0.36474609375
1663765139;758881;1663765139;758902;1663765139;758837;0;-0.359375
1663765139;779076;1663765139;779098;1663765139;779032;-0.00244140625;-0.35595703125
1663765139;798329;1663765139;798353;1663765139;798277;-0.003173828125;-0.35229492188
1663765139;818350;1663765139;818372;1663765139;818305;-0.005859375;-0.34716796875
1663765139;838864;1663765139;838886;1663765139;838815;-0.00244140625;-0.341796875
1663765139;858881;1663765139;858916;1663765139;858833;-0.003173828125;-0.33837890625
1663765139;878814;1663765139;878835;1663765139;878769;0.000732421875;-0.32983398438
1663765139;898353;1663765139;898375;1663765139;898309;0.00146484375;-0.32543945312
1663765139;918875;1663765139;918898;1663765139;918827;0.005859375;-0.32104492188
1663765139;938910;1663765139;938932;1663765139;938862;0.005859375;-0.310546875
1663765139;958434;1663765139;958456;1663765139;958386;0.0068359375;-0.30615234375
1663765139;979000;1663765139;979032;1663765139;978947;0.0068359375;-0.29833984375
1663765139;998853;1663765139;998876;1663765139;998805;0.005859375;-0.29125976562
1663765140;18676;1663765140;18699;1663765140;18629;0.003173828125;-0.2861328125
1663765140;38404;1663765140;38445;1663765140;38340;0.004150390625;-0.28173828125
1663765140;58932;1663765140;58981;1663765140;58871;0.005126953125;-0.27563476562
1663765140;79104;1663765140;79127;1663765140;79057;0.00146484375;-0.27197265625
1663765140;98374;1663765140;98412;1663765140;98313;0;-0.26684570312
1663765140;118356;1663765140;118389;1663765140;118299;0.00244140625;-0.26440429688
