sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration;ts;sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1663764945;593194;1663764945;593218;1663764945;593144;-0.1105;-0.0425;9.5285;1663764945593144;1663764945;584953;1663764945;584974;1663764945;584909;-0.0458984375
1663764945;692967;1663764945;692991;1663764945;692911;-0.0935;-0.0425;9.6645;1663764945692911;1663764945;685022;1663764945;685045;1663764945;684976;-0.044921875
1663764945;793028;1663764945;793057;1663764945;792926;-0.1785;-0.0425;9.724;1663764945792926;1663764945;784721;1663764945;784742;1663764945;784677;-0.0361328125
1663764945;893193;1663764945;893218;1663764945;893145;-0.0595;0.0255;9.5625;1663764945893145;1663764945;884980;1663764945;885001;1663764945;884936;-0.02734375
1663764945;992974;1663764945;992998;1663764945;992922;-0.0425;0.0595;9.7495;1663764945992922;1663764945;984990;1663764945;985012;1663764945;984945;-0.02734375
1663764946;92981;1663764946;93006;1663764946;92927;-0.0425;0.5015;9.571;1663764946092927;1663764946;84812;1663764946;84835;1663764946;84750;-0.02734375
1663764946;193198;1663764946;193222;1663764946;193149;-0.0425;0.5865;9.5625;1663764946193149;1663764946;184964;1663764946;184986;1663764946;184920;-0.0185546875
1663764946;292962;1663764946;292986;1663764946;292909;-0.1615;0.5185;9.5965;1663764946292909;1663764946;285007;1663764946;285029;1663764946;284963;-0.0048828125
1663764946;392960;1663764946;392984;1663764946;392907;-0.0255;0.2635;9.7835;1663764946392907;1663764946;384752;1663764946;384774;1663764946;384704;0.0419921875
1663764946;493223;1663764946;493248;1663764946;493162;0.3655;-0.0595;9.5115;1663764946493162;1663764946;485262;1663764946;485284;1663764946;485217;0.171875
1663764946;592968;1663764946;592992;1663764946;592914;0.85;-0.1275;9.6305;1663764946592914;1663764946;584997;1663764946;585019;1663764946;584948;0.37890625
1663764946;692964;1663764946;692989;1663764946;692911;1.4195;-0.0935;9.6985;1663764946692911;1663764946;684798;1663764946;684821;1663764946;684750;0.595703125
1663764946;793188;1663764946;793222;1663764946;793142;2.2525;-0.2635;9.8345;1663764946793142;1663764946;784968;1663764946;784991;1663764946;784919;0.7822265625
1663764946;893000;1663764946;893024;1663764946;892925;2.754;-0.2635;9.8685;1663764946892925;1663764946;885051;1663764946;885073;1663764946;885002;0.94140625
1663764946;992961;1663764946;992985;1663764946;992908;3.1875;-0.2295;10.0895;1663764946992908;1663764946;984740;1663764946;984762;1663764946;984692;1.021484375
1663764947;93221;1663764947;93245;1663764947;93172;3.57;-0.0935;9.2905;1663764947093172;1663764947;85005;1663764947;85027;1663764947;84961;1.0107421875
1663764947;193015;1663764947;193039;1663764947;192962;2.992;-0.0425;9.3585;1663764947192962;1663764947;185265;1663764947;185287;1663764947;185216;0.9501953125
1663764947;293029;1663764947;293053;1663764947;292979;2.856;-0.4335;9.486;1663764947292979;1663764947;285018;1663764947;285040;1663764947;284974;0.8466796875
1663764947;393228;1663764947;393252;1663764947;393179;2.04;-0.2465;10.0895;1663764947393179;1663764947;385243;1663764947;385265;1663764947;385199;0.69921875
1663764947;492977;1663764947;493001;1663764947;492925;1.819;-0.3315;9.5285;1663764947492925;1663764947;485275;1663764947;485297;1663764947;485227;0.5166015625
1663764947;593019;1663764947;593043;1663764947;592958;1.0965;-0.3315;9.8345;1663764947592958;1663764947;584974;1663764947;584997;1663764947;584927;0.2744140625
1663764947;693218;1663764947;693243;1663764947;693174;0.2295;-0.2125;9.9195;1663764947693174;1663764947;685286;1663764947;685319;1663764947;685233;-0.0087890625
1663764947;793017;1663764947;793041;1663764947;792966;-0.7055;-0.1955;9.724;1663764947792966;1663764947;785277;1663764947;785299;1663764947;785233;-0.3046875
1663764947;893079;1663764947;893113;1663764947;892979;-1.683;-0.3315;9.5285;1663764947892979;1663764947;884958;1663764947;884979;1663764947;884912;-0.599609375
1663764947;993246;1663764947;993270;1663764947;993196;-2.533;-0.3995;9.18;1663764947993196;1663764947;984999;1663764947;985022;1663764947;984953;-0.8994140625
1663764948;93213;1663764948;93237;1663764948;93164;-3.451;-0.3995;9.2225;1663764948093164;1663764948;85079;1663764948;85101;1663764948;85034;-1.1787109375
1663764948;193220;1663764948;193245;1663764948;193160;-3.8845;-0.4165;9.2565;1663764948193160;1663764948;184795;1663764948;184817;1663764948;184750;-1.2958984375
1663764948;293488;1663764948;293513;1663764948;293439;-3.91;-0.459;9.3075;1663764948293439;1663764948;285020;1663764948;285044;1663764948;284970;-1.236328125
1663764948;393203;1663764948;393227;1663764948;393154;-3.4935;-0.391;9.2395;1663764948393154;1663764948;385030;1663764948;385052;1663764948;384982;-1.02734375
1663764948;493215;1663764948;493239;1663764948;493166;-2.652;-0.3145;9.4435;1663764948493166;1663764948;484898;1663764948;484920;1663764948;484848;-0.7548828125
1663764948;593494;1663764948;593518;1663764948;593446;-1.9465;-0.2465;9.333;1663764948593446;1663764948;585047;1663764948;585070;1663764948;585000;-0.484375
1663764948;693207;1663764948;693231;1663764948;693157;-0.918;-0.2295;9.3925;1663764948693157;1663764948;685061;1663764948;685083;1663764948;685017;-0.2548828125
1663764948;793256;1663764948;793286;1663764948;793193;-0.2465;-0.3315;9.5625;1663764948793193;1663764948;784831;1663764948;784852;1663764948;784787;-0.115234375
1663764948;893516;1663764948;893541;1663764948;893468;0.1275;-0.2465;9.724;1663764948893468;1663764948;885342;1663764948;885364;1663764948;885293;-0.0712890625
1663764948;993223;1663764948;993247;1663764948;993173;0.0425;-0.2635;9.7665;1663764948993173;1663764948;985079;1663764948;985101;1663764948;985035;-0.064453125
1663764949;93240;1663764949;93264;1663764949;93191;0.1275;-0.306;10.2765;1663764949093191;1663764949;84851;1663764949;84872;1663764949;84802;-0.0625
1663764949;193507;1663764949;193532;1663764949;193459;-0.1275;-0.2635;9.9875;1663764949193459;1663764949;185052;1663764949;185073;1663764949;185007;-0.0478515625
1663764949;293252;1663764949;293276;1663764949;293203;-0.3995;-0.3315;10.0555;1663764949293203;1663764949;285115;1663764949;285137;1663764949;285071;-0.03125
1663764949;393188;1663764949;393212;1663764949;393141;-0.1105;-0.306;10.1915;1663764949393141;1663764949;384806;1663764949;384828;1663764949;384756;-0.0283203125
1663764949;493282;1663764949;493307;1663764949;493234;-0.0935;-0.2125;9.6815;1663764949493234;1663764949;485094;1663764949;485116;1663764949;485045;-0.029296875
1663764949;593020;1663764949;593044;1663764949;592974;-0.153;-0.2295;9.9195;1663764949592974;1663764949;585100;1663764949;585122;1663764949;585056;-0.029296875
1663764949;693069;1663764949;693093;1663764949;693020;0.153;-0.2465;9.6815;1663764949693020;1663764949;684906;1663764949;684927;1663764949;684860;-0.0283203125
