sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;IMULatAcceleration;IMULgtAcceleration;IMUVerAcceleration;ts;sent.seconds;sent.microseconds;received.seconds;received.microseconds;sampleTimeStamp.seconds;sampleTimeStamp.microseconds;SteeringWhlAngle
1663764695;387261;1663764695;387285;1663764695;387212;0.1615;0.1105;9.4775;1663764695387212;1663764695;398898;1663764695;398920;1663764695;398850;0.033203125
1663764695;487013;1663764695;487037;1663764695;486964;0.1785;0.0765;9.8175;1663764695486964;1663764695;498723;1663764695;498745;1663764695;498679;0.033203125
1663764695;587001;1663764695;587025;1663764695;586957;0.0935;0.153;9.809;1663764695586957;1663764695;599136;1663764695;599157;1663764695;599092;0.033203125
1663764695;687260;1663764695;687284;1663764695;687212;0.2125;0.1275;9.6645;1663764695687212;1663764695;698905;1663764695;698928;1663764695;698855;0.03125
1663764695;787023;1663764695;787047;1663764695;786974;0.2805;0.1615;9.6815;1663764695786974;1663764695;798752;1663764695;798774;1663764695;798708;0.03125
1663764695;887032;1663764695;887056;1663764695;886986;0.2125;0.0935;9.6645;1663764695886986;1663764695;898900;1663764695;898923;1663764695;898854;0.029296875
1663764695;987246;1663764695;987270;1663764695;987203;0.1105;0.2295;9.7155;1663764695987203;1663764695;998908;1663764695;998931;1663764695;998862;0.029296875
1663764696;87048;1663764696;87071;1663764696;86999;0.2125;0.1275;9.6305;1663764696086999;1663764696;98773;1663764696;98797;1663764696;98719;0.029296875
1663764696;187030;1663764696;187054;1663764696;186981;0.306;0.1275;9.7665;1663764696186981;1663764696;198969;1663764696;199005;1663764696;198912;0.029296875
1663764696;287251;1663764696;287275;1663764696;287202;0.0425;0.1785;9.6815;1663764696287202;1663764696;298909;1663764696;298930;1663764696;298865;0.0556640625
1663764696;387032;1663764696;387056;1663764696;386983;0.3995;0.0765;9.7495;1663764696386983;1663764696;398761;1663764696;398782;1663764696;398716;0.0888671875
1663764696;487076;1663764696;487100;1663764696;487027;0.4335;0.0595;9.6135;1663764696487027;1663764696;499158;1663764696;499179;1663764696;499113;0.16015625
1663764696;587299;1663764696;587328;1663764696;587249;0.459;0.0935;9.7665;1663764696587249;1663764696;598921;1663764696;598943;1663764696;598875;0.2470703125
1663764696;687043;1663764696;687067;1663764696;686994;0.3995;0.1105;10.0045;1663764696686994;1663764696;698768;1663764696;698789;1663764696;698722;0.3349609375
1663764696;787083;1663764696;787112;1663764696;787019;0.85;0.0425;9.7835;1663764696787019;1663764696;799174;1663764696;799196;1663764696;799130;0.4443359375
1663764696;887283;1663764696;887307;1663764696;887234;0.8585;0.0595;9.5455;1663764696887234;1663764696;898924;1663764696;898946;1663764696;898880;0.521484375
1663764696;987045;1663764696;987069;1663764696;986996;0.697;-0.0085;9.571;1663764696986996;1663764696;998794;1663764696;998816;1663764696;998745;0.58984375
1663764697;87073;1663764697;87098;1663764697;87024;1.003;-0.0595;9.7665;1663764697087024;1663764697;98949;1663764697;98972;1663764697;98903;0.6435546875
1663764697;187300;1663764697;187324;1663764697;187244;1.0285;0.0595;9.4775;1663764697187244;1663764697;198954;1663764697;198976;1663764697;198906;0.6494140625
1663764697;287082;1663764697;287106;1663764697;287033;0.8075;0.1275;9.486;1663764697287033;1663764697;298794;1663764697;298816;1663764697;298745;0.6494140625
1663764697;387066;1663764697;387091;1663764697;387016;0.6545;-0.0085;9.9195;1663764697387016;1663764697;399220;1663764697;399242;1663764697;399172;0.6494140625
1663764697;487311;1663764697;487335;1663764697;487262;0.6545;0.0765;9.5965;1663764697487262;1663764697;498932;1663764697;498954;1663764697;498888;0.6494140625
1663764697;587085;1663764697;587109;1663764697;587035;0.7735;0.0935;9.5455;1663764697587035;1663764697;598807;1663764697;598829;1663764697;598758;0.6494140625
1663764697;687089;1663764697;687113;1663764697;687040;0.7225;-0.0595;9.7155;1663764697687040;1663764697;699221;1663764697;699242;1663764697;699176;0.6494140625
1663764697;787321;1663764697;787345;1663764697;787272;0.7055;-0.0085;9.724;1663764697787272;1663764697;799201;1663764697;799222;1663764697;799153;0.6494140625
1663764697;887054;1663764697;887078;1663764697;887010;0.8925;0.0595;9.5285;1663764697887010;1663764697;898837;1663764697;898861;1663764697;898786;0.6484375
1663764697;987094;1663764697;987118;1663764697;987045;0.833;0.0425;9.5455;1663764697987045;1663764697;999202;1663764697;999224;1663764697;999153;0.6455078125
1663764698;87328;1663764698;87353;1663764698;87280;0.7905;0.0765;9.7665;1663764698087280;1663764698;98976;1663764698;98999;1663764698;98925;0.6435546875
1663764698;187091;1663764698;187125;1663764698;187041;0.3995;0.0085;9.724;1663764698187041;1663764698;198828;1663764698;198849;1663764698;198783;0.630859375
1663764698;287101;1663764698;287125;1663764698;287052;0.5015;0.0085;9.7665;1663764698287052;1663764698;298980;1663764698;299001;1663764698;298935;0.5380859375
1663764698;387341;1663764698;387365;1663764698;387292;0.2805;0.0935;9.486;1663764698387292;1663764698;398997;1663764698;399019;1663764698;398949;0.3681640625
1663764698;487117;1663764698;487141;1663764698;487073;0.3995;0.0255;9.8175;1663764698487073;1663764698;498841;1663764698;498863;1663764698;498797;0.234375
1663764698;587099;1663764698;587123;1663764698;587049;-0.3485;0.2125;9.8515;1663764698587049;1663764698;599213;1663764698;599235;1663764698;599158;0.14453125
1663764698;687358;1663764698;687382;1663764698;687309;0.1105;-0.0085;9.9365;1663764698687309;1663764698;699004;1663764698;699026;1663764698;698955;0.12890625
1663764698;787075;1663764698;787099;1663764698;787026;0.0;0.0595;9.7665;1663764698787026;1663764698;798851;1663764698;798873;1663764698;798806;0.1171875
1663764698;887127;1663764698;887152;1663764698;887079;0.4335;-0.0255;9.5285;1663764698887079;1663764698;899233;1663764698;899254;1663764698;899187;0.0947265625
1663764698;987354;1663764698;987377;1663764698;987305;0.1105;-0.0935;9.5625;1663764698987305;1663764698;998996;1663764698;999018;1663764698;998948;0.080078125
1663764699;87125;1663764699;87149;1663764699;87076;0.1105;0.1275;9.724;1663764699087076;1663764699;98849;1663764699;98873;1663764699;98800;0.080078125
1663764699;187111;1663764699;187135;1663764699;187061;0.1785;-0.0085;10.0045;1663764699187061;1663764699;199230;1663764699;199259;1663764699;199186;0.060546875
1663764699;287367;1663764699;287391;1663764699;287317;0.3485;0.1955;9.6985;1663764699287317;1663764699;299024;1663764699;299046;1663764699;298976;0.037109375
1663764699;387116;1663764699;387140;1663764699;387067;-0.0255;0.1785;9.5965;1663764699387067;1663764699;398834;1663764699;398856;1663764699;398790;0.001953125
1663764699;487099;1663764699;487123;1663764699;487053;0.0;0.153;9.8515;1663764699487053;1663764699;498998;1663764699;499021;1663764699;498952;-0.0634765625
1663764699;587371;1663764699;587396;1663764699;587322;0.0085;0.0255;9.7835;1663764699587322;1663764699;598999;1663764699;599021;1663764699;598955;-0.1533203125
1663764699;687141;1663764699;687165;1663764699;687092;-0.0595;0.0935;9.6305;1663764699687092;1663764699;698813;1663764699;698835;1663764699;698757;-0.2275390625
1663764699;787097;1663764699;787121;1663764699;787047;-0.1615;0.1275;9.486;1663764699787047;1663764699;799268;1663764699;799289;1663764699;799223;-0.30859375
1663764699;887378;1663764699;887403;1663764699;887329;-0.6205;-0.0765;9.809;1663764699887329;1663764699;899037;1663764699;899063;1663764699;898983;-0.4013671875
1663764699;987113;1663764699;987138;1663764699;987063;-0.3825;0.0;9.9705;1663764699987063;1663764699;998875;1663764699;998897;1663764699;998830;-0.4931640625
1663764700;87137;1663764700;87162;1663764700;87086;-0.4675;0.2125;9.6135;1663764700087086;1663764700;99271;1663764700;99294;1663764700;99221;-0.5869140625
1663764700;187372;1663764700;187396;1663764700;187321;-0.5355;0.0765;9.6815;1663764700187321;1663764700;199028;1663764700;199062;1663764700;198975;-0.6708984375
1663764700;287137;1663764700;287160;1663764700;287088;-0.9435;0.0765;9.3075;1663764700287088;1663764700;298848;1663764700;298871;1663764700;298801;-0.7099609375
1663764700;387145;1663764700;387169;1663764700;387096;-0.4845;0.0935;9.7155;1663764700387096;1663764700;399278;1663764700;399302;1663764700;399220;-0.71484375
1663764700;487397;1663764700;487421;1663764700;487349;-0.3655;0.2465;9.7495;1663764700487349;1663764700;499026;1663764700;499047;1663764700;498982;-0.7138671875
1663764700;587148;1663764700;587172;1663764700;587099;-0.4335;0.0425;9.6815;1663764700587099;1663764700;598894;1663764700;598915;1663764700;598846;-0.7138671875
1663764700;687154;1663764700;687178;1663764700;687106;-0.5525;0.2295;9.5115;1663764700687106;1663764700;699053;1663764700;699075;1663764700;699007;-0.71484375
1663764700;787374;1663764700;787397;1663764700;787330;-0.3145;0.1275;9.639;1663764700787330;1663764700;799247;1663764700;799269;1663764700;799203;-0.7080078125
1663764700;887146;1663764700;887170;1663764700;887097;-0.3145;0.0595;9.5965;1663764700887097;1663764700;898907;1663764700;898929;1663764700;898858;-0.6962890625
1663764700;987157;1663764700;987181;1663764700;987107;-0.1955;0.2295;9.5115;1663764700987107;1663764700;999287;1663764700;999309;1663764700;999242;-0.6806640625
1663764701;87405;1663764701;87430;1663764701;87357;-0.4845;0.1785;9.4095;1663764701087357;1663764701;99037;1663764701;99060;1663764701;98988;-0.6201171875
1663764701;187158;1663764701;187181;1663764701;187108;-0.2125;0.1615;9.6305;1663764701187108;1663764701;198902;1663764701;198924;1663764701;198854;-0.498046875
1663764701;287201;1663764701;287225;1663764701;287152;-0.0255;0.0425;9.8685;1663764701287152;1663764701;299076;1663764701;299097;1663764701;299028;-0.3125
1663764701;387414;1663764701;387438;1663764701;387366;0.0595;0.0595;9.8855;1663764701387366;1663764701;399045;1663764701;399067;1663764701;399000;-0.19921875
1663764701;487175;1663764701;487199;1663764701;487126;0.0765;0.153;9.5285;1663764701487126;1663764701;498891;1663764701;498913;1663764701;498843;-0.177734375
1663764701;587181;1663764701;587205;1663764701;587131;0.1955;0.1785;9.3755;1663764701587131;1663764701;599290;1663764701;599311;1663764701;599246;-0.177734375
1663764701;687414;1663764701;687444;1663764701;687364;0.153;0.0935;9.639;1663764701687364;1663764701;699055;1663764701;699077;1663764701;699011;-0.177734375
1663764701;787149;1663764701;787173;1663764701;787101;-0.0255;0.153;9.724;1663764701787101;1663764701;798944;1663764701;798965;1663764701;798896;-0.177734375
1663764701;887219;1663764701;887249;1663764701;887154;-0.153;0.153;9.7495;1663764701887154;1663764701;899311;1663764701;899333;1663764701;899262;-0.1640625
1663764701;987429;1663764701;987454;1663764701;987380;-0.0425;0.1105;9.8685;1663764701987380;1663764701;999079;1663764701;999101;1663764701;999035;-0.1416015625
1663764702;87186;1663764702;87211;1663764702;87136;0.0255;0.0935;9.7155;1663764702087136;1663764702;98904;1663764702;98925;1663764702;98859;-0.125
1663764702;187192;1663764702;187221;1663764702;187141;0.0085;0.1105;9.5115;1663764702187141;1663764702;199311;1663764702;199332;1663764702;199266;-0.1220703125
1663764702;287420;1663764702;287444;1663764702;287376;0.153;0.1105;9.8175;1663764702287376;1663764702;299073;1663764702;299095;1663764702;299028;-0.1181640625
1663764702;387192;1663764702;387216;1663764702;387145;0.1105;0.0765;9.5965;1663764702387145;1663764702;398915;1663764702;398937;1663764702;398871;-0.1083984375
1663764702;487262;1663764702;487285;1663764702;487212;0.1275;0.153;9.571;1663764702487212;1663764702;499317;1663764702;499339;1663764702;499272;-0.091796875
1663764702;587417;1663764702;587441;1663764702;587374;0.2465;0.1275;9.6305;1663764702587374;1663764702;599110;1663764702;599131;1663764702;599062;-0.0830078125
1663764702;687207;1663764702;687231;1663764702;687158;0.0595;0.1105;9.8685;1663764702687158;1663764702;698872;1663764702;698895;1663764702;698826;-0.068359375
1663764702;787206;1663764702;787236;1663764702;787142;0.0425;0.153;9.724;1663764702787142;1663764702;799372;1663764702;799395;1663764702;799323;-0.056640625
1663764702;887446;1663764702;887469;1663764702;887397;-0.0255;0.1275;9.571;1663764702887397;1663764702;899088;1663764702;899111;1663764702;899039;-0.0517578125
1663764702;987197;1663764702;987221;1663764702;987148;0.1785;0.0255;9.6645;1663764702987148;1663764702;998955;1663764702;998978;1663764702;998907;-0.0458984375
